"dates","KSU.Open","KSU.High","KSU.Low","KSU.Close","KSU.Volume","KSU.Adjusted"
"2017-10-06",106.519997,107.330002,103.209999,103.739998,2136700,99.600792
"2017-10-09",103.75,104.339996,103.690002,104.160004,533400,100.004028
"2017-10-10",105.970001,105.989998,104.059998,104.790001,695600,100.608902
"2017-10-11",104.68,105.860001,104.519997,104.889999,905400,100.704903
"2017-10-12",104.900002,105.980003,104.900002,105.459999,1033500,101.252159
"2017-10-13",105.690002,105.849998,103.989998,104.169998,825600,100.013634
"2017-10-16",104.349998,104.559998,101.82,101.900002,1364100,97.834213
"2017-10-17",101.25,101.699997,99.699997,101.470001,2083500,97.421379
"2017-10-18",101.790001,103.540001,101.480003,102.809998,1805400,98.707901
"2017-10-19",102.510002,103.800003,101.309998,103.779999,1453900,99.639198
"2017-10-20",106.120003,107.279999,104.43,105.190002,1734600,100.99295
"2017-10-23",106.57,107.690002,105.529999,106.010002,1304600,101.78022
"2017-10-24",106.279999,106.760002,103.589996,104.110001,1392600,99.956039
"2017-10-25",104.730003,104.730003,102.029999,102.199997,1218800,98.122246
"2017-10-26",102.669998,105.239998,102,104.68,918100,100.503296
"2017-10-27",104.68,105.239998,103.419998,104.260002,775100,100.100044
"2017-10-30",103.93,105.419998,103.809998,104.970001,990400,100.781715
"2017-10-31",105.050003,105.050003,103.260002,104.220001,1086500,100.061661
"2017-11-01",104.769997,105.720001,104.459999,105.459999,952700,101.252159
"2017-11-02",105.669998,106.129997,105.110001,105.75,870500,101.530594
"2017-11-03",105.75,106.75,104.839996,104.860001,1498900,100.676102
"2017-11-06",104.860001,106.139999,104.309998,105.989998,942800,101.761017
"2017-11-07",105.93,106.900002,105.239998,106.059998,787000,101.828232
"2017-11-08",105.879997,106.110001,104.720001,105.739998,606000,101.520996
"2017-11-09",105.260002,106.360001,104.25,105.25,854700,101.050545
"2017-11-10",104.870003,105.239998,103.839996,104.800003,629000,100.618492
"2017-11-13",104.550003,105.190002,103.82,105.120003,691900,100.925751
"2017-11-14",104.5,104.809998,104,104.25,624700,100.090446
"2017-11-15",104.040001,104.040001,102.110001,102.169998,822300,98.09343
"2017-11-16",102.599998,104.050003,102.169998,103.519997,629100,99.389572
"2017-11-17",102.900002,103.529999,102.029999,102.669998,451400,98.573486
"2017-11-20",102.93,103.82,102.18,103.790001,690700,99.648788
"2017-11-21",103.940002,105.43,103.529999,104.940002,700200,100.752922
"2017-11-22",105.150002,106.379997,104.940002,105.949997,487500,101.722603
"2017-11-24",106.550003,107.089996,106,106.419998,261400,102.173851
"2017-11-27",106.400002,107.339996,105.339996,106.150002,974000,101.914635
"2017-11-28",106.660004,107.07,105.660004,106.870003,991100,102.605919
"2017-11-29",107.32,110.989998,107.120003,110.120003,1336900,105.72625
"2017-11-30",110.120003,112.879997,109.580002,112.139999,1506800,107.665642
"2017-12-01",112.419998,112.419998,109.330002,110.389999,1097700,105.985458
"2017-12-04",113.510002,114.849998,112.559998,113.440002,1533900,108.913765
"2017-12-05",114,114,111.239998,112.089996,1281300,107.617653
"2017-12-06",112.07,112.919998,111.209999,111.419998,873300,106.974365
"2017-12-07",110.760002,112.139999,110.519997,111.589996,1694300,107.137573
"2017-12-08",112.360001,112.739998,111.459999,111.739998,804300,107.281593
"2017-12-11",111.559998,111.809998,110.220001,110.629997,1327600,106.215889
"2017-12-12",110.699997,110.769997,109.190002,110.300003,1056100,105.899055
"2017-12-13",110.160004,111.690002,109.949997,110.959999,957800,106.532715
"2017-12-14",111.010002,111.160004,109.370003,109.870003,1507700,105.486206
"2017-12-15",110.339996,111.260002,110.089996,110.959999,1845300,106.532715
"2017-12-18",111.699997,111.959999,110.739998,111.050003,881100,106.619125
"2017-12-19",111.660004,112.5,110.370003,112.07,838100,107.598434
"2017-12-20",112.629997,112.769997,110.68,110.690002,685400,106.273483
"2017-12-21",111.019997,111.080002,108.389999,108.620003,1836200,104.286072
"2017-12-22",108.709999,108.910004,107.769997,108.190002,663700,103.87323
"2017-12-26",108.43,108.739998,107.480003,107.639999,446800,103.3452
"2017-12-27",107.540001,108,106.910004,107.099998,980500,102.826721
"2017-12-28",106.559998,107.160004,105.410004,105.610001,1088800,101.738144
"2017-12-29",105.970001,106.43,105.18,105.220001,795200,101.362465
