"dates","ROL.Open","ROL.High","ROL.Low","ROL.Close","ROL.Volume","ROL.Adjusted"
"2016-04-27",11.897778,12.124444,11.648889,11.795556,1021500,11.070173
"2016-04-28",11.773333,11.995556,11.728889,11.946667,956250,11.211991
"2016-04-29",11.897778,11.977778,11.857778,11.942222,1092150,11.207818
"2016-05-02",11.955556,12.066667,11.92,12.013333,735300,11.274558
"2016-05-03",11.946667,12.053333,11.866667,12,520650,11.262044
"2016-05-04",11.928889,12.071111,11.928889,12,804825,11.262044
"2016-05-05",12.048889,12.084444,11.942222,12.013333,542700,11.274558
"2016-05-06",11.897778,12.146667,11.813333,12.146667,850950,11.442024
"2016-05-09",12.115556,12.217778,12.084444,12.128889,558000,11.425276
"2016-05-10",12.16,12.271111,12.111111,12.266667,666675,11.555061
"2016-05-11",12.244444,12.293333,12.08,12.115556,537075,11.412715
"2016-05-12",12.128889,12.311111,12.048889,12.293333,1058400,11.580182
"2016-05-13",12.293333,12.324444,12.097778,12.12,605025,11.416903
"2016-05-16",12.142222,12.204444,12.093333,12.106667,503325,11.404343
"2016-05-17",12.075556,12.173333,11.946667,12.048889,807075,11.349918
"2016-05-18",12.044444,12.173333,11.982222,12.111111,1087200,11.408529
"2016-05-19",12.053333,12.213333,12.035556,12.2,978300,11.492262
"2016-05-20",12.275556,12.32,12.146667,12.262222,989775,11.550875
"2016-05-23",12.293333,12.333333,12.231111,12.231111,781200,11.521569
"2016-05-24",12.271111,12.591111,12.271111,12.586667,672525,11.856497
"2016-05-25",12.586667,12.613333,12.426667,12.457778,768375,11.735085
"2016-05-26",12.466667,12.555556,12.453333,12.533333,370125,11.80626
"2016-05-27",12.497778,12.688889,12.497778,12.631111,684450,11.898364
"2016-05-31",12.657778,12.728889,12.551111,12.631111,2358900,11.898364
"2016-06-01",12.577778,12.711111,12.564444,12.688889,908550,11.952787
"2016-06-02",12.671111,12.791111,12.635556,12.751111,763650,12.011399
"2016-06-03",12.742222,12.764444,12.6,12.746667,1413900,12.007215
"2016-06-06",12.76,12.844444,12.671111,12.817778,979425,12.074201
"2016-06-07",12.808889,12.875556,12.768889,12.791111,663525,12.049081
"2016-06-08",12.76,12.817778,12.702222,12.786667,644625,12.044895
"2016-06-09",12.697778,12.831111,12.675556,12.8,388350,12.057453
"2016-06-10",12.737778,12.755556,12.635556,12.711111,435600,11.973723
"2016-06-13",12.657778,12.715556,12.595556,12.622222,509400,11.889988
"2016-06-14",12.555556,12.613333,12.506667,12.542222,621225,11.814631
"2016-06-15",12.582222,12.604444,12.502222,12.515556,396450,11.789513
"2016-06-16",12.448889,12.551111,12.391111,12.533333,356400,11.80626
"2016-06-17",12.546667,12.595556,12.311111,12.351111,1039950,11.634606
"2016-06-20",12.457778,12.573333,12.422222,12.44,697275,11.718338
"2016-06-21",12.466667,12.528889,12.395556,12.48,593100,11.756017
"2016-06-22",12.48,12.542222,12.444444,12.471111,647100,11.747646
"2016-06-23",12.577778,12.648889,12.484444,12.533333,717300,11.80626
"2016-06-24",12.124444,12.333333,12.008889,12.231111,1238175,11.521569
"2016-06-27",12.088889,12.133333,11.915556,12.106667,1182600,11.404343
"2016-06-28",12.164444,12.297778,12.084444,12.253333,924300,11.5425
"2016-06-29",12.355556,12.631111,12.262222,12.595556,1074825,11.864872
"2016-06-30",12.604444,13.008889,12.577778,13.008889,1912725,12.254226
"2016-07-01",12.986667,13.048889,12.928889,12.986667,1089000,12.233292
"2016-07-05",12.946667,13.048889,12.871111,13.004444,744300,12.250039
"2016-07-06",12.928889,13,12.871111,12.924444,706950,12.174679
"2016-07-07",12.946667,12.991111,12.826667,12.893333,487125,12.145374
"2016-07-08",13.035556,13.088889,13,13.022222,607725,12.266786
"2016-07-11",13.057778,13.097778,13.004444,13.071111,418275,12.31284
"2016-07-12",13.16,13.204444,13.062222,13.088889,627300,12.329585
"2016-07-13",13.102222,13.173333,13.04,13.066667,538650,12.308651
"2016-07-14",13.124444,13.146667,12.955556,12.991111,713925,12.237481
"2016-07-15",13.022222,13.022222,12.88,12.928889,676575,12.178867
"2016-07-18",12.928889,13.013333,12.857778,12.884444,603450,12.137001
"2016-07-19",12.848889,12.902222,12.804444,12.866667,346950,12.120255
"2016-07-20",12.902222,13.04,12.902222,13,518175,12.245854
"2016-07-21",13.017778,13.062222,12.973333,12.977778,535725,12.224922
"2016-07-22",12.951111,13.102222,12.946667,13.04,342450,12.283533
"2016-07-25",13.026667,13.075556,12.937778,12.982222,624150,12.229106
"2016-07-26",12.973333,13.048889,12.924444,12.96,497025,12.208173
"2016-07-27",12.306667,12.662222,12.222222,12.448889,1980000,11.726712
"2016-07-28",12.413333,12.471111,12.275556,12.364444,1478025,11.647166
"2016-07-29",12.355556,12.582222,12.324444,12.524444,1629225,11.797884
"2016-08-01",12.524444,12.573333,12.44,12.528889,1114200,11.802071
"2016-08-02",12.497778,12.551111,12.422222,12.471111,839250,11.747646
"2016-08-03",12.484444,12.497778,12.391111,12.462222,735300,11.739273
"2016-08-04",12.453333,12.502222,12.253333,12.271111,1143900,11.559247
"2016-08-05",12.333333,12.351111,12.275556,12.297778,981675,11.584369
"2016-08-08",12.266667,12.337778,12.128889,12.173333,1811025,11.508735
"2016-08-09",12.204444,12.422222,12.168889,12.404444,2151675,11.727229
"2016-08-10",12.417778,12.537778,12.368889,12.515556,873675,11.832273
"2016-08-11",12.568889,12.622222,12.448889,12.466667,652725,11.786055
"2016-08-12",12.453333,12.488889,12.368889,12.457778,737100,11.777649
"2016-08-15",12.453333,12.533333,12.453333,12.462222,631125,11.781855
"2016-08-16",12.444444,12.506667,12.373333,12.444444,913950,11.765044
"2016-08-17",12.457778,12.511111,12.422222,12.466667,970650,11.786055
"2016-08-18",12.493333,12.573333,12.457778,12.484444,727200,11.80286
"2016-08-19",12.453333,12.555556,12.426667,12.488889,1405575,11.807064
"2016-08-22",12.48,12.506667,12.422222,12.475556,744525,11.794459
"2016-08-23",12.506667,12.64,12.484444,12.493333,670050,11.811266
"2016-08-24",12.511111,12.537778,12.453333,12.471111,651150,11.790257
"2016-08-25",12.52,12.551111,12.448889,12.48,680400,11.798656
"2016-08-26",12.515556,12.626667,12.448889,12.475556,716625,11.794459
"2016-08-29",12.524444,12.586667,12.484444,12.511111,627975,11.82807
"2016-08-30",12.502222,12.52,12.448889,12.515556,375750,11.832273
"2016-08-31",12.502222,12.68,12.466667,12.666667,938475,11.975135
"2016-09-01",12.675556,12.844444,12.675556,12.8,1028925,12.101189
"2016-09-02",12.826667,12.964444,12.826667,12.928889,852300,12.223042
"2016-09-06",12.964444,12.991111,12.844444,12.973333,767250,12.265058
"2016-09-07",13,13.12,12.982222,13.12,1156275,12.403719
"2016-09-08",13.093333,13.093333,12.884444,12.902222,571500,12.197829
"2016-09-09",12.857778,12.871111,12.733333,12.737778,1155150,12.042363
"2016-09-12",12.666667,12.884444,12.653333,12.875556,911700,12.172618
"2016-09-13",12.751111,12.8,12.595556,12.613333,677250,11.924713
"2016-09-14",12.6,12.808889,12.577778,12.782222,755550,12.084381
"2016-09-15",12.768889,12.92,12.764444,12.911111,706950,12.206235
"2016-09-16",12.862222,12.928889,12.782222,12.875556,1912500,12.172618
"2016-09-19",12.862222,12.995556,12.835556,12.884444,1134225,12.181024
"2016-09-20",12.937778,13.013333,12.8,12.853333,3770325,12.151608
"2016-09-21",12.866667,12.946667,12.764444,12.857778,721575,12.15581
"2016-09-22",12.942222,13.088889,12.88,13.062222,934650,12.349094
"2016-09-23",13.013333,13.057778,12.893333,12.937778,674325,12.231444
"2016-09-26",12.866667,12.888889,12.755556,12.764444,520650,12.067575
"2016-09-27",12.746667,12.808889,12.68,12.795556,785025,12.096986
"2016-09-28",12.853333,12.871111,12.737778,12.866667,607725,12.164215
"2016-09-29",12.866667,12.924444,12.786667,12.835556,1473300,12.134804
"2016-09-30",12.893333,13.044444,12.813333,13.013333,1217475,12.302876
"2016-10-03",12.977778,13.084444,12.951111,12.982222,950625,12.273462
"2016-10-04",12.995556,13.04,12.866667,12.875556,1244250,12.172618
"2016-10-05",12.875556,12.924444,12.76,12.782222,943200,12.084381
"2016-10-06",12.777778,12.795556,12.675556,12.724444,465075,12.029757
"2016-10-07",12.693333,12.711111,12.604444,12.613333,787950,11.924713
"2016-10-10",12.671111,12.777778,12.64,12.644444,593775,11.954126
"2016-10-11",12.648889,12.675556,12.493333,12.497778,1354725,11.815468
"2016-10-12",12.497778,12.555556,12.488889,12.537778,412425,11.853283
"2016-10-13",12.48,12.591111,12.453333,12.564444,429075,11.878492
"2016-10-14",12.608889,12.666667,12.524444,12.533333,556200,11.849082
"2016-10-17",12.506667,12.586667,12.502222,12.528889,430650,11.844878
"2016-10-18",12.635556,12.671111,12.551111,12.56,405450,11.874291
"2016-10-19",12.595556,12.653333,12.506667,12.546667,1136025,11.861687
"2016-10-20",12.546667,12.604444,12.462222,12.533333,722250,11.849082
"2016-10-21",12.497778,12.542222,12.444444,12.511111,338625,11.82807
"2016-10-24",12.64,12.675556,12.457778,12.56,1539900,11.874291
"2016-10-25",12.56,12.586667,12.466667,12.506667,1463400,11.823871
"2016-10-26",12.551111,13.32,12.551111,13.311111,2318625,12.584397
"2016-10-27",13.351111,13.688889,13.351111,13.648889,1463625,12.903732
"2016-10-28",13.72,13.724444,13.551111,13.631111,751050,12.886925
"2016-10-31",13.662222,13.751111,13.617778,13.697778,1334700,12.949951
"2016-11-01",13.724444,13.733333,13.551111,13.573333,1117575,12.832303
"2016-11-02",13.582222,13.795556,13.582222,13.617778,876150,12.87432
"2016-11-03",13.604444,13.648889,13.528889,13.56,622575,12.819697
"2016-11-04",13.56,13.657778,13.48,13.493333,518175,12.75667
"2016-11-07",13.644444,13.711111,13.595556,13.648889,710325,12.903732
"2016-11-08",13.515556,13.768889,13.515556,13.706667,682425,13.043302
"2016-11-09",13.582222,13.915556,13.502222,13.893333,771300,13.220934
"2016-11-10",14.017778,14.017778,13.675556,13.857778,1083825,13.187099
"2016-11-11",13.884444,13.884444,13.72,13.764444,999900,13.098282
"2016-11-14",13.724444,13.808889,13.631111,13.76,1135350,13.094053
"2016-11-15",13.76,13.951111,13.724444,13.875556,785025,13.204017
"2016-11-16",13.893333,13.968889,13.791111,13.96,1122075,13.284377
"2016-11-17",14,14.173333,13.964444,14.022222,810225,13.343586
"2016-11-18",14.044444,14.302222,13.951111,14.28,1090350,13.588885
"2016-11-21",14.373333,14.408889,14.128889,14.204444,811800,13.516986
"2016-11-22",14.235556,14.426667,14.164444,14.422222,2096550,13.724226
"2016-11-23",14.328889,14.377778,14.235556,14.364444,1414800,13.669246
"2016-11-25",14.422222,14.52,14.395556,14.48,235125,13.779206
"2016-11-28",14.444444,14.546667,14.382222,14.497778,1392750,13.796125
"2016-11-29",14.488889,14.546667,14.342222,14.4,904500,13.703079
"2016-11-30",14.426667,14.448889,14.271111,14.28,1059075,13.588885
"2016-12-01",14.328889,14.457778,14.235556,14.386667,1021950,13.690392
"2016-12-02",14.4,14.475556,14.351111,14.462222,661950,13.76229
"2016-12-05",14.577778,14.608889,14.502222,14.591111,589050,13.884941
"2016-12-06",14.622222,14.764444,14.524444,14.724444,863775,14.011821
"2016-12-07",14.733333,14.928889,14.617778,14.902222,998550,14.180997
"2016-12-08",14.928889,15.168889,14.817778,15.151111,1024425,14.417839
"2016-12-09",15.151111,15.217778,15.057778,15.084444,1041750,14.354399
"2016-12-12",15.044444,15.044444,14.808889,14.893333,1624725,14.172535
"2016-12-13",14.875556,14.973333,14.813333,14.826667,1168200,14.109099
"2016-12-14",14.822222,14.911111,14.702222,14.751111,783675,14.037195
"2016-12-15",14.786667,14.866667,14.724444,14.782222,729450,14.066805
"2016-12-16",14.768889,14.862222,14.737778,14.751111,2168100,14.037195
"2016-12-19",14.768889,14.857778,14.706667,14.844444,905175,14.126016
"2016-12-20",14.924444,15.066667,14.844444,14.933333,849150,14.210601
"2016-12-21",14.893333,14.986667,14.888889,14.888889,651150,14.168307
"2016-12-22",14.902222,14.902222,14.728889,14.831111,455175,14.113325
"2016-12-23",14.871111,14.982222,14.808889,14.964444,474750,14.240207
"2016-12-27",14.937778,15.066667,14.937778,15.017778,437400,14.290957
"2016-12-28",15.031111,15.102222,14.96,15.004444,643050,14.27827
"2016-12-29",15.071111,15.128889,15.044444,15.084444,524700,14.354399
"2016-12-30",15.137778,15.137778,15,15.013333,1057050,14.286728
"2017-01-03",15.111111,15.111111,14.822222,14.884444,1115775,14.164078
"2017-01-04",14.955556,15.084444,14.871111,15.017778,1201275,14.290957
"2017-01-05",14.973333,15.008889,14.853333,14.942222,2436525,14.219057
"2017-01-06",14.911111,14.982222,14.822222,14.862222,927450,14.14293
"2017-01-09",14.782222,14.853333,14.675556,14.724444,926325,14.011821
"2017-01-10",14.804444,14.88,14.693333,14.715556,762750,14.003365
"2017-01-11",14.671111,14.773333,14.648889,14.764444,717075,14.049887
"2017-01-12",14.755556,14.764444,14.586667,14.626667,960300,13.918775
"2017-01-13",14.666667,14.911111,14.666667,14.853333,397350,14.134473
"2017-01-17",14.76,14.96,14.666667,14.768889,743850,14.054115
"2017-01-18",14.782222,14.937778,14.777778,14.875556,500850,14.155622
"2017-01-19",14.906667,14.964444,14.76,14.835556,706050,14.117555
"2017-01-20",14.826667,15.208889,14.826667,15.128889,1783575,14.39669
"2017-01-23",15.173333,15.177778,14.684444,14.817778,1330200,14.100636
"2017-01-24",14.92,15.133333,14.817778,15.057778,916875,14.329023
"2017-01-25",15.546667,15.684444,15.173333,15.524444,3708225,14.773102
"2017-01-26",15.648889,15.848889,15.564444,15.777778,1424250,15.014177
"2017-01-27",15.817778,15.848889,15.604444,15.791111,1186650,15.026866
"2017-01-30",15.8,15.848889,15.475556,15.635556,882000,14.878839
"2017-01-31",15.662222,15.733333,15.564444,15.671111,837450,14.912671
"2017-02-01",15.773333,15.813333,15.466667,15.546667,894150,14.794249
"2017-02-02",15.546667,15.577778,15.444444,15.564444,791775,14.811167
"2017-02-03",15.635556,15.826667,15.586667,15.808889,819900,15.043783
"2017-02-06",15.831111,15.862222,15.728889,15.8,668025,15.035326
"2017-02-07",15.848889,15.982222,15.831111,15.982222,957150,15.208726
"2017-02-08",15.986667,16,15.791111,15.88,1268550,15.159933
"2017-02-09",15.88,16.16,15.88,16.106667,955575,15.376322
"2017-02-10",16.226667,16.324444,16.111111,16.302221,1053225,15.563008
"2017-02-13",16.426666,16.573334,16.271111,16.32889,1643400,15.588466
"2017-02-14",16.244444,16.306667,16.177778,16.24889,1032750,15.512094
"2017-02-15",16.24,16.342222,16.208889,16.315556,630450,15.575735
"2017-02-16",16.32,16.422222,16.293333,16.422222,617400,15.677566
"2017-02-17",16.391111,16.417778,16.324444,16.413334,754425,15.669084
"2017-02-21",16.413334,16.471111,16.32,16.382221,957600,15.639381
"2017-02-22",16.413334,16.426666,16.315556,16.382221,783450,15.639381
"2017-02-23",16.444445,16.484444,16.346666,16.404444,756225,15.660597
"2017-02-24",16.373333,16.413334,16.324444,16.4,862425,15.656353
"2017-02-27",16.422222,16.493334,16.391111,16.422222,1224675,15.677566
"2017-02-28",16.413334,16.457779,16.24,16.24889,2088000,15.512094
"2017-03-01",16.43111,16.48889,16.360001,16.413334,1978650,15.669084
"2017-03-02",16.382221,16.382221,16.164444,16.177778,983700,15.444208
"2017-03-03",16.195557,16.275557,16.16,16.226667,903150,15.490882
"2017-03-06",16.142221,16.213333,16.102222,16.142221,893025,15.410265
"2017-03-07",16.048889,16.191111,16.044443,16.075556,1041300,15.346622
"2017-03-08",16.102222,16.102222,16.026667,16.062222,1035000,15.33389
"2017-03-09",16.071112,16.097778,15.946667,16.013332,948150,15.287219
"2017-03-10",16.111111,16.306667,16.093332,16.208889,1017225,15.473909
"2017-03-13",16.168888,16.24889,16.124443,16.204445,741825,15.469666
"2017-03-14",16.168888,16.266666,16.128889,16.244444,576900,15.507851
"2017-03-15",16.297777,16.466667,16.284445,16.391111,1799550,15.647867
"2017-03-16",16.4,16.444445,16.346666,16.382221,785250,15.639381
"2017-03-17",16.373333,16.48889,16.35111,16.4,3051450,15.656353
"2017-03-20",16.435556,16.435556,16.266666,16.280001,972000,15.541794
"2017-03-21",16.333332,16.346666,15.982222,16.004444,1231200,15.278734
"2017-03-22",15.982222,16.084444,15.924444,16.013332,927000,15.287219
"2017-03-23",16.017778,16.137777,15.946667,16.008888,889425,15.282976
"2017-03-24",16.048889,16.124443,15.96,16.026667,1131750,15.299948
"2017-03-27",15.884444,15.991111,15.782222,15.968889,470475,15.244792
"2017-03-28",15.942222,16.155556,15.942222,16.124443,635850,15.393294
"2017-03-29",16.115557,16.297777,16.053333,16.280001,743400,15.541794
"2017-03-30",16.217777,16.426666,16.217777,16.413334,1066725,15.669084
"2017-03-31",16.395555,16.551111,16.355556,16.502222,1160325,15.753942
"2017-04-03",16.524445,16.537779,15.92,15.986667,1618650,15.261763
"2017-04-04",15.973333,16.204445,15.973333,16.142221,1304550,15.410265
"2017-04-05",16.217777,16.24889,16.066668,16.097778,1264050,15.367837
"2017-04-06",16.120001,16.151112,15.986667,16.137777,824850,15.406021
"2017-04-07",16.106667,16.275557,16.057777,16.195557,772425,15.461179
"2017-04-10",16.231112,16.333332,16.168888,16.266666,756225,15.529065
"2017-04-11",16.24,16.422222,16.24,16.395555,1511775,15.652113
"2017-04-12",16.373333,16.4,16.182222,16.204445,895050,15.469666
"2017-04-13",16.186666,16.271111,16.08,16.084444,909675,15.355107
"2017-04-17",16.120001,16.35111,16.111111,16.346666,893475,15.60544
"2017-04-18",16.302221,16.48889,16.213333,16.448889,1014300,15.703028
"2017-04-19",16.484444,16.617779,16.471111,16.604445,868500,15.851526
"2017-04-20",16.666668,16.955557,16.653334,16.866667,2131200,16.101858
"2017-04-21",16.862223,16.911112,16.697779,16.799999,1064925,16.038212
"2017-04-24",17.013332,17.071112,16.875557,16.991112,932625,16.220661
"2017-04-25",17.022223,17.120001,16.951111,16.951111,1288350,16.182474
"2017-04-26",16.902222,16.991112,16.555555,16.884443,2034675,16.118828
"2017-04-27",16.942223,17.462221,16.848888,17.413334,2192850,16.623743
"2017-04-28",17.413334,17.506666,17.226667,17.257778,1770975,16.475235
"2017-05-01",17.342222,17.448889,17.177778,17.422222,1209375,16.632225
"2017-05-02",17.422222,17.502222,17.32,17.391111,1208250,16.602524
"2017-05-03",17.32,17.40889,17.24889,17.360001,1058400,16.572821
"2017-05-04",17.422222,17.604445,17.386667,17.604445,924300,16.806181
"2017-05-05",17.635555,17.84,17.582222,17.777779,1198575,16.971657
"2017-05-08",17.777779,17.777779,17.551111,17.6,730800,16.850386
"2017-05-09",17.662222,17.737778,17.564444,17.711111,790875,16.956762
"2017-05-10",17.706667,17.862223,17.639999,17.844444,859950,17.084417
"2017-05-11",17.799999,17.995556,17.715555,17.964443,1021725,17.199305
"2017-05-12",17.928888,18.075556,17.893333,18.048889,1178775,17.280153
"2017-05-15",18.102222,18.208889,18.057777,18.16,1551825,17.386532
"2017-05-16",18.217777,18.222221,18.093332,18.151112,1417500,17.378027
"2017-05-17",18.151112,18.177778,17.866667,18.08,2316600,17.309937
"2017-05-18",18.08,18.257778,17.968889,18.142221,1035000,17.369513
"2017-05-19",18.222221,18.471111,18.182222,18.453333,1880550,17.667374
"2017-05-22",18.52,18.831112,18.453333,18.795555,1401750,17.995018
"2017-05-23",18.804443,18.991112,18.728889,18.893333,1316700,18.088634
"2017-05-24",19.008888,19.133333,18.973333,19.035557,1445625,18.224802
"2017-05-25",19.088888,19.226667,19.066668,19.222221,1793700,18.403515
"2017-05-26",19.222221,19.342222,19.088888,19.146667,1549800,18.331175
"2017-05-30",19.111111,19.128889,18.48,18.813334,3523500,18.012045
"2017-05-31",18.777779,19.302221,18.777779,19.142221,11903175,18.32692
"2017-06-01",19.217777,19.231112,18.631111,18.902222,2487375,18.097139
"2017-06-02",18.924444,19.266666,18.92,19.137777,1766475,18.322666
"2017-06-05",19.137777,19.155556,19.022223,19.026667,1114650,18.21629
"2017-06-06",18.933332,19.057777,18.853333,18.875557,1053000,18.071613
"2017-06-07",18.902222,18.955557,18.737778,18.857779,1707075,18.05459
"2017-06-08",18.875557,18.977777,18.684444,18.951111,932175,18.14395
"2017-06-09",18.964443,18.982222,18.719999,18.875557,928800,18.071613
"2017-06-12",18.893333,18.995556,18.875557,18.995556,1265850,18.186501
"2017-06-13",19.031111,19.155556,18.968889,19.137777,1705725,18.322666
"2017-06-14",19.213333,19.373333,19.128889,19.213333,1359450,18.395004
"2017-06-15",19,19.257778,18.92,19.244444,1331100,18.424788
"2017-06-16",19.075556,19.271111,19.075556,19.235556,2379825,18.416277
"2017-06-19",19.311111,19.404444,19.257778,19.404444,968175,18.577976
"2017-06-20",19.404444,19.444445,19.182222,19.226667,1226250,18.407768
"2017-06-21",19.222221,19.231112,18.937778,18.973333,1137825,18.165228
"2017-06-22",18.902222,18.942223,18.506666,18.56889,1953900,17.778006
"2017-06-23",18.577778,18.737778,18.537779,18.67111,1495125,17.875875
"2017-06-26",18.711111,18.711111,18.524445,18.595556,1023750,17.803537
"2017-06-27",18.56889,18.59111,18.302221,18.302221,1284750,17.522697
"2017-06-28",18.404444,18.417778,18.195557,18.24889,1615275,17.471636
"2017-06-29",18.235556,18.235556,17.808889,17.964443,1814625,17.199305
"2017-06-30",18.031111,18.177778,18,18.093332,1501650,17.322706
"2017-07-03",18.191111,18.191111,17.897778,17.902222,1038150,17.139734
"2017-07-05",17.902222,18.217777,17.733334,18.164444,2305800,17.390789
"2017-07-06",18.013332,18.151112,17.866667,17.902222,2099475,17.139734
"2017-07-07",17.955557,18.253332,17.875557,18.186666,1040850,17.412066
"2017-07-10",18.155556,18.186666,18.044443,18.142221,1260900,17.369513
"2017-07-11",18.115557,18.217777,18.013332,18.115557,893925,17.343985
"2017-07-12",18.217777,18.404444,18.217777,18.315556,1061550,17.53546
"2017-07-13",18.311111,18.311111,18.08,18.168888,632475,17.395044
"2017-07-14",18.182222,18.275557,18.128889,18.133333,524025,17.361004
"2017-07-17",18.133333,18.208889,18.035557,18.155556,947925,17.382277
"2017-07-18",18.133333,18.377777,18.102222,18.373333,963675,17.590782
"2017-07-19",18.155556,18.43111,18.155556,18.391111,747450,17.607801
"2017-07-20",18.404444,18.444445,18.311111,18.337778,571950,17.556738
"2017-07-21",18.288889,18.493334,18.235556,18.386667,443025,17.603542
"2017-07-24",18.391111,18.564444,18.355556,18.453333,756225,17.667374
"2017-07-25",18.48889,18.595556,18.35111,18.493334,1779975,17.705667
"2017-07-26",18.559999,19.506666,18.502222,19.32889,1834650,18.505634
"2017-07-27",19.426666,19.497778,19.08,19.231112,1311075,18.412022
"2017-07-28",19.231112,19.395555,19.226667,19.346666,807750,18.522657
"2017-07-31",19.43111,19.484444,19.293333,19.293333,1079100,18.471594
"2017-08-01",19.40889,19.448889,19.306667,19.315556,965250,18.492872
"2017-08-02",19.360001,19.360001,19.151112,19.32889,1329075,18.505634
"2017-08-03",19.333332,19.573334,19.324444,19.555555,1061325,18.722645
"2017-08-04",19.555555,19.617779,19.471111,19.51111,841050,18.680096
"2017-08-07",19.555555,19.688889,19.493334,19.617779,1070550,18.782221
"2017-08-08",19.604445,19.84,19.56889,19.693333,1372050,18.903811
"2017-08-09",19.697779,19.697779,19.564444,19.595556,1274175,18.809952
"2017-08-10",19.528889,19.542221,19.266666,19.360001,875700,18.583838
"2017-08-11",19.231112,19.542221,19.066668,19.315556,1302975,18.54118
"2017-08-14",19.48889,19.67111,19.444445,19.555555,1357875,18.771551
"2017-08-15",19.555555,19.626667,19.386667,19.533333,938925,18.750221
"2017-08-16",19.559999,19.724443,19.559999,19.639999,907200,18.852613
"2017-08-17",19.6,19.75111,19.546667,19.551111,821475,18.767286
"2017-08-18",19.528889,19.577778,19.4,19.4,1007775,18.622238
"2017-08-21",19.417778,19.626667,19.382221,19.622223,660375,18.83555
"2017-08-22",19.666668,19.897778,19.653334,19.893333,608175,19.095793
"2017-08-23",19.813334,19.897778,19.755556,19.822222,546750,19.027531
"2017-08-24",19.959999,19.977777,19.799999,19.844444,459675,19.048861
"2017-08-25",19.893333,19.991112,19.822222,19.893333,559575,19.095793
"2017-08-28",19.982222,19.982222,19.853333,19.92,1317825,19.121386
"2017-08-29",19.826668,19.924444,19.662222,19.684444,1192050,18.895281
"2017-08-30",19.64889,19.653334,19.311111,19.457779,1379700,18.6777
"2017-08-31",19.506666,19.746668,19.391111,19.737778,1240425,18.946472
"2017-09-01",19.773333,19.791111,19.662222,19.75111,1072125,18.959269
"2017-09-05",19.719999,19.791111,19.617779,19.697779,1011600,18.908075
"2017-09-06",19.75111,19.755556,19.537779,19.746668,1139625,18.955008
"2017-09-07",19.737778,19.817778,19.64889,19.777779,913500,18.984865
"2017-09-08",19.733334,19.862223,19.586666,19.84,1028700,19.044594
"2017-09-11",19.924444,19.959999,19.76,19.804443,1122300,19.010466
"2017-09-12",19.817778,19.817778,19.662222,19.68,834075,18.89101
"2017-09-13",19.688889,19.697779,19.506666,19.515556,1135350,18.733164
"2017-09-14",19.515556,19.777779,19.475555,19.76,1134675,18.967802
"2017-09-15",19.662222,19.773333,19.52,19.559999,1336950,18.775824
"2017-09-18",19.6,19.6,19.40889,19.475555,819225,18.694763
"2017-09-19",19.475555,19.67111,19.43111,19.639999,983025,18.852613
"2017-09-20",19.626667,19.76,19.626667,19.742222,861300,18.950735
"2017-09-21",19.733334,19.795555,19.697779,19.755556,571275,18.963543
"2017-09-22",19.777779,19.982222,19.777779,19.875557,938925,19.078726
"2017-09-25",19.906668,19.964443,19.831112,19.955557,699975,19.155519
"2017-09-26",19.955557,20.324444,19.955557,20.266666,1046025,19.454157
"2017-09-27",20.288889,20.440001,20.142221,20.235556,967050,19.424294
"2017-09-28",20.182222,20.342222,20.040001,20.342222,1161000,19.526686
"2017-09-29",20.297777,20.542221,20.280001,20.506666,1276200,19.684534
"2017-10-02",20.533333,20.56889,20.235556,20.32,1160775,19.50535
"2017-10-03",20.355556,20.51111,20.280001,20.502222,1020150,19.680271
"2017-10-04",20.475555,20.604445,20.364445,20.542221,1460700,19.718662
"2017-10-05",20.573334,20.595556,20.462221,20.506666,715275,19.684534
"2017-10-06",20.471111,20.84,20.368889,20.831112,1752075,19.995975
"2017-10-09",20.875557,20.915556,20.773333,20.902222,535275,20.064232
"2017-10-10",21.004444,21.057777,20.875557,21.035557,901125,20.192223
"2017-10-11",21.048889,21.191111,21.022223,21.102222,1256400,20.256212
"2017-10-12",21.097778,21.302221,21.097778,21.151112,975375,20.303146
"2017-10-13",21.217777,21.275557,21.093332,21.16,862650,20.311674
"2017-10-16",21.137777,21.462221,21.026667,21.186666,816300,20.337271
"2017-10-17",21.200001,21.288889,21.16,21.24889,1166400,20.397001
"2017-10-18",21.280001,21.315556,21.16,21.182222,952650,20.33301
"2017-10-19",21.146667,21.204445,21.057777,21.182222,1017450,20.33301
"2017-10-20",21.217777,21.244444,21.164444,21.200001,1002150,20.350073
"2017-10-23",21.222221,21.284445,21.137777,21.164444,1300275,20.315941
"2017-10-24",21.133333,21.186666,20.844444,20.955557,1464975,20.115431
"2017-10-25",20.746668,20.746668,19.48,19.6,3606300,18.814219
"2017-10-26",19.6,19.64889,19.515556,19.573334,2692350,18.78862
"2017-10-27",19.595556,19.604445,19.253332,19.306667,1820700,18.532642
"2017-10-30",19.377777,19.475555,19.191111,19.213333,1572525,18.443052
"2017-10-31",19.191111,19.537779,19.031111,19.515556,1653525,18.733164
"2017-11-01",19.564444,19.622223,19.24889,19.422222,1533825,18.643566
"2017-11-02",19.43111,19.871111,19.43111,19.866667,1137825,19.070194
"2017-11-03",19.897778,20.177778,19.879999,20.124443,1112850,19.317638
