"dates","INTU.Open","INTU.High","INTU.Low","INTU.Close","INTU.Volume","INTU.Adjusted"
"2017-09-13",141.699997,142.259995,140.75,142.059998,1231600,138.063324
"2017-09-14",141.339996,142.089996,140.580002,142.080002,1264800,138.082748
"2017-09-15",141.850006,142.350006,141.110001,142.130005,1423500,138.131332
"2017-09-18",142.070007,144.059998,141.610001,143.800003,1408400,139.754364
"2017-09-19",144.300003,146.039993,143.589996,145.339996,1740600,141.251053
"2017-09-20",145.330002,145.910004,144,144.970001,1249700,140.891434
"2017-09-21",145.820007,145.899994,144.059998,144.490005,1162900,140.424957
"2017-09-22",144.070007,146.720001,144.070007,146.320007,1311000,142.203491
"2017-09-25",145.529999,145.990005,143.759995,144.740005,1324800,140.667923
"2017-09-26",145.229996,145.610001,144.100006,144.770004,1166300,140.697083
"2017-09-27",144.199997,145.679993,143.679993,144.360001,1567300,140.298615
"2017-09-28",143.460007,144.020004,141.600006,142.309998,1935400,138.30629
"2017-09-29",142.179993,142.919998,140.369995,142.139999,2566400,138.141083
"2017-10-02",142.259995,143.289993,141.179993,141.740005,1583900,137.752319
"2017-10-03",141.770004,142.300003,141.309998,141.850006,1244900,137.859268
"2017-10-04",141.75,142.889999,140.210007,142.669998,1612200,138.656174
"2017-10-05",142.990005,143.130005,142.020004,142.860001,1068900,138.840866
"2017-10-06",142.350006,144.240005,142.039993,144.179993,992700,140.507248
"2017-10-09",144.339996,144.339996,143.410004,143.960007,786900,140.292892
"2017-10-10",143.949997,144.720001,143.460007,144.179993,778200,140.507248
"2017-10-11",144.169998,144.679993,143.179993,143.660004,1217000,140.000519
"2017-10-12",143.649994,145.929993,143.460007,145.860001,1094500,142.144455
"2017-10-13",146.809998,146.990005,145.25,145.649994,1029700,141.939819
"2017-10-16",146,146,144.639999,144.740005,743100,141.052994
"2017-10-17",144.779999,145.639999,144.529999,145.5,1143900,141.793655
"2017-10-18",145.610001,146.460007,145.139999,145.770004,888100,142.056732
"2017-10-19",145.399994,146.649994,145.380005,146.619995,873600,142.885101
"2017-10-20",146.460007,148.419998,146.460007,147.970001,1175300,144.200699
"2017-10-23",148.529999,148.889999,146.960007,147.320007,810300,143.567261
"2017-10-24",147.089996,148.619995,145.830002,148.619995,1144700,144.834137
"2017-10-25",148.350006,149.740005,147.970001,149.460007,1460600,145.652756
"2017-10-26",150.050003,151.949997,149.429993,151.330002,1124800,147.475128
"2017-10-27",151.399994,153.860001,150.820007,153.460007,1173100,149.550827
"2017-10-30",153.220001,153.259995,150.389999,151.449997,953900,147.592072
"2017-10-31",151.779999,151.990005,150.509995,151.020004,858900,147.17305
"2017-11-01",151.850006,152.220001,150.550003,151.360001,892400,147.504379
"2017-11-02",151.339996,152.320007,150.600006,152.149994,925500,148.274216
"2017-11-03",151.889999,154.039993,151.039993,153.639999,962400,149.726288
"2017-11-06",153.860001,154.190002,152.039993,152.679993,671100,148.790726
"2017-11-07",153.25,153.330002,151.580002,152.509995,662900,148.625061
"2017-11-08",152.610001,153.190002,151.669998,152.960007,734300,149.063614
"2017-11-09",152.009995,152.589996,150.580002,152.410004,954700,148.527618
"2017-11-10",151.660004,153.449997,151.559998,153.300003,712000,149.394913
"2017-11-13",153.009995,155.369995,153.009995,154.889999,1091400,150.944473
"2017-11-14",154.050003,155.779999,153.520004,155.210007,946500,151.256271
"2017-11-15",155.220001,156.460007,153.360001,153.860001,1659000,149.940689
"2017-11-16",154.089996,156.039993,153.589996,155.649994,1143700,151.685074
"2017-11-17",155.990005,156.710007,155.270004,156.550003,1247700,152.562164
"2017-11-20",157.220001,158.899994,156.529999,157.779999,1871100,153.760818
"2017-11-21",152.5,156.389999,151.179993,151.789993,2533400,147.92337
"2017-11-22",151.940002,152.380005,150.720001,151.630005,1821500,147.767487
"2017-11-24",151.100006,153.979996,151.020004,153.910004,1055000,149.989395
"2017-11-27",153.809998,155.119995,153.350006,154.770004,1609600,150.827469
"2017-11-28",154.919998,155.889999,154.330002,155.789993,1359000,151.821503
"2017-11-29",155.869995,155.960007,153.179993,154.220001,2266600,150.291519
"2017-11-30",154.759995,157.800003,153.910004,157.220001,3417500,153.215103
"2017-12-01",156.139999,158,152.580002,156.440002,1645600,152.454926
"2017-12-04",156.699997,156.880005,154.210007,154.539993,1691400,150.603348
"2017-12-05",154.699997,156.320007,154.190002,154.470001,961200,150.535126
"2017-12-06",154.460007,156.25,153.559998,156.190002,946600,152.211319
"2017-12-07",155.710007,155.990005,154.289993,155.559998,1606900,151.597366
"2017-12-08",156.050003,156.389999,154.149994,155.229996,1637900,151.275772
"2017-12-11",155.089996,155.830002,153.940002,155.679993,1378800,151.71431
"2017-12-12",155.330002,156.410004,154.529999,155.850006,1021100,151.87999
"2017-12-13",156.350006,157.759995,156.009995,156.479996,1426000,152.493927
"2017-12-14",156.830002,157.479996,155.610001,156.190002,1044400,152.211319
"2017-12-15",156.990005,159.770004,156.039993,159.649994,2382900,155.583191
"2017-12-18",160,161.440002,159.800003,161.130005,1382700,157.025482
"2017-12-19",160.860001,161.300003,158.699997,159.880005,1740200,155.807327
"2017-12-20",160.300003,160.460007,158.110001,159.350006,1393800,155.290833
"2017-12-21",159.389999,159.850006,158.020004,158.619995,1511900,154.579422
"2017-12-22",158.240005,158.679993,157.669998,158.5,679100,154.462479
"2017-12-26",157.410004,159.220001,157.410004,158.929993,618100,154.881531
"2017-12-27",158.970001,159.429993,158.449997,158.729996,547900,154.686615
"2017-12-28",159.490005,159.490005,158.050003,158.580002,636300,154.540421
"2017-12-29",158.429993,159.419998,157.740005,157.779999,690200,153.760818
