"dates","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"2014-08-15",122.886215,123.792786,121.702126,122.830711,908905,104.607384
"2014-08-18",123.395004,124.246071,123.395004,124.088806,1069650,105.678802
"2014-08-19",124.162811,124.699348,123.561516,124.310822,1450486,105.867897
"2014-08-20",124.255318,124.329323,123.3395,123.783531,811182,105.418816
"2014-08-21",123.857536,123.977798,122.969475,123.154488,1229205,104.883125
"2014-08-22",123.182236,123.311745,122.562439,122.802963,842748,104.58374
"2014-08-25",123.3395,123.811287,122.719704,123.200737,758862,104.922501
"2014-08-26",123.792786,123.792786,123.052727,123.404259,749890,105.095825
"2014-08-27",123.061981,123.76503,122.469933,123.034225,1188343,104.780693
"2014-08-28",122.571693,123.866791,122.007401,123.348747,1988716,105.048553
"2014-08-29",123.681778,123.839035,122.691956,123.228493,1037976,104.946152
"2014-09-02",123.19149,123.506012,121.840889,122.377426,1355790,104.221344
"2014-09-03",122.368179,123.441261,122.368179,122.923218,1103701,104.686165
"2014-09-04",122.932472,123.404259,122.28492,122.506935,840694,104.331642
"2014-09-05",122.303421,122.645699,121.665123,122.608696,914850,104.41832
"2014-09-08",122.386681,123.395004,121.794632,122.099907,1006735,103.98497
"2014-09-09",122.146164,122.146164,119.814987,120.360779,1364114,102.503876
"2014-09-10",120.194267,121.85939,119.481964,121.748383,4122069,103.685608
"2014-09-11",120.693802,120.730804,118.43663,118.806664,3394448,101.180367
"2014-09-12",118.769661,119.380203,117.90934,118.612396,2206970,101.014893
"2014-09-15",118.251617,119.389458,117.317299,119.287697,2624776,101.589996
"2014-09-16",119.084183,122.368179,118.732658,121.62812,3674319,103.583206
"2014-09-17",122.099907,123.052727,120.462532,121.110085,2487705,103.142029
"2014-09-18",121.850136,127.150787,121.239594,123.071228,5134101,104.812218
"2014-09-19",123.672523,125.77243,123.376503,124.421829,7178272,105.962425
"2014-09-22",124.421829,124.60685,123.737282,124.14431,2073899,105.726074
"2014-09-23",124.14431,124.347824,123.358002,123.413506,2203727,105.103722
"2014-09-24",123.774284,125.809433,123.320999,125.513412,1919964,106.892067
"2014-09-25",124.745605,124.995377,122.839966,123.052727,1952178,104.796448
"2014-09-26",123.034225,125.143387,123.034225,124.6716,1395031,106.175148
"2014-09-29",123.024979,123.839035,122.876968,123.154488,1232664,105.485817
"2014-09-30",123.135986,123.311745,120.425529,120.425529,1947422,103.148338
"2014-10-01",119.740982,119.990746,116.743759,117.002777,3268728,100.216675
"2014-10-02",116.873268,118.612396,115.161888,117.872337,2629208,100.961479
"2014-10-03",119.398705,119.796486,118.112862,118.926918,1470052,101.864777
"2014-10-06",119.296944,119.306198,118.353378,119.028679,1446810,101.951942
"2014-10-07",118.270119,118.381126,116.244217,116.419983,2271397,99.717476
"2014-10-08",116.373726,117.400558,114.190567,117.206291,2490084,100.390991
"2014-10-09",117.021278,117.132286,113.006477,114.070305,2865082,97.704895
"2014-10-10",113.358002,114.643845,112.340424,113.746529,2840868,97.427574
"2014-10-13",113.469009,114.098061,109.888992,110.111008,2521973,94.313644
"2014-10-14",110.638298,113.506012,109.343201,111.942642,3184302,95.882515
"2014-10-15",110.305275,117.354301,109.380203,116.80851,3938083,100.050278
"2014-10-16",115.846436,119.528214,115.226639,118.14061,3267647,101.191261
"2014-10-17",119.148933,120.009254,118.334877,119.343201,2205456,102.221329
"2014-10-20",119.269196,120.23127,118.75116,120.23127,1428866,102.981972
"2014-10-21",120.074005,121.831635,119.814987,120.95282,2381984,103.600021
"2014-10-22",121.544868,122.534691,119.777985,119.888992,1581395,102.688797
"2014-10-23",121.147087,121.267342,119.398705,119.814987,1699548,102.625443
"2014-10-24",119.796486,122.099907,119.232193,121.646622,1414597,104.194275
"2014-10-27",120.656799,120.656799,118.251617,118.917671,2190322,101.856812
"2014-10-28",119.444962,120.499535,119.000923,120,1663659,102.78389
"2014-10-29",120.009254,120.027756,117.326546,119.19519,4039048,102.094543
"2014-10-30",121.18409,125.883438,121.18409,123.57077,3396394,105.842354
"2014-10-31",124.320076,125.272896,123.172989,124.569839,3084742,106.698112
"2014-11-03",124.52359,126.022202,123.330254,125.24514,1837268,107.276512
"2014-11-04",124.884369,125.041626,123.098984,123.654022,2091951,105.913689
"2014-11-05",124.884369,124.967621,123.561516,123.931541,1599664,106.151398
"2014-11-06",124.264572,125.032379,123.441261,124.893616,1277202,106.975418
"2014-11-07",125.226639,125.568916,124.329323,124.828865,1050300,106.919983
"2014-11-10",124.884369,125.013878,124.199814,124.791862,733891,106.88826
"2014-11-11",124.819611,125.208138,124.412582,124.810364,867503,106.904099
"2014-11-12",124.884369,125.208138,124.421829,124.690102,1524751,106.801109
"2014-11-13",124.865868,125.689178,124.542091,125.374657,887501,107.387466
"2014-11-14",125.09713,125.994453,124.37558,124.616096,787617,106.737724
"2014-11-17",124.745605,125.70768,124.421829,125.633675,1525291,107.609306
"2014-11-18",125.809433,128.806656,125.615173,128.492142,1339035,110.057686
"2014-11-19",129.417206,131.813141,129.352448,131.489365,1997580,112.624878
"2014-11-20",130.666046,132.090652,130.416275,131.988892,1214504,113.05278
"2014-11-21",133.12674,134.495834,132.867722,134.273819,1831755,115.009865
"2014-11-24",134.273819,134.708603,133.450516,133.903793,1139806,114.692917
"2014-11-25",134.005554,135.485657,134.005554,134.458832,1889912,115.168343
"2014-11-26",134.024048,134.403336,133.089737,134.32933,1000033,115.057411
"2014-11-28",133.977798,134.135056,132.6642,133.052734,595739,113.963982
"2014-12-01",132.867722,133.728027,132.257172,133.293243,1033112,114.169998
"2014-12-02",133.080475,133.626266,132.599442,133.034225,1072568,113.948112
"2014-12-03",132.886215,134.782608,132.673447,134.486588,1019059,115.192101
"2014-12-04",134.125809,135.346909,133.42276,134.875122,892906,115.524879
"2014-12-05",134.995377,136.475479,134.893616,135.735428,851612,116.26181
"2014-12-08",135.615173,135.698425,134.236816,134.680847,1020680,115.358498
"2014-12-09",133.811279,134.172058,132.636444,133.922287,993871,114.708786
"2014-12-10",133.533768,133.968552,130.888062,131.36911,1276337,112.521889
"2014-12-11",132.220169,133.700272,131.480118,132.534683,1254392,113.520233
"2014-12-12",131.24884,131.942642,127.631821,127.71508,1942665,109.392097
"2014-12-15",128.510635,128.695648,125.263641,127.030525,2156919,108.805763
"2014-12-16",126.290474,129.38945,126.160965,126.567993,1336981,108.409569
"2014-12-17",127.234039,130.75856,126.864014,130.397781,1695873,111.689911
"2014-12-18",131.942642,133.848282,131.729874,133.626266,2438520,114.455223
"2014-12-19",134.125809,137.594818,133.626266,136.022202,2471274,116.507431
"2014-12-22",135.985199,136.780762,135.541168,136.753006,1072460,117.133385
"2014-12-23",137.224792,138.09436,137.03978,137.446808,720270,117.727638
"2014-12-24",137.446808,137.909348,136.956528,137.446808,294356,117.727638
"2014-12-26",137.576324,138.399628,136.947266,137.94635,349379,118.155502
"2014-12-29",137.576324,138.112854,136.688248,137.224792,575741,117.537506
"2014-12-30",135.920441,136.84552,135.226639,135.467163,702218,116.637459
"2014-12-31",134.764114,135.846436,133.320999,133.42276,1121321,114.877213
"2015-01-02",132.645691,134.912125,132.17392,134.532837,1453513,115.832993
"2015-01-05",133.543015,133.543015,129.250687,130.231262,1905371,112.129333
"2015-01-06",130.888062,132.05365,129.24144,130.185013,1280120,112.089516
"2015-01-07",131.202591,131.961151,130.185013,131.591125,731945,113.300194
"2015-01-08",132.192413,134.967621,132.192413,134.634598,1077865,115.920616
"2015-01-09",134.949127,134.949127,132.46994,132.61795,803399,114.184296
"2015-01-12",132.51619,132.599442,130.925064,131.702133,573362,113.395744
"2015-01-13",132.534683,133.478256,129.602219,131.008331,744917,112.798401
"2015-01-14",129.037933,129.713226,127.308044,129.444962,1106728,111.452316
"2015-01-15",130.749313,131.406097,128.677155,129.010178,992034,111.077995
"2015-01-16",129.04718,129.879745,126.799263,129.24144,1582584,111.2771
"2015-01-20",130.407028,131.10083,128.566147,130.786316,1045868,112.607231
"2015-01-21",130.740051,132.895462,130.092514,132.377426,807615,113.977188
"2015-01-22",133.015732,133.635529,131.017578,133.506012,954955,114.948891
"2015-01-23",133.209991,133.283997,131.554123,132.710449,916580,114.263908
"2015-01-26",132.340424,132.793716,131.063828,132.358932,1316766,113.961258
"2015-01-27",130.95282,132.442184,129.962997,131.221085,1340981,112.981583
"2015-01-28",131.591125,132.192413,128.020355,128.427383,2004282,110.576195
"2015-01-29",132.284927,136.956528,132.284927,135.975952,3730747,117.075508
"2015-01-30",134.736359,137.835342,134.135056,134.699356,2864974,115.976357
"2015-02-02",133.552261,137.058273,131.24884,136.614243,1470268,117.625084
"2015-02-03",137.363556,137.974091,135.578171,137.289551,1420326,118.206543
"2015-02-04",136.965775,138.297867,136.197968,137.298798,1068244,118.2145
"2015-02-05",138.09436,140.212769,137.789078,140.166519,1305524,120.683594
"2015-02-06",139.935242,140.407028,138.547638,139.056427,809237,119.727814
"2015-02-09",138.945419,139.777985,138.149857,138.547638,934525,119.289749
"2015-02-10",138.778915,139.555969,137.511566,139.028671,989656,119.703926
"2015-02-11",138.658646,139.259949,137.594818,138.769653,817236,119.480927
"2015-02-12",139.666977,141.137833,138.871414,140.814056,1556856,121.241089
"2015-02-13",140.666046,142.072159,140.416275,141.359848,786860,121.71106
"2015-02-17",141.091583,142.636444,140.795563,141.961151,894311,122.22876
"2015-02-18",141.961151,142.488434,141.165588,142.340424,773564,122.555344
"2015-02-19",142.923218,145.337646,142.506943,144.384827,1037760,124.315559
"2015-02-20",144.135056,145.911194,143.024979,145.846436,971170,125.57402
"2015-02-23",145.069382,145.568924,144.162811,144.403336,897230,124.331558
"2015-02-24",144.71785,145.735428,144.264572,145.217392,801129,125.032433
"2015-02-25",145.217392,145.827942,145.060135,145.28215,487315,125.088226
"2015-02-26",144.995377,145.494919,144.172058,144.893616,555850,124.75367
"2015-02-27",145.032379,145.115631,144.264572,144.440338,701245,124.363373
"2015-03-02",144.440338,146.345978,144.310822,146.281219,954523,125.948349
"2015-03-03",146.012955,146.345978,144.18132,144.366333,741674,124.299652
"2015-03-04",144.218323,144.958374,142.858459,143.145233,1212774,123.248276
"2015-03-05",143.200745,143.441254,142.645691,143.256241,660707,123.343849
"2015-03-06",142.229416,142.654953,140.897324,141.174835,1074406,121.551743
"2015-03-09",141.785385,142.691956,141.507858,142.358932,639303,122.571281
"2015-03-10",141.036072,141.304352,139.944489,140.703049,1045003,121.145538
"2015-03-11",141.211838,141.341354,139.953751,139.962997,863611,120.508354
"2015-03-12",140.721558,141.970398,140.61055,141.803879,790752,122.093361
"2015-03-13",141.24884,141.665131,139.796478,140.61055,733350,121.065926
"2015-03-16",141.443115,141.942642,140.564285,141.193344,706542,121.567703
"2015-03-17",140.897324,141.757629,140.037003,141.202591,854855,121.575661
"2015-03-18",140.388535,144.116562,139.084183,143.089737,1284552,123.2005
"2015-03-19",142.247925,142.488434,140.222015,140.832565,842207,121.25705
"2015-03-20",140.564285,142.136917,139.639221,141.267349,2017687,121.631409
"2015-03-23",141.267349,141.720627,140.508789,140.508789,879394,120.97831
"2015-03-24",140.61055,141.350601,140.277527,140.777054,683516,121.209282
"2015-03-25",140.897324,142.109161,139.343201,139.370956,898203,119.998619
"2015-03-26",138.686401,140.573547,137.752075,139.833481,911391,120.396866
"2015-03-27",139.953751,141.692871,139.09343,141.304352,1147806,121.663292
"2015-03-30",142.46994,142.969467,141.544861,142.275665,1728411,123.152641
"2015-03-31",141.748383,142.562439,139.833481,139.944489,1750896,121.134781
"2015-04-01",139.583725,140.444031,138.149857,138.843658,1523561,120.181915
"2015-04-02",138.603149,140.351532,138.390381,139.722473,635520,120.942604
"2015-04-06",139.750229,141.10083,139.333954,140.693802,945335,121.783363
"2015-04-07",140.34227,141.942642,139.796478,139.85199,716163,121.054726
"2015-04-08",140.083252,140.823318,138.963928,139.65773,692813,120.886543
"2015-04-09",139.65773,140.795563,139.24144,140.656799,585145,121.75135
"2015-04-10",140.832565,141.082336,139.676224,140.536545,551202,121.647263
"2015-04-13",140.203522,141.073074,139.259949,139.296951,881664,120.574272
"2015-04-14",139.703979,140.980576,139.232193,140.46254,1032679,121.583168
"2015-04-15",140.943573,142.395935,140.573547,140.934326,874637,121.991577
"2015-04-16",140.61055,140.61055,139.454208,140.231262,671842,121.383041
"2015-04-17",139.454208,140.046249,137.493057,138.621643,1061866,119.989723
"2015-04-20",139.222946,140.231262,138.63089,140.027756,715622,121.206879
"2015-04-21",140.61055,140.971329,139.750229,140.545792,730648,121.655273
"2015-04-22",140.434784,140.721558,139.09343,140.120255,582443,121.286926
"2015-04-23",139.888992,140.138763,138.788162,139.315445,668815,120.590271
"2015-04-24",139.370956,139.759476,138.177612,138.815918,1158616,120.157913
"2015-04-27",138.714157,140.777054,137.548569,139.740982,2177891,120.958641
"2015-04-28",139.546722,142.072159,138.584641,141.498611,2680880,122.480049
"2015-04-29",140.444031,141.526367,140.027756,140.49028,1503671,121.607224
"2015-04-30",141.85939,141.85939,131.609619,132.682693,5185017,114.849037
"2015-05-01",132.978729,136.817764,132.756714,135.615173,2106977,117.387383
"2015-05-04",136.84552,137.909348,136.08696,136.521744,1213098,118.172073
"2015-05-05",137.086029,137.82608,134.098053,134.514343,1100890,116.434486
"2015-05-06",135.420914,136.105453,133.866791,134.643845,789779,116.5466
"2015-05-07",134.394073,135.587418,133.57077,135.235886,854531,117.059052
"2015-05-08",136.790009,137.853836,136.530991,136.882523,995169,118.484375
"2015-05-11",136.345978,137.169281,135.023132,135.069382,981872,116.91494
"2015-05-12",134.088806,134.810364,133.348755,133.654022,824371,115.689812
"2015-05-13",133.820541,135.106384,132.867722,134.088806,2067953,116.066139
"2015-05-14",135.060135,136.660507,133.977798,136.558746,1076784,118.204109
"2015-05-15",136.864014,137.79834,136.151718,137.354309,981548,118.892723
"2015-05-18",137.289551,137.456055,136.308975,136.84552,569687,118.452339
"2015-05-19",136.891769,138.177612,136.123962,136.456985,822209,118.11602
"2015-05-20",136.651245,136.919525,135.809433,136.096207,692597,117.803741
"2015-05-21",135.716934,137.289551,135.605927,136.901016,657897,118.500381
"2015-05-22",136.466232,136.975021,135.402405,135.77243,810101,117.523483
"2015-05-26",135.087875,135.448654,134.412582,135.097137,723838,116.93898
"2015-05-27",135.060135,136.956528,134.643845,136.484741,666761,118.14003
"2015-05-28",135.957443,137.197037,135.846436,137.095276,562336,118.668526
"2015-05-29",136.771515,137.289551,135.439407,135.763184,1153211,117.515495
"2015-06-01",136.586487,137.002777,135.3284,136.401474,713892,118.06797
"2015-06-02",136.114716,137.604065,135.309891,137.049026,1083162,118.62851
"2015-06-03",137.03978,137.918594,136.919525,137.224792,1291146,118.780647
"2015-06-04",134.199814,136.179459,133.829788,134.995377,1521291,116.850868
"2015-06-05",134.458832,135.032379,133.755783,134.6716,915499,116.570633
"2015-06-08",134.560593,134.847366,133.691025,133.709534,613792,115.737862
"2015-06-09",134.246063,134.6716,132.895462,133.607773,1000790,115.649765
"2015-06-10",134.569839,135.383911,134.079559,135.004623,712271,116.858887
"2015-06-11",135.198883,136.438477,135.041626,135.245148,708055,117.067085
"2015-06-12",134.764114,135.430161,133.857544,134.088806,654437,116.066139
"2015-06-15",133.358002,134.292328,132.414429,133.330246,842207,115.409561
"2015-06-16",133.395004,135.16188,133.395004,134.791855,699299,116.674698
"2015-06-17",135.28215,135.77243,134.338577,135.217392,817128,117.04306
"2015-06-18",135.892685,136.641998,135.62442,135.929688,968036,117.659607
"2015-06-19",135.578171,136.08696,134.209061,134.292328,910094,116.242332
"2015-06-22",135.023132,135.615173,134.255325,134.921371,969765,116.786819
"2015-06-23",134.86586,135.596664,133.774277,134.014801,1098080,116.002083
"2015-06-24",133.487518,133.533768,132.229416,132.950974,937119,115.081284
"2015-06-25",133.626266,133.940796,131.526367,132.127655,927066,114.368584
"2015-06-26",132.432938,132.849213,130.878815,131.433853,2797304,113.768051
"2015-06-29",130.074005,130.527283,126.641998,126.854767,1894885,110.434006
"2015-06-30",127.539314,128.057358,126.447731,126.57724,1287255,110.192421
"2015-07-01",126.771507,128.28862,126.771507,128.14061,1261311,111.553413
"2015-07-02",128.778915,128.945419,125.966698,127.086029,1471133,110.635345
"2015-07-06",125.920441,126.901016,125.346901,125.911194,931173,109.612564
"2015-07-07",125.975945,126.975021,124.810364,126.6605,1226070,110.2649
"2015-07-08",125.319145,125.837189,122.978722,123.024979,1675442,107.099983
"2015-07-09",124.505089,125.171135,122.312675,122.349678,1771435,106.512085
"2015-07-10",123.977798,126.077705,123.635521,125.744682,1117970,109.467621
"2015-07-13",126.780762,127.18779,125.892693,126.262718,778969,109.918602
"2015-07-14",126.142464,127.511566,126.022202,126.910271,835937,110.48233
"2015-07-15",126.716003,128.057358,126.290474,127.197037,1222179,110.731964
"2015-07-16",127.493065,127.779831,126.123962,126.799263,2713202,110.385696
"2015-07-17",126.799263,126.80851,125.309898,126.0037,724702,109.69313
"2015-07-20",125.883438,125.957443,124.930618,125.106384,787292,108.911949
"2015-07-21",125.309898,125.485664,122.765961,123.441261,969657,107.462372
"2015-07-22",123.256241,124.024055,122.682701,122.849213,1704088,106.946968
"2015-07-23",123.006477,123.006477,121.387604,122.765961,2109572,106.874504
"2015-07-24",122.460686,122.765961,119.740982,120.314522,1666470,104.740372
"2015-07-27",119.343201,119.953751,118.769661,119.167435,1746464,103.741783
"2015-07-28",119.805733,123.76503,118.880669,122.867714,2013146,106.963058
"2015-07-29",122.571693,124.514336,121.757629,124.088806,1851537,108.0261
"2015-07-30",131.822388,133.209991,129.972244,131.674377,3858846,114.629761
"2015-07-31",132.497681,133.311752,130.832565,131.831635,2539161,114.766655
"2015-08-03",131.526367,136.253464,131.276596,134.949127,3044312,117.480598
"2015-08-04",135.245148,136.688248,134.773361,135.143387,1295795,117.649712
"2015-08-05",136.679001,137.428314,134.468079,136.401474,1439027,118.744965
"2015-08-06",136.419983,137.234039,135.531921,136.003693,2524784,118.398666
"2015-08-07",135.698425,136.558746,134.625351,135.235886,1868941,117.730225
"2015-08-10",136.567993,137.243286,136.068451,137.234039,1085756,119.469757
"2015-08-11",135.744675,136.105453,134.52359,135.707672,1257960,118.140968
"2015-08-12",135.01387,135.235886,132.867722,134.486588,1472754,117.07795
"2015-08-13",134.079559,135.457916,133.672531,134.819611,836262,117.367844
"2015-08-14",135.060135,136.059204,134.71785,135.744675,547743,118.173172
"2015-08-17",135.689178,136.123962,134.902863,135.763184,454993,118.189285
"2015-08-18",135.420914,135.892685,134.791855,135.087875,918093,117.601425
"2015-08-19",134.403336,134.791855,133.450516,133.811279,1081757,116.490021
"2015-08-20",132.691956,133.358002,129.768738,129.861237,1457512,113.051315
"2015-08-21",129.09343,129.343201,126.679001,127.18779,1912938,110.723923
"2015-08-24",120.268272,126.364479,115.633675,122.405182,2731363,106.560417
"2015-08-25",126.891769,127.752083,124.579094,124.708603,2857732,108.565659
"2015-08-26",127.594818,128.316376,124.449585,127.465309,1727546,110.965538
"2015-08-27",128.778915,130.777054,127.280296,130.111008,1292227,113.268753
"2015-08-28",129.24144,130.795563,128.603149,130.129517,1107809,113.284874
"2015-08-31",129.065674,129.898239,127.872337,129.074936,715082,112.366806
"2015-09-01",126.438484,127.224792,124.90287,125.735428,1317307,109.459564
"2015-09-02",127.132286,128.538391,126.105461,128.538391,1448648,111.899696
"2015-09-03",129.306198,130.231262,128.640152,129.139679,951280,112.423149
"2015-09-04",127.141533,127.724327,125.365402,125.716927,1073433,109.443466
"2015-09-08",127.446808,128.945419,126.975021,128.815918,1006303,112.141304
"2015-09-09",129.85199,130.314529,126.753006,126.938019,1283579,110.506508
"2015-09-10",125.217392,127.789085,125.217392,126.281219,2272154,109.934708
"2015-09-11",125.522667,126.503235,124.930618,126.197968,1522805,109.862236
"2015-09-14",126.327477,126.327477,125.078629,125.3284,854747,109.105247
"2015-09-15",125.929695,125.929695,124.60685,125.457909,1011384,109.217972
"2015-09-16",125.439407,128.399628,125.263641,128.28862,1184560,111.682274
"2015-09-17",128.825165,130.897324,127.261795,128.612396,2381659,111.964127
"2015-09-18",126.57724,127.243294,124.329323,124.514336,1858563,108.39653
"2015-09-21",125.189636,125.920441,123.829788,124.764107,1144887,108.613998
"2015-09-22",123.700279,123.774284,121.581871,122.682701,1770678,106.802002
"2015-09-23",122.710449,122.987976,120.481033,120.703056,1161426,105.078621
"2015-09-24",119.509712,120.277519,117.696579,119.759483,1398057,104.257172
"2015-09-25",120.75856,120.888069,117.48381,118.066605,1854672,102.783447
"2015-09-28",117.150787,117.308044,115.180389,115.864937,1595988,100.866776
"2015-09-29",115.09713,116.669746,114.394081,116.392227,1614906,101.985344
"2015-09-30",117.742828,118.612396,116.549492,118.020355,1856293,103.411949
"2015-10-01",118.066605,119.750229,117.160034,119.583717,2438736,104.781807
"2015-10-02",118.362625,120.767807,117.317299,120.740059,1877157,105.795006
"2015-10-05",122.044403,123.024979,121.56337,122.96022,2109680,107.740349
"2015-10-06",122.886215,123.922295,122.58094,122.839966,1002844,107.635017
"2015-10-07",123.19149,124.329323,122.062904,124.116562,1425082,108.753578
"2015-10-08",125.374657,127.844589,124.366325,127.576317,1672739,111.785095
"2015-10-09",128.011108,130.101761,127.3358,129.463455,1763760,113.438637
"2015-10-12",129.19519,129.620728,127.668823,128.408875,659842,112.514595
"2015-10-13",127.3358,128.908417,126.530991,127.927841,1619446,112.093102
"2015-10-14",127.872337,128.640152,127.363548,128.149857,662869,112.287621
"2015-10-15",129.010178,129.50972,127.918594,129.287704,878853,113.284653
"2015-10-16",129.972244,130.138763,127.641075,128.455139,791616,112.555122
"2015-10-19",127.752083,128.371872,127.10453,127.687325,490666,111.882362
"2015-10-20",127.631821,128.371872,126.947273,127.058281,911607,111.331169
"2015-10-21",127.530067,127.76133,122.830711,125.383904,2152055,109.864021
"2015-10-22",126.318222,127.594818,125.753929,127.502312,1626256,111.720245
"2015-10-23",129.102676,130.34227,127.705826,129.500458,1733059,113.471054
"2015-10-26",129.481964,129.888992,129.09343,129.296951,947713,113.292732
"2015-10-27",128.344131,129.204437,128.177612,128.797409,1120457,112.855034
"2015-10-28",128.797409,131.489365,128.510635,131.480118,1557072,115.205658
"2015-10-29",127.215538,131.618866,125.578171,127.067528,2775900,111.339279
"2015-10-30",127.594818,129.759476,127.594818,128.566147,1940611,112.65239
"2015-11-02",128.464386,129.500458,127.90934,128.177612,1358277,112.311951
"2015-11-03",127.890839,129.24144,127.391304,128.316376,815723,112.43354
"2015-11-04",129.417206,129.50972,127.493065,127.835335,963820,112.012047
"2015-11-05",127.456062,128.251617,125.356155,127.012024,1375032,111.290642
"2015-11-06",125.994453,128.270126,125.809433,128.233124,972251,112.360596
"2015-11-09",127.752083,128.066605,125.078629,126.114708,1042084,110.504395
"2015-11-10",125.809433,126.688255,124.801109,126.475487,895068,110.820503
"2015-11-11",127.03978,127.03978,125.744682,126.549492,674436,110.885361
"2015-11-12",125.235893,125.809433,124.653099,125.161888,1202288,109.669495
"2015-11-13",125.300652,128.297867,124.125809,127.086029,1692738,111.355484
"2015-11-16",127.076782,129.907486,126.975021,129.833481,1498807,113.762871
"2015-11-17",129.611465,133.052734,128.649399,129.019424,2823032,113.049553
"2015-11-18",129.121185,129.546722,126.614243,128.982422,1422380,113.017151
"2015-11-19",129.010178,129.861237,128.214615,129.472717,1043706,113.446747
"2015-11-20",129.592972,130.240524,128.640152,128.852921,692056,112.903671
"2015-11-23",129.148941,130.740051,129.148941,129.676224,860692,113.625061
"2015-11-24",128.797409,129.602219,128.168365,129.019424,1001114,113.049553
"2015-11-25",128.760406,129.814987,127.955597,127.983353,888366,112.141731
"2015-11-27",127.789085,128.593903,127.002777,127.56707,581470,111.77697
"2015-11-30",127.520813,128.112854,126.604996,126.632744,1150184,110.958305
"2015-12-01",126.493988,127.974098,125.198891,127.659576,1633283,111.85804
"2015-12-02",127.206291,128.621643,126.401482,128.122116,4050075,112.263329
"2015-12-03",128.547638,129.019424,125.180389,125.596672,2163838,110.050484
"2015-12-04",126.133209,128.242371,125.911194,128.066605,1171912,112.214676
"2015-12-07",127.326546,127.428307,125.920441,126.558739,1623770,110.893456
"2015-12-08",125.309898,126.447731,122.747459,123.006477,1835106,107.780899
"2015-12-09",123.459763,125.24514,122.460686,123.820534,1883859,108.494179
"2015-12-10",123.496765,123.977798,122.136909,122.58094,2196700,107.408012
"2015-12-11",120.592041,121.202591,119.435707,120.703056,2375822,105.762596
"2015-12-14",120.536537,120.934319,118.408882,119.296944,2389551,104.53051
"2015-12-15",120.323776,122.016647,120.175766,121.646622,1880075,106.589348
"2015-12-16",122.765961,122.839966,119.814987,122.303421,2374957,107.164864
"2015-12-17",122.599442,122.932472,120,120.592041,2659692,105.665321
"2015-12-18",119.796486,120.277519,118.223869,118.270119,2443384,103.630775
"2015-12-21",119.629974,120.37928,118.575394,120.212769,2103518,105.332977
"2015-12-22",120.786308,122.164665,120.397781,121.692879,968576,106.629898
"2015-12-23",122.691956,123.367256,122.127663,123.200737,619629,107.951103
"2015-12-24",122.950974,123.839035,122.756706,123.209991,366351,107.959236
"2015-12-28",122.590195,123.006477,122.136909,122.6642,686543,107.480972
"2015-12-29",123.681778,124.634598,122.488434,123.219238,712487,107.967323
"2015-12-30",122.192413,123.154488,121.998154,122.349678,870854,107.86132
"2015-12-31",121.600372,122.229416,120.23127,120.360779,916364,106.107925
"2016-01-04",118.603142,119.592972,117.548569,119.509712,1427244,105.357651
"2016-01-05",118.843666,119.583717,116.475487,117.372803,1465512,103.473763
"2016-01-06",115.504166,115.70768,113.644775,114.514336,1610690,100.953819
"2016-01-07",112.183167,113.533768,110.249771,110.675301,4264329,97.569389
"2016-01-08",111.285843,111.831635,109.925995,110.101761,2785953,97.063766
"2016-01-11",112.053658,112.164665,109.750229,110.536537,2459275,97.44706
"2016-01-12",111.646622,112.183167,110.508789,112.127663,2574510,98.84977
"2016-01-13",112.793709,113.182236,109.518967,109.666977,1449513,96.680466
"2016-01-14",110.305275,110.629044,106.975021,109.509712,3459849,96.541824
"2016-01-15",106.993523,109.287697,106.253471,108.991676,2512676,96.085129
"2016-01-19",109.888992,111.137833,108.538391,110.629044,1939422,97.528603
"2016-01-20",108.788162,109.722481,106.049957,108.75116,1875643,95.873108
"2016-01-21",109.324699,110.009254,107.659576,108.390381,1307145,95.555031
"2016-01-22",110.175766,111.646622,109.09343,110.055504,1120132,97.022987
"2016-01-25",110,110.268272,107.446808,107.594818,1198829,94.853699
"2016-01-26",108.501389,110.619797,107.724327,109.537468,1310929,96.566284
"2016-01-27",109.269196,111.461609,108.714157,109.222939,1639769,96.289001
"2016-01-28",109.833488,111.415359,109.222939,110.092506,1976717,97.055595
"2016-01-29",113.126732,117.280296,112.220169,117.215538,3542545,103.335144
"2016-02-01",116.040703,121.813133,115.652176,121.424606,3554652,107.045784
"2016-02-02",121.239594,122.423683,119.370956,121.008324,3983485,106.678787
"2016-02-03",122.839966,123.857536,121.026825,123.385757,3191004,108.774704
"2016-02-04",123.302498,126.734505,122.997223,125.957443,3494873,111.041847
"2016-02-05",125.957443,126.651253,124.847366,125.439407,2230860,110.585167
"2016-02-08",123.968552,124.116562,119.139687,120.95282,2774062,106.62986
"2016-02-09",119.592972,123.459763,119.167435,122.534691,1791649,108.024429
"2016-02-10",122.89547,124.421829,120.370026,120.675301,1500644,106.385208
"2016-02-11",118.926918,120.259018,116.6605,117.678078,2280694,103.742912
"2016-02-12",119.158188,121.147087,117.733582,120.582794,1199586,106.303665
"2016-02-16",122.053658,122.099907,119.972244,121.507866,995277,107.119171
"2016-02-17",122.747459,123.182236,121.433861,122.58094,1281742,108.065155
"2016-02-18",122.469933,122.997223,120.795563,121.341354,1165102,106.972374
"2016-02-19",120.90657,122.016647,119.222939,121.674377,1260554,107.265984
