"dates","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"2017-10-16",51.439999,52.200001,51.130001,52.169998,1876400,49.173836
"2017-10-17",52.110001,52.34,51.860001,52.02,1067000,49.032448
"2017-10-18",52.150002,52.77,52.119999,52.389999,1133100,49.381203
"2017-10-19",52.139999,52.139999,51.529999,52.049999,745700,49.060726
"2017-10-20",52.459999,52.599998,52.130001,52.200001,1504700,49.20211
"2017-10-23",52.16,52.59,52.110001,52.130001,1563900,49.136131
"2017-10-24",52.639999,53.279999,52.529999,52.75,1416400,49.720524
"2017-10-25",52.490002,52.669998,51.189999,51.66,2322300,48.693134
"2017-10-26",51.66,53.84,51.599998,53.369999,2553300,50.304916
"2017-10-27",53.34,53.529999,51.799999,52.869999,1291200,49.833633
"2017-10-30",52.720001,52.799999,51.959999,52.389999,1491100,49.381203
"2017-10-31",52.700001,52.950001,52.540001,52.720001,1083400,49.692245
"2017-11-01",53.389999,53.48,52.619999,52.700001,986100,49.673389
"2017-11-02",52.82,53.169998,52.630001,52.900002,1474000,49.861904
"2017-11-03",53.029999,53.549999,52.799999,52.970001,1731700,49.927898
"2017-11-06",53.040001,53.110001,52.240002,52.639999,969500,49.616837
"2017-11-07",52.720001,52.990002,52.189999,52.400002,1089800,49.390629
"2017-11-08",52.189999,52.349998,51.459999,52.189999,1157700,49.19268
"2017-11-09",51.700001,52.119999,51.459999,52.099998,1454400,49.107853
"2017-11-10",51.860001,52.419998,51.84,52.07,928200,49.079578
"2017-11-13",51.77,52.259998,51.580002,52.029999,923000,49.04187
"2017-11-14",51.849998,52.380001,51.650002,52.07,1448900,49.079578
"2017-11-15",51.610001,52,51.25,51.68,1063600,48.711983
"2017-11-16",51.919998,52.169998,51.560001,52.040001,1130400,49.051304
"2017-11-17",51.73,52.150002,51.540001,51.939999,1875900,48.957043
"2017-11-20",52.169998,52.790001,52.169998,52.349998,1366400,49.343494
"2017-11-21",52.650002,52.900002,52.360001,52.650002,2770600,49.62627
"2017-11-22",52.830002,52.98,52.560001,52.889999,1327500,49.852489
"2017-11-24",52.91,53.049999,52.720001,52.880001,412100,49.84306
"2017-11-27",52.950001,53.189999,52.720001,53.049999,1309000,50.003292
"2017-11-28",53.27,54.349998,53.240002,54.290001,973700,51.172085
"2017-11-29",54.400002,55.02,54.299999,54.860001,1183700,51.709343
"2017-11-30",55.009998,55.860001,54.889999,55.68,1999800,52.645393
"2017-12-01",55.82,55.82,53.759998,55.009998,1376200,52.011902
"2017-12-04",55.380001,55.669998,54.200001,54.240002,1363200,51.283871
"2017-12-05",54.419998,54.470001,53.66,54.380001,1895000,51.416245
"2017-12-06",54.049999,54.34,52.900002,53.049999,1721400,50.158726
"2017-12-07",53.259998,53.700001,52.990002,53.68,946100,50.754395
"2017-12-08",53.919998,53.93,53.25,53.759998,1044200,50.830025
"2017-12-11",53.849998,53.900002,53.189999,53.560001,1392300,50.640934
"2017-12-12",53.619999,53.75,53.18,53.380001,1368300,50.470741
"2017-12-13",53.529999,53.639999,52.299999,52.32,1208300,49.468517
"2017-12-14",52.290001,52.57,51.529999,51.540001,1566400,48.731018
"2017-12-15",51.700001,51.939999,51.200001,51.529999,2531900,48.721569
"2017-12-18",52.259998,52.77,52,52.189999,1371400,49.345592
"2017-12-19",52.189999,52.330002,51.93,52.200001,2868500,49.355053
"2017-12-20",52.610001,53.200001,52.400002,53.060001,1661400,50.168182
"2017-12-21",53.330002,53.419998,51.880001,52,1293900,49.165958
"2017-12-22",52.099998,52.220001,51.450001,51.709999,748600,48.891754
"2017-12-26",51.639999,51.84,51.330002,51.490002,420100,48.683746
"2017-12-27",51.459999,51.68,51.34,51.57,612000,48.759388
"2017-12-28",51.669998,52.119999,51.439999,52.099998,653400,49.260498
"2017-12-29",52.310001,52.419998,51.080002,51.09,803200,48.30555
