"dates","PRGO.Open","PRGO.High","PRGO.Low","PRGO.Close","PRGO.Volume","PRGO.Adjusted"
"2017-09-26",85.07,85.480003,84.339996,84.790001,1077400,80.486816
"2017-09-27",84.669998,85.360001,84.190002,85.139999,769200,80.819054
"2017-09-28",84.839996,84.989998,82.699997,83.199997,1181500,78.977501
"2017-09-29",83.169998,85.300003,83,84.650002,1437300,80.353935
"2017-10-02",84.379997,86.239998,83.779999,86.239998,944800,81.863228
"2017-10-03",86.690002,86.809998,85.389999,86.25,949000,81.872726
"2017-10-04",86.339996,87.739998,86.339996,86.690002,829500,82.290398
"2017-10-05",87.410004,87.779999,86.589996,87.230003,1692200,82.802986
"2017-10-06",87.220001,87.360001,86.449997,86.82,932000,82.413795
"2017-10-09",86.830002,87.239998,86.239998,87.010002,731600,82.59417
"2017-10-10",87,88.110001,86.510002,88.050003,1121000,83.581375
"2017-10-11",87.980003,88.470001,86.800003,87.309998,1060700,82.878929
"2017-10-12",87.389999,88.099998,86.860001,87.660004,1307500,83.211166
"2017-10-13",87.489998,87.970001,86.449997,87.779999,828000,83.325073
"2017-10-16",87.709999,88.459999,86.800003,87.040001,1114600,82.622627
"2017-10-17",87,88.940002,86.059998,88.580002,1126400,84.084473
"2017-10-18",88.550003,89.190002,87.790001,88.550003,977900,84.056
"2017-10-19",87.989998,88.360001,86.629997,87.529999,1361800,83.087753
"2017-10-20",87.980003,87.980003,87.230003,87.440002,918900,83.002327
"2017-10-23",87.699997,87.800003,86.239998,86.32,1101500,81.939178
"2017-10-24",85.860001,86.620003,84.900002,86.059998,1239600,81.69236
"2017-10-25",86.18,86.379997,84.389999,85,1270900,80.686172
"2017-10-26",85.410004,85.760002,83.099998,83.540001,1103300,79.30027
"2017-10-27",83.720001,83.93,82.620003,83.150002,1132500,78.930054
"2017-10-30",83.660004,84.629997,83.190002,83.699997,1082500,79.452133
"2017-10-31",83.370003,83.720001,80.080002,80.989998,2432300,76.879669
"2017-11-01",81.580002,83.879997,81.269997,82.550003,1292800,78.360512
"2017-11-02",81.470001,83.339996,80.730003,81.269997,1103600,77.145454
"2017-11-03",80.860001,82.639999,80.699997,82.360001,1060900,78.180161
"2017-11-06",83.690002,84.089996,82.510002,83.43,1158000,79.195847
"2017-11-07",83.300003,83.309998,80.349998,80.699997,971200,76.604393
"2017-11-08",80.129997,82.019997,79.699997,81.199997,2184500,77.079002
"2017-11-09",91.059998,91.730003,87.68,87.989998,6938300,83.524414
"2017-11-10",89,89,86.790001,87.699997,1406400,83.249138
"2017-11-13",87.510002,88.349998,86.449997,86.800003,1744400,82.394814
"2017-11-14",86.720001,86.82,85.550003,86,1930600,81.635414
"2017-11-15",85.800003,86.510002,84.629997,85.800003,1023000,81.445557
"2017-11-16",86.059998,87.760002,85.989998,87,1330000,82.584671
"2017-11-17",86.510002,86.779999,85.800003,85.889999,1188600,81.530998
"2017-11-20",85.730003,85.760002,84.650002,85.199997,968600,80.875999
"2017-11-21",85.599998,87.529999,85.400002,86.75,703600,82.347336
"2017-11-22",86.5,86.910004,86.239998,86.699997,482000,82.299889
"2017-11-24",87.129997,87.410004,85.889999,86.57,224100,82.176483
"2017-11-27",86.93,87.230003,85.419998,86.059998,859400,81.69236
"2017-11-28",86.660004,87.43,85.629997,87.029999,737400,82.613144
"2017-11-29",87.099998,88.309998,87.099998,87.720001,679900,83.268135
"2017-11-30",88.580002,88.709999,86.900002,87.209999,1035600,82.93528
"2017-12-01",87.389999,88.400002,86.18,87,834500,82.73558
"2017-12-04",87.940002,88.129997,86.239998,86.300003,870200,82.069885
"2017-12-05",86.489998,86.639999,83.360001,83.580002,1341000,79.483208
"2017-12-06",83.540001,83.699997,81.68,82.379997,999700,78.34201
"2017-12-07",82.540001,83.160004,81.279999,82.870003,847100,78.808014
"2017-12-08",84.699997,85.739998,83.790001,85.599998,963600,81.404182
"2017-12-11",85.32,86.720001,85.209999,85.589996,1868100,81.394684
"2017-12-12",85.480003,87.559998,85.419998,85.919998,1400200,81.708488
"2017-12-13",86.190002,86.620003,85.400002,86.019997,1106500,81.803619
"2017-12-14",85.589996,86.43,82.129997,84.040001,2198300,79.920654
"2017-12-15",85.120003,86.580002,84.129997,86.5,2098900,82.260078
"2017-12-18",86.650002,86.93,85.790001,86.379997,1428700,82.145958
"2017-12-19",85.559998,86.290001,85.300003,85.889999,935600,81.679985
"2017-12-20",87.080002,87.209999,86.010002,86.529999,1002600,82.28862
"2017-12-21",86.870003,87.660004,86.330002,87.18,609100,82.906746
"2017-12-22",87.010002,87.410004,86.599998,87.010002,415300,82.745087
"2017-12-26",87.620003,88.970001,87.510002,87.93,746900,83.619987
"2017-12-27",88.529999,89.370003,87.980003,88.510002,606700,84.171539
"2017-12-28",88.519997,88.699997,87.139999,87.269997,651900,82.992332
"2017-12-29",87.57,87.790001,87.040001,87.160004,442300,82.887733
