"dates","OKE.Open","OKE.High","OKE.Low","OKE.Close","OKE.Volume","OKE.Adjusted"
"2017-08-17",50.369999,50.91,50.32,50.360001,2090500,39.261097
"2017-08-18",50.349998,51.09,50.099998,50.93,2213500,39.705479
"2017-08-21",50.880001,51.080002,50.560001,50.970001,2216300,39.73666
"2017-08-22",51.139999,52.98,51.07,52.889999,3455500,41.233505
"2017-08-23",52.470001,53.82,52.470001,53.34,3060600,41.584328
"2017-08-24",53.259998,53.860001,53.259998,53.470001,2814900,41.68568
"2017-08-25",53.650002,53.84,53.48,53.66,1892800,41.833805
"2017-08-28",53.669998,53.849998,52.43,52.950001,2083200,41.280277
"2017-08-29",52.650002,53.389999,52.48,53.220001,2117700,41.490772
"2017-08-30",52.880001,54.25,52.799999,54.009998,3410200,42.106667
"2017-08-31",54.400002,54.400002,53.720001,54.16,3619600,42.223614
"2017-09-01",54.400002,54.810001,54.07,54.630001,2077800,42.590031
"2017-09-05",55,55.700001,54.330002,54.849998,3561300,42.761539
"2017-09-06",55.220001,56.400002,54.919998,56.34,5613300,43.923161
"2017-09-07",56.139999,56.939999,56.110001,56.470001,3299200,44.024509
"2017-09-08",56.299999,56.77,55.950001,56.220001,3295800,43.829605
"2017-09-11",56.560001,57,56.169998,56.52,2986700,44.06348
"2017-09-12",56.52,56.599998,55.919998,56.09,3041500,43.728256
"2017-09-13",56.25,56.580002,55.959999,56.48,5403500,44.032299
"2017-09-14",56.509998,57.09,56.380001,56.880001,5226400,44.344143
"2017-09-15",56.959999,57,56.189999,56.200001,13014900,43.814018
"2017-09-18",56.09,56.599998,55.91,56.099998,5500300,43.73605
"2017-09-19",56.150002,56.27,55.290001,56.110001,4691900,43.743847
"2017-09-20",56.139999,56.330002,55.880001,56.09,2637400,43.728256
"2017-09-21",55.810001,56.029999,54.639999,55.060001,3548100,42.925259
"2017-09-22",55.040001,55.060001,54.200001,54.700001,2765700,42.6446
"2017-09-25",55.150002,55.900002,55.080002,55.5,3165400,43.268284
"2017-09-26",55.209999,55.450001,54.849998,55.220001,2551200,43.049999
"2017-09-27",55.25,55.580002,54.900002,55.549999,2524400,43.30727
"2017-09-28",55.25,55.470001,54.759998,55.419998,3381800,43.205914
"2017-09-29",55.220001,55.610001,55.110001,55.41,2496200,43.198128
"2017-10-02",54.98,55.880001,54.709999,55.84,2627300,43.533352
"2017-10-03",55.849998,56.369999,55.41,56.189999,2758700,43.80621
"2017-10-04",56.290001,56.599998,56.099998,56.299999,2113200,43.891972
"2017-10-05",56.400002,57.080002,56.240002,56.700001,2570100,44.203823
"2017-10-06",56.189999,56.43,55.540001,56.189999,1866100,43.80621
"2017-10-09",56.330002,56.689999,56.029999,56.07,2409200,43.712666
"2017-10-10",56.580002,56.580002,55.900002,56.02,1828800,43.673676
"2017-10-11",55.900002,56.549999,55.779999,56.380001,1518900,43.954334
"2017-10-12",55.98,56.580002,55.68,56.41,2335900,43.977726
"2017-10-13",56.869999,56.98,56.259998,56.470001,2089200,44.024509
"2017-10-16",56.369999,56.599998,56.09,56.25,1633000,43.852993
"2017-10-17",56.25,56.450001,56.080002,56.419998,1400500,43.985523
"2017-10-18",56.459999,56.549999,55.220001,55.369999,2109000,43.166939
"2017-10-19",55.049999,55.82,55.049999,55.810001,1382300,43.509968
"2017-10-20",55.939999,56.139999,55.720001,56,2309100,43.658092
"2017-10-23",56.130001,56.220001,54.98,55.049999,2341900,42.917465
"2017-10-24",55.279999,56.110001,54.869999,55.939999,3530400,43.611313
"2017-10-25",55.959999,55.959999,53.48,53.709999,3262100,41.872787
"2017-10-26",54,54.189999,52.82,53.43,2909500,41.654499
"2017-10-27",53.130001,54.34,52.799999,54.080002,2053400,42.16124
"2017-10-30",54.150002,54.619999,53.880001,54.040001,1973700,42.130058
"2017-10-31",54,54.369999,53.759998,54.27,2072400,42.309364
"2017-11-01",54.75,55.75,53.959999,54.529999,2724500,42.512066
"2017-11-02",54.240002,54.490002,52.669998,53.349998,3027900,41.592129
"2017-11-03",52.369999,52.900002,51.700001,52.650002,2110000,41.627708
"2017-11-06",52.650002,52.990002,52.220001,52.799999,3077800,41.746304
"2017-11-07",52.860001,53.369999,52.43,53.169998,2142000,42.038845
"2017-11-08",53.060001,53.549999,52.84,53.099998,2162800,41.983498
"2017-11-09",52.810001,53.349998,52.529999,52.990002,2040200,41.896534
"2017-11-10",53.09,53.189999,52,52.400002,2437900,41.430046
"2017-11-13",52.43,52.830002,52.119999,52.209999,2336600,41.279823
"2017-11-14",52.240002,52.560001,51.27,51.380001,2921700,40.623585
"2017-11-15",51.150002,51.18,50.52,50.830002,2611400,40.188725
"2017-11-16",50.849998,51.02,50.330002,50.650002,2175500,40.046413
"2017-11-17",50.759998,50.77,50.299999,50.669998,1526500,40.062225
"2017-11-20",50.650002,50.990002,50.389999,50.830002,1964300,40.188725
"2017-11-21",51.200001,51.349998,50.080002,50.200001,2348100,39.69062
"2017-11-22",50.470001,50.639999,50.200001,50.580002,2233000,39.991062
"2017-11-24",50.830002,51.34,50.82,51.040001,1056000,40.354771
"2017-11-27",50.799999,51.029999,49.650002,50.02,2638100,39.548306
"2017-11-28",50.060001,50.380001,49.68,50.060001,1854000,39.579929
"2017-11-29",49.91,50.439999,49.759998,50.43,2074800,39.872471
"2017-11-30",50.630001,52.07,50.630001,51.900002,4323100,41.034721
"2017-12-01",52.27,52.400002,51.59,52.110001,3260300,41.20076
"2017-12-04",52.130001,52.880001,51.959999,52.290001,3566700,41.343075
"2017-12-05",52.369999,52.580002,52.150002,52.34,2302900,41.382603
"2017-12-06",52.299999,52.34,51.450001,51.799999,1733400,40.955654
"2017-12-07",51.810001,52.419998,51.650002,52.41,1848500,41.437946
"2017-12-08",52.73,53.119999,52.599998,53.009998,2106700,41.912338
"2017-12-11",53.139999,54.150002,53,53.400002,3076000,42.220699
"2017-12-12",53.48,53.860001,53.110001,53.400002,2427500,42.220699
"2017-12-13",53.470001,53.540001,53.099998,53.220001,1861700,42.078369
"2017-12-14",52.880001,53.470001,52.720001,52.740002,2280200,41.698875
"2017-12-15",52.880001,53.02,52.060001,52.16,5325700,41.240292
"2017-12-18",52.48,52.779999,52.16,52.349998,3723800,41.390511
"2017-12-19",52.700001,52.700001,51.84,51.860001,2434100,41.00309
"2017-12-20",52.25,52.25,51.470001,51.509998,3059000,40.726372
"2017-12-21",51.43,52.400002,51.279999,52.220001,3014900,41.287727
"2017-12-22",52.220001,53.439999,52.139999,53.209999,2940400,42.070473
"2017-12-26",53.299999,53.720001,53.119999,53.259998,1621000,42.109997
"2017-12-27",53.349998,53.400002,53.029999,53.169998,2609000,42.038845
"2017-12-28",53.169998,53.509998,52.959999,53.490002,2078000,42.291851
"2017-12-29",53.619999,53.889999,53.330002,53.450001,2527700,42.260235
