"dates","PNR.Open","PNR.High","PNR.Low","PNR.Close","PNR.Volume","PNR.Adjusted"
"2017-07-14",44.889187,44.936199,44.647415,44.694427,1022050,41.724155
"2017-07-17",44.620552,44.741436,44.472801,44.68771,842030,41.717892
"2017-07-18",44.560108,44.667561,44.150436,44.513096,882233,41.554878
"2017-07-19",44.365345,44.486233,44.116856,44.378777,934496,41.646263
"2017-07-20",44.378777,44.43922,43.593014,43.740765,1493467,41.047535
"2017-07-21",43.666889,43.666889,43.136333,43.498993,1289176,40.820656
"2017-07-24",43.505711,43.606445,43.230354,43.371391,1529352,40.700905
"2017-07-25",42.800537,43.230354,42.095367,42.491604,2489310,39.875286
"2017-07-26",42.518471,42.592342,41.846878,41.887173,1727091,39.308075
"2017-07-27",41.95433,42.095367,41.69241,41.97448,1681677,39.390003
"2017-07-28",42.00806,42.565479,41.914036,42.491604,1299301,39.875286
"2017-07-31",42.505035,42.820686,42.236401,42.357288,1438076,39.749245
"2017-08-01",42.437878,42.71323,41.793152,41.947617,1303471,39.364803
"2017-08-02",41.813297,42.263264,41.685696,42.081936,1705650,39.490845
"2017-08-03",42.095367,42.323708,41.987911,42.209538,1220236,39.61058
"2017-08-04",42.296844,42.605778,42.20282,42.417728,1481555,39.805958
"2017-08-07",42.431164,42.498322,42.068501,42.196106,962936,39.597977
"2017-08-08",42.115513,42.25655,41.806583,41.84016,652480,39.26395
"2017-08-09",41.89389,42.034924,41.685696,41.887173,939559,39.308075
"2017-08-10",41.786434,41.786434,41.269306,41.316319,1193434,38.772366
"2017-08-11",41.269306,41.685696,40.980522,41.349899,830862,38.803879
"2017-08-14",41.61182,42.055073,41.558094,41.981194,842774,39.396305
"2017-08-15",41.961048,41.961048,41.484219,41.658833,988845,39.093788
"2017-08-16",41.72599,42.095367,41.591671,41.89389,874639,39.314373
"2017-08-17",41.69241,41.920753,41.202148,41.208866,1315383,38.671532
"2017-08-18",40.993958,41.356613,40.879784,40.946945,1073420,38.425735
"2017-08-21",40.926796,41.121559,40.752182,40.879784,776365,38.362709
"2017-08-22",41.061115,41.343182,41.000671,41.235729,1021305,38.696735
"2017-08-23",41.014103,41.229012,40.792477,40.792477,588304,38.280781
"2017-08-24",40.886501,41.040966,40.799194,40.946945,823417,38.425735
"2017-08-25",41.141705,41.410343,41.141705,41.309605,619573,38.766068
"2017-08-28",41.564808,41.631969,40.846207,40.933514,836520,38.413128
"2017-08-29",40.597717,41.094692,39.711216,41.007389,998970,38.482464
"2017-08-30",40.926796,41.121559,40.73875,40.960377,869129,38.438332
"2017-08-31",41.128273,41.74614,40.906651,41.672264,1698651,39.1064
"2017-09-01",41.84016,42.20282,41.732708,41.961048,1030239,39.377399
"2017-09-05",41.920753,41.920753,41.276024,41.349899,1141765,38.803879
"2017-09-06",41.537945,41.69241,41.242447,41.464069,889231,38.911018
"2017-09-07",41.571526,41.571526,41.134991,41.396912,842030,38.848007
"2017-09-08",41.282742,41.759571,41.121559,41.652115,687918,39.08749
"2017-09-11",41.846878,42.867695,41.69241,42.746811,1206983,40.11478
"2017-09-12",42.921425,43.263935,42.867695,43.263935,681515,40.600056
"2017-09-13",43.156483,43.613163,43.082607,43.344528,861684,40.67569
"2017-09-14",43.324379,43.747482,43.230354,43.626595,1254631,40.940395
"2017-09-15",43.505711,43.633312,43.163197,43.384823,2301547,40.713512
"2017-09-18",43.478844,44.083279,43.344528,44.016117,1160080,41.305931
"2017-09-19",44.016117,44.748154,43.875084,44.728004,1276073,41.97398
"2017-09-20",44.889187,45.251846,44.707859,45.063801,2860369,42.289101
"2017-09-21",45.063801,45.258564,44.822029,44.848892,901590,42.087433
"2017-09-22",44.85561,45.08395,44.754868,45.030224,1180330,42.257595
"2017-09-25",45.016788,45.171257,44.607121,44.983212,1276371,42.213482
"2017-09-26",44.983212,45.010075,44.331764,44.566822,1128662,41.822735
"2017-09-27",44.701141,45.050369,43.995972,45.010075,1909047,42.238693
"2017-09-28",44.996643,45.110813,44.633984,45.110813,1648472,42.333221
"2017-09-29",45.191402,46.004028,45.003357,45.641369,2334008,42.831112
"2017-10-02",45.601074,46.561451,45.533916,46.561451,1821792,43.694542
"2017-10-03",46.635326,46.877098,46.453995,46.762928,1468750,43.883614
"2017-10-04",46.803223,47.353928,46.588314,47.03828,1690462,44.14201
"2017-10-05",47.011417,47.051712,46.534588,46.729347,1387301,43.8521
"2017-10-06",46.548019,47.065144,46.521156,47.024849,1196709,44.129406
"2017-10-09",47.085293,47.159168,46.742779,47.011417,1054212,44.11681
"2017-10-10",47.179314,47.179314,46.789791,46.977837,1244953,44.085293
"2017-10-11",46.964405,47.179314,46.856953,46.977837,855579,44.085293
"2017-10-12",46.77636,47.273338,46.722633,46.937542,1880607,44.047482
"2017-10-13",47.206181,47.246475,46.856953,46.997986,1431227,44.104195
"2017-10-16",47.347214,47.777031,47.125587,47.750168,1201474,44.81007
"2017-10-17",47.609135,47.924782,47.165882,47.293488,1253291,44.381512
"2017-10-18",47.259907,47.461384,47.05843,47.347214,873745,44.431927
"2017-10-19",46.930824,47.488247,46.769646,47.488247,814185,44.783432
"2017-10-20",47.736736,47.884487,47.447952,47.79718,1046023,45.074764
"2017-10-23",47.837475,47.978508,47.447952,47.562122,1307640,44.853104
"2017-10-24",46.339825,48.119541,46.339825,47.40094,2252261,44.701092
"2017-10-25",47.582272,47.951645,47.105438,47.642712,1604249,44.929092
"2017-10-26",47.985226,48.085964,47.750168,47.790462,1300790,45.068432
"2017-10-27",47.736736,47.850906,47.0047,47.098724,1326252,44.416092
"2017-10-30",47.011417,47.226326,46.77636,47.078575,1155613,44.397083
"2017-10-31",47.105438,47.609135,47.011417,47.320351,1343525,44.625092
"2017-11-01",47.340496,47.434521,46.494289,46.514439,1585934,43.865086
"2017-11-02",46.615177,47.011417,46.333111,46.964405,1276222,44.289425
"2017-11-03",46.856953,46.937542,46.259235,46.581596,1252696,43.928425
"2017-11-06",46.628609,46.830086,46.447281,46.662189,1342631,44.004421
"2017-11-07",46.675621,46.689053,46.037609,46.29953,1058232,43.662418
"2017-11-08",46.252518,46.467426,46.098053,46.453995,712933,43.80809
"2017-11-09",46.044327,46.339825,45.56078,45.782406,1367349,43.174744
"2017-11-10",45.56078,45.748825,45.177971,45.701813,1553623,43.098736
"2017-11-13",45.439892,45.977165,45.258564,45.849564,1093968,43.238083
"2017-11-14",45.54063,45.715244,45.319008,45.681667,976784,43.079742
"2017-11-15",45.527199,45.681667,45.191402,45.31229,997034,42.731403
"2017-11-16",45.473473,45.84285,45.204834,45.822701,1574915,43.212742
"2017-11-17",45.527199,46.18536,45.339153,45.963734,1688079,43.345749
"2017-11-20",46.091335,46.480862,45.876427,46.447281,1321041,43.801758
"2017-11-21",46.830086,47.179314,46.400269,46.574883,1373305,43.922085
"2017-11-22",46.601746,46.850235,46.561451,46.682339,938219,44.023415
"2017-11-24",46.877098,46.964405,46.326393,46.447281,257895,43.801758
"2017-11-27",46.4137,46.541302,46.232372,46.4137,974848,43.770092
"2017-11-28",46.601746,46.69577,46.306248,46.554733,3205817,43.903084
"2017-11-29",46.521156,46.635326,46.178642,46.554733,2204613,43.903084
"2017-11-30",46.830086,47.891201,46.816654,47.790462,2695983,45.068432
"2017-12-01",47.951645,48.193417,46.581596,47.139019,1564790,44.45409
"2017-12-04",47.481529,47.615849,46.447281,46.447281,1384770,43.801758
"2017-12-05",46.548019,46.548019,45.943584,46.037609,1097393,43.415409
"2017-12-06",45.84285,46.675621,45.84285,46.494289,2195233,43.846085
"2017-12-07",46.386837,46.89053,46.319679,46.621895,1411572,43.966415
"2017-12-08",46.796509,47.327065,46.702484,46.977837,1190456,44.30209
"2017-12-11",46.89053,47.246475,46.803223,46.856953,1228425,44.188095
"2017-12-12",46.856953,47.360645,46.769646,46.796509,1637602,44.131092
"2017-12-13",46.709202,47.125587,46.521156,46.769646,1732303,44.105759
"2017-12-14",46.877098,46.917393,46.225655,46.232372,1659639,43.599087
"2017-12-15",46.319679,46.568169,45.668236,45.782406,2501520,43.174744
"2017-12-18",46.098053,46.521156,46.024178,46.265949,2080431,43.630745
"2017-12-19",46.339825,46.689053,46.118198,46.467426,1435098,43.820747
"2017-12-20",46.830086,47.125587,46.662189,46.863667,1013413,44.19442
"2017-12-21",47.044998,47.313633,46.823372,47.125587,747776,44.441418
"2017-12-22",47.28677,47.28677,46.668903,46.830086,563438,44.16275
"2017-12-26",46.94426,46.94426,46.541302,46.595032,349022,43.94109
"2017-12-27",46.628609,46.702484,46.440563,46.608463,685982,43.953754
"2017-12-28",46.843517,47.239758,46.595032,47.105438,963532,44.422424
"2017-12-29",47.239758,47.649429,47.051712,47.427803,984676,44.726433
