"dates","PNC.Open","PNC.High","PNC.Low","PNC.Close","PNC.Volume","PNC.Adjusted"
"2017-08-30",126.550003,126.870003,125.550003,125.790001,2300500,112.759209
"2017-08-31",126.290001,126.32,124.650002,125.410004,2777100,112.418587
"2017-09-01",125.830002,127.190002,125.110001,126.639999,1582300,113.521156
"2017-09-05",125.660004,125.900002,123.379997,123.790001,2913000,110.9664
"2017-09-06",124.470001,124.889999,123.239998,123.559998,1908900,110.760216
"2017-09-07",123.519997,123.519997,119.769997,120.709999,3151900,108.205475
"2017-09-08",120.5,122.419998,120.389999,121.510002,1953000,108.922585
"2017-09-11",123,123.989998,122.660004,123.769997,2573000,110.948463
"2017-09-12",124.190002,126.849998,124.150002,126.440002,2110500,113.341881
"2017-09-13",125.970001,127.32,125.720001,127.300003,1775000,114.112801
"2017-09-14",127.18,128.050003,127.029999,127.190002,1752700,114.014198
"2017-09-15",126.720001,128.199997,126.449997,128.190002,3279000,114.910599
"2017-09-18",128.729996,130.240005,128.550003,129.699997,2305900,116.26416
"2017-09-19",129.839996,131.529999,129.440002,131.279999,1758300,117.680504
"2017-09-20",131.610001,133.690002,130.820007,133,2214500,119.222313
"2017-09-21",133.350006,134.300003,132.830002,133.350006,1911700,119.536072
"2017-09-22",132.899994,133.559998,132.110001,133.429993,1923200,119.607765
"2017-09-25",133.309998,134.210007,132.669998,133.520004,1719500,119.688454
"2017-09-26",132.860001,133.320007,132.25,132.429993,2436900,118.711372
"2017-09-27",134.190002,135.669998,133.300003,134.320007,2235100,120.405571
"2017-09-28",134.509995,134.809998,132.910004,134.460007,1481200,120.531067
"2017-09-29",134.279999,135.729996,134.259995,134.770004,2052900,120.808945
"2017-10-02",135.259995,135.610001,134.259995,135.119995,1745400,121.122688
"2017-10-03",135.229996,135.5,133.850006,134.179993,2182700,120.280083
"2017-10-04",134.179993,135.199997,133.710007,134.270004,1928000,120.360764
"2017-10-05",133.820007,136.130005,133.110001,135.539993,1358600,121.499191
"2017-10-06",136.229996,136.919998,134.639999,135.690002,1466600,121.633659
"2017-10-09",136,136.210007,135.110001,135.610001,869100,121.561966
"2017-10-10",135.529999,136.899994,135.490005,136.720001,1409900,122.556961
"2017-10-11",136.270004,136.679993,135.529999,136.490005,1733000,122.350792
"2017-10-12",137.410004,137.410004,134.940002,135.270004,2359900,121.257164
"2017-10-13",137,137,132.639999,133.75,2727900,119.89463
"2017-10-16",133.520004,135.369995,133.229996,135.029999,2281400,121.724609
"2017-10-17",135.529999,135.820007,134.179993,134.259995,2055700,121.030479
"2017-10-18",134.850006,135.440002,134.070007,134.740005,1709300,121.463181
"2017-10-19",133.839996,135.720001,133.770004,135.300003,1329700,121.967987
"2017-10-20",136.839996,137.710007,136.179993,136.949997,2080200,123.455414
"2017-10-23",137.070007,137.690002,136.350006,136.770004,1301000,123.293152
"2017-10-24",137.089996,138.490005,136.919998,137.830002,1321200,124.248711
"2017-10-25",139.229996,139.229996,136.419998,137.460007,1249300,123.915176
"2017-10-26",138.320007,138.740005,137.559998,137.850006,1547300,124.266747
"2017-10-27",137.309998,138.529999,136.960007,138.169998,1198500,124.555183
"2017-10-30",137.149994,138.050003,136.559998,137.160004,1199200,123.644714
"2017-10-31",137.199997,138.199997,136.759995,136.789993,1131600,123.311195
"2017-11-01",137.880005,138.639999,136.759995,136.940002,1207600,123.446411
"2017-11-02",137.199997,138.470001,136.100006,138.399994,1092600,124.762512
"2017-11-03",137.630005,138.710007,137.419998,138.639999,1006200,124.978897
"2017-11-06",137.979996,138.919998,137.630005,138.589996,884300,124.9338
"2017-11-07",138.479996,138.809998,133.889999,134.089996,2508500,120.877213
"2017-11-08",133.589996,134.210007,132.770004,133.289993,2217800,120.156059
"2017-11-09",132.320007,133.570007,131.360001,132.550003,1985600,119.488953
"2017-11-10",133.139999,133.860001,132.360001,132.479996,1925400,119.425873
"2017-11-13",131.529999,133.080002,131.070007,132.229996,2153900,119.200493
"2017-11-14",131.110001,132.589996,130.899994,132,2293800,118.993156
"2017-11-15",130.850006,133.830002,130.460007,132.899994,1923000,119.804474
"2017-11-16",133.369995,133.839996,132.410004,132.490005,1292300,119.43486
"2017-11-17",131.589996,133.160004,131.389999,132.850006,1108800,119.759415
"2017-11-20",133.210007,133.589996,132.339996,133.289993,1402200,120.156059
"2017-11-21",133.800003,133.990005,132.720001,133.110001,1228900,119.993782
"2017-11-22",133.119995,133.830002,132.770004,133.039993,942300,119.930679
"2017-11-24",133.429993,133.610001,132.550003,132.559998,612800,119.497978
"2017-11-27",132.600006,133.179993,132.240005,132.559998,1190700,119.497978
"2017-11-28",132.889999,136.089996,132.369995,135.679993,1923900,122.310539
"2017-11-29",136.919998,140.070007,136.789993,139.729996,2909500,125.961456
"2017-11-30",140.589996,143.160004,139.460007,140.559998,2800600,126.709663
"2017-12-01",140.899994,141.679993,136.979996,141,2576200,127.106339
"2017-12-04",143.419998,145.660004,142.789993,143.839996,1965400,129.666489
"2017-12-05",144.259995,145.080002,142.059998,142.429993,1604300,128.395432
"2017-12-06",141.889999,144.25,140.619995,143.009995,1554700,128.918274
"2017-12-07",142.300003,144.059998,142.059998,143.419998,1420800,129.287872
"2017-12-08",144.270004,144.270004,142.990005,143.800003,1617000,129.630447
"2017-12-11",143.699997,144.699997,142.880005,143.289993,2231100,129.170654
"2017-12-12",143.460007,146.240005,143.190002,145.850006,2145100,131.478455
"2017-12-13",145.350006,145.889999,143.75,143.830002,1989700,129.657486
"2017-12-14",144.699997,144.779999,142.679993,142.970001,1568400,128.882233
"2017-12-15",143.960007,146.029999,143.279999,144.949997,3397500,130.66713
"2017-12-18",146.240005,147.279999,145.809998,146.149994,1727600,131.748871
"2017-12-19",147.059998,147.210007,145.009995,145.100006,2716500,130.802338
"2017-12-20",146.5,146.639999,144.759995,144.919998,1599900,130.640076
"2017-12-21",146.229996,146.949997,145.410004,146.259995,1572500,131.848038
"2017-12-22",146.929993,147.020004,145.279999,146.119995,1040500,131.721832
"2017-12-26",146.259995,146.809998,144.529999,144.899994,751900,130.622025
"2017-12-27",145.279999,145.529999,144.449997,144.979996,1093600,130.694138
"2017-12-28",145,145.75,144.710007,145.669998,1085600,131.316193
"2017-12-29",146.119995,146.199997,144.289993,144.289993,1127500,130.072128
