"dates","IFF.Open","IFF.High","IFF.Low","IFF.Close","IFF.Volume","IFF.Adjusted"
"2016-06-10",129.020004,129.229996,127.5,128.759995,726100,115.339874
"2016-06-13",128.490005,128.580002,127.290001,127.339996,403000,114.067848
"2016-06-14",126.550003,127.699997,124.480003,127.370003,785500,114.094742
"2016-06-15",128.089996,128.089996,126.099998,126.209999,511300,113.055634
"2016-06-16",125.82,126.18,124.419998,125.93,767700,112.804832
"2016-06-17",125.949997,126,124.260002,125.5,568900,112.419655
"2016-06-20",126.209999,127.529999,126.160004,127,692600,113.763313
"2016-06-21",127.589996,127.93,127.050003,127.279999,431900,114.01413
"2016-06-22",127.540001,127.75,126.419998,126.860001,723800,113.637901
"2016-06-23",127.489998,128.470001,126.769997,127.230003,569200,114.474663
"2016-06-24",123.739998,126.199997,121.690002,122.139999,1237200,109.894936
"2016-06-27",121.110001,121.550003,117.82,119.559998,1452900,107.573624
"2016-06-28",120,121.230003,119.110001,121.150002,613000,109.004219
"2016-06-29",122.410004,124.139999,122.129997,123.809998,845600,111.39753
"2016-06-30",124.5,126.099998,123.769997,126.07,676500,113.430969
"2016-07-01",126.470001,128.100006,125.669998,126.029999,374700,113.394974
"2016-07-05",125.669998,126.18,124.769997,125.690002,389500,113.089066
"2016-07-06",125.449997,127.080002,125.139999,126.989998,604300,114.258728
"2016-07-07",126.959999,128.470001,126.75,127.550003,445800,114.762581
"2016-07-08",128.529999,129.75,128.419998,129.529999,462900,116.544083
"2016-07-11",130,130.339996,129.190002,129.380005,218000,116.409111
"2016-07-12",130.320007,131.479996,129.179993,131.199997,416700,118.046654
"2016-07-13",131.460007,132.360001,131.259995,132.240005,384400,118.982368
"2016-07-14",133.070007,133.339996,131.5,131.75,335900,118.541527
"2016-07-15",132.160004,132.710007,131.809998,132.100006,353800,118.85643
"2016-07-18",131.869995,132.740005,131.279999,132.220001,262500,118.964409
"2016-07-19",131.660004,133.139999,131.619995,132.509995,325200,119.225311
"2016-07-20",132.979996,134.509995,131.899994,133.919998,317700,120.49395
"2016-07-21",133.529999,133.75,132.360001,132.869995,216800,119.54921
"2016-07-22",133.059998,134.429993,132.649994,134.029999,252500,120.592934
"2016-07-25",134.130005,135.259995,133.850006,135.25,336300,121.690643
"2016-07-26",135.550003,135.550003,133.919998,134.410004,296600,120.93486
"2016-07-27",134.369995,134.369995,132.350006,133.199997,335900,119.846146
"2016-07-28",132.929993,133.610001,132.759995,133.259995,243700,119.900139
"2016-07-29",133.210007,133.550003,132.419998,133.25,354700,119.891129
"2016-08-01",133.350006,133.589996,132.509995,133.389999,316300,120.017082
"2016-08-02",133.199997,133.240005,132.270004,132.869995,288700,119.54921
"2016-08-03",133.169998,134.039993,132.259995,134.039993,273600,120.601929
"2016-08-04",134.270004,136.75,134.089996,135.759995,484700,122.14949
"2016-08-05",136.039993,136.160004,132.639999,134.009995,636700,120.574966
"2016-08-08",133.660004,133.940002,132.149994,132.710007,769500,119.405258
"2016-08-09",136.369995,139.809998,135.160004,136.380005,1327100,122.707352
"2016-08-10",136.490005,136.779999,134.460007,135.539993,420600,121.951546
"2016-08-11",135.770004,136.589996,135.509995,136.039993,214200,122.401413
"2016-08-12",135.460007,136.449997,135.169998,135.589996,330800,121.996536
"2016-08-15",136,136.020004,135.289993,135.889999,292600,122.266441
"2016-08-16",135.839996,135.839996,133.789993,134.039993,394600,120.601929
"2016-08-17",134.220001,134.509995,133.330002,134.220001,236300,120.763878
"2016-08-18",134.380005,136.369995,134.380005,136.199997,322400,122.545372
"2016-08-19",135.779999,137.740005,135.229996,137.529999,328200,123.742058
"2016-08-22",137.410004,137.600006,136.600006,137.589996,156000,123.796013
"2016-08-23",138.539993,139.070007,137.389999,138.089996,205000,124.245888
"2016-08-24",138.059998,138.649994,137.610001,137.860001,279800,124.038971
"2016-08-25",137.630005,138.729996,137.169998,138.539993,171500,124.650787
"2016-08-26",138.770004,139.160004,135.710007,136.419998,310800,122.743332
"2016-08-29",136.509995,137.740005,136.509995,137.449997,259700,123.670067
"2016-08-30",137.850006,139.210007,137.470001,138.449997,417400,124.569832
"2016-08-31",138.210007,138.949997,138.149994,138.580002,358500,124.686783
"2016-09-01",138.240005,138.809998,137.520004,138.369995,334300,124.497818
"2016-09-02",139.039993,139.270004,138.229996,138.990005,280500,125.055733
"2016-09-06",139.399994,139.550003,138.139999,138.770004,245200,124.85775
"2016-09-07",139.110001,139.339996,138.020004,139.330002,330800,125.361588
"2016-09-08",139.259995,139.270004,138.520004,138.630005,331200,124.731781
"2016-09-09",137.600006,137.820007,134.740005,134.75,517400,121.24073
"2016-09-12",133.960007,135.229996,133.580002,135,662900,121.465698
"2016-09-13",135.360001,137.940002,134.619995,135.020004,602500,121.483711
"2016-09-14",135.210007,135.210007,133.970001,134.580002,306000,121.087784
"2016-09-15",134.440002,135.600006,133.960007,135.279999,269700,121.717621
"2016-09-16",135.190002,136.169998,134.210007,135.850006,453700,122.230461
"2016-09-19",136.419998,137.910004,136.419998,137.789993,305500,123.975983
"2016-09-20",138.880005,138.929993,138.039993,138.240005,381800,124.380867
"2016-09-21",138.809998,141.190002,138.809998,141.100006,480300,126.954117
"2016-09-22",141.520004,142.089996,140.940002,141.889999,341900,128.246643
"2016-09-23",141.699997,141.910004,140.899994,140.899994,575800,127.351837
"2016-09-26",140.089996,140.889999,140.080002,140.190002,308100,126.710083
"2016-09-27",140.089996,141.300003,139.5,141.270004,215300,127.686295
"2016-09-28",141.649994,142.119995,140.600006,142,357600,128.346039
"2016-09-29",141.899994,142.740005,141.190002,141.979996,476400,128.327957
"2016-09-30",142.110001,143.429993,141.720001,142.970001,369000,129.222778
"2016-10-03",142.929993,143.639999,141.850006,141.960007,432900,128.309875
"2016-10-04",141.899994,142.770004,140.220001,140.419998,269400,126.917999
"2016-10-05",140.690002,140.889999,138.509995,138.550003,643600,125.227791
"2016-10-06",137.830002,138.800003,137.009995,138.220001,710100,124.929527
"2016-10-07",138.460007,138.460007,136.259995,137.429993,367000,124.215508
"2016-10-10",138.330002,138.690002,137.309998,137.699997,269500,124.459526
"2016-10-11",137.529999,137.529999,135.039993,135.479996,227800,122.452988
"2016-10-12",135.110001,135.110001,131.309998,131.350006,836400,118.720108
"2016-10-13",130,130.779999,128.369995,130.210007,851000,117.689713
"2016-10-14",131,131,129.279999,129.309998,451800,116.876251
"2016-10-17",129.690002,130.070007,128.630005,129.100006,442800,116.68647
"2016-10-18",130.119995,130.139999,128.520004,130,357100,117.499931
"2016-10-19",130.130005,130.610001,128.729996,129.429993,426000,116.984711
"2016-10-20",129.320007,130.210007,129.039993,129.210007,269800,116.785881
"2016-10-21",128.600006,129.889999,128.149994,129.75,259100,117.273949
"2016-10-24",130.240005,130.899994,129.860001,130.520004,367700,117.96991
"2016-10-25",130.100006,130.509995,128.850006,130.5,358200,117.951813
"2016-10-26",130.350006,132.639999,130.149994,132.059998,743800,119.361824
"2016-10-27",132.300003,133.679993,132,133.380005,720900,120.554909
"2016-10-28",133.600006,134.960007,133.600006,134.539993,812900,121.603378
"2016-10-31",134.889999,134.889999,130.669998,130.779999,726400,118.204926
"2016-11-01",130.899994,133.990005,130.899994,133.839996,785000,120.970665
"2016-11-02",133.800003,133.970001,130.5,130.649994,493900,118.087402
"2016-11-03",130.660004,130.979996,129.220001,129.289993,380200,116.85817
"2016-11-04",129.570007,130.399994,127.910004,128.660004,715400,116.288765
"2016-11-07",130.029999,131.970001,129.399994,131.119995,715500,118.512207
"2016-11-08",124.389999,127.550003,119.709999,126.059998,2196700,113.938774
"2016-11-09",123.709999,125.050003,122,124.029999,1540100,112.103966
"2016-11-10",124.410004,124.589996,118.010002,118.470001,2154400,107.07856
"2016-11-11",118.410004,119.639999,118.010002,118.400002,680700,107.01532
"2016-11-14",118.480003,119.050003,116.730003,117.519997,837700,106.219925
"2016-11-15",117.559998,119.050003,117.360001,118.059998,596000,106.707985
"2016-11-16",118.059998,121.050003,117.82,120.830002,644000,109.211655
"2016-11-17",121.190002,121.519997,119.260002,119.449997,693600,107.964348
"2016-11-18",119.139999,120.220001,117.309998,119.779999,608900,108.262619
"2016-11-21",119.559998,120.970001,119.559998,120.050003,413900,108.506638
"2016-11-22",119.949997,120.849998,119.669998,120.339996,747200,108.768776
"2016-11-23",119.989998,121.220001,119.889999,120.330002,623900,108.759727
"2016-11-25",120.32,121.900002,120.269997,120.379997,365100,108.804924
"2016-11-28",120.610001,121.129997,119.769997,120.349998,452900,108.777809
"2016-11-29",120.410004,121.900002,120,121.25,345200,109.591263
"2016-11-30",121.150002,121.589996,120.510002,121.050003,564200,109.410515
"2016-12-01",121.07,121.440002,118.080002,118.510002,772100,107.114723
"2016-12-02",118.989998,120.169998,118.360001,120.07,607300,108.524719
"2016-12-05",120.629997,121.25,119.129997,121.010002,631100,109.374352
"2016-12-06",121.040001,122.120003,120.339996,121.790001,535100,110.079338
"2016-12-07",121.529999,125.07,121.529999,124.660004,547600,112.67337
"2016-12-08",124.660004,126.18,124.019997,125.760002,657900,113.667603
"2016-12-09",125.760002,126.260002,124.120003,125.300003,485500,113.251839
"2016-12-12",125.779999,126.080002,122.910004,123.199997,446500,111.353767
"2016-12-13",123.209999,123.730003,121.239998,121.75,738000,110.043182
"2016-12-14",122.220001,122.690002,118.309998,118.43,800400,107.042419
"2016-12-15",118.360001,120.209999,118,120.169998,636500,108.615097
"2016-12-16",119.290001,120,116.639999,118.010002,1460400,106.662819
"2016-12-19",118.349998,118.650002,117.309998,117.870003,620400,106.53627
"2016-12-20",117.860001,118.360001,117,117.790001,373900,106.463974
"2016-12-21",118.120003,119.269997,117.230003,118.239998,535000,106.870689
"2016-12-22",117.900002,119.349998,117.75,119.349998,466600,107.873955
"2016-12-23",118.699997,119.139999,117.980003,118.239998,606000,107.446869
"2016-12-27",118.639999,119.419998,118.379997,119.019997,561300,108.155663
"2016-12-28",119.040001,119.559998,118.599998,118.800003,407900,107.955765
"2016-12-29",118.82,119.209999,118.650002,118.900002,416300,108.046616
"2016-12-30",118.860001,119.300003,117.529999,117.830002,504500,107.07428
"2017-01-03",118.449997,119.669998,116.730003,117.169998,531300,106.474541
"2017-01-04",117,118.18,115.510002,117.389999,705900,106.674461
"2017-01-05",116.940002,117.440002,115.120003,116.099998,1010200,105.502213
"2017-01-06",115.669998,116.529999,113.160004,116.019997,1013900,105.429512
"2017-01-09",115.25,116.199997,113.5,115.559998,712000,105.011513
"2017-01-10",116.029999,116.580002,115.389999,115.480003,491500,104.938805
"2017-01-11",115.279999,116.529999,114.769997,116.300003,608100,105.683952
"2017-01-12",116.080002,116.730003,114.949997,115.260002,548900,104.738899
"2017-01-13",115.580002,117.18,115.580002,116.660004,427700,106.011093
"2017-01-17",116.720001,117.779999,116.389999,116.809998,464500,106.1474
"2017-01-18",117.209999,117.919998,116.720001,117.830002,501000,107.07428
"2017-01-19",117.669998,118.029999,116.639999,117.510002,465800,106.783501
"2017-01-20",117.699997,119.440002,117.589996,118.129997,456200,107.346901
"2017-01-23",117.809998,117.910004,116.830002,117.370003,315600,106.656288
"2017-01-24",117.620003,119.660004,116.790001,119.540001,373700,108.628197
"2017-01-25",120.059998,120.290001,119.589996,119.82,416600,108.882637
"2017-01-26",120.040001,120.360001,119.480003,119.699997,261500,108.773582
"2017-01-27",119.419998,119.919998,118.519997,119.849998,284800,108.909897
"2017-01-30",119.419998,119.690002,118.489998,119,415900,108.137489
"2017-01-31",118.660004,118.879997,115.970001,117.209999,798400,106.51088
"2017-02-01",117.400002,117.629997,115.779999,116.540001,929800,105.902054
"2017-02-02",116.57,118.129997,114.809998,116.839996,1771100,106.174675
"2017-02-03",117.169998,118.449997,116.110001,117.980003,699300,107.210602
"2017-02-06",117.550003,118.040001,116.529999,117.470001,364800,106.747162
"2017-02-07",117.760002,117.879997,116.32,116.75,670600,106.092873
"2017-02-08",116.739998,118.540001,116.300003,117.919998,639500,107.156075
"2017-02-09",117.919998,119.309998,117.510002,117.739998,1313500,106.992485
"2017-02-10",118.260002,119.089996,117.57,117.910004,1347100,107.147003
"2017-02-13",118.43,120.029999,117.559998,120.029999,732700,109.073471
"2017-02-14",119.540001,119.959999,117.089996,117.900002,1004800,107.137917
"2017-02-15",117.360001,119.269997,117.07,119.160004,669100,108.282867
"2017-02-16",120.830002,126.339996,120,124.029999,1933900,112.708359
"2017-02-17",123.68,123.860001,122.099998,122.370003,881600,111.199875
"2017-02-21",122.139999,123.190002,121.089996,121.620003,668400,110.518333
"2017-02-22",121.589996,122.830002,121.029999,122.629997,563300,111.43615
"2017-02-23",125.040001,128.330002,123.940002,125.139999,1083600,113.717003
"2017-02-24",125.059998,125.300003,124,125,516800,113.589821
"2017-02-27",125.110001,125.150002,124.129997,124.809998,462900,113.417145
"2017-02-28",124.82,126.199997,124.739998,125.699997,506200,114.225906
"2017-03-01",126.120003,128.380005,126.019997,127.099998,624500,115.4981
"2017-03-02",126.940002,127.470001,125.5,126.129997,556700,114.616638
"2017-03-03",126.07,126.669998,124.540001,125.129997,345300,113.707932
"2017-03-06",124.410004,125.129997,124.209999,124.389999,567500,113.035484
"2017-03-07",124.18,125.099998,123.349998,123.889999,439000,112.581108
"2017-03-08",123.790001,125.459999,123.790001,124.279999,607600,112.935524
"2017-03-09",124.260002,124.260002,123.150002,123.660004,504000,112.372131
"2017-03-10",124.550003,125.389999,124.330002,125.330002,474500,113.889679
"2017-03-13",125.419998,126.760002,124.620003,126.599998,617800,115.043762
"2017-03-14",126.110001,126.769997,125.529999,126.220001,491400,114.698448
"2017-03-15",126.5,128.429993,126.019997,128.100006,571600,116.406815
"2017-03-16",128.279999,129.089996,127.779999,128.940002,571200,117.170151
"2017-03-17",129.610001,132.240005,129.320007,132.100006,1223000,120.041702
"2017-03-20",132.050003,135.490005,131.690002,135.399994,1545500,123.040459
"2017-03-21",135.449997,137.039993,134.479996,135.100006,961500,122.76783
"2017-03-22",135.020004,136.979996,134.5,136.889999,770000,124.39447
"2017-03-23",135.399994,136.830002,134.940002,135.070007,808300,123.317139
"2017-03-24",135.160004,135.289993,132.789993,133.190002,667300,121.600723
"2017-03-27",132.729996,133.460007,131.770004,132.559998,1124800,121.025551
"2017-03-28",131.979996,132.350006,130.610001,131.550003,843400,120.103401
"2017-03-29",131.419998,132.210007,130.979996,131.960007,972900,120.477737
"2017-03-30",131.809998,133.419998,131.639999,132.369995,405100,120.852058
"2017-03-31",132.449997,133.429993,132.020004,132.529999,498100,120.998161
"2017-04-03",132.740005,132.779999,131.25,131.589996,389400,120.139931
"2017-04-04",131.970001,132.449997,130.990005,131.449997,320900,120.012123
"2017-04-05",131.380005,132.889999,131.380005,131.770004,608700,120.304268
"2017-04-06",131.880005,133.360001,131.419998,133.039993,589300,121.46376
"2017-04-07",132.309998,133.199997,132.080002,132.25,347300,120.742523
"2017-04-10",132.080002,133.089996,131.770004,132.850006,374500,121.290314
"2017-04-11",132.889999,133.809998,132.360001,133.399994,318200,121.792435
"2017-04-12",133.179993,133.179993,132.080002,132.559998,498700,121.025551
"2017-04-13",132.490005,133.360001,131.910004,131.940002,230600,120.45948
"2017-04-17",132.309998,133.149994,131.860001,133.020004,339500,121.445518
"2017-04-18",132.449997,134.779999,132.100006,134.070007,331300,122.40416
"2017-04-19",134.080002,135.199997,133.759995,134.529999,366200,122.82412
"2017-04-20",134.830002,136.100006,134.399994,135.800003,268100,123.98362
"2017-04-21",135.990005,136.570007,135.740005,136.119995,283100,124.275749
"2017-04-24",137.059998,138.429993,136.820007,138.029999,398100,126.019577
"2017-04-25",138.889999,139.869995,137.720001,139.089996,377400,126.987335
"2017-04-26",139.039993,139.800003,138.589996,138.800003,378000,126.72258
"2017-04-27",139.139999,140.199997,138.809998,139.729996,382300,127.571655
"2017-04-28",139.580002,139.580002,138.360001,138.589996,301200,126.530838
"2017-05-01",139.190002,139.300003,138.100006,138.979996,195400,126.886925
"2017-05-02",138.869995,138.929993,136.410004,138.220001,305200,126.193062
"2017-05-03",138.479996,139,137.509995,138.830002,269800,126.749969
"2017-05-04",138.899994,139.75,137.679993,138.470001,550100,126.421288
"2017-05-05",138.949997,139.869995,138.809998,139.270004,567800,127.151695
"2017-05-08",139.270004,139.470001,136.880005,137.380005,882100,125.42614
"2017-05-09",133.75,133.75,128.5,128.979996,1749000,117.757042
"2017-05-10",128.419998,130.449997,128.419998,130.330002,609300,118.989586
"2017-05-11",130.279999,131,129.550003,130.850006,348900,119.464325
"2017-05-12",130.699997,130.919998,129.970001,130.710007,360000,119.33651
"2017-05-15",130.970001,132.929993,130.529999,132.490005,449400,120.961632
"2017-05-16",132.470001,133.520004,132.009995,133.160004,367700,121.573334
"2017-05-17",133.160004,134.899994,132.089996,133.149994,649900,121.564201
"2017-05-18",132.289993,135.089996,131.350006,134.259995,407400,122.577599
"2017-05-19",134.520004,135.399994,134.169998,134.809998,336500,123.079735
"2017-05-22",135.610001,136.080002,135.009995,135.850006,290500,124.029251
"2017-05-23",135.910004,137.039993,135.639999,136.520004,301700,124.640945
"2017-05-24",136.119995,138.509995,136.119995,137.899994,439900,125.900871
"2017-05-25",137.899994,138.899994,137.570007,138.410004,1105500,126.366501
"2017-05-26",138.460007,138.850006,138.029999,138.440002,243900,126.39389
"2017-05-30",137.940002,138.139999,136.589996,136.990005,458500,125.070053
"2017-05-31",137.190002,138.070007,136.449997,137.889999,429000,125.891762
"2017-06-01",137.720001,139.770004,137.589996,138.179993,411500,126.156525
"2017-06-02",138.220001,139.339996,138.020004,139.240005,279700,127.12429
"2017-06-05",139.419998,140.440002,138.949997,139.449997,326900,127.316025
"2017-06-06",138.869995,139.690002,138.210007,138.800003,347000,126.72258
"2017-06-07",138.220001,139.679993,137.740005,137.869995,362600,125.873505
"2017-06-08",137.869995,137.869995,135.119995,135.690002,521000,123.883186
"2017-06-09",136.119995,137.229996,135.860001,137.199997,482900,125.261803
"2017-06-12",137.369995,137.669998,136.25,136.440002,297100,124.56794
"2017-06-13",136.119995,136.970001,134.470001,136.5,441200,124.622696
"2017-06-14",136.649994,137.289993,135.009995,136.509995,485100,124.631836
"2017-06-15",135.880005,136.410004,134.050003,135.089996,709600,123.335396
"2017-06-16",135.119995,135.589996,134.009995,134.580002,1135200,122.869781
"2017-06-19",135.100006,136.649994,134.539993,136.139999,389100,124.294037
"2017-06-20",136.210007,137.330002,136.029999,136.190002,373700,124.339653
"2017-06-21",136.820007,137.369995,135.710007,136.080002,454300,124.23925
"2017-06-22",135.830002,135.830002,134.330002,135.130005,310000,123.95488
"2017-06-23",135.229996,136.710007,134.820007,136.149994,402200,124.890526
"2017-06-26",136.460007,138,135.75,137.070007,398800,125.734444
"2017-06-27",137.070007,137.110001,135.289993,135.369995,296300,124.175041
"2017-06-28",136.25,136.940002,135.669998,135.910004,376600,124.670403
"2017-06-29",136.039993,136.039993,132.389999,133.479996,422900,122.441345
"2017-06-30",133.860001,135.940002,133.860001,135,420000,123.835648
"2017-07-03",135.600006,136.059998,134.830002,134.899994,149100,123.743904
"2017-07-05",134.990005,135.410004,133.850006,134.210007,401700,123.110977
"2017-07-06",133.279999,133.470001,132.029999,132.160004,275900,121.230507
"2017-07-07",132.210007,132.610001,131.479996,131.880005,420300,120.973656
"2017-07-10",131.830002,132.509995,131.130005,131.690002,325700,120.799393
"2017-07-11",131.820007,132.369995,130.940002,131.979996,288700,121.065376
"2017-07-12",132.710007,133.720001,132.419998,133.559998,354100,122.514725
"2017-07-13",133.550003,133.580002,132.029999,132.729996,516500,121.753372
"2017-07-14",132.949997,134.360001,132.460007,133.729996,392100,122.67067
"2017-07-17",133.759995,134.399994,133.130005,133.880005,385600,122.808258
"2017-07-18",133.770004,135.690002,133.770004,135.059998,303500,123.890671
"2017-07-19",135.380005,136.270004,134.630005,135.229996,370000,124.046593
"2017-07-20",135.130005,135.130005,132.660004,133.369995,396300,122.340424
"2017-07-21",133.179993,133.179993,131.389999,133.009995,406100,122.010208
"2017-07-24",132.880005,132.880005,131.270004,132.509995,372200,121.551544
"2017-07-25",133.169998,134.860001,132.850006,132.979996,527600,121.982689
"2017-07-26",133.039993,133.940002,132.759995,133.380005,505700,122.349609
"2017-07-27",133.369995,134.25,133.089996,133.580002,449900,122.533081
"2017-07-28",133.639999,133.809998,132.589996,133.149994,340600,122.138657
"2017-07-31",133.360001,133.990005,132.860001,133.179993,438700,122.166145
"2017-08-01",133.679993,135.130005,133.460007,134.570007,445800,123.441185
"2017-08-02",134.360001,135.610001,133.559998,133.839996,636800,122.771545
"2017-08-03",134.020004,134.850006,133.25,134.330002,672000,123.221016
"2017-08-04",134.610001,135.009995,134.270004,134.800003,354700,123.652184
"2017-08-07",134.759995,135.479996,134.529999,134.809998,439700,123.661354
"2017-08-08",134.679993,136.009995,134.369995,134.639999,667500,123.505394
"2017-08-09",136.220001,140,134.610001,139.679993,1016600,128.128586
"2017-08-10",139.190002,139.529999,136.529999,136.850006,728700,125.532631
"2017-08-11",137.190002,137.190002,134.470001,135.380005,372000,124.184219
"2017-08-14",136.210007,137.399994,135.889999,137.059998,280700,125.725281
"2017-08-15",137.220001,138,136.630005,137.070007,362400,125.734444
"2017-08-16",137.389999,138.699997,136.919998,138.539993,265500,127.082886
"2017-08-17",137.940002,138.320007,135.229996,135.279999,252000,124.092499
"2017-08-18",135.059998,135.839996,134.110001,134.830002,352100,123.679688
"2017-08-21",134.850006,135.300003,134.149994,134.880005,271300,123.725571
"2017-08-22",134.940002,136.039993,134.830002,135.860001,179700,124.624504
"2017-08-23",134.789993,135.660004,134.619995,135.119995,284600,123.945717
"2017-08-24",135.610001,135.869995,135.110001,135.229996,181400,124.046593
"2017-08-25",135.419998,136.610001,135.419998,135.919998,168800,124.679581
"2017-08-28",136.25,136.509995,135.470001,136.139999,170700,124.881363
"2017-08-29",135.240005,136.410004,134.929993,135.949997,224400,124.707092
"2017-08-30",135.669998,137.369995,135.669998,136.220001,256600,124.954765
"2017-08-31",136.660004,137.059998,136.169998,136.850006,282200,125.532631
"2017-09-01",137.100006,138.389999,137.100006,137.940002,205400,126.532494
"2017-09-05",137.75,139.479996,137.529999,139.259995,342100,127.743355
"2017-09-06",139.699997,139.729996,137.970001,139.059998,237400,127.55986
"2017-09-07",139.320007,140.740005,139.320007,140.559998,296700,128.935837
"2017-09-08",140.529999,142.380005,140.300003,141.830002,267900,130.1008
"2017-09-11",142.779999,144.029999,142.100006,143.139999,318000,131.302475
"2017-09-12",143.369995,144.119995,142.509995,143.210007,416900,131.366684
"2017-09-13",143.089996,143.690002,142.720001,143.139999,284800,131.302475
"2017-09-14",142.880005,143.899994,142.669998,143.660004,232100,131.779465
"2017-09-15",143.559998,144.130005,143.220001,143.779999,393700,131.889542
"2017-09-18",144.029999,144.440002,143.259995,144.139999,192600,132.219772
"2017-09-19",144.399994,144.720001,143.759995,144.619995,158900,132.660065
"2017-09-20",144.639999,145.520004,144.119995,145.009995,267500,133.017807
"2017-09-21",144.839996,145.139999,143.399994,143.770004,371700,131.880386
"2017-09-22",143.130005,144.449997,142.759995,144.210007,380700,132.921936
"2017-09-25",143.949997,144.990005,143.399994,144.889999,257400,133.548706
"2017-09-26",145.490005,145.889999,143.800003,143.830002,221400,132.571655
"2017-09-27",144.029999,144.029999,139.679993,141.020004,667900,129.981659
"2017-09-28",140.850006,143.25,140.850006,142.600006,255300,131.437943
"2017-09-29",142.580002,143.380005,142.479996,142.910004,266900,131.723679
"2017-10-02",143.270004,144.630005,142.979996,144.470001,395300,133.161591
"2017-10-03",144.759995,145.919998,144.229996,145.910004,351900,134.488846
"2017-10-04",145.850006,146.919998,145.380005,146.649994,267200,135.170914
"2017-10-05",147.179993,147.5,146.460007,147.25,407800,135.723953
"2017-10-06",146.589996,146.850006,144.960007,145.630005,296900,134.230759
"2017-10-09",145.610001,147.059998,145.490005,146.380005,436800,134.922073
"2017-10-10",146.389999,148.330002,146.279999,148.259995,415500,136.654907
"2017-10-11",148.210007,148.490005,147.029999,147.729996,293700,136.166382
"2017-10-12",147.419998,148.289993,147.25,147.589996,290800,136.037323
"2017-10-13",148.399994,148.710007,147.369995,148.179993,170700,136.581146
"2017-10-16",148.410004,149.839996,147.830002,149.779999,223200,138.055923
"2017-10-17",149.589996,149.669998,148.470001,148.580002,208300,136.949844
"2017-10-18",148.529999,148.990005,147.100006,147.279999,311300,135.751602
"2017-10-19",146.960007,148.190002,146.130005,148.119995,157800,136.525879
"2017-10-20",148.779999,150.380005,148.279999,150.360001,237000,138.590546
"2017-10-23",150.509995,151.039993,150,150.160004,264800,138.406174
"2017-10-24",150.300003,150.300003,148.369995,149.050003,218600,137.383087
"2017-10-25",149.070007,150.199997,148.149994,149.199997,263000,137.521301
"2017-10-26",149.630005,150.300003,148.699997,150,171300,138.258667
"2017-10-27",149.669998,150.220001,148.399994,148.559998,228100,136.931427
"2017-10-30",148.089996,148.380005,146.429993,146.770004,214800,135.28154
"2017-10-31",146.820007,147.479996,146.210007,147.419998,259800,135.880646
"2017-11-01",147.740005,148.940002,147.509995,148.320007,266600,136.71022
"2017-11-02",148.679993,148.929993,147.020004,148.199997,299800,136.599579
"2017-11-03",147.960007,149.020004,147.449997,148.309998,280600,136.700989
"2017-11-06",148.600006,148.600006,146.429993,146.449997,342100,134.986603
"2017-11-07",153,153.970001,149.509995,149.990005,782800,138.249496
"2017-11-08",149.850006,149.869995,147.25,147.529999,435200,135.982056
"2017-11-09",147.199997,147.550003,146.309998,146.740005,235100,135.253876
"2017-11-10",145.449997,147.649994,145.449997,146.770004,282200,135.28154
"2017-11-13",146.580002,149.800003,146.479996,149.720001,202200,138.00061
"2017-11-14",148.949997,150.710007,148.339996,150.649994,233800,138.857803
"2017-11-15",149.610001,149.610001,147.869995,147.949997,192000,136.369156
"2017-11-16",148.630005,149.360001,148,148.589996,265200,136.959076
"2017-11-17",148.039993,148.949997,147.509995,148.75,210200,137.106537
"2017-11-20",149.130005,150,148.479996,149.940002,245600,138.2034
"2017-11-21",150.720001,152.220001,150.550003,151.710007,209400,139.834839
"2017-11-22",151.729996,152.179993,150.449997,150.979996,203600,139.161987
"2017-11-24",151.220001,152.649994,151.220001,152.380005,138600,140.452408
"2017-11-27",152.300003,153.279999,151.279999,151.470001,225100,139.613632
"2017-11-28",151.970001,154.720001,151.970001,154.449997,225500,142.360367
"2017-11-29",154.610001,155.5,153.839996,154.559998,210900,142.461761
"2017-11-30",154.820007,156.639999,154.089996,155.440002,542200,143.272919
"2017-12-01",156.199997,156.199997,152.559998,154.699997,280900,142.590805
"2017-12-04",155.289993,155.289993,153.880005,154.339996,411800,142.259003
"2017-12-05",154.520004,155.869995,153.279999,154.970001,255900,142.839661
"2017-12-06",154.460007,154.630005,153.440002,153.800003,262900,141.761261
"2017-12-07",154.210007,154.210007,153.009995,153.259995,203500,141.263474
"2017-12-08",153.880005,153.899994,152.820007,153.039993,238300,141.06076
"2017-12-11",153.050003,153.139999,151.789993,152.300003,253800,140.378677
"2017-12-12",152.309998,152.529999,151.479996,152.259995,186700,140.341797
"2017-12-13",152.559998,153.330002,150.449997,153.039993,361100,141.06076
"2017-12-14",153.229996,153.25,151.580002,151.630005,211200,139.761078
"2017-12-15",152.580002,154.399994,152.380005,154.169998,526000,142.102295
"2017-12-18",154.759995,155.429993,153.990005,154.339996,213200,142.259003
"2017-12-19",154.119995,154.759995,153.350006,154.399994,244400,142.314301
"2017-12-20",154.75,154.759995,152.990005,153.070007,205000,141.088364
"2017-12-21",153.229996,153.479996,151.449997,151.860001,180900,139.973114
"2017-12-22",152.25,152.570007,151.550003,152.509995,162800,140.572205
"2017-12-26",152.889999,152.889999,151.970001,152.240005,94100,140.323395
"2017-12-27",152.570007,153.419998,151.759995,152.919998,175800,140.950134
