"dates","ZBH.Open","ZBH.High","ZBH.Low","ZBH.Close","ZBH.Volume","ZBH.Adjusted"
"2017-09-22",113.089996,114.480003,112.660004,114.400002,1599100,111.30809
"2017-09-25",114.389999,115.470001,112.970001,114.370003,1386700,111.278923
"2017-09-26",114.519997,115.559998,114.160004,114.75,1008200,111.648628
"2017-09-27",115.160004,116.370003,114.360001,116.25,1184600,113.108109
"2017-09-28",116.110001,116.300003,115.120003,115.660004,984900,112.534027
"2017-09-29",115.720001,117.139999,115.400002,117.089996,1058700,113.9254
"2017-10-02",117.32,118.209999,116.550003,117.699997,1013000,114.518913
"2017-10-03",117.989998,118.120003,116.080002,116.150002,1054900,113.010811
"2017-10-04",116.160004,117.620003,115.870003,117.529999,1460000,114.3535
"2017-10-05",117.559998,119.589996,117.269997,119.160004,1077500,115.939461
"2017-10-06",118.580002,119.32,118.059998,119.269997,870600,116.046486
"2017-10-09",119.239998,119.239998,117.050003,117.519997,962800,114.343773
"2017-10-10",117.519997,118.760002,117.519997,118.410004,1087700,115.209732
"2017-10-11",118.199997,118.769997,117.75,118.639999,918200,115.433517
"2017-10-12",118.349998,120.75,118.059998,120.629997,1486000,117.369728
"2017-10-13",120.349998,120.589996,119.019997,119.699997,798700,116.464851
"2017-10-16",119.599998,119.839996,119.029999,119.510002,1352400,116.279999
"2017-10-17",119.669998,119.980003,118.800003,119.93,845600,116.688644
"2017-10-18",120.120003,120.870003,119.870003,120.690002,878600,117.428108
"2017-10-19",120.900002,121.940002,120.169998,121.879997,1098100,118.585945
"2017-10-20",122.370003,122.830002,121.32,122.349998,792700,119.043243
"2017-10-23",122.550003,123.82,121.639999,121.699997,880400,118.410812
"2017-10-24",121.949997,122.110001,120.339996,121.209999,1325900,117.934044
"2017-10-25",121,121.690002,119.93,121.459999,1490000,118.177284
"2017-10-26",121.5,121.989998,120.769997,121,1186300,117.729713
"2017-10-27",122.040001,124.75,121.010002,124.459999,1494600,121.096214
"2017-10-30",123.379997,123.889999,120.879997,121.349998,1588500,118.070267
"2017-10-31",121.720001,122.43,120.889999,121.620003,1822900,118.332962
"2017-11-01",111.910004,117.129997,110.790001,115.089996,4570000,111.979439
"2017-11-02",114.900002,115.160004,111.290001,112.32,3478300,109.284325
"2017-11-03",110.080002,111,108.540001,109.25,3918700,106.297295
"2017-11-06",109.32,110.519997,108.949997,109.339996,2515300,106.384857
"2017-11-07",109.980003,109.980003,108.169998,108.720001,1279300,105.781631
"2017-11-08",108.550003,109.839996,108.029999,109.169998,1794100,106.21946
"2017-11-09",109.029999,111.860001,108.93,111.839996,1654600,108.817284
"2017-11-10",111.279999,111.760002,109.57,110.75,973400,107.756752
"2017-11-13",110.080002,111.300003,109.879997,111.059998,1275600,108.05838
"2017-11-14",112.839996,112.970001,111.120003,112.209999,1308100,109.177284
"2017-11-15",111.970001,112.190002,110.339996,111.080002,1150000,108.077827
"2017-11-16",111.309998,112.949997,110.980003,112.239998,1631900,109.206474
"2017-11-17",111.5,112.360001,111.5,111.610001,1043300,108.593506
"2017-11-20",112,112.68,111.610001,112.18,938800,109.148102
"2017-11-21",112.989998,114.32,112.559998,113.559998,1118500,110.490807
"2017-11-22",113.529999,113.660004,112.459999,113.07,785900,110.014061
"2017-11-24",112.949997,113.309998,112.080002,113.07,289100,110.014061
"2017-11-27",113.410004,113.660004,112.639999,113.389999,830300,110.325409
"2017-11-28",113.389999,115.379997,112.370003,115.209999,1820400,112.096214
"2017-11-29",115.5,116.739998,115,116.519997,1756700,113.370804
"2017-11-30",116.709999,117.720001,116.010002,117.099998,1890600,113.935127
"2017-12-01",117.339996,117.669998,113.809998,114.57,1487900,111.473503
"2017-12-04",115.059998,116.269997,114.589996,114.82,1382800,111.716751
"2017-12-05",115.410004,116.110001,114.559998,115.489998,1261100,112.368629
"2017-12-06",115.18,115.989998,114.650002,115.779999,917100,112.65081
"2017-12-07",115.900002,116.230003,114.5,114.779999,960700,111.677834
"2017-12-08",114.800003,115,112.650002,113.379997,1680600,110.315681
"2017-12-11",113.18,114.07,113.18,113.510002,1144900,110.442169
"2017-12-12",113.639999,114.459999,113.389999,113.540001,1594400,110.471352
"2017-12-13",113.25,114.529999,113.25,113.519997,2815500,110.451881
"2017-12-14",113.650002,113.900002,112.800003,112.82,1289900,109.770813
"2017-12-15",113.599998,115.629997,113.459999,115.239998,2158100,112.125404
"2017-12-18",115.889999,116.300003,114.300003,114.43,1465500,111.337288
"2017-12-19",119.230003,124.169998,118.349998,121.379997,4417200,118.099464
"2017-12-20",121.839996,122.389999,120.620003,121.18,1564900,117.904846
"2017-12-21",121.129997,121.889999,119.809998,119.949997,1087600,116.708092
"2017-12-22",119.779999,120.239998,119.629997,120.120003,714100,116.873505
"2017-12-26",120.169998,120.57,119.82,119.959999,372800,116.717834
"2017-12-27",120,120.93,119.839996,120.139999,831300,116.892982
"2017-12-28",120.18,121.949997,119.269997,121.75,991500,118.696571
"2017-12-29",121.75,121.949997,120.620003,120.669998,1023600,117.643654
