"dates","AMT.Open","AMT.High","AMT.Low","AMT.Close","AMT.Volume","AMT.Adjusted"
"2017-08-28",144.289993,146.119995,144.289993,145.779999,1577300,136.182297
"2017-08-29",145.089996,146.630005,144.889999,145.889999,1178500,136.285019
"2017-08-30",145.649994,147.639999,145.320007,147.520004,1753000,137.807724
"2017-08-31",147.380005,148.710007,146.880005,148.050003,2293200,138.302841
"2017-09-01",148.330002,148.330002,145.229996,145.770004,1765800,136.172958
"2017-09-05",145.970001,147.149994,145.669998,146.940002,1559300,137.265915
"2017-09-06",147,147.309998,146.070007,146.070007,1380700,136.453232
"2017-09-07",146.309998,147.029999,146.020004,146.990005,1757400,137.312637
"2017-09-08",146.800003,146.800003,144.440002,144.990005,2240600,135.44429
"2017-09-11",146.419998,146.850006,144.619995,146.179993,2202000,136.555969
"2017-09-12",146.139999,146.289993,143.850006,144.830002,2058700,135.294846
"2017-09-13",144.929993,145.039993,143.389999,143.699997,2087600,134.239227
"2017-09-14",142.820007,143.100006,141.410004,142.850006,2778900,133.445221
"2017-09-15",143.059998,145.139999,142.869995,145.009995,3210600,135.462967
"2017-09-18",145.020004,146.229996,144.529999,144.770004,1531000,135.238785
"2017-09-19",144.779999,145.580002,138.779999,140.979996,5507600,131.698318
"2017-09-20",141.160004,141.619995,139.470001,140.399994,2876800,131.156479
"2017-09-21",140.529999,140.880005,139.399994,139.399994,1958400,130.222305
"2017-09-22",138.210007,139.179993,137.169998,137.779999,3140700,128.708984
"2017-09-25",137.809998,138.369995,137.070007,137.389999,1936200,128.34465
"2017-09-26",137.399994,137.949997,134.110001,136.419998,2752300,127.43853
"2017-09-27",136.020004,136.389999,134.509995,134.740005,2646600,125.869141
"2017-09-28",134.289993,136.139999,133.740005,136.100006,1988600,127.765404
"2017-09-29",135.720001,137.179993,135.610001,136.679993,1705800,128.309906
"2017-10-02",137.029999,137.649994,135.660004,135.860001,1513400,127.540131
"2017-10-03",136,137.199997,135.860001,136.660004,1885800,128.291138
"2017-10-04",136.899994,139.649994,136.690002,138.839996,1827000,130.337646
"2017-10-05",139.119995,139.929993,139,139.25,1965400,130.722519
"2017-10-06",138.509995,139.130005,137.380005,139.110001,1377200,130.591125
"2017-10-09",139,139.110001,137.520004,137.940002,2115800,129.492752
"2017-10-10",138.160004,138.449997,136.869995,137.089996,2173900,128.694794
"2017-10-11",137.020004,138.990005,137.020004,137.929993,2003800,129.483368
"2017-10-12",137.990005,140.330002,137.380005,140.029999,1657900,131.454758
"2017-10-13",140.75,140.910004,139.270004,139.970001,1815500,131.398453
"2017-10-16",139.710007,140.679993,138.800003,139.589996,1590200,131.041672
"2017-10-17",139.649994,140.339996,138.070007,139.130005,1393100,130.609879
"2017-10-18",138.949997,139.139999,137.410004,137.479996,1695800,129.060928
"2017-10-19",137.419998,139,137.050003,138.389999,2090600,129.915176
"2017-10-20",138.779999,140.229996,138.199997,139.070007,1860900,130.553574
"2017-10-23",138.630005,139.25,137.740005,138.75,1556900,130.253159
"2017-10-24",139,139.070007,137.210007,138.029999,1875300,129.577209
"2017-10-25",137.669998,138.130005,136.600006,137.330002,1209900,128.920105
"2017-10-26",138.059998,139.240005,137.410004,138.449997,1692700,129.971512
"2017-10-27",139.289993,140.139999,138.149994,139.029999,1556200,130.515991
"2017-10-30",138.759995,144.800003,138.410004,142.869995,5117800,134.120865
"2017-10-31",139.919998,144.330002,138.300003,143.669998,2999200,134.871841
"2017-11-01",144.25,144.660004,140.389999,140.809998,2819200,132.186981
"2017-11-02",140.649994,142.960007,140.520004,142.440002,1367600,133.717178
"2017-11-03",141.830002,142.410004,140.229996,142.100006,1577200,133.39801
"2017-11-06",145.039993,150.960007,144.960007,150.160004,3936600,140.964432
"2017-11-07",149.990005,150.789993,146.830002,150.660004,2504600,141.433792
"2017-11-08",150.300003,155.279999,150.149994,152.720001,2334800,143.367615
"2017-11-09",151.800003,153.009995,150.559998,151.820007,1892100,142.522751
"2017-11-10",151.330002,151.800003,148.460007,150.539993,1537200,141.321136
"2017-11-13",151.270004,152.800003,148.619995,150.039993,2453000,140.851761
"2017-11-14",150.050003,150.970001,148.339996,149.490005,1854500,140.335464
"2017-11-15",149.550003,149.839996,146.800003,148.929993,1631500,139.809753
"2017-11-16",149.889999,150.169998,147.830002,148.399994,2014000,139.31221
"2017-11-17",147.970001,148.850006,145.570007,145.869995,2055000,136.937134
"2017-11-20",146.350006,147.190002,145.630005,146.220001,1703500,137.265701
"2017-11-21",146.380005,147.300003,145.639999,146.589996,1925500,137.613037
"2017-11-22",146.380005,146.869995,145,145.309998,1694700,136.411438
"2017-11-24",145.759995,147.660004,145.419998,147.300003,887600,138.279572
"2017-11-27",147.509995,149.309998,147.509995,148.229996,1489000,139.152618
"2017-11-28",148.580002,149.479996,147.160004,148.639999,2373100,139.537491
"2017-11-29",148.470001,148.789993,145.710007,146.300003,2197400,137.340805
"2017-11-30",146.720001,147.089996,142.529999,143.929993,4200400,135.115936
"2017-12-01",144.220001,145.149994,141.669998,143.610001,2009500,134.815536
"2017-12-04",143.720001,144.389999,138.960007,138.970001,2238600,130.459702
"2017-12-05",140.630005,141.320007,138.580002,140.759995,1734100,132.140045
"2017-12-06",140.419998,142.330002,140.139999,141.800003,1113700,133.116379
"2017-12-07",142.75,144.539993,141.5,144.110001,2174500,135.284912
"2017-12-08",144.5,144.919998,142.270004,142.470001,1698500,133.745331
"2017-12-11",144.190002,144.509995,141.460007,144.050003,2274700,135.228622
"2017-12-12",144.160004,145.600006,143.169998,143.509995,1859300,134.721649
"2017-12-13",143.479996,145.589996,143.479996,143.729996,1726400,134.928162
"2017-12-14",143.740005,145.009995,143.580002,143.639999,2114700,134.843674
"2017-12-15",143.789993,144.779999,141.940002,142.759995,3648600,134.017563
"2017-12-18",143.649994,143.649994,142.009995,142.839996,2027600,134.092667
"2017-12-19",143.009995,143.949997,141.75,141.860001,2284700,133.172653
"2017-12-20",142,142.259995,140.020004,140.190002,2576500,131.604996
"2017-12-21",140.25,141.210007,139.410004,139.610001,2580000,131.060471
"2017-12-22",140.199997,141.089996,138.520004,140.660004,3069100,132.046173
"2017-12-26",140.210007,141.770004,139.929993,140.910004,824500,132.280869
"2017-12-27",140.610001,142.25,140.339996,141.559998,1014500,133.55452
"2017-12-28",141.649994,143.320007,141.550003,142.910004,1784800,134.828171
"2017-12-29",143.160004,143.509995,142.5,142.669998,1129500,134.601761
