"dates","PEP.Open","PEP.High","PEP.Low","PEP.Close","PEP.Volume","PEP.Adjusted"
"2017-08-23",117.900002,118.120003,117.230003,117.290001,2616300,104.813354
"2017-08-24",117.260002,117.300003,116.029999,116.220001,4760000,103.857178
"2017-08-25",116.739998,116.900002,115.800003,115.849998,3442500,103.526543
"2017-08-28",116.120003,116.290001,115.080002,115.540001,2932700,103.249535
"2017-08-29",115.550003,116.099998,115.510002,115.839996,2348700,103.517601
"2017-08-30",115.129997,115.419998,114.910004,115.150002,2491800,103.621078
"2017-08-31",115.239998,115.839996,114.93,115.730003,4709500,104.143005
"2017-09-01",115.379997,116.089996,115.150002,115.839996,2591900,104.242004
"2017-09-05",115.949997,116.059998,115.410004,115.870003,2711400,104.268997
"2017-09-06",116.169998,116.470001,115.639999,116.349998,2617500,104.700943
"2017-09-07",116.650002,117.290001,116.389999,116.989998,2623800,105.276871
"2017-09-08",116.400002,116.480003,114.57,115.040001,4818300,103.52211
"2017-09-11",115.080002,115.889999,114.760002,115.690002,3247900,104.107025
"2017-09-12",115.690002,115.949997,114.860001,115,2998500,103.486099
"2017-09-13",114.870003,115.169998,114,114.449997,5141500,102.991165
"2017-09-14",114.440002,114.550003,113.699997,114.190002,3456900,102.757225
"2017-09-15",114.739998,114.980003,114.110001,114.849998,5543000,103.351128
"2017-09-18",115.169998,115.230003,114.68,114.989998,2441200,103.477104
"2017-09-19",115.059998,115.120003,114.360001,114.489998,2568300,103.027168
"2017-09-20",114.339996,114.650002,112.739998,113.580002,4059800,102.20829
"2017-09-21",113.209999,113.82,112.540001,112.800003,3630900,101.506386
"2017-09-22",112.559998,112.870003,111.809998,111.849998,3746300,100.651489
"2017-09-25",112.040001,112.139999,111.419998,111.940002,3885000,100.732475
"2017-09-26",112.230003,112.300003,111.730003,111.809998,2953800,100.615486
"2017-09-27",111.720001,111.879997,110.339996,111.099998,4016200,99.976578
"2017-09-28",111.370003,112.730003,111.190002,111.639999,11581100,100.462517
"2017-09-29",111.870003,112.029999,111.209999,111.43,5122300,100.273529
"2017-10-02",109.910004,110.519997,108.959999,109.120003,8306400,98.194809
"2017-10-03",109.419998,109.650002,108.889999,109.129997,6064400,98.203804
"2017-10-04",106.940002,110.160004,106.190002,109.339996,9092400,98.392807
"2017-10-05",109.660004,110.989998,109.550003,110.449997,5670400,99.39164
"2017-10-06",110.169998,110.669998,109.919998,110.400002,3240300,99.346664
"2017-10-09",110.589996,110.93,109.790001,110.010002,1977800,98.995712
"2017-10-10",110.279999,110.860001,110.279999,110.779999,3032300,99.688614
"2017-10-11",110.900002,111.809998,110.769997,111.510002,4051100,100.345528
"2017-10-12",111.510002,112.510002,111.379997,112.449997,3287200,101.191414
"2017-10-13",112.730003,112.980003,112.18,112.620003,3090500,101.344383
"2017-10-16",112.93,113.629997,112.690002,113.57,2675900,102.199272
"2017-10-17",113.220001,113.559998,111.660004,112.190002,3825200,100.957451
"2017-10-18",111.949997,112.440002,111.779999,111.949997,2590500,100.74147
"2017-10-19",111.620003,112.790001,111.599998,112.669998,2673700,101.389397
"2017-10-20",113.010002,113.019997,111.379997,111.610001,3772300,100.435532
"2017-10-23",111.639999,112.449997,111.400002,111.690002,2263200,100.507507
"2017-10-24",111.839996,111.870003,110.279999,110.75,3351100,99.661636
"2017-10-25",110.43,110.529999,109.18,110.07,3836900,99.049713
"2017-10-26",110.669998,111.239998,110.410004,110.730003,2865000,99.643623
"2017-10-27",110.410004,110.849998,109.93,110.599998,3343200,99.526634
"2017-10-30",110.360001,110.370003,109.360001,109.650002,2206100,98.671753
"2017-10-31",110.239998,110.769997,109.949997,110.230003,4379400,99.193672
"2017-11-01",109.760002,110.68,109.610001,110.129997,2822400,99.103691
"2017-11-02",109.910004,110.18,109.540001,110.050003,2169800,99.031708
"2017-11-03",110.139999,110.650002,110,110.220001,1725700,99.184692
"2017-11-06",109.970001,110,109.190002,109.260002,3331800,98.320808
"2017-11-07",109.150002,110.580002,109.150002,110.470001,3882000,99.40966
"2017-11-08",110.57,112.040001,110.5,112,3685300,100.786461
"2017-11-09",111.349998,112.440002,111.019997,111.480003,2856900,100.318527
"2017-11-10",111.440002,112.980003,111.309998,112.75,3699500,101.46138
"2017-11-13",112.690002,114.190002,112.639999,114.040001,3194500,102.622215
"2017-11-14",113.690002,116.190002,113.589996,115.760002,4998900,104.170029
"2017-11-15",115.650002,115.93,114.309998,115.099998,3861500,103.576103
"2017-11-16",115.389999,115.839996,114.940002,115.230003,3058100,103.693077
"2017-11-17",114.730003,115.139999,114.529999,114.68,2646400,103.198143
"2017-11-20",114.75,115.849998,114.709999,114.910004,3594300,103.405136
"2017-11-21",114.989998,116.330002,114.970001,116.050003,3179300,104.430984
"2017-11-22",115.769997,116,114.279999,115.080002,3598500,103.55809
"2017-11-24",115.650002,116.300003,115.43,115.900002,1183000,104.296005
"2017-11-27",116,116.400002,115.660004,115.849998,2818900,104.251007
"2017-11-28",116.260002,116.830002,115.300003,116.769997,3600400,105.078896
"2017-11-29",116.839996,117.379997,116.290001,116.839996,3276300,105.141876
"2017-11-30",116.519997,117.209999,116.080002,116.519997,5984000,105.581352
"2017-12-01",116.5,116.849998,115.040001,116.779999,4956600,105.816956
"2017-12-04",117,118.199997,116.620003,117.459999,4403000,106.433105
"2017-12-05",117.629997,117.940002,117.18,117.589996,3198600,106.550903
"2017-12-06",117.830002,118.910004,117.639999,118.900002,3203500,107.737907
"2017-12-07",118.519997,118.639999,116.550003,116.730003,5409500,105.771629
"2017-12-08",116.519997,116.599998,115.900002,116.57,3127500,105.626678
"2017-12-11",116.330002,117.440002,115.559998,117.389999,2429400,106.36969
"2017-12-12",118.220001,118.370003,117.120003,117.400002,2664600,106.378738
"2017-12-13",117.510002,118.209999,117.480003,117.800003,3193900,106.741196
"2017-12-14",117.940002,118.599998,117.730003,118.019997,4057800,106.940536
"2017-12-15",118.57,119.360001,118.449997,119.220001,7173500,108.027885
"2017-12-18",119.300003,119.739998,118,118.050003,3472700,106.967728
"2017-12-19",118.75,119.389999,118.230003,118.610001,3942500,107.475143
"2017-12-20",118.660004,119.120003,117.559998,119.019997,4273400,107.846657
"2017-12-21",119.449997,119.57,117.839996,118.260002,2790000,107.158005
"2017-12-22",118.599998,118.75,118.169998,118.599998,2045600,107.46608
"2017-12-26",118.410004,119.239998,118.410004,118.889999,2156300,107.728867
"2017-12-27",118.870003,119.400002,118.800003,119.300003,2465100,108.100388
"2017-12-28",119.330002,119.529999,119.050003,119.349998,1999300,108.145691
"2017-12-29",119.459999,120.57,119.419998,119.919998,3116400,108.662155
