"dates","LYB.Open","LYB.High","LYB.Low","LYB.Close","LYB.Volume","LYB.Adjusted"
"2017-10-26",100.419998,101.709999,99.669998,101.230003,3166900,86.018639
"2017-10-27",99,100.699997,97.730003,99.010002,3433900,84.132233
"2017-10-30",99.120003,107.830002,98.82,106,8374600,90.071877
"2017-10-31",104.769997,105.339996,102.989998,103.529999,4100700,87.973015
"2017-11-01",104.209999,105.220001,103.160004,103.43,3111700,87.888046
"2017-11-02",103.559998,104.25,102.949997,103.540001,2547900,87.981522
"2017-11-03",103.040001,105.919998,102.360001,105.580002,2075400,89.714981
"2017-11-06",105.82,106.989998,105.489998,106.489998,1786900,90.488228
"2017-11-07",106.57,107.199997,105.209999,105.919998,1778300,90.003883
"2017-11-08",105.629997,106.019997,104.919998,105.860001,1615100,89.952911
"2017-11-09",105.300003,105.980003,103.900002,104.190002,2271600,88.533852
"2017-11-10",104.18,104.790001,103.449997,104.260002,1533200,88.59333
"2017-11-13",103.620003,104.720001,103.010002,104.190002,1547800,88.533852
"2017-11-14",103.169998,104.75,103.139999,103.739998,1796600,88.151459
"2017-11-15",103.190002,103.449997,101.779999,102.5,1438000,87.097786
"2017-11-16",103.040001,103.599998,102.239998,103.199997,2331500,87.692596
"2017-11-17",103.050003,104.650002,102.519997,103.900002,1544200,88.287407
"2017-11-20",103.860001,104.410004,103.410004,104.269997,1940400,88.60183
"2017-11-21",104.639999,104.919998,103.620003,103.82,1916000,88.219444
"2017-11-22",104.089996,104.349998,103.269997,103.419998,1436900,87.879562
"2017-11-24",104,104.669998,103.870003,104.339996,929700,88.661308
"2017-11-27",104.629997,104.790001,103.559998,104.379997,1627300,88.695297
"2017-11-28",104.169998,105.290001,103.470001,104.940002,2009200,89.171158
"2017-11-29",105.199997,105.889999,104.790001,105.010002,1704000,89.230629
"2017-11-30",105.510002,105.860001,104.160004,104.699997,2758000,88.967209
"2017-12-01",105.160004,105.489998,102.959999,104.099998,2332700,88.457375
"2017-12-04",103.459999,105.099998,103.010002,103.809998,2143500,88.980209
"2017-12-05",103.860001,105.940002,103.68,104.580002,2171100,89.640221
"2017-12-06",104.410004,105.220001,104.410004,104.690002,2102100,89.734512
"2017-12-07",104.959999,106.580002,104.769997,106.510002,1604300,91.294525
"2017-12-08",106.800003,107.629997,106.620003,107.139999,1720800,91.834518
"2017-12-11",107.330002,108.050003,107.110001,107.510002,1462900,92.151672
"2017-12-12",107.660004,108.129997,106.790001,106.989998,2484400,91.705948
"2017-12-13",107.260002,107.599998,106.440002,107.5,2463100,92.143089
"2017-12-14",107.709999,107.970001,105.129997,105.43,2380200,90.36882
"2017-12-15",106,106.470001,105.129997,106.029999,3640800,90.883102
"2017-12-18",107.519997,110.07,107.010002,109.559998,2502000,93.908813
"2017-12-19",109.470001,110,108.860001,108.949997,2030000,93.385941
"2017-12-20",109.550003,111.470001,109.269997,109.919998,1815200,94.217384
"2017-12-21",109.849998,110.940002,109.239998,110.279999,1680600,94.525963
"2017-12-22",109.540001,110.239998,109.43,109.980003,1202100,94.268814
"2017-12-26",110.239998,110.239998,109.510002,109.93,462100,94.225945
"2017-12-27",109.93,110.120003,109.589996,110.029999,677100,94.311661
"2017-12-28",110.379997,111.260002,110.150002,111.160004,1058100,95.280243
"2017-12-29",111.620003,111.620003,110.199997,110.32,1019700,94.560249
