"dates","IP.Open","IP.High","IP.Low","IP.Close","IP.Volume","IP.Adjusted"
"2016-04-06",39.799999,40.240002,39.349998,40.200001,2991600,32.516705
"2016-04-07",39.849998,40.150002,39.369999,39.599998,2434400,32.03138
"2016-04-08",39.93,40.470001,39.900002,40.220001,2487400,32.532879
"2016-04-11",40.41,40.700001,40.110001,40.18,2747400,32.500519
"2016-04-12",40.349998,40.599998,39.990002,40.52,2398800,32.775539
"2016-04-13",40.860001,41.369999,40.799999,41.32,2609000,33.422642
"2016-04-14",41.400002,41.450001,40.720001,40.990002,2295700,33.155704
"2016-04-15",40.900002,41.790001,40.860001,41.720001,2982300,33.746185
"2016-04-18",41.540001,42.09,41.400002,42.02,2372600,33.988853
"2016-04-19",42.080002,43.459999,42.049999,42.919998,4797400,34.716835
"2016-04-20",42.959999,43.09,42.509998,42.549999,2425800,34.417545
"2016-04-21",42.919998,43.5,42.52,42.57,3472000,34.433723
"2016-04-22",42.73,43.490002,42.700001,43.360001,2953200,35.072735
"2016-04-25",42.860001,43.040001,42.349998,42.849998,3445900,34.660213
"2016-04-26",42.950001,43.48,42.93,43.369999,2996700,35.08083
"2016-04-27",44.060001,44.599998,43.57,44.18,4052400,35.736023
"2016-04-28",43.650002,44.259998,43.110001,43.57,2612600,35.242603
"2016-04-29",43.5,43.75,43,43.27,3242800,34.999943
"2016-05-02",43.279999,43.689999,42.880001,43.459999,3963400,35.153625
"2016-05-03",42.720001,42.82,41.619999,42.18,4441900,34.118271
"2016-05-04",42,42.240002,41.52,41.77,2556100,33.786636
"2016-05-05",41.950001,42.09,41.470001,41.5,2732600,33.56823
"2016-05-06",41.459999,42.369999,41.279999,42.099998,2958200,34.053555
"2016-05-09",42.189999,42.779999,42.029999,42.52,3110700,34.39328
"2016-05-10",42.619999,43.209999,42.580002,43.09,2349900,34.854347
"2016-05-11",43.080002,43.330002,42.810001,42.810001,1944500,34.627857
"2016-05-12",43.310001,43.439999,42.400002,42.599998,2154300,34.457993
"2016-05-13",42.509998,42.650002,41.889999,41.970001,2710700,33.948406
"2016-05-16",42.009998,42.400002,41.68,42.209999,2984400,34.14254
"2016-05-17",41.75,41.759998,40.799999,41.189999,5944100,33.317482
"2016-05-18",41.080002,41.32,40.18,40.290001,4547400,32.589493
"2016-05-19",40.200001,40.299999,39.52,40.259998,3753900,32.565235
"2016-05-20",40.5,40.630001,40.23,40.43,2620200,32.702744
"2016-05-23",40.529999,41.52,40.490002,40.93,3211100,33.107166
"2016-05-24",41.240002,41.540001,41.139999,41.419998,2987700,33.503521
"2016-05-25",41.18,42.419998,41.18,42.130001,4884300,34.443726
"2016-05-26",42.110001,42.259998,41.709999,41.84,2460600,34.206623
"2016-05-27",41.919998,42.220001,41.799999,42.09,1625100,34.411007
"2016-05-31",42.299999,42.5,41.790001,42.16,2822000,34.468239
"2016-06-01",41.950001,42.119999,41.700001,42.110001,1967900,34.427361
"2016-06-02",42.150002,43.09,42.07,42.900002,3181700,35.073242
"2016-06-03",42.900002,42.98,42.400002,42.93,2868400,35.097759
"2016-06-06",43,43.25,42.93,43.119999,1945800,35.253098
"2016-06-07",43.290001,44.110001,43.200001,43.91,3864500,35.898975
"2016-06-08",44.119999,44.18,43.869999,44.110001,2899800,36.062481
"2016-06-09",43.900002,43.990002,43.360001,43.59,1661100,35.637352
"2016-06-10",43.349998,43.389999,42.900002,43.18,2337200,35.302155
"2016-06-13",42.919998,43.040001,41.93,41.98,3483500,34.321091
"2016-06-14",41.779999,41.939999,41.310001,41.73,3014400,34.116684
"2016-06-15",42,42.259998,41.549999,41.59,2386000,34.002228
"2016-06-16",41.369999,41.759998,40.889999,41.73,2799700,34.116684
"2016-06-17",41.720001,42.040001,41.450001,41.959999,2809500,34.304726
"2016-06-20",42.450001,43.110001,42.419998,42.68,2188300,34.893368
"2016-06-21",42.849998,42.869999,42.43,42.450001,1729200,34.70533
"2016-06-22",42.529999,42.689999,42.369999,42.369999,1579100,34.639931
"2016-06-23",43.02,43.290001,42.880001,43.290001,1582600,35.39209
"2016-06-24",41.52,42.380001,41.25,41.369999,9585800,33.822372
"2016-06-27",41,41.07,39.240002,39.639999,4015400,32.407997
"2016-06-28",40,40.27,39.509998,40.259998,2858200,32.914875
"2016-06-29",40.830002,41.34,40.630001,41.169998,2300700,33.658848
"2016-06-30",41.310001,42.380001,41,42.380001,3105000,34.648109
"2016-07-01",42.700001,42.82,42.189999,42.709999,1943800,34.917896
"2016-07-05",42.299999,42.419998,41.529999,41.759998,1822800,34.14122
"2016-07-06",41.689999,42,41.080002,41.959999,3467400,34.304726
"2016-07-07",41.950001,42.48,41.669998,41.900002,2317000,34.255676
"2016-07-08",42.27,42.860001,42.200001,42.75,2274500,34.950596
"2016-07-11",42.720001,43.110001,42.48,43.029999,1988600,35.179523
"2016-07-12",43.32,44.220001,43.279999,44.169998,2839600,36.111526
"2016-07-13",44.189999,44.400002,43.849998,44.240002,2818100,36.168762
"2016-07-14",44.5,44.68,43.98,44.049999,3046000,36.013424
"2016-07-15",44.41,45.970001,44.41,45.470001,5390300,37.174355
"2016-07-18",45.470001,45.630001,45.110001,45.529999,2118800,37.223412
"2016-07-19",45.439999,45.650002,44.810001,44.970001,2908300,36.765587
"2016-07-20",45.009998,45.470001,44.889999,45.009998,2414700,36.798283
"2016-07-21",45.07,45.32,44.73,44.880001,1802500,36.691998
"2016-07-22",44.939999,45.220001,44.75,45.119999,1591500,36.888214
"2016-07-25",45.040001,45.130001,44.700001,45.119999,1402700,36.888214
"2016-07-26",45.189999,45.709999,45.049999,45.68,1600200,37.346035
"2016-07-27",45.68,45.860001,45.099998,45.59,2911000,37.272461
"2016-07-28",45.5,46.279999,44.93,45.73,3215700,37.386921
"2016-07-29",45.57,45.889999,45.279999,45.810001,2319700,37.452335
"2016-08-01",45.759998,45.880001,45.169998,45.5,2063200,37.198883
"2016-08-02",45.389999,45.650002,45.220001,45.389999,2004000,37.108952
"2016-08-03",45.380001,45.82,45.169998,45.740002,1425800,37.3951
"2016-08-04",45.849998,46.380001,45.73,45.82,2061300,37.460503
"2016-08-05",46.110001,46.470001,45.889999,45.98,1748900,37.591316
"2016-08-08",45.93,46.34,45.84,46.18,2112900,37.754826
"2016-08-09",46.200001,46.5,46.02,46.060001,1175100,37.656715
"2016-08-10",46.07,47.389999,46.07,46.790001,4054400,38.253532
"2016-08-11",46.459999,47.02,46.459999,46.93,2688100,38.732216
"2016-08-12",46.84,47.02,46.299999,46.5,2170100,38.377331
"2016-08-15",46.5,46.880001,46.32,46.32,2086300,38.228771
"2016-08-16",46.450001,47.48,46.43,46.66,2900600,38.509388
"2016-08-17",46.759998,47.330002,46.720001,47.310001,2454400,39.045841
"2016-08-18",47.290001,47.700001,47.25,47.610001,2252300,39.293434
"2016-08-19",47.330002,47.580002,46.860001,47.459999,1750100,39.16964
"2016-08-22",47.139999,47.139999,46.080002,46.560001,3461400,38.426846
"2016-08-23",46.98,47.23,46.700001,46.959999,1837900,38.756981
"2016-08-24",47,47,46.48,46.560001,1478500,38.426846
"2016-08-25",46.540001,48.709999,46.349998,48.389999,6974500,39.937183
"2016-08-26",48.639999,49.700001,48.549999,48.889999,5442800,40.349846
"2016-08-29",48.799999,49.43,48.77,48.900002,2744000,40.358101
"2016-08-30",48.900002,49.330002,48.799999,48.990002,2473500,40.432377
"2016-08-31",48.799999,48.889999,48.169998,48.490002,2229200,40.019718
"2016-09-01",48.59,48.990002,48.299999,48.709999,2112700,40.201275
"2016-09-02",49,49.23,48.77,49.119999,1657000,40.539661
"2016-09-06",49.25,49.48,48.919998,49.349998,2544200,40.729485
"2016-09-07",49.150002,49.630001,49.049999,49.48,2037500,40.836788
"2016-09-08",49.259998,49.459999,48.959999,49.07,2251400,40.498402
"2016-09-09",48.77,48.880001,47.650002,47.709999,2476100,39.375969
"2016-09-12",47.299999,48.439999,47.169998,48.209999,2940600,39.788628
"2016-09-13",47.880001,48.389999,47.389999,47.73,2342500,39.392483
"2016-09-14",47.57,47.959999,47.299999,47.529999,1707600,39.227402
"2016-09-15",47.52,48.41,47.439999,48.25,2450200,39.82164
"2016-09-16",49.040001,49.860001,48.709999,49.189999,5135200,40.597439
"2016-09-19",49.310001,49.900002,48.990002,48.990002,2611800,40.432377
"2016-09-20",49.18,49.470001,48.02,48.02,3893700,39.631817
"2016-09-21",48.310001,48.73,47.889999,48.490002,3215100,40.019718
"2016-09-22",48.77,49.040001,47.720001,47.91,3790800,39.541039
"2016-09-23",47.98,48.709999,47.939999,48.41,3683700,39.953693
"2016-09-26",48.25,48.299999,47.32,47.360001,3238900,39.08712
"2016-09-27",47.360001,47.689999,47.080002,47.5,2658100,39.202641
"2016-09-28",47.630001,48.139999,47.299999,48.110001,2782800,39.706104
"2016-09-29",48,48.09,47.080002,47.32,2543200,39.054096
"2016-09-30",47.5,48.25,47.32,47.98,4253100,39.598801
"2016-10-03",47.98,48.240002,47.619999,47.799999,2346000,39.450249
"2016-10-04",47.889999,48.16,46.869999,47.09,2621400,38.864273
"2016-10-05",47.380001,47.470001,45.759998,46.709999,5612000,38.550652
"2016-10-06",46.82,47.959999,46.790001,47.299999,3443600,39.037586
"2016-10-07",47.490002,47.68,46.52,46.82,3792800,38.641438
"2016-10-10",47.139999,47.34,46.310001,46.779999,3148000,38.608425
"2016-10-11",46.560001,46.560001,45.400002,45.720001,2908200,37.733585
"2016-10-12",45.950001,46.52,45.950001,46.389999,3471600,38.286541
"2016-10-13",45.950001,46.07,45.25,45.82,2548600,37.816116
"2016-10-14",46.139999,47.029999,46.130001,46.73,3486900,38.567162
"2016-10-17",46.959999,47.830002,46.93,47.200001,2397500,38.955055
"2016-10-18",46.720001,47.349998,46.720001,47.029999,2625700,38.814758
"2016-10-19",47.240002,48.5,47.029999,48.279999,3521000,39.846401
"2016-10-20",47.990002,48,46.610001,47.18,2937200,38.938545
"2016-10-21",46.799999,47.439999,46.459999,47,2205800,38.789986
"2016-10-24",47.490002,48.080002,46.540001,46.709999,3544700,38.550652
"2016-10-25",46.639999,46.73,46.080002,46.599998,2743600,38.459866
"2016-10-26",46.290001,46.720001,46,46.16,2737500,38.096722
"2016-10-27",45.830002,46,44.66,45.139999,4070100,37.254902
"2016-10-28",45.189999,45.52,44.709999,45.009998,2374500,37.147602
"2016-10-31",44.880001,45.389999,44.869999,45.029999,2317100,37.164108
"2016-11-01",45.150002,45.220001,43.759998,44.220001,3086100,36.495598
"2016-11-02",44.060001,44.450001,43.900002,44.18,2687300,36.462597
"2016-11-03",44.259998,44.419998,43.549999,43.599998,2464500,35.983906
"2016-11-04",43.73,44.470001,43.619999,43.98,2268300,36.297531
"2016-11-07",44.549999,44.970001,44,44.470001,3036300,36.701942
"2016-11-08",44.360001,44.830002,44.029999,44.75,2283500,36.933022
"2016-11-09",43.98,45.900002,43.759998,45.650002,3703800,37.675816
"2016-11-10",45.419998,46.290001,45.360001,45.810001,3842900,38.195255
"2016-11-11",45.720001,45.990002,45.189999,45.66,2100000,38.070187
"2016-11-14",45.950001,47.279999,45.939999,47.209999,3604700,39.362545
"2016-11-15",47.200001,47.799999,46.52,47.75,3877000,39.812775
"2016-11-16",48.099998,49.080002,47.810001,47.939999,4937100,39.971199
"2016-11-17",48.040001,49.07,47.720001,48.32,3450600,40.288025
"2016-11-18",48.279999,48.52,48.02,48.450001,2305200,40.396416
"2016-11-21",47.98,48.419998,47.849998,48.310001,2503900,40.27969
"2016-11-22",48.540001,48.84,48.330002,48.580002,2661000,40.504818
"2016-11-23",48.59,48.959999,48.540001,48.720001,1635600,40.62154
"2016-11-25",48.799999,48.889999,48.549999,48.849998,814400,40.729923
"2016-11-28",48.66,48.939999,48.509998,48.689999,1887800,40.596527
"2016-11-29",48.73,49.099998,48.630001,48.84,2110800,40.721588
"2016-11-30",48.959999,48.959999,48.490002,48.720001,2552300,40.62154
"2016-12-01",48.939999,49.75,48.900002,49.73,3518600,41.46365
"2016-12-02",49.740002,50.470001,49.369999,50.459999,3453200,42.072308
"2016-12-05",50.959999,51.459999,50.75,51.41,3838300,42.864395
"2016-12-06",51.25,51.799999,51,51.77,2463300,43.164555
"2016-12-07",51.869999,53.34,51.869999,53.299999,3504700,44.440231
"2016-12-08",53.450001,54.07,53.110001,53.66,2482600,44.740387
"2016-12-09",53.540001,54.119999,53.389999,53.830002,2826600,44.882137
"2016-12-12",53.900002,54.34,53.549999,53.599998,2611800,44.690361
"2016-12-13",53.490002,53.830002,52.830002,53.290001,2826400,44.431889
"2016-12-14",53.380001,53.75,52.82,52.919998,3218300,44.123398
"2016-12-15",53.09,53.98,52.939999,53.599998,3096100,44.690361
"2016-12-16",53.639999,54.110001,53.509998,53.75,4456000,44.81543
"2016-12-19",53.509998,53.790001,53.41,53.68,2787700,44.757065
"2016-12-20",53.75,54.150002,53.68,53.990002,1846700,45.015541
"2016-12-21",54,54.310001,53.810001,53.950001,1991200,44.982185
"2016-12-22",53.950001,54.09,53.419998,53.790001,2422600,44.848782
"2016-12-23",53.740002,54.060001,53.650002,54.029999,1211900,45.048882
"2016-12-27",54.25,54.450001,54.18,54.279999,1535400,45.257332
"2016-12-28",54.599998,54.68,53.209999,53.380001,2901100,44.506927
"2016-12-29",53.290001,53.650002,53.119999,53.369999,1380600,44.498596
"2016-12-30",53.439999,53.5,52.669998,53.060001,2018100,44.240124
"2017-01-03",53.110001,53.849998,52.959999,53.389999,1927000,44.515274
"2017-01-04",53.639999,54.169998,53.5,54.049999,2331000,45.065563
"2017-01-05",53.900002,54.259998,53.330002,53.610001,2081100,44.6987
"2017-01-06",53.560001,53.93,53.259998,53.720001,1253500,44.790417
"2017-01-09",53.700001,54.169998,53.419998,53.619999,2987000,44.707035
"2017-01-10",53.700001,54.220001,53.450001,53.779999,2748600,44.840443
"2017-01-11",53.580002,54.200001,53.450001,54.139999,1966400,45.140602
"2017-01-12",53.84,54.080002,53.040001,53.669998,1915800,44.748722
"2017-01-13",53.68,54.080002,53.439999,53.549999,1694500,44.648678
"2017-01-17",53.349998,53.5,52.77,52.990002,1799000,44.181759
"2017-01-18",53.150002,53.200001,52.66,53.029999,2223600,44.215107
"2017-01-19",53.139999,53.150002,52.41,52.68,1934700,43.923294
"2017-01-20",53.75,53.959999,53.130001,53.689999,3085300,44.7654
"2017-01-23",53.77,54.360001,53.650002,54.310001,2406600,45.282345
"2017-01-24",54.509998,56.009998,54.48,55.900002,3820500,46.60804
"2017-01-25",56.48,58.259998,56.459999,57.990002,5188000,48.350643
"2017-01-26",58.610001,58.860001,57.369999,57.509998,3650500,47.950424
"2017-01-27",57.73,57.84,57.189999,57.34,2044300,47.808681
"2017-01-30",57.02,57.02,56.310001,56.889999,2272300,47.433479
"2017-01-31",56.830002,57.360001,56.209999,56.599998,3747000,47.191696
"2017-02-01",56.73,57.119999,56.009998,56.5,2990600,47.108303
"2017-02-02",55.48,55.779999,52.299999,53.349998,8057300,44.481918
"2017-02-03",53.549999,53.669998,52.220001,53.009998,5844200,44.198437
"2017-02-06",52.330002,52.330002,50.599998,51.599998,6180300,43.022816
"2017-02-07",51.91,52.66,51.68,52.130001,4606200,43.464718
"2017-02-08",52.02,53.959999,51.669998,53.099998,7574600,44.273476
"2017-02-09",53.099998,53.099998,52.049999,52.16,4471000,43.489731
"2017-02-10",52.380001,53.029999,51.91,52.889999,3815300,44.098377
"2017-02-13",52.5,53.470001,52.349998,52.68,3833700,44.311188
"2017-02-14",52.490002,52.919998,52.330002,52.880001,2887200,44.47942
"2017-02-15",52.91,53.400002,52.700001,52.759998,4414300,44.378479
"2017-02-16",52.860001,53.5,52.73,53.380001,2920700,44.899986
"2017-02-17",53.200001,53.360001,51.93,52.150002,3944400,43.865391
"2017-02-21",52.25,52.849998,52.150002,52.759998,2517800,44.378479
"2017-02-22",52.330002,52.380001,51.459999,52.029999,2966900,43.76445
"2017-02-23",52.259998,52.889999,51.93,52.220001,3615700,43.924267
"2017-02-24",52,52.669998,51.900002,52.619999,2336200,44.260719
"2017-02-27",52.41,53.07,52.41,52.889999,3016600,44.487827
"2017-02-28",52.73,53,52.540001,52.700001,3452900,44.328022
"2017-03-01",53.23,53.869999,53.209999,53.669998,3096400,45.143917
"2017-03-02",53.5,54.110001,53.389999,53.720001,3817400,45.185974
"2017-03-03",53.73,54.25,53.650002,54,2942800,45.421494
"2017-03-06",53.639999,53.880001,52.130001,52.330002,3231400,44.016796
"2017-03-07",52.150002,52.310001,51.450001,51.48,2761200,43.301823
"2017-03-08",51.720001,51.939999,51.41,51.540001,2268100,43.352295
"2017-03-09",51.529999,51.549999,50.48,50.73,3135500,42.670967
"2017-03-10",50.93,51.5,50.419998,50.700001,3967800,42.645729
"2017-03-13",50.84,51.119999,50.580002,50.689999,4170200,42.637318
"2017-03-14",50.57,50.799999,50.279999,50.68,1859600,42.628922
"2017-03-15",50.950001,51.610001,50.73,51.360001,2744500,43.200886
"2017-03-16",51.630001,51.810001,51.23,51.459999,2712500,43.285
"2017-03-17",51.669998,51.790001,51.240002,51.360001,3770900,43.200886
"2017-03-20",51.48,52.27,51.060001,52.220001,2233100,43.924267
"2017-03-21",52.369999,52.470001,50.77,50.919998,3247400,42.830784
"2017-03-22",51.029999,51.419998,50.59,51.169998,1567300,43.041069
"2017-03-23",51.200001,51.889999,51.049999,51.310001,2098800,43.158833
"2017-03-24",51.400002,51.48,50.560001,50.810001,2071800,42.738258
"2017-03-27",50.209999,50.400002,49.619999,50.27,2153500,42.28405
"2017-03-28",50.189999,51.080002,50.139999,50.93,1906000,42.839203
"2017-03-29",50.720001,51.07,50.619999,50.740002,1698200,42.679382
"2017-03-30",50.639999,51.16,50.560001,51.139999,2109300,43.015839
"2017-03-31",50.900002,51.25,50.720001,50.779999,3210800,42.713017
"2017-04-03",50.889999,51.139999,49.860001,50.189999,2701500,42.216747
"2017-04-04",50.220001,50.82,49.990002,50.700001,2369600,42.645729
"2017-04-05",50.849998,51.299999,50.52,50.580002,1524600,42.5448
"2017-04-06",50.529999,51.27,50.450001,50.950001,1221200,42.856026
"2017-04-07",50.77,51.110001,50.439999,50.509998,1434400,42.485912
"2017-04-10",50.669998,50.84,50.220001,50.450001,1661900,42.435455
"2017-04-11",50.299999,50.459999,49.91,50.259998,1666700,42.275631
"2017-04-12",50.16,50.32,49.599998,50.040001,3454600,42.090584
"2017-04-13",49.91,50.009998,49.619999,49.639999,1973500,41.754131
"2017-04-17",49.950001,50.48,49.93,50.470001,1797200,42.452274
"2017-04-18",50.869999,51.990002,50.869999,51.450001,3130100,43.276581
"2017-04-19",52.029999,52.720001,51.970001,52.330002,3047200,44.016796
"2017-04-20",52.540001,53.299999,52.360001,53.02,3996000,44.597176
"2017-04-21",53,53.029999,52.560001,52.779999,2368200,44.395302
"2017-04-24",53.599998,53.68,53.200001,53.209999,3156700,44.756996
"2017-04-25",53.599998,53.970001,53.529999,53.689999,2661300,45.160736
"2017-04-26",53.740002,54.23,53.630001,54.07,1907800,45.480377
"2017-04-27",54,55.540001,53.189999,54.919998,3098000,46.195328
"2017-04-28",54.630001,54.869999,53.849998,53.970001,2696500,45.396259
"2017-05-01",54.09,54.200001,53.66,53.779999,2490100,45.23645
"2017-05-02",53.759998,53.970001,53.41,53.689999,1916800,45.160736
"2017-05-03",53.389999,53.560001,53.09,53.279999,2238600,44.815872
"2017-05-04",53.259998,53.5,52.970001,53.150002,2393900,44.706528
"2017-05-05",53.380001,53.52,52.900002,53.439999,2254200,44.950459
"2017-05-08",53.380001,53.599998,52.880001,52.939999,2050600,44.529888
"2017-05-09",53.02,53.209999,52.52,52.540001,1979700,44.193432
"2017-05-10",52.5,53.259998,52.41,53.07,2117100,44.63924
"2017-05-11",52.810001,53.110001,52.32,52.549999,2119800,44.201839
"2017-05-12",52.459999,52.52,52.040001,52.290001,1799600,43.983154
"2017-05-15",52.439999,53.209999,52.25,53.060001,2053500,44.630821
"2017-05-16",53.09,53.139999,52.25,52.880001,1837100,44.47942
"2017-05-17",52.880001,52.880001,51.610001,51.66,2268500,43.453228
"2017-05-18",51.490002,51.560001,50.66,50.82,2737400,42.746674
"2017-05-19",51.040001,51.470001,50.84,51.110001,2062200,42.990604
"2017-05-22",51.330002,51.779999,51.23,51.669998,2055000,43.461639
"2017-05-23",51.790001,52.150002,51.689999,51.970001,1862200,43.713989
"2017-05-24",51.759998,52.450001,51.73,52.169998,1947800,44.276669
"2017-05-25",52.279999,52.41,51.970001,52.16,1577100,44.268188
"2017-05-26",52.099998,52.57,51.860001,52.419998,1274300,44.488846
"2017-05-30",53.049999,53.740002,52.73,53.279999,2876500,45.218727
"2017-05-31",53.330002,53.41,52.59,52.880001,3189400,44.879253
"2017-06-01",53,53.950001,52.82,53.880001,3351500,45.727955
"2017-06-02",53.849998,54.619999,53.82,54.389999,2458100,46.160782
"2017-06-05",54.299999,54.439999,54,54.139999,2844600,45.948616
"2017-06-06",53.939999,54.09,53.48,53.849998,2596400,45.70248
"2017-06-07",54.18,54.43,53.790001,54,1529400,45.829788
"2017-06-08",54,54,53.439999,53.669998,1901800,45.549713
"2017-06-09",53.889999,54.900002,53.82,54.889999,2316400,46.585129
"2017-06-12",54.889999,55.34,54.790001,55.09,3429200,46.754875
"2017-06-13",55,55.970001,54.959999,55.860001,2726400,47.408375
"2017-06-14",55.59,56.25,55.560001,55.889999,2124900,47.433834
"2017-06-15",55.759998,56.240002,55.5,55.810001,1751600,47.36594
"2017-06-16",55.880001,56.599998,55.619999,56.509998,3984400,47.96003
"2017-06-19",56.950001,57.09,56.560001,56.939999,1980100,48.324963
"2017-06-20",56.849998,57,56.630001,56.689999,1736500,48.112789
"2017-06-21",56.759998,56.869999,56.029999,56.209999,2009300,47.705418
"2017-06-22",56.25,56.549999,55.900002,56.439999,2375700,47.90062
"2017-06-23",56.5,57.130001,56.25,56.849998,9019100,48.248581
"2017-06-26",56.849998,57,56.349998,56.73,1927700,48.14674
"2017-06-27",56.869999,57.240002,56.18,56.18,1238800,47.679958
"2017-06-28",56.110001,56.5,55.41,55.98,2913600,47.510216
"2017-06-29",56.040001,56.16,55.459999,55.68,1796800,47.255608
"2017-06-30",55.91,56.889999,55.889999,56.610001,1629100,48.044899
"2017-07-03",56.889999,57.200001,56.779999,56.98,875800,48.35891
"2017-07-05",56.939999,57.139999,56.470001,56.75,1460900,48.163719
"2017-07-06",56.549999,56.639999,56.049999,56.130001,1475000,47.637524
"2017-07-07",56.189999,56.639999,56.029999,56.369999,1159700,47.841206
"2017-07-10",56.259998,57.52,56.110001,57.240002,1907400,48.579575
"2017-07-11",57.32,57.439999,56.880001,57.040001,1183900,48.40984
"2017-07-12",57.299999,57.459999,57.09,57.209999,1429400,48.554115
"2017-07-13",57.799999,58.950001,57.689999,58.150002,3013700,49.351894
"2017-07-14",58.119999,58.349998,57.959999,58.150002,1092400,49.351894
"2017-07-17",58,58.470001,57.810001,58.169998,1618100,49.368866
"2017-07-18",57.619999,57.880001,57.389999,57.630001,1458400,48.910568
"2017-07-19",57.66,57.91,57.470001,57.509998,1734800,48.808731
"2017-07-20",57.5,57.669998,56.639999,56.919998,2003300,48.307991
"2017-07-21",56.810001,56.939999,56.43,56.639999,2529800,48.070354
"2017-07-24",56.630001,56.950001,56.43,56.75,1233000,48.163719
"2017-07-25",57.299999,57.349998,56.639999,56.900002,1554500,48.291019
"2017-07-26",56.959999,56.959999,56.279999,56.389999,1817400,47.858181
"2017-07-27",55.889999,57.52,54.950001,57.490002,2731100,48.791756
"2017-07-28",57.439999,57.560001,54.23,54.740002,6280600,46.45784
"2017-07-31",54.669998,55.18,54.43,54.98,3013500,46.661507
"2017-08-01",55.360001,55.560001,54.82,55.330002,2652600,46.958561
"2017-08-02",55.16,55.290001,54.16,54.529999,2003200,46.279602
"2017-08-03",54.5,54.889999,53.490002,53.66,3034400,45.541237
"2017-08-04",53.919998,54.32,53.740002,53.93,1647900,45.770382
"2017-08-07",54.02,54.509998,53.799999,54.299999,1494700,46.084393
"2017-08-08",54.299999,54.369999,53.919998,53.990002,1569200,45.821308
"2017-08-09",53.75,54,53.07,53.41,1850900,45.329056
"2017-08-10",53.310001,53.41,52.200001,52.209999,2426700,44.310616
"2017-08-11",51.689999,52.720001,51.279999,52.59,2091500,45.032475
"2017-08-14",53.299999,53.900002,53.099998,53.639999,2080900,45.93158
"2017-08-15",53.66,53.959999,53.419998,53.43,2119900,45.751759
"2017-08-16",53.919998,54.779999,53.919998,54.400002,2204300,46.582375
"2017-08-17",54.259998,54.77,53.91,53.939999,2117800,46.188473
"2017-08-18",53.849998,54.540001,53.639999,54.290001,2141800,46.488178
"2017-08-21",54.200001,54.259998,52.830002,53.18,2274000,45.537689
"2017-08-22",53.330002,53.759998,53.189999,53.75,1153400,46.025772
"2017-08-23",53.48,54.060001,53.360001,53.669998,1322200,45.957268
"2017-08-24",53.59,53.950001,53.310001,53.889999,1635200,46.14566
"2017-08-25",54.130001,54.889999,53.880001,54.59,2015700,46.745056
"2017-08-28",54.68,54.68,53.560001,53.860001,1377900,46.119968
"2017-08-29",53.549999,53.689999,53.099998,53.200001,1882700,45.554817
"2017-08-30",53.290001,53.919998,53.009998,53.860001,1149100,46.119968
"2017-08-31",54.049999,54.27,53.790001,53.869999,1795200,46.128532
"2017-09-01",54.150002,55,54.080002,54.91,1612700,47.019077
"2017-09-05",54.650002,55.099998,54.360001,54.790001,2146500,46.916325
"2017-09-06",54.959999,55.23,54.439999,54.880001,1277800,46.993389
"2017-09-07",54.98,55.029999,54.400002,54.689999,1129500,46.830685
"2017-09-08",54.669998,55.049999,54.5,54.779999,1449700,46.907761
"2017-09-11",55.099998,56.349998,54.740002,56.099998,3453600,48.038067
"2017-09-12",56.560001,57.150002,55.889999,56.02,1948700,47.969559
"2017-09-13",55.990002,56.400002,55.240002,56.150002,1965100,48.080875
"2017-09-14",55.919998,56.650002,55.689999,56.259998,1463600,48.175072
"2017-09-15",56.07,56.59,55.849998,56.23,2199000,48.149372
"2017-09-18",56.509998,57.150002,56.419998,57.049999,2010000,48.85154
"2017-09-19",57.060001,57.509998,56.540001,57.5,1962800,49.236874
"2017-09-20",57.439999,57.970001,57.18,57.84,1631500,49.528023
"2017-09-21",57.849998,58.09,57.16,57.290001,1322500,49.057053
"2017-09-22",57.200001,57.299999,55.439999,56.049999,3459300,47.995251
"2017-09-25",56,56.060001,55.380001,55.669998,2436200,47.669853
"2017-09-26",55.849998,56.150002,55.599998,55.900002,1771400,47.86681
"2017-09-27",56.150002,56.860001,55.990002,56.650002,2117900,48.509029
"2017-09-28",56.540001,57.09,56.540001,56.869999,1763200,48.697414
"2017-09-29",56.77,57.029999,56.439999,56.82,1436400,48.654594
"2017-10-02",56.869999,57.610001,56.759998,57.380001,2142700,49.134121
"2017-10-03",57.490002,57.540001,57.009998,57.389999,1381200,49.142689
"2017-10-04",57.490002,57.93,57.25,57.779999,1369400,49.476635
"2017-10-05",57.68,57.77,57.259998,57.709999,1280400,49.416698
"2017-10-06",57.709999,57.950001,57.25,57.450001,982000,49.194057
"2017-10-09",57.43,57.439999,56.950001,57.029999,1313000,48.834423
"2017-10-10",57.029999,57.689999,57.029999,57.639999,1157500,49.356754
"2017-10-11",57.689999,57.98,57.139999,57.389999,1555100,49.142689
"2017-10-12",57.279999,57.560001,57.130001,57.23,1676400,49.00568
"2017-10-13",57.330002,57.59,57.259998,57.450001,1307900,49.194057
"2017-10-16",57.59,57.720001,57.25,57.720001,1291500,49.425262
"2017-10-17",57.700001,58.189999,57.700001,58.139999,1374300,49.784901
"2017-10-18",58.299999,58.330002,57.810001,58.02,1265800,49.682152
"2017-10-19",57.75,57.900002,57.27,57.610001,1213800,49.331066
"2017-10-20",57.970001,58.25,57.639999,58.209999,1181500,49.844841
