"dates","BF.B.Open","BF.B.High","BF.B.Low","BF.B.Close","BF.B.Volume","BF.B.Adjusted"
"2016-10-25",36.287998,36.560001,36.192001,36.375999,952375,33.805027
"2016-10-26",36.296001,36.504002,36.183998,36.375999,845875,33.805027
"2016-10-27",36.352001,36.591999,36.312,36.368,971875,33.797585
"2016-10-28",36.344002,37.080002,36.344002,36.824001,1191250,34.221363
"2016-10-31",36.807999,37.167999,36.784,36.936001,1448750,34.325443
"2016-11-01",36.928001,37.007999,36.52,36.616001,957625,34.028057
"2016-11-02",36.68,36.967999,36.584,36.888,1081000,34.28083
"2016-11-03",37.088001,37.112,36.632,36.759998,1380625,34.161884
"2016-11-04",36.759998,37.112,36.751999,36.824001,1115875,34.221363
"2016-11-07",37.183998,37.591999,37.127998,37.560001,1204250,34.905338
"2016-11-08",37.504002,37.759998,37.487999,37.632,1071125,34.972263
"2016-11-09",36.712002,36.792,36.240002,36.504002,1216250,33.923977
"2016-11-10",36.287998,36.456001,35.52,36.231998,1962375,33.671192
"2016-11-11",36.231998,36.424,35.911999,36.271999,780750,33.708378
"2016-11-14",36.063999,36.304001,35.944,36.216,1493250,33.656342
"2016-11-15",36.152,36.472,35.928001,36.448002,1126000,33.871929
"2016-11-16",36.456001,36.743999,36.248001,36.400002,834000,33.827332
"2016-11-17",36.327999,36.792,36.256001,36.712002,949000,34.117271
"2016-11-18",36.720001,37.112,36.624001,36.664001,1218375,34.072678
"2016-11-21",36.664001,37.591999,36.664001,37.32,1186375,34.682308
"2016-11-22",37.424,37.472,37.071999,37.248001,1184750,34.615398
"2016-11-23",37.183998,37.431999,36.487999,36.655998,1155625,34.065231
"2016-11-25",36.911999,37.344002,36.728001,37.344002,791750,34.704605
"2016-11-28",37.344002,37.543999,37.152,37.352001,1104625,34.712044
"2016-11-29",37.48,37.655998,37.375999,37.543999,1134125,34.890469
"2016-11-30",37.352001,37.456001,36.256001,36.279999,1670000,33.847794
"2016-12-01",36.344002,36.439999,35.599998,35.68,1681250,33.288017
"2016-12-02",35.712002,36.152,35.695999,36.023998,1275500,33.608959
"2016-12-05",35.984001,36.216,35.911999,36.063999,1518375,33.646286
"2016-12-06",35.944,36.175999,35.616001,35.959999,1521625,33.549252
"2016-12-07",35.208,35.880001,35.056,35.487999,2496875,33.108887
"2016-12-08",35.248001,36.535999,35.183998,36.512001,2058250,34.064243
"2016-12-09",36.431999,37.287998,36.391998,36.695999,1275125,34.235909
"2016-12-12",36.48,36.647999,36.071999,36.327999,1451625,33.892578
"2016-12-13",36.591999,36.743999,36.256001,36.448002,1121375,34.004532
"2016-12-14",36.543999,36.655998,35.768002,35.799999,2518125,33.399975
"2016-12-15",35.751999,36.136002,35.576,36.112,1337875,33.691055
"2016-12-16",36.240002,36.504002,36.096001,36.287998,2616375,33.855255
"2016-12-19",36.16,36.408001,36.023998,36.360001,811500,33.922432
"2016-12-20",36.408001,36.408001,36.088001,36.271999,861750,33.840328
"2016-12-21",36.223999,36.551998,36.223999,36.271999,737750,33.840328
"2016-12-22",35.952,36.192001,35.504002,35.959999,987875,33.549252
"2016-12-23",36,36.136002,35.84,35.863998,532750,33.45969
"2016-12-27",35.880001,36.096001,35.880001,35.992001,462625,33.579102
"2016-12-28",35.984001,36.175999,35.880001,35.880001,544250,33.474609
"2016-12-29",35.936001,36.183998,35.807999,36.104,531375,33.683594
"2016-12-30",36.200001,36.248001,35.816002,35.936001,679625,33.526859
"2017-01-03",36.127998,36.248001,35.792,36.063999,1262500,33.646286
"2017-01-04",36.352001,36.688,36.167999,36.464001,1138875,34.019463
"2017-01-05",36.223999,36.504002,35.880001,36.223999,1002875,33.795555
"2017-01-06",36.015999,36.175999,35.919998,36.048,1007750,33.631351
"2017-01-09",35.919998,36.032001,35.792,35.799999,785000,33.399975
"2017-01-10",35.703999,35.807999,35.431999,35.655998,883625,33.265617
"2017-01-11",35.560001,35.848,35.400002,35.48,895250,33.101429
"2017-01-12",35.439999,35.655998,35.023998,35.335999,1266500,32.967079
"2017-01-13",35.327999,35.344002,34.976002,35.167999,957875,32.810349
"2017-01-17",35.200001,35.888,35.167999,35.568001,1043125,33.183533
"2017-01-18",35.568001,35.848,35.543999,35.816002,938750,33.414906
"2017-01-19",35.751999,35.919998,35.543999,35.688,785875,33.29549
"2017-01-20",35.768002,36.023998,35.688,36.015999,1149375,33.60149
"2017-01-23",36.088001,36.431999,36.063999,36.360001,984375,33.922432
"2017-01-24",36.335999,36.712002,36.335999,36.688,950500,34.228443
"2017-01-25",36.712002,37.071999,36.616001,36.832001,993375,34.362793
"2017-01-26",36.632,36.880001,36.296001,36.551998,1333000,34.101555
"2017-01-27",36.672001,36.68,36.088001,36.472,787250,34.02692
"2017-01-30",36.568001,36.568001,36.088001,36.383999,748875,33.94482
"2017-01-31",36.528,36.672001,36.296001,36.48,1343875,34.034386
"2017-02-01",36.287998,36.456001,35.799999,36.007999,946750,33.594032
"2017-02-02",36.152,36.312,36.023998,36.112,865250,33.691055
"2017-02-03",36.183998,36.807999,36.183998,36.560001,1182625,34.109024
"2017-02-06",36.48,36.664001,36.096001,36.360001,682375,33.922432
"2017-02-07",36.352001,36.664001,36.352001,36.624001,1036750,34.168739
"2017-02-08",36.512001,37.023998,36.504002,36.952,806625,34.474743
"2017-02-09",36.872002,37.360001,36.84,37.327999,686500,34.825542
"2017-02-10",37.208,37.712002,37.16,37.568001,923750,35.049442
"2017-02-13",37.759998,37.759998,37.335999,37.495998,973000,34.982277
"2017-02-14",37.360001,37.84,37.167999,37.703999,867875,35.176331
"2017-02-15",37.599998,38.088001,37.504002,38,773500,35.452488
"2017-02-16",37.952,38.312,37.751999,38.256001,834250,35.69133
"2017-02-17",38.304001,38.792,38.287998,38.560001,1175750,35.974949
"2017-02-21",38.456001,38.743999,38.200001,38.712002,860750,36.116753
"2017-02-22",38.792,39.063999,38.616001,39.015999,797875,36.400368
"2017-02-23",38.944,39.431999,38.928001,39.136002,916375,36.512329
"2017-02-24",39.200001,39.279999,38.919998,39.104,965000,36.482479
"2017-02-27",39.040001,39.192001,38.799999,39.040001,745375,36.422764
"2017-02-28",39.088001,39.127998,38.872002,39.007999,1423500,36.392906
"2017-03-01",39.088001,39.208,38.880001,39.040001,1929750,36.422764
"2017-03-02",38.959999,39.144001,38.776001,38.959999,1259125,36.484951
"2017-03-03",38.880001,39.231998,38.759998,39.16,1031750,36.672241
"2017-03-06",39.088001,39.192001,38.664001,38.784,1574875,36.320129
"2017-03-07",38.599998,38.599998,37.431999,37.568001,2928875,35.181381
"2017-03-08",37.599998,37.776001,37.056,37.088001,1768875,34.731873
"2017-03-09",37.104,37.200001,36.896,36.967999,1591375,34.619492
"2017-03-10",37.040001,37.279999,36.863998,37.119999,1112875,34.761841
"2017-03-13",37.200001,37.200001,36.911999,36.984001,1202875,34.634487
"2017-03-14",36.992001,37.167999,36.896,37.071999,1107875,34.716888
"2017-03-15",37.071999,37.512001,37.071999,37.448002,1494125,35.069004
"2017-03-16",37.495998,37.608002,37.264,37.344002,1120000,34.971607
"2017-03-17",37.48,37.903999,37.352001,37.431999,2872250,35.054012
"2017-03-20",37.504002,37.576,37.32,37.448002,1066500,35.069004
"2017-03-21",37.624001,38.056,37.624001,37.824001,1065000,35.421116
"2017-03-22",37.992001,38.200001,37.824001,38.015999,851250,35.600914
"2017-03-23",38.104,38.296001,37.816002,37.896,782750,35.488544
"2017-03-24",37.84,38.048,37.608002,37.672001,898750,35.27877
"2017-03-27",37.576,37.736,37.287998,37.495998,999750,35.113956
"2017-03-28",37.335999,37.535999,37.223999,37.456001,826375,35.076492
"2017-03-29",37.32,37.439999,37.248001,37.383999,781750,35.009075
"2017-03-30",37.32,37.472,37.032001,37.088001,696875,34.731873
"2017-03-31",37.136002,37.256001,36.928001,36.944,1274875,34.597015
"2017-04-03",36.984001,37.248001,36.624001,36.703999,1416375,34.372269
"2017-04-04",36.736,36.776001,36.487999,36.655998,927750,34.327312
"2017-04-05",36.728001,36.896,36.472,36.560001,1068750,34.237415
"2017-04-06",36.535999,36.784,36.464001,36.528,895500,34.207455
"2017-04-07",36.408001,36.68,36.335999,36.535999,987875,34.214935
"2017-04-10",36.647999,36.888,36.48,36.784,887625,34.447182
"2017-04-11",36.616001,36.848,36.560001,36.759998,837375,34.424721
"2017-04-12",36.695999,36.992001,36.655998,36.759998,516625,34.424721
"2017-04-13",36.695999,36.695999,36.375999,36.375999,658875,34.065109
"2017-04-17",36.512001,36.751999,36.424,36.743999,599875,34.409721
"2017-04-18",36.736,37.200001,36.736,37.023998,846250,34.67194
"2017-04-19",36.967999,37.271999,36.928001,36.984001,788500,34.634487
"2017-04-20",37.032001,37.056,36.816002,36.896,816000,34.552074
"2017-04-21",36.776001,37.040001,36.736,37.007999,663500,34.656956
"2017-04-24",37.352001,37.591999,37.248001,37.551998,896750,35.166389
"2017-04-25",37.439999,37.936001,37.439999,37.855999,999375,35.451084
"2017-04-26",37.919998,37.984001,37.360001,37.408001,1021375,35.031551
"2017-04-27",37.624001,37.68,37.352001,37.424,717250,35.046532
"2017-04-28",37.391998,37.911999,37.304001,37.855999,1124125,35.451084
"2017-05-01",37.84,37.984001,37.639999,37.888,753250,35.481049
"2017-05-02",38.007999,38.040001,37.880001,38,599375,35.585934
"2017-05-03",38,38.16,37.807999,37.911999,668875,35.503529
"2017-05-04",38.136002,38.751999,37.959999,38.720001,1154125,36.260201
"2017-05-05",38.807999,39.208,38.776001,39.208,1211250,36.71719
"2017-05-08",39.192001,39.528,38.967999,39.512001,1363000,37.001881
"2017-05-09",39.52,39.664001,39.408001,39.528,1277250,37.016865
"2017-05-10",39.576,39.591999,39.32,39.400002,854125,36.897003
"2017-05-11",39.32,39.695999,39.071999,39.688,897250,37.166695
"2017-05-12",39.624001,39.624001,39.327999,39.360001,685750,36.859543
"2017-05-15",39.52,39.591999,39.368,39.576,691750,37.061825
"2017-05-16",39.647999,40.375999,39.647999,40.368,1393375,37.803501
"2017-05-17",40.368,42.200001,40.352001,41.824001,2518875,39.167
"2017-05-18",41.728001,42.512001,41.48,42.063999,2571625,39.39175
"2017-05-19",42.152,42.632,42.032001,42.344002,1322500,39.653973
"2017-05-22",42.216,46.408001,42,45.535999,4768500,42.643185
"2017-05-23",45.504002,47.768002,42.32,42.703999,9300875,39.991096
"2017-05-24",42.400002,43.543999,42.040001,43.472,3768500,40.710312
"2017-05-25",43.007999,43.071999,40.911999,41.279999,3370375,38.657558
"2017-05-26",41.312,41.487999,41.088001,41.383999,1313375,38.754955
"2017-05-30",41.375999,41.535999,40.880001,41.167999,1053375,38.552673
"2017-05-31",41.383999,41.591999,41.063999,41.560001,1914125,38.919781
"2017-06-01",41.591999,42.231998,41.152,42.231998,1703125,39.688904
"2017-06-02",42.375999,42.568001,41.816002,42.032001,1554125,39.500935
"2017-06-05",42.136002,42.136002,41.512001,41.863998,1466375,39.343048
"2017-06-06",41.799999,42.167999,41.551998,41.855999,1363500,39.335529
"2017-06-07",41.599998,41.807999,40.104,40.560001,2250750,38.117584
"2017-06-08",40.560001,40.560001,39.248001,39.400002,3113750,37.027439
"2017-06-09",39.52,39.703999,39.119999,39.327999,1637375,36.959763
"2017-06-12",39.439999,39.464001,39.015999,39.424,924125,37.04998
"2017-06-13",39.464001,39.824001,39.167999,39.391998,1086250,37.019913
"2017-06-14",39.543999,39.903999,39.264,39.472,946625,37.095089
"2017-06-15",39.408001,39.816002,39.360001,39.792,657000,37.395836
"2017-06-16",39.736,39.792,39.335999,39.576,1370875,37.192841
"2017-06-19",39.208,39.807999,39.200001,39.616001,990625,37.230427
"2017-06-20",39.551998,39.792,39.344002,39.504002,892875,37.125168
"2017-06-21",39.560001,39.584,39.048,39.063999,804000,36.711658
"2017-06-22",39.200001,39.264,38.672001,38.992001,662625,36.643997
"2017-06-23",38.872002,39.312,38.728001,39.127998,1021000,36.771805
"2017-06-26",39.096001,39.400002,38.688,39.119999,771500,36.76429
"2017-06-27",39.248001,39.327999,38.720001,38.863998,907375,36.523708
"2017-06-28",39.200001,39.655998,38.967999,39.375999,1038875,37.004875
"2017-06-29",39.216,39.391998,38.568001,39,1092750,36.651516
"2017-06-30",39.063999,39.408001,38.872002,38.880001,805000,36.538746
"2017-07-03",39.023998,39.175999,38.568001,38.584,583750,36.260559
"2017-07-05",38.584,38.824001,38.312,38.560001,1146000,36.238014
"2017-07-06",38.391998,38.832001,38.375999,38.664001,1412000,36.335751
"2017-07-07",38.624001,38.967999,38.456001,38.535999,783000,36.215454
"2017-07-10",38.464001,38.576,37.863998,37.880001,1144625,35.598957
"2017-07-11",37.720001,38.088001,37.720001,37.888,680250,35.606476
"2017-07-12",38.200001,38.543999,38.048,38.152,982750,35.85458
"2017-07-13",38.104,38.223999,37.712002,37.816002,1037875,35.538822
"2017-07-14",38.080002,38.375999,37.807999,37.911999,1004500,35.629036
"2017-07-17",37.911999,38.352001,37.832001,38.112,988500,35.816982
"2017-07-18",38.192001,38.703999,38.007999,38.52,8e+05,36.200432
"2017-07-19",38.439999,38.535999,38.080002,38.535999,858500,36.215454
"2017-07-20",38.48,38.672001,38.304001,38.504002,751750,36.18539
"2017-07-21",38.48,38.68,38.216,38.608002,706875,36.283123
"2017-07-24",38.400002,38.576,38.080002,38.383999,593750,36.072613
"2017-07-25",38.632,39.096001,38.256001,39.063999,1272750,36.711658
"2017-07-26",39.216,39.279999,38.807999,39.192001,1001500,36.831959
"2017-07-27",39.448002,40.543999,39.344002,40.504002,1545625,38.064953
"2017-07-28",40.408001,40.632,39.888,40.023998,1094500,37.613853
"2017-07-31",39.832001,39.976002,39.504002,39.52,1212875,37.140194
"2017-08-01",39.456001,39.776001,39.271999,39.327999,788875,36.959763
"2017-08-02",39.248001,39.375999,38.799999,39.152,884375,36.794365
"2017-08-03",39.375999,39.375999,38.383999,38.816002,932000,36.4786
"2017-08-04",38.816002,38.888,38.48,38.816002,679625,36.4786
"2017-08-07",38.672001,39.256001,38.591999,39.216,725250,36.854511
"2017-08-08",39.032001,39.360001,39.007999,39.16,909500,36.80188
"2017-08-09",39.383999,39.792,38.439999,38.807999,1286125,36.471081
"2017-08-10",38.888,39.144001,38.048,38.431999,960625,36.117718
"2017-08-11",38.400002,38.976002,38.383999,38.751999,937375,36.418453
"2017-08-14",38.768002,39.424,38.768002,39.223999,779500,36.862026
"2017-08-15",39.112,39.560001,39.007999,39.456001,1143250,37.080067
"2017-08-16",39.68,40.304001,39.448002,40.104,1356250,37.689041
"2017-08-17",40.056,40.647999,40.056,40.512001,1358375,38.072475
"2017-08-18",40.456001,40.816002,40.216,40.695999,4078250,38.24538
"2017-08-21",40.728001,40.880001,40.504002,40.720001,1458625,38.267937
"2017-08-22",40.591999,40.888,40.472,40.712002,1071000,38.260426
"2017-08-23",40.792,40.807999,40.296001,40.424,819875,37.989769
"2017-08-24",40.504002,40.504002,39.888,39.959999,1024000,37.553707
"2017-08-25",40,40.48,39.959999,40.327999,952750,37.899544
"2017-08-28",40.431999,40.543999,39.824001,40.032001,1246625,37.62138
"2017-08-29",40.167999,41.063999,40.104,40.959999,1963000,38.493496
"2017-08-30",41.200001,43.015999,40.799999,42.512001,2419125,39.952034
"2017-08-31",42.695999,42.863998,42.119999,42.431999,1367625,39.87685
"2017-09-01",42.608002,42.792,42.368,42.703999,1152625,40.132465
"2017-09-05",42.728001,42.984001,42.528,42.848,1772250,40.267796
"2017-09-06",42.816002,43.271999,42.695999,43.231998,1434875,40.767967
"2017-09-07",43.344002,43.599998,43.167999,43.408001,1324625,40.933937
"2017-09-08",43.304001,43.52,43.071999,43.464001,756625,40.986752
"2017-09-11",43.464001,44.104,43.344002,43.720001,1275000,41.228157
"2017-09-12",43.792,43.903999,43.208,43.504002,892500,41.024464
"2017-09-13",43.383999,43.535999,43.256001,43.416,1256500,40.941483
"2017-09-14",43.456001,43.487999,43.175999,43.368,1016000,40.896217
"2017-09-15",43.504002,43.591999,43.071999,43.127998,5657250,40.669899
"2017-09-18",43.119999,43.487999,43.119999,43.383999,1084625,40.911301
"2017-09-19",43.335999,43.48,43.192001,43.400002,854000,40.926395
"2017-09-20",43.416,43.495998,42.944,43.456001,965750,40.97921
"2017-09-21",43.391998,43.504002,43.104,43.192001,703500,40.730244
"2017-09-22",43.439999,43.568001,43.240002,43.383999,778500,40.911301
"2017-09-25",43.528,43.624001,43.248001,43.439999,793250,40.964108
"2017-09-26",43.584,43.664001,43.071999,43.167999,867875,40.707615
"2017-09-27",43.063999,43.096001,42.576,42.792,690375,40.353043
"2017-09-28",43.368,43.639999,43.056,43.528,962500,41.047096
"2017-09-29",43.375999,43.728001,43.119999,43.439999,1012625,40.964108
"2017-10-02",43.287998,43.695999,42.792,42.928001,1167625,40.481293
"2017-10-03",42.936001,43.543999,42.863998,43.152,892500,40.692532
"2017-10-04",43.007999,43.591999,42.944,43.32,782875,40.850948
"2017-10-05",43.52,43.743999,43.312,43.624001,802875,41.137627
"2017-10-06",43.495998,43.632,43.344002,43.624001,454250,41.137627
"2017-10-09",43.599998,43.952,43.344002,43.431999,587875,40.956577
"2017-10-10",43.327999,43.984001,43.312,43.944,550625,41.439396
"2017-10-11",44,44.256001,43.952,44.240002,625875,41.718513
"2017-10-12",44.063999,44.312,43.751999,44.144001,722875,41.627995
"2017-10-13",44.375999,44.375999,44.032001,44.200001,909000,41.680794
"2017-10-16",44.248001,44.664001,44.056,44.335999,1040750,41.809044
"2017-10-17",44.192001,44.888,44.192001,44.855999,633375,42.299404
"2017-10-18",44.84,44.84,44.439999,44.608002,1031250,42.065548
"2017-10-19",44.456001,44.807999,44.216,44.608002,945250,42.065548
"2017-10-20",44.695999,44.888,44.271999,44.863998,946375,42.306957
"2017-10-23",44.647999,45.136002,44.616001,45.088001,790625,42.518181
"2017-10-24",45.271999,45.271999,44.448002,44.728001,798125,42.178699
"2017-10-25",44.584,44.728001,44.080002,44.528,644250,41.990108
"2017-10-26",44.535999,45.231998,44.464001,45.063999,837000,42.495548
"2017-10-27",44.928001,44.944,43.911999,44.703999,1024875,42.156071
"2017-10-30",44.647999,44.703999,44.16,44.568001,829875,42.027828
"2017-10-31",44.52,45.703999,44.487999,45.616001,1550375,43.016094
"2017-11-01",45.872002,45.872002,44.240002,44.344002,1137250,41.816593
"2017-11-02",44.32,44.944,43.872002,44.743999,828375,42.193794
"2017-11-03",44.576,44.84,44.391998,44.487999,489000,41.952385
"2017-11-06",44.400002,44.528,44.071999,44.080002,531750,41.567635
"2017-11-07",44,44.608002,44,44.591999,694875,42.050449
"2017-11-08",44.591999,45.175999,44.464001,45.167999,699750,42.59362
"2017-11-09",45.007999,45.439999,44.911999,45.416,620625,42.827496
"2017-11-10",45.248001,46.032001,45.248001,45.824001,514625,43.212234
"2017-11-13",45.848,46.807999,45.591999,46.543999,1016875,43.891197
"2017-11-14",46.344002,47.327999,46.167999,47.296001,1584000,44.600349
"2017-11-15",47.112,47.112,45.855999,46.007999,921125,43.385742
"2017-11-16",46.119999,46.928001,46.119999,46.68,834375,44.019444
"2017-11-17",46.335999,47,46.335999,46.84,881625,44.170334
"2017-11-20",46.984001,47.304001,46.799999,47.080002,796125,44.396652
"2017-11-21",47.136002,47.375999,46.952,47.096001,746750,44.411743
"2017-11-22",46.959999,47.015999,46.759998,46.936001,559750,44.260857
"2017-11-24",47.063999,47.287998,46.799999,47.071999,355625,44.389107
"2017-11-27",47.080002,47.599998,46.952,47.551998,541375,44.841743
"2017-11-28",47.528,47.599998,47.136002,47.584,852500,44.871925
"2017-11-29",47.599998,47.655998,46.784,47.360001,709625,44.660698
"2017-11-30",47.48,47.959999,47.335999,47.84,1449625,45.113335
"2017-12-01",48,48.639999,47.543999,48.560001,1238625,45.792294
"2017-12-04",48.655998,49.759998,48.512001,49.672001,1334125,46.840916
"2017-12-05",49.799999,49.984001,49.104,49.608002,1406625,46.780571
"2017-12-06",52,54.383999,51.431999,52.68,1869375,49.836605
"2017-12-07",52.639999,53.063999,52.032001,52.824001,1165375,49.972836
"2017-12-08",52.736,53.200001,52.639999,53.183998,1204250,50.3134
"2017-12-11",53.119999,53.136002,52.183998,52.751999,1190750,49.904724
"2017-12-12",52.768002,53.023998,52.248001,52.360001,1396500,49.533878
"2017-12-13",52.231998,52.703999,52.16,52.271999,1326625,49.45063
"2017-12-14",52.352001,53.048,52.271999,52.672001,1189250,49.829044
"2017-12-15",52.880001,53.48,52.535999,53.296001,1912875,50.419357
"2017-12-18",53.528,54.431999,53.391998,54.048,1143750,51.130768
"2017-12-19",53.959999,54.584,53.855999,54.16,783000,51.236717
"2017-12-20",54.360001,54.360001,53.624001,54.056,623375,51.138336
"2017-12-21",54,54.327999,53.863998,53.911999,546125,51.002102
"2017-12-22",54.240002,54.248001,53.784,54.231998,518000,51.304836
"2017-12-26",54.391998,54.919998,54.368,54.799999,450625,51.842171
"2017-12-27",54.911999,55.048,54.639999,54.880001,592375,51.917862
"2017-12-28",55.119999,55.183998,54.672001,55.023998,554375,52.054085
"2017-12-29",55.175999,55.32,54.903999,54.936001,934875,51.970837
