"dates","TDY.Open","TDY.High","TDY.Low","TDY.Close","TDY.Volume","TDY.Adjusted"
"2017-12-05",181.600006,182.110001,178.800003,179.520004,100500,179.520004
"2017-12-06",179.259995,182.820007,179.259995,180.410004,88100,180.410004
"2017-12-07",180.419998,181.529999,179.850006,180.059998,230200,180.059998
"2017-12-08",180.789993,181.5,179.809998,180.580002,182000,180.580002
"2017-12-11",180.669998,181.570007,177.050003,177.350006,116500,177.350006
"2017-12-12",176.919998,179.039993,176.580002,178.389999,201300,178.389999
"2017-12-13",178.580002,183.229996,178.279999,183.229996,598600,183.229996
"2017-12-14",183.520004,185.380005,179.710007,180.929993,187000,180.929993
"2017-12-15",181.660004,186.309998,180.850006,184.360001,441100,184.360001
"2017-12-18",185.899994,185.949997,182.679993,183.089996,149900,183.089996
"2017-12-19",183.679993,184.190002,182.039993,182.75,157800,182.75
"2017-12-20",183.839996,184.710007,181.470001,181.779999,156300,181.779999
"2017-12-21",181.990005,182.089996,180.710007,181.309998,201800,181.309998
"2017-12-22",181.860001,182.309998,180.509995,181.240005,142700,181.240005
"2017-12-26",181.100006,182.059998,180.479996,181.830002,159500,181.830002
"2017-12-27",181.779999,183.940002,181.630005,183.860001,168600,183.860001
"2017-12-28",184.119995,184.119995,180.169998,181.110001,219300,181.110001
"2017-12-29",181.770004,182.449997,180.839996,181.149994,243600,181.149994
