"dates","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"2017-08-16",200,201.330002,199.630005,200.610001,876400,185.009109
"2017-08-17",199.360001,200.100006,197.889999,197.990005,1020500,182.59288
"2017-08-18",198.380005,199.800003,196.770004,198.729996,1581700,183.275314
"2017-08-21",198.740005,199.029999,196.889999,198.729996,1202000,183.275314
"2017-08-22",199.449997,201.580002,198.990005,201.229996,877500,185.580917
"2017-08-23",200.699997,201.169998,199.399994,199.75,831300,184.216003
"2017-08-24",200.220001,200.270004,198.75,199.470001,723500,183.957748
"2017-08-25",200.320007,200.759995,198.940002,199.050003,651500,183.57045
"2017-08-28",199.910004,199.910004,197.699997,197.869995,808600,182.482193
"2017-08-29",198.270004,201.020004,198.25,200.949997,984900,185.322662
"2017-08-30",200.949997,201.259995,200.070007,201.220001,893600,185.571655
"2017-08-31",201.740005,202.270004,201.160004,201.350006,842700,185.691574
"2017-09-01",201.770004,201.869995,199.979996,200,734700,184.446533
"2017-09-05",200.910004,200.910004,198.139999,198.729996,1114100,183.275314
"2017-09-06",199.550003,199.580002,196.649994,196.740005,997800,181.440094
"2017-09-07",197,197.75,195.699997,197.039993,977100,181.716705
"2017-09-08",196.520004,198.399994,196,197.869995,614000,182.482193
"2017-09-11",198.619995,200.5,198.570007,200.330002,1048900,184.75087
"2017-09-12",199.889999,200.309998,198.570007,199,749300,183.524307
"2017-09-13",198.300003,198.5,196.800003,196.850006,852600,181.541534
"2017-09-14",196.630005,197.809998,196.449997,197.630005,920000,182.260849
"2017-09-15",198.100006,198.720001,197.600006,198.270004,2095600,182.851089
"2017-09-18",199,202.350006,198.860001,202.179993,1313000,186.457001
"2017-09-19",201.910004,203.940002,201.259995,203.119995,784100,187.323944
"2017-09-20",202.779999,205.289993,202.699997,204.270004,1308300,188.384476
"2017-09-21",204.559998,206.570007,204,205.720001,860000,189.721725
"2017-09-22",206.089996,206.509995,204.630005,205.410004,1040800,189.435837
"2017-09-25",205.5,205.5,203.220001,204.869995,1202800,188.937805
"2017-09-26",205.050003,206.210007,204.729996,205.330002,705300,189.362061
"2017-09-27",205.770004,207.600006,205.350006,206.800003,903700,190.717728
"2017-09-28",205.869995,206.059998,204.410004,205.029999,638900,189.085403
"2017-09-29",204.830002,205.710007,204.020004,205.580002,732200,189.59259
"2017-10-02",205.580002,208.759995,205.580002,208.720001,721900,192.488434
"2017-10-03",208.720001,210.940002,208.419998,210.529999,907100,194.157654
"2017-10-04",210.050003,211.639999,209.919998,211.300003,843000,194.867783
"2017-10-05",210.759995,214.110001,210.619995,213.449997,1215200,197.636261
"2017-10-06",212.860001,213.289993,211.729996,212.600006,941900,196.849258
"2017-10-09",213.020004,213.589996,212.240005,213.529999,671600,197.710342
"2017-10-10",214,214.080002,212.009995,212.550003,642500,196.802917
"2017-10-11",212.940002,213.100006,212.229996,212.830002,704900,197.06218
"2017-10-12",212.479996,213.979996,212.479996,213.720001,727200,197.886261
"2017-10-13",214.5,214.809998,213.279999,213.339996,782700,197.534409
"2017-10-16",213.5,214.550003,212.559998,213.440002,748000,197.626999
"2017-10-17",212.75,213.330002,210.949997,211.539993,770000,195.867752
"2017-10-18",211.300003,212,209.860001,210.389999,945600,194.802979
"2017-10-19",210.300003,211.949997,209.710007,211.639999,674500,195.960342
"2017-10-20",212.589996,214.020004,211.729996,213.860001,898900,198.0159
"2017-10-23",213.860001,214.169998,212.470001,212.509995,837300,196.7659
"2017-10-24",212.509995,214.809998,211.860001,212.080002,1350900,196.367752
"2017-10-25",208.199997,211.25,206.009995,207.25,2000800,191.895584
"2017-10-26",208.179993,208.5,202.029999,203.910004,1474200,188.803055
"2017-10-27",204.5,205.679993,204.100006,204.990005,1255100,189.80304
"2017-10-30",204.820007,206.929993,204.820007,206.169998,1259700,190.895615
"2017-10-31",206.360001,206.360001,202.929993,202.979996,995800,187.941956
"2017-11-01",203.570007,204.210007,200.539993,201.619995,1735300,186.682724
"2017-11-02",201.729996,204.179993,201.309998,203.820007,1079300,188.719696
"2017-11-03",204.320007,205.5,203.25,204.059998,995300,188.941956
"2017-11-06",204,204.020004,202.339996,202.369995,739900,187.377121
"2017-11-07",202.369995,203.860001,202.210007,203.759995,918000,188.664139
"2017-11-08",203.889999,203.960007,202.5,202.619995,841200,187.608597
"2017-11-09",202.169998,202.380005,198.600006,198.869995,1363700,184.136429
"2017-11-10",198.850006,201.869995,198.080002,199.770004,929800,184.969757
"2017-11-13",199.130005,201.75,199.020004,200.130005,912200,185.303116
"2017-11-14",199.25,201.050003,199.009995,200.220001,813600,185.386414
"2017-11-15",199.449997,201.649994,198.850006,198.990005,1069100,184.247559
"2017-11-16",199.490005,200.169998,198.669998,199.220001,1103800,184.46048
"2017-11-17",198.259995,199.559998,197.75,197.770004,762500,183.117935
"2017-11-20",198.009995,199.399994,197.710007,198.740005,1283900,184.016037
"2017-11-21",198.720001,200.339996,197.880005,200.100006,1190800,185.275345
"2017-11-22",199.820007,200.649994,199.220001,200.039993,921800,185.219742
"2017-11-24",200.190002,200.759995,199.889999,200,411400,185.182724
"2017-11-27",200,201.350006,199.759995,201.070007,1026700,186.173477
"2017-11-28",201.889999,204.729996,201.149994,204.190002,1159400,189.062286
"2017-11-29",204.610001,204.960007,203.649994,204.169998,724300,189.043777
"2017-11-30",204.210007,207.850006,203.75,207.160004,1912200,191.812241
"2017-12-01",207.110001,207.179993,199.789993,202.639999,1311500,187.627106
"2017-12-04",203.75,204.610001,201.139999,201.690002,1706000,186.747513
"2017-12-05",202.419998,202.520004,199.830002,199.910004,960200,185.099396
"2017-12-06",199.929993,201.339996,199.929993,200.210007,1223000,185.377151
"2017-12-07",200.279999,201.160004,199.279999,200.169998,1236100,185.340118
"2017-12-08",200.240005,201.210007,198.869995,201.070007,1344600,186.173477
"2017-12-11",201.199997,201.330002,199.309998,199.639999,804200,184.849396
"2017-12-12",197.910004,198.479996,196.070007,196.179993,1961000,181.645737
"2017-12-13",196.669998,198.139999,196.389999,196.630005,1417900,182.062408
"2017-12-14",198.070007,198.429993,195.690002,196.220001,1136700,181.682785
"2017-12-15",196.330002,199.889999,196.330002,198.839996,1982000,184.108658
"2017-12-18",199.160004,199.320007,196.75,198.449997,1559000,183.747559
"2017-12-19",198.600006,200.539993,198.130005,199.830002,1300000,185.02533
"2017-12-20",200.080002,201.770004,199.949997,201.300003,1049100,186.386398
"2017-12-21",201.449997,203.160004,200.690002,202.479996,1502000,187.478989
"2017-12-22",203,203.449997,202.160004,202.639999,787500,187.627106
"2017-12-26",202.850006,203.729996,201.690002,201.970001,574800,187.00679
"2017-12-27",202.009995,203.360001,201.179993,202.720001,601000,187.701187
"2017-12-28",203.449997,204.039993,202.779999,203.860001,692800,188.75676
"2017-12-29",204,204.639999,203.210007,203.449997,768800,188.377106
