"dates","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"2017-09-12",128.979996,130.149994,128.610001,130.059998,795300,116.135353
"2017-09-13",130.089996,130.889999,129.710007,130.869995,1036100,116.85865
"2017-09-14",131.179993,132.169998,130.820007,132.119995,1591900,117.974792
"2017-09-15",131.979996,132.339996,130.919998,131.289993,1670600,117.233681
"2017-09-18",130.860001,131.949997,130.369995,131.300003,1494800,117.242615
"2017-09-19",131.509995,132.899994,131.270004,131.809998,1635500,117.698006
"2017-09-20",132,134.240005,131.960007,133.800003,1442700,119.474945
"2017-09-21",133.429993,134.160004,133.059998,133.800003,766600,119.474945
"2017-09-22",132.929993,134.360001,132.860001,134.169998,770700,119.805336
"2017-09-25",134.279999,134.630005,132.589996,134.300003,735900,119.92144
"2017-09-26",134.210007,134.380005,132.820007,133.089996,927500,118.840958
"2017-09-27",133.429993,134.979996,133.240005,134.529999,1221200,120.126778
"2017-09-28",134.539993,136.020004,133.929993,135.860001,1222900,121.314407
"2017-09-29",135.869995,136.259995,135.169998,135.679993,1071300,121.153671
"2017-10-02",135.729996,136.520004,135.25,136.399994,821700,121.79657
"2017-10-03",136.369995,137.449997,134.789993,137.330002,1364000,122.627022
"2017-10-04",137.020004,137.289993,136.389999,136.880005,1010400,122.225182
"2017-10-05",137.240005,138.339996,136.240005,138.020004,988800,123.243149
"2017-10-06",138.130005,138.389999,135.729996,137.199997,1575700,122.510925
"2017-10-09",137.029999,138.389999,136.369995,137.990005,813900,123.21637
"2017-10-10",138.479996,138.490005,136.25,137.229996,1114800,122.537712
"2017-10-11",136.830002,137.699997,136.399994,137.190002,1058900,122.501991
"2017-10-12",137.199997,137.899994,136.550003,137.710007,966600,122.966324
"2017-10-13",137.570007,138.270004,136.809998,137.309998,1737300,122.609146
"2017-10-16",137.610001,137.990005,136.970001,137.520004,763300,122.796692
"2017-10-17",137.509995,137.509995,136.029999,136.190002,1259600,121.609085
"2017-10-18",136.360001,136.75,135.520004,136.369995,1002100,121.76976
"2017-10-19",135.860001,135.860001,134.369995,134.949997,1141000,120.501846
"2017-10-20",135.539993,135.630005,134.699997,135.130005,1179500,120.66256
"2017-10-23",135,135.339996,134.369995,134.610001,1038900,120.198227
"2017-10-24",134.800003,134.899994,133.639999,134.070007,1498100,119.716057
"2017-10-25",134,134.360001,132.330002,133.850006,1829100,119.51963
"2017-10-26",134.600006,137,132.770004,136.600006,1782900,121.975189
"2017-10-27",135.889999,137.860001,134.089996,137.550003,1921500,122.823448
"2017-10-30",136.880005,137.460007,136.089996,136.110001,1244200,121.537613
"2017-10-31",136.210007,137.619995,135.869995,137.169998,1186900,122.484169
"2017-11-01",137.990005,138.289993,135.610001,136.139999,1002400,121.5644
"2017-11-02",136.149994,140.570007,136.009995,140.300003,1553800,125.279045
"2017-11-03",139.529999,141.070007,139.410004,140.059998,1720400,125.064728
"2017-11-06",139.679993,139.899994,137.669998,138.160004,1079900,123.368156
"2017-11-07",138.389999,139.440002,136.850006,137.550003,755500,122.823448
"2017-11-08",137.559998,138.149994,137.240005,137.600006,796800,122.868103
"2017-11-09",137.339996,138.160004,136.350006,138.039993,764000,123.261002
"2017-11-10",138.179993,139,137.559998,137.880005,750200,123.118118
"2017-11-13",137.720001,140.350006,137.509995,140.149994,1142100,125.145096
"2017-11-14",139.679993,141.039993,138.929993,140.199997,1267500,125.189758
"2017-11-15",139.720001,141.440002,139.509995,139.669998,1017300,124.716499
"2017-11-16",140.380005,140.610001,139.259995,140.089996,740800,125.091492
"2017-11-17",139.570007,140.130005,139.039993,139.490005,924200,124.555763
"2017-11-20",140.110001,142.639999,139.75,141.899994,1137800,126.707733
"2017-11-21",142.720001,143.990005,141.639999,142.580002,1077700,127.314941
"2017-11-22",143.289993,143.289993,140.509995,141.869995,1040100,126.680931
"2017-11-24",142.289993,142.949997,141.639999,141.860001,312200,126.672028
"2017-11-27",142.279999,143.419998,141.990005,142.070007,1060100,126.85952
"2017-11-28",142.449997,145.210007,141.710007,145.119995,1371700,129.583023
"2017-11-29",145.850006,149.289993,145.759995,147.830002,2558000,132.002869
"2017-11-30",148.259995,151.850006,147.839996,149.539993,2434800,133.529739
"2017-12-01",151.460007,152.139999,148.399994,150.789993,2808000,134.64595
"2017-12-04",153.5,154.029999,150.979996,153.410004,2446300,136.985443
"2017-12-05",153.520004,155.289993,151.580002,152.110001,2130100,135.824615
"2017-12-06",152.380005,153.199997,149.690002,152.75,1431900,136.396118
"2017-12-07",152.5,153.490005,150.289993,152.070007,1489500,136.378204
"2017-12-08",152.669998,153.020004,151.009995,152.820007,1494400,137.050781
"2017-12-11",153.199997,153.679993,152.220001,152.710007,1019900,136.952118
"2017-12-12",152.559998,153.649994,152.199997,153.029999,1327000,137.239105
"2017-12-13",153.100006,153.550003,151.350006,151.610001,1285900,135.965637
"2017-12-14",152.259995,152.600006,150.039993,150.419998,2215300,134.898453
"2017-12-15",150.690002,151.800003,150,151.070007,2241300,135.481369
"2017-12-18",152.279999,152.669998,150.800003,151.279999,1400300,135.669693
"2017-12-19",151.960007,152.100006,150.070007,150.160004,1176200,134.665222
"2017-12-20",150.770004,150.910004,148.119995,149.440002,1523000,134.019547
"2017-12-21",150.020004,151.220001,149.550003,150.880005,1759000,135.310974
"2017-12-22",151.119995,151.309998,148.729996,148.979996,1164000,133.607025
"2017-12-26",148.630005,149.289993,147.850006,148.940002,1545000,133.571152
"2017-12-27",145.729996,146.830002,144.839996,145.949997,1267600,134.03952
"2017-12-28",146.460007,146.479996,145.550003,146.309998,848500,134.370163
"2017-12-29",146.470001,148.070007,146.009995,146.050003,879500,134.131393
