"dates","ODFL.Open","ODFL.High","ODFL.Low","ODFL.Close","ODFL.Volume","ODFL.Adjusted"
"2016-03-07",45.299999,45.973331,45.093334,45.806667,991200,45.061634
"2016-03-08",45.533333,45.733334,44.873333,44.893333,669900,44.163158
"2016-03-09",45.200001,45.360001,44.693333,44.860001,1004700,44.130367
"2016-03-10",45.186668,45.606667,44.806667,45.233334,1285950,44.49762
"2016-03-11",45.626667,45.913334,45.093334,45.873333,793800,45.127213
"2016-03-14",45.713333,45.860001,44.586666,45.066666,1160850,44.33366
"2016-03-15",44.806667,44.993332,44.066666,44.860001,612750,44.130367
"2016-03-16",44.66,45.406666,44.220001,45.173332,590100,44.438599
"2016-03-17",45.34,46.560001,45.173332,46.333332,1302900,45.579731
"2016-03-18",46.193333,47.013332,46.026669,46.560001,1766700,45.802711
"2016-03-21",46.400002,46.926666,44.666668,46.233334,766050,45.481365
"2016-03-22",45.959999,46.166668,45.580002,45.906666,794850,45.160007
"2016-03-23",45.826668,46.346668,45.606667,45.633331,549900,44.891109
"2016-03-24",45.439999,45.726665,44.673332,45.66,701700,44.917347
"2016-03-28",45.973331,46.086666,44.613335,45.186668,779400,44.45171
"2016-03-29",45.186668,46.526669,44.946667,46.473331,1025700,45.717449
"2016-03-30",46.513332,46.793331,46.240002,46.426666,616800,45.671547
"2016-03-31",46.52,46.673332,45.606667,46.413334,960750,45.658424
"2016-04-01",46.013332,46.313332,45.333332,46.306667,833400,45.553501
"2016-04-04",46.119999,46.993332,45.613335,45.893333,657450,45.146889
"2016-04-05",45.486668,46.053333,45.279999,45.333332,756750,44.596001
"2016-04-06",45.426666,45.433334,44.406666,45.299999,742350,44.563202
"2016-04-07",45.080002,45.419998,44.34,44.746666,739650,44.018875
"2016-04-08",45.033333,46.02,44.553333,44.700001,872850,43.972961
"2016-04-11",44.946667,45.553333,44.813332,45.093334,767100,44.359905
"2016-04-12",45.133331,45.826668,44.173332,45.313332,492300,44.576317
"2016-04-13",45.700001,46.18,45.486668,45.933334,1088100,45.186237
"2016-04-14",46,46.146667,45.426666,45.786667,667800,45.041946
"2016-04-15",45.846668,46.346668,45.799999,46.200001,761850,45.448563
"2016-04-18",46,46.639999,45.799999,46.346668,425250,45.59285
"2016-04-19",46.573334,47.259998,46.393333,46.646667,487500,45.887962
"2016-04-20",46.553333,47.186668,46.373333,47.033333,442050,46.268349
"2016-04-21",46.326668,46.573334,45.266666,45.446667,1363950,44.707481
"2016-04-22",45.253334,46.126667,44.360001,45.993332,1575300,45.245262
"2016-04-25",46.060001,46.240002,44.953335,45.226665,789900,44.491055
"2016-04-26",45.393333,46.533333,45.393333,46.493332,827100,45.737133
"2016-04-27",46.686668,48.299999,46.686668,48.099998,1902000,47.317665
"2016-04-28",43.333332,45.639999,43,44.406666,3763950,43.684399
"2016-04-29",44.146667,44.606667,43.82,44.033333,1941750,43.317139
"2016-05-02",44.073334,44.506668,43.626667,44,939900,43.284344
"2016-05-03",43.779999,43.866669,42.913334,43.453335,1335600,42.746578
"2016-05-04",43.113335,43.419998,42.453335,42.560001,921450,41.867767
"2016-05-05",42.619999,42.919998,41.913334,41.946667,814050,41.264416
"2016-05-06",41.693333,42.639999,41.373333,42.560001,1286550,41.867767
"2016-05-09",42.713333,43.666668,42.299999,43.139999,1368600,42.438335
"2016-05-10",43.299999,43.706669,43.153332,43.5,960450,42.792477
"2016-05-11",43.286667,43.533333,42.893333,42.953335,780000,42.254696
"2016-05-12",43.226665,43.426666,41.873333,42.5,972900,41.80875
"2016-05-13",42.360001,42.599998,41.153332,41.453335,707550,40.779106
"2016-05-16",41.373333,42.060001,41.18,41.259998,795300,40.588909
"2016-05-17",41.32,42.52,40.866669,41.48,1125300,40.805328
"2016-05-18",41.273335,41.826668,40.946667,41.073334,562950,40.405285
"2016-05-19",40.686668,41.84,40.580002,41.586666,863100,40.910271
"2016-05-20",41.799999,42.400002,41.799999,42.193333,717900,41.507076
"2016-05-23",42.566666,42.84,42.373333,42.419998,976800,41.730053
"2016-05-24",42.606667,42.793331,42.433334,42.586666,1128000,41.894005
"2016-05-25",42.766666,43.126667,42.613335,42.746666,914400,42.051399
"2016-05-26",42.959999,43.233334,42.366669,42.626667,717900,41.933346
"2016-05-27",42.566666,43.166668,42.48,42.873333,528900,42.17601
"2016-05-31",42.966667,43.433334,42.753334,42.900002,636600,42.202244
"2016-06-01",42.453335,42.526669,42.040001,42.346668,989400,41.657909
"2016-06-02",41.939999,41.953335,40.946667,41.773335,858150,41.093899
"2016-06-03",41.66,41.793331,41.060001,41.673332,503550,40.995529
"2016-06-06",41.779999,42.16,41.566666,41.939999,740400,41.257847
"2016-06-07",42.066666,42.153332,41.653332,41.706669,511800,41.02832
"2016-06-08",41.779999,42.033333,41.580002,41.933334,652950,41.251301
"2016-06-09",41.806667,41.833332,40.786667,40.813332,828600,40.149517
"2016-06-10",40.446667,40.546665,39.873333,40.033333,1016700,39.382195
"2016-06-13",39.826668,40.060001,39.560001,39.626667,1140300,38.98214
"2016-06-14",39.466667,39.82,38.526669,38.826668,1217400,38.195156
"2016-06-15",39.099998,39.473331,38.653332,38.946667,906750,38.313221
"2016-06-16",38.733334,39.080002,38.16,38.986668,669750,38.352558
"2016-06-17",39.026669,39.646667,38.906666,39.513332,1931550,38.870659
"2016-06-20",40.139999,41.333332,40.139999,40.933334,1179750,40.26757
"2016-06-21",39.226665,40.200001,38.740002,39.906666,1156500,39.257591
"2016-06-22",39.833332,40.206669,39.426666,40.040001,830250,39.388756
"2016-06-23",40.506668,40.733334,40.273335,40.686668,587400,40.024906
"2016-06-24",39.259998,39.82,38.939999,39.233334,1832700,38.595219
"2016-06-27",38.880001,38.880001,37.826668,38.099998,1007400,37.480305
"2016-06-28",38.486668,39.033333,37.966667,38.493332,1229850,37.867252
"2016-06-29",39.099998,39.786667,38.653332,39.606667,768300,38.962471
"2016-06-30",39.473331,40.206669,38.813332,40.206669,962100,39.552711
"2016-07-01",40.213333,40.973331,40.133331,40.866669,540150,40.201984
"2016-07-05",40.713333,40.713333,40.013332,40.259998,545100,39.605175
"2016-07-06",40.106667,40.279999,39.700001,40.113335,770700,39.460899
"2016-07-07",40.259998,40.673332,39.720001,40.046665,814950,39.395306
"2016-07-08",40.439999,41.473331,40.353333,41.439999,775500,40.765984
"2016-07-11",41.746666,42.106667,41.713333,41.966667,682650,41.284081
"2016-07-12",42.16,42.540001,41.993332,42.353333,535200,41.664463
"2016-07-13",42.373333,42.540001,41.906666,42.406666,681450,41.716934
"2016-07-14",42.84,43.439999,42.84,43.386665,914550,42.680984
"2016-07-15",43.333332,43.566666,42.773335,43.486668,1399650,42.779369
"2016-07-18",43.259998,43.599998,42.860001,43.353333,683700,42.648201
"2016-07-19",43.166668,43.419998,43.033333,43.240002,471750,42.536709
"2016-07-20",43.313332,43.720001,43.093334,43.186668,695550,42.484249
"2016-07-21",42.953335,43.373333,42.786667,43.246666,1001850,42.543262
"2016-07-22",43.326668,45.02,43.326668,44.893333,1156650,44.163158
"2016-07-25",44.806667,44.833332,44.153332,44.753334,929250,44.025425
"2016-07-26",44.700001,45.373333,44.653332,45.360001,891000,44.622231
"2016-07-27",45.266666,45.726665,44.973331,45.173332,1384950,44.438599
"2016-07-28",45.993332,46.459999,44.506668,46.433334,1272900,45.678097
"2016-07-29",46.48,46.566666,45.646667,46.439999,905250,45.684658
"2016-08-01",46.5,46.546665,46.040001,46.259998,820800,45.507584
"2016-08-02",46.306667,46.306667,45.013332,45.793331,766500,45.048508
"2016-08-03",45.766666,46.259998,45.533333,46.053333,758250,45.304283
"2016-08-04",45.933334,46.346668,45.893333,46.206669,672450,45.455128
"2016-08-05",46.486668,47.220001,46.459999,47.099998,635550,46.333923
"2016-08-08",47.126667,47.439999,47.106667,47.233334,521400,46.465096
"2016-08-09",47.333332,47.333332,46.413334,46.833332,1174200,46.071598
"2016-08-10",46.799999,46.959999,46.32,46.5,844800,45.743694
"2016-08-11",46.639999,46.813332,46.473331,46.726665,704550,45.966667
"2016-08-12",46.619999,46.746666,46.240002,46.246666,663750,45.494473
"2016-08-15",46.32,46.813332,46.139999,46.506668,478950,45.75024
"2016-08-16",46.333332,46.633331,46.166668,46.433334,567600,45.678097
"2016-08-17",46.273335,46.666668,46.093334,46.34,471150,45.586285
"2016-08-18",46.146667,46.599998,46.026669,46.313332,561000,45.560055
"2016-08-19",46.186668,46.779999,45.939999,46.646667,559500,45.887962
"2016-08-22",46.619999,46.619999,46.073334,46.313332,438900,45.560055
"2016-08-23",46.580002,46.673332,46.433334,46.533333,442950,45.77647
"2016-08-24",46.426666,47.333332,46.406666,46.826668,656700,46.065041
"2016-08-25",46.82,46.860001,46.220001,46.313332,455700,45.560055
"2016-08-26",46.313332,46.626667,45.853333,46.106667,345750,45.356747
"2016-08-29",46.086666,46.546665,46.006668,46.526669,449400,45.769924
"2016-08-30",46.52,47.333332,46.513332,47.18,637050,46.412628
"2016-08-31",47.046665,47.48,46.886665,47.419998,884400,46.648724
"2016-09-01",47.546665,47.833332,46.926666,47.373333,502950,46.602821
"2016-09-02",47.380001,47.700001,46.633331,47.266666,861600,46.497875
"2016-09-06",47.173332,47.393333,46.526669,46.726665,772800,45.966667
"2016-09-07",46.606667,47.093334,46.139999,47.046665,660450,46.281464
"2016-09-08",46.933334,46.993332,46.666668,46.773335,670500,46.012573
"2016-09-09",46.553333,46.673332,44.893333,44.906666,913350,44.17627
"2016-09-12",44.599998,45.906666,44.599998,45.813332,633000,45.068188
"2016-09-13",45.533333,45.599998,44.713333,44.906666,481350,44.17627
"2016-09-14",44.973331,45.259998,44.706669,45.126667,519450,44.3927
"2016-09-15",45.053333,46.113335,44.966667,45.973331,555750,45.225582
"2016-09-16",45.806667,46.240002,45.626667,45.806667,1495200,45.061634
"2016-09-19",46.013332,46.48,45.953335,46.046665,714900,45.297726
"2016-09-20",45.726665,46.240002,44.926666,45.099998,885000,44.366451
"2016-09-21",45.353333,45.666668,44.880001,45.459999,576750,44.7206
"2016-09-22",45.826668,45.826668,45.006668,45.139999,1227300,44.405804
"2016-09-23",45.046665,45.080002,44.426666,44.666668,770550,43.940163
"2016-09-26",44.373333,45.02,44.220001,44.779999,629400,44.051662
"2016-09-27",44.773335,44.900002,44.380001,44.653332,542550,43.927059
"2016-09-28",44.759998,44.886665,44.333332,44.853333,426750,44.123806
"2016-09-29",44.779999,45.32,44.453335,44.880001,433050,44.150043
"2016-09-30",45.18,45.98,45.066666,45.740002,1015500,44.996056
"2016-10-03",45.793331,46.16,45.473331,46.033333,664950,45.284603
"2016-10-04",46.099998,46.406666,45.793331,46.086666,613500,45.33707
"2016-10-05",46.313332,46.82,46.040001,46.786667,623850,46.025692
"2016-10-06",46.613335,47.153332,46.453335,47.046665,591750,46.281464
"2016-10-07",46.966667,47.226665,46.306667,47.066666,966900,46.301136
"2016-10-10",47.426666,47.793331,47.213333,47.733334,728250,46.956959
"2016-10-11",47.533333,47.713333,47.166668,47.360001,1185750,46.589699
"2016-10-12",47.439999,47.439999,46.860001,47.246666,672750,46.478207
"2016-10-13",46.779999,46.779999,46.16,46.48,663600,45.72401
"2016-10-14",46.82,46.826668,46.113335,46.366669,1015800,45.612522
"2016-10-17",46.166668,46.573334,45.953335,46.52,762300,45.763363
"2016-10-18",46.900002,46.993332,46.386665,46.673332,565500,45.914204
"2016-10-19",46.653332,46.98,46.506668,46.833332,547200,46.071598
"2016-10-20",46.693333,47.080002,46.380001,46.486668,1046550,45.730568
"2016-10-21",46.273335,46.766666,45.880001,46.726665,716850,45.966667
"2016-10-24",47,47.386665,46.986668,47.34,573750,46.570015
"2016-10-25",47.473331,47.633331,47.080002,47.486668,669450,46.714298
"2016-10-26",47.666668,49.293331,47.653332,49.106667,2145000,48.307957
"2016-10-27",49.786667,51.419998,49.720001,51.113335,2246550,50.281994
"2016-10-28",50.493332,51.139999,49.84,50.146667,2031900,49.331047
"2016-10-31",50.453335,50.82,49.779999,49.786667,1498500,48.976898
"2016-11-01",50,50.279999,49.240002,49.266666,1339950,48.465351
"2016-11-02",49.759998,49.813332,48.966667,48.98,1052400,48.18335
"2016-11-03",49.213333,49.373333,48.939999,49.013332,834900,48.216137
"2016-11-04",48.973331,49.373333,48.66,48.686668,775050,47.894783
"2016-11-07",49.566666,49.84,49.34,49.833332,924600,49.022808
"2016-11-08",49.906666,50.473331,49.546665,50.166668,1149000,49.350716
"2016-11-09",49.893333,51.580002,48.673332,51.560001,1867650,50.721386
"2016-11-10",52.126667,54.48,52.080002,53.966667,1909950,53.088913
"2016-11-11",53.526669,55.060001,52.900002,54.726665,1981500,53.836544
"2016-11-14",55.266666,56.833332,54.733334,56.439999,2145600,55.522015
"2016-11-15",56.639999,57.093334,55.833332,56.806667,1006950,55.882713
"2016-11-16",56.700001,57.253334,56.613335,57.173332,1071150,56.243423
"2016-11-17",57.366669,57.986668,57.02,57.873333,708600,56.932037
"2016-11-18",57.993332,58.153332,57.033333,57.473331,1070250,56.53854
"2016-11-21",57.706669,58.240002,57.386665,57.759998,977400,56.820549
"2016-11-22",58,58,57.153332,57.766666,926250,56.827103
"2016-11-23",57.826668,58.866669,57.779999,58.82,599550,57.863304
"2016-11-25",59.093334,59.400002,57.913334,59.393333,307350,58.427307
"2016-11-28",59.02,59.233334,57.926666,58.006668,1098750,57.063202
"2016-11-29",58.119999,58.526669,57.66,57.706669,928200,56.768085
"2016-11-30",57.993332,58.573334,57.933334,58.200001,927900,57.253387
"2016-12-01",58.459999,59.613335,57.799999,59.573334,1380900,58.604378
"2016-12-02",59.599998,60.133331,58.540001,58.759998,1509750,57.804287
"2016-12-05",59.02,59.706669,58.346668,58.639999,851550,57.686237
"2016-12-06",58.826668,59.373333,58.346668,59.259998,634950,58.29615
"2016-12-07",59.193333,60.973331,58.880001,60.713333,908550,59.725842
"2016-12-08",60.919998,61.046665,60.166668,60.98,732450,59.988171
"2016-12-09",61.126667,61.126667,59.119999,59.419998,1142400,58.453545
"2016-12-12",59.086666,60.033333,58.779999,59.133331,723450,58.171543
"2016-12-13",59.266666,59.406666,57.946667,58.560001,946050,57.607533
"2016-12-14",58.666668,59.126667,58.040001,58.240002,613950,57.292744
"2016-12-15",58.566666,59.033333,57.759998,58.526669,681600,57.574745
"2016-12-16",58.580002,58.720001,57.873333,58.353333,1550400,57.404228
"2016-12-19",58.186668,58.779999,58.093334,58.439999,521550,57.489483
"2016-12-20",58.393333,59.313332,58.393333,59.046665,627150,58.086288
"2016-12-21",58.846668,58.846668,58.34,58.386665,425550,57.437023
"2016-12-22",58.299999,58.526669,57.34,57.953335,502050,57.010738
"2016-12-23",58.093334,58.299999,57.606667,57.919998,340050,56.977932
"2016-12-27",58.133331,58.506668,57.18,58.133331,324000,57.187801
"2016-12-28",58.153332,58.200001,56.866669,57.119999,495300,56.190956
"2016-12-29",57.040001,57.540001,57.040001,57.486668,402450,56.551655
"2016-12-30",57.68,57.973331,57.080002,57.193333,525000,56.263092
"2017-01-03",57.773335,58.566666,57.240002,57.853333,593550,56.912365
"2017-01-04",57.959999,58.666668,57.959999,58.093334,893100,57.148457
"2017-01-05",57.926666,58.5,57.200001,57.406666,608100,56.472954
"2017-01-06",57.413334,58.186668,57.299999,57.400002,819750,56.466404
"2017-01-09",57.360001,57.459999,56.580002,57.086666,496350,56.158157
"2017-01-10",57.02,58.139999,56.900002,57.793331,643950,56.85334
"2017-01-11",58.053333,58.466667,57.740002,58.053333,708450,57.109108
"2017-01-12",57.919998,58.040001,57.080002,58,401850,57.056637
"2017-01-13",58.200001,58.966667,58.080002,58.82,549900,57.863304
"2017-01-17",58.493332,58.613335,57.473331,57.686668,412950,56.748409
"2017-01-18",57.919998,58.726665,57.373333,58.646667,609750,57.692787
"2017-01-19",58.84,59.080002,57.619999,57.913334,513150,56.971382
"2017-01-20",57.98,58.426666,57.833332,58.373333,590850,57.423904
"2017-01-23",58.400002,58.453335,57.746666,58.18,311550,57.233707
"2017-01-24",58.386665,59.380001,58.106667,59.306667,508050,58.34206
"2017-01-25",59.386665,61.18,59.386665,60.886665,866850,59.896358
"2017-01-26",60.566666,60.566666,59.639999,60.099998,624750,59.122482
"2017-01-27",60.073334,60.433334,59.5,60.360001,387000,59.378254
"2017-01-30",60.053333,60.146667,58.826668,59.66,555600,58.689644
"2017-01-31",59.453335,59.493332,58.279999,58.853333,924600,57.896091
"2017-02-01",59.259998,59.806667,57.793331,58.486668,1233450,57.535393
"2017-02-02",57.439999,60.220001,55.326668,57.706669,1740300,56.768085
"2017-02-03",58.273335,59.413334,57.833332,59.406666,892350,58.440422
"2017-02-06",59.406666,60.013332,59.34,59.633331,937350,58.663406
"2017-02-07",59.779999,59.880001,58.286667,58.639999,856050,57.686237
"2017-02-08",58.653332,59.5,57.946667,59.279999,865800,58.315819
"2017-02-09",59.506668,61.053333,59.326668,60.413334,748050,59.430721
"2017-02-10",60.606667,61.666668,60.5,61.533333,646950,60.532505
"2017-02-13",61.906666,62.106667,61.426666,61.726665,752700,60.722694
"2017-02-14",61.473331,61.740002,60.933334,61.233334,575850,60.237377
"2017-02-15",61.153332,62.080002,61.153332,61.779999,558750,60.775158
"2017-02-16",61.893333,62.326668,61.113335,61.619999,519150,60.617764
"2017-02-17",61.473331,61.653332,61,61.573334,317700,60.571857
"2017-02-21",61.806667,61.906666,61.326668,61.486668,439950,60.486591
"2017-02-22",61.599998,61.906666,60.793331,61.119999,464250,60.125893
"2017-02-23",61.18,61.266666,60.106667,60.473331,471150,59.489746
"2017-02-24",60.213333,61.153332,60.060001,61.153332,487950,60.158684
"2017-02-27",61.166668,61.653332,60.98,61.633331,725400,60.630863
"2017-02-28",61.693333,61.693333,61.126667,61.173332,621900,60.17836
"2017-03-01",61.673332,63.313332,61.16,63.040001,741450,62.014668
"2017-03-02",63.066666,63.066666,61.139999,61.419998,669450,60.484974
"2017-03-03",61.506668,61.506668,60.459999,60.873333,914100,59.946625
"2017-03-06",60.506668,60.986668,60.273335,60.573334,762600,59.651203
"2017-03-07",60.586666,60.639999,60,60.033333,425550,59.119427
"2017-03-08",60.279999,60.279999,59.646667,59.773335,433050,58.863388
"2017-03-09",59.766666,60,58.826668,59.060001,432900,58.160912
"2017-03-10",59.5,59.753334,58.966667,59.633331,554250,58.725513
"2017-03-13",59.733334,59.993332,59.439999,59.540001,360000,58.633602
"2017-03-14",59.16,59.419998,58.18,58.593334,596100,57.701347
"2017-03-15",58.766666,59.086666,58.486668,58.900002,974100,58.003342
"2017-03-16",59.206669,59.206669,58.360001,58.540001,530250,57.648815
"2017-03-17",58.52,58.639999,57.900002,58.233334,1190100,57.346825
"2017-03-20",58.200001,58.313332,57.586666,57.66,641550,56.782215
"2017-03-21",57.826668,57.893333,56.013332,56.593334,685200,55.731789
"2017-03-22",56.426666,56.959999,55.986668,56.653332,941400,55.790878
"2017-03-23",56.733334,57.52,56.393333,56.853333,794400,55.987831
"2017-03-24",56.893333,57.233334,55.993332,56.486668,477600,55.626743
"2017-03-27",55.880001,56.466667,55.286667,56.360001,668850,55.50201
"2017-03-28",56.200001,57.82,55.986668,57.34,791400,56.467087
"2017-03-29",57.299999,57.299999,56.16,56.946667,626250,56.079739
"2017-03-30",57.040001,57.400002,56.860001,57.259998,421800,56.388298
"2017-03-31",57.106667,57.473331,56.959999,57.046665,502800,56.178219
"2017-04-03",57.026669,57.406666,56.299999,56.32,714300,55.46262
"2017-04-04",56.213333,56.759998,56.16,56.386665,607800,55.528267
"2017-04-05",56.813332,57.040001,55.66,55.779999,1124850,54.930836
"2017-04-06",55.84,56.126667,55.459999,55.959999,621000,55.108097
"2017-04-07",55.633331,55.986668,55.353333,55.493332,454500,54.648537
"2017-04-10",55.693333,56.753334,55.693333,56.313332,746850,55.456051
"2017-04-11",56.166668,56.313332,55.166668,55.973331,565650,55.121223
"2017-04-12",55.886665,55.886665,54.599998,54.706669,546900,53.873852
"2017-04-13",54.453335,54.853333,53.706669,53.733334,913650,52.915329
"2017-04-17",54.153332,54.866669,53.880001,54.806667,673650,53.972324
"2017-04-18",54.553333,54.673332,54.200001,54.459999,450750,53.630928
"2017-04-19",54.706669,55.073334,54.439999,54.540001,440850,53.709717
"2017-04-20",54.853333,55.826668,54.700001,55.686668,620700,54.838921
"2017-04-21",55.906666,56.373333,55.606667,56.220001,677850,55.364143
"2017-04-24",57.273335,57.846668,57.02,57.526669,717150,56.650917
"2017-04-25",57.753334,58.026669,56.513332,57.373333,567900,56.499916
"2017-04-26",57.453335,58.220001,57.073334,58.086666,918750,57.202393
"2017-04-27",59.860001,60.726665,59.033333,60.146667,1069500,59.231033
"2017-04-28",60.046665,60.5,59,59.013332,659700,58.114941
"2017-05-01",59.386665,59.386665,58.700001,58.82,575400,57.924561
"2017-05-02",58.82,59.073334,58.119999,58.893333,402900,57.996784
"2017-05-03",58.766666,58.799999,58.033333,58.486668,384900,57.596294
"2017-05-04",58.653332,59.053333,57.906666,58.16,447600,57.274609
"2017-05-05",58.380001,58.380001,57.380001,57.619999,656250,56.742825
"2017-05-08",57.533333,57.613335,56.82,56.933334,556500,56.066608
"2017-05-09",57.086666,57.346668,56.613335,56.766666,543000,55.902485
"2017-05-10",56.639999,56.786667,56.133331,56.586666,526350,55.72522
"2017-05-11",56.373333,56.406666,55.586666,56,382050,55.147488
"2017-05-12",55.753334,56.226665,55.493332,55.993332,757500,55.140923
"2017-05-15",56.066666,56.653332,56.066666,56.34,391800,55.482307
"2017-05-16",56.259998,56.913334,56.099998,56.866669,444600,56.000965
"2017-05-17",56.099998,56.533333,55,55.573334,1432350,54.727314
"2017-05-18",55.326668,57.513332,55.166668,56.786667,731400,55.922176
"2017-05-19",56.913334,57.880001,56.580002,57.326668,1071900,56.453968
"2017-05-22",57.913334,58.080002,57.093334,57.860001,583500,56.979176
"2017-05-23",58.18,58.66,57.52,58.540001,582600,57.648815
"2017-05-24",58.786667,59.639999,58.493332,59.306667,754950,58.403816
"2017-05-25",59.493332,59.973331,59.233334,59.833332,810300,58.922462
"2017-05-26",59.806667,59.873333,59.18,59.373333,417450,58.469463
"2017-05-30",59.333332,59.993332,58.98,59.666668,528150,58.758335
"2017-05-31",60,60,59.193333,59.546665,683850,58.64016
"2017-06-01",59.686668,60,59.279999,60,501600,59.086594
"2017-06-02",60,61,59.886665,60.186668,476250,59.336346
"2017-06-05",60.733334,61.126667,60.206669,60.919998,646350,60.059315
"2017-06-06",62.213333,62.213333,60.353333,61.279999,667200,60.414238
"2017-06-07",61.353333,62.493332,61.313332,62.380001,867600,61.498703
"2017-06-08",62.5,63.226665,62.32,62.5,612150,61.616993
"2017-06-09",62.720001,62.886665,61.740002,62.593334,602850,61.709019
"2017-06-12",62.613335,63.740002,62.613335,63.273335,698550,62.379406
"2017-06-13",63.419998,64.306664,63.313332,63.639999,643650,62.740894
"2017-06-14",63.68,63.68,62.193333,62.786667,613200,61.899616
"2017-06-15",62.186668,62.826668,61.826668,62.813332,519750,61.925903
"2017-06-16",62.813332,63.193333,62.513332,63.133331,1052250,62.241383
"2017-06-19",63.506668,63.560001,62.626667,63.273335,562500,62.379406
"2017-06-20",63.139999,63.139999,61.646667,61.779999,482550,60.907162
"2017-06-21",62.013332,62.253334,61.240002,61.433334,463050,60.565403
"2017-06-22",61.433334,61.766666,60.413334,60.959999,536400,60.098755
"2017-06-23",61.033333,61.646667,60.82,61.426666,1248600,60.558823
"2017-06-26",61.580002,61.919998,61.433334,61.646667,367500,60.775726
"2017-06-27",61.566666,62.506668,61.426666,61.906666,561300,61.032047
"2017-06-28",62.32,63.926666,62.32,63.826668,834600,62.924915
"2017-06-29",64.013336,64.226669,62.773335,63.34,779400,62.445122
"2017-06-30",63.533333,63.779999,62.266666,63.493332,589350,62.596298
"2017-07-03",63.786667,64.866669,63.639999,64.533333,285300,63.621605
"2017-07-05",64.526665,65.480003,63.993332,65.073334,694650,64.153969
"2017-07-06",64.866669,65.246666,64.339996,64.580002,657000,63.667606
"2017-07-07",64.58667,65.379997,63.506668,65.226669,711000,64.305145
"2017-07-10",65.346664,66.026665,65.293335,65.433334,688650,64.508896
"2017-07-11",65.426666,65.580002,64.706665,65.053329,476100,64.134262
"2017-07-12",65.339996,66.193336,65.339996,66.013336,399150,65.080704
"2017-07-13",66.246666,66.32,65.419998,66.160004,467550,65.225296
"2017-07-14",66.26667,66.926666,66.186668,66.660004,391350,65.718239
"2017-07-17",66.433334,67.073334,66.040001,66.246666,393300,65.31073
"2017-07-18",66.09333,66.173332,65.486664,65.540001,431250,64.614029
"2017-07-19",65.526665,65.653336,64.926666,65.419998,295800,64.495735
"2017-07-20",65.59333,65.59333,64.720001,64.760002,732300,63.845081
"2017-07-21",64.546669,65.139999,64.26667,64.966667,703800,64.048813
"2017-07-24",65.026665,66.099998,64.91333,65.760002,783150,64.830948
"2017-07-25",66.366669,67.139999,66.193336,66.613335,1770750,65.672218
"2017-07-26",66.666664,67.08667,66.573334,66.933334,1173600,65.987694
"2017-07-27",68.366669,69.006668,63.82,64.26667,1157850,63.358719
"2017-07-28",64.279999,65.599998,64.279999,65.366669,768900,64.443169
"2017-07-31",65.113335,65.360001,63.393333,63.939999,765900,63.036652
"2017-08-01",64.173332,64.173332,62.486668,62.959999,665100,62.070488
"2017-08-02",62.98,63.306667,62.306667,62.853333,513900,61.96534
"2017-08-03",62.919998,63.433334,62.66,63.060001,397950,62.169086
"2017-08-04",63.333332,64.559998,63.200001,64.146667,733200,63.240402
"2017-08-07",64.120003,64.393333,63.366669,64.26667,438300,63.358719
"2017-08-08",64.313332,65.153336,63.900002,64.5,702450,63.588737
"2017-08-09",64.26667,64.773331,63.653332,64.706665,360450,63.792473
"2017-08-10",64.300003,64.76667,63.433334,63.52,462450,62.622581
"2017-08-11",63.653332,64.473335,63.506668,64.186668,567900,63.279831
"2017-08-14",64.646667,65.519997,64.5,65.160004,435150,64.239433
"2017-08-15",65.173332,65.753334,65.026665,65.066666,435150,64.1474
"2017-08-16",65.300003,66.23333,64.540001,64.58667,878850,63.674194
"2017-08-17",64.333336,64.513336,63.573334,63.619999,546150,62.721169
"2017-08-18",63.606667,63.693333,63.146667,63.193333,484950,62.300537
"2017-08-21",63.126667,63.373333,62.206669,62.546665,864150,61.66301
"2017-08-22",62.613335,63.513332,62.406666,63.373333,602100,62.477993
"2017-08-23",63.119999,63.139999,62.493332,62.506668,485400,61.623569
"2017-08-24",62.826668,62.993332,62.193333,62.393333,493950,61.511845
"2017-08-25",62.733334,64.053329,62.646667,63.613335,506550,62.714603
"2017-08-28",63.919998,64.873337,63.599998,64.813332,738750,63.897652
"2017-08-29",64.599998,66.333336,64.220001,66.099998,881100,65.166145
"2017-08-30",66.226669,67.313332,66.08667,66.760002,1041750,65.816826
"2017-08-31",66.986664,66.986664,65.933334,66.599998,753300,65.659073
"2017-09-01",66.773331,67.160004,66.273331,66.800003,541350,65.922234
"2017-09-05",66.453331,67.040001,66.213333,66.826668,660750,65.948563
"2017-09-06",66.966667,67.400002,66.300003,66.739998,567000,65.863022
"2017-09-07",66.893333,67.273331,66.493332,66.813332,432150,65.935387
"2017-09-08",66.813332,68.239998,66.260002,67.953331,648900,67.060417
"2017-09-11",68.006668,68.326668,67.660004,67.980003,536850,67.086739
"2017-09-12",68,68.286667,67.59333,67.879997,627900,66.988045
"2017-09-13",67.91333,67.91333,66.773331,67.080002,535800,66.198547
"2017-09-14",67.273331,67.273331,66.459999,66.653336,609750,65.777504
"2017-09-15",66.333336,67.153336,66.333336,66.886665,1059300,66.007759
"2017-09-18",67.126663,67.879997,67.080002,67.653336,621150,66.764351
"2017-09-19",67.986664,68.606667,67.693336,68.300003,798750,67.402534
"2017-09-20",68.433334,70.18,68.433334,69.273331,904650,68.363052
