"dates","ALK.Open","ALK.High","ALK.Low","ALK.Close","ALK.Volume","ALK.Adjusted"
"2017-10-30",66.099998,66.870003,65.160004,66.459999,1809300,63.099056
"2017-10-31",66.400002,66.769997,65.199997,66.029999,2471200,62.690807
"2017-11-01",65.650002,66.019997,64.709999,65.779999,2366500,62.453445
"2017-11-02",65.830002,66.120003,63.560001,63.650002,3153300,60.431156
"2017-11-03",63.59,63.919998,62.650002,63.650002,1669100,60.431156
"2017-11-06",63.34,64.720001,63.299999,63.939999,1385600,60.706493
"2017-11-07",64.080002,64.139999,62.169998,62.200001,1749800,59.054485
"2017-11-08",62.049999,62.48,61.360001,62.080002,2022900,58.940552
"2017-11-09",61.939999,62.419998,61.650002,62.380001,1577900,59.225388
"2017-11-10",62.169998,63,61.990002,62.419998,1672200,59.263355
"2017-11-13",62.139999,62.369999,61.380001,61.720001,1546100,58.598763
"2017-11-14",61.560001,61.939999,61.450001,61.68,1670300,58.560783
"2017-11-15",62.330002,64.779999,61.099998,64.440002,2797300,61.18121
"2017-11-16",65.330002,66.400002,64.800003,65.870003,2483600,62.538887
"2017-11-17",65.769997,67.040001,65.370003,66.400002,1819100,63.042088
"2017-11-20",66.040001,66.209999,64.989998,66.099998,1897100,63.042095
"2017-11-21",66.220001,66.400002,65.07,66.190002,1416600,63.127922
"2017-11-22",66.239998,66.529999,65.199997,65.580002,1559300,62.546146
"2017-11-24",65.790001,65.790001,64.879997,65.400002,452400,62.374474
"2017-11-27",65.449997,65.769997,64.970001,65.360001,1254400,62.336327
"2017-11-28",65.419998,67.410004,65.230003,67.290001,1605500,64.177048
"2017-11-29",67.300003,70.510002,67.279999,69.110001,2883700,65.912849
"2017-11-30",69.5,70.160004,68.620003,69.169998,1981000,65.970055
"2017-12-01",69.099998,69.360001,66.5,66.910004,2765300,63.814625
"2017-12-04",67.5,69.540001,67.5,68.279999,3425200,65.121231
"2017-12-05",68.379997,68.849998,67.589996,68.099998,1862800,64.949562
"2017-12-06",67.849998,68.910004,67.599998,67.830002,1198700,64.69207
"2017-12-07",68.900002,69.389999,67.510002,69.370003,1395100,66.16082
"2017-12-08",69.709999,70.57,69.599998,69.739998,1073400,66.513687
"2017-12-11",69.769997,70.269997,69.410004,69.720001,917900,66.494606
"2017-12-12",70.379997,70.970001,69.760002,69.800003,2043100,66.570923
"2017-12-13",69.839996,69.970001,68.75,69.019997,1633800,65.827003
"2017-12-14",69.349998,70.330002,69,69.389999,1148100,66.179886
"2017-12-15",69.620003,71.860001,69.610001,70.830002,2635200,67.553284
"2017-12-18",72.370003,73.779999,71.900002,73.559998,2392300,70.156982
"2017-12-19",73.870003,73.889999,71.900002,73.190002,2119200,69.804092
"2017-12-20",73.379997,74.099998,72.800003,73.769997,1510300,70.357246
"2017-12-21",74,76.059998,74,74.690002,2020500,71.234703
"2017-12-22",74.690002,74.919998,73.970001,74.279999,1246700,70.843658
"2017-12-26",74.25,75.07,74.120003,74.839996,869500,71.377762
"2017-12-27",74.959999,74.959999,73.959999,74.370003,939300,70.929512
"2017-12-28",74.580002,74.720001,73.550003,74.57,901700,71.120239
"2017-12-29",74.669998,74.849998,73.470001,73.510002,1038100,70.109299
