"dates","TFX.Open","TFX.High","TFX.Low","TFX.Close","TFX.Volume","TFX.Adjusted"
"2017-11-13",252.830002,258.48999,251.419998,256.940002,199200,252.934311
"2017-11-14",253.600006,256.700012,251.300003,256.549988,261600,252.88504
"2017-11-15",254.630005,259.01001,253.619995,255.440002,204900,251.790848
"2017-11-16",255.740005,266.390015,255.740005,263.440002,356200,259.676605
"2017-11-17",263.01001,266.450012,261.350006,266.209991,235500,262.407013
"2017-11-20",266.209991,268.779999,263.019989,266.640015,189400,262.830933
"2017-11-21",268.23999,269.779999,266.640015,267.600006,379700,263.777161
"2017-11-22",266.829987,268.5,264.709991,266.549988,277500,262.742126
"2017-11-24",266.950012,268.329987,264.450012,267.709991,55300,263.88559
"2017-11-27",267.910004,269.720001,266.459991,267.940002,177000,264.112274
"2017-11-28",268.579987,271.230011,266.339996,270.190002,286300,266.330109
"2017-11-29",270.290009,270.950012,262.440002,264.410004,296100,260.632721
"2017-11-30",265.799988,267.660004,262.890015,265.519989,327800,261.726868
"2017-12-01",265.320007,266.700012,259.160004,265.579987,262700,261.786011
"2017-12-04",268.559998,269.549988,252.770004,252.979996,311200,249.365997
"2017-12-05",253.860001,255.470001,250.610001,251.75,341500,248.153595
"2017-12-06",251.860001,253.479996,248.949997,250.100006,377400,246.527161
"2017-12-07",250.240005,253.839996,250.169998,251.190002,306900,247.601593
"2017-12-08",252.110001,255.130005,250.789993,252.759995,333500,249.14917
"2017-12-11",252.020004,252.550003,250.520004,252.179993,307200,248.577423
"2017-12-12",253.229996,255.880005,249.380005,249.860001,391900,246.290588
"2017-12-13",249.160004,254.520004,249.160004,251.910004,365600,248.31131
"2017-12-14",252.660004,253.919998,248.649994,249.350006,345300,245.787857
"2017-12-15",250.360001,255.139999,249.839996,252.169998,658000,248.567581
"2017-12-18",253.070007,255,251.470001,251.910004,309700,248.31131
"2017-12-19",251.199997,255.5,250.529999,254.229996,470200,250.59816
"2017-12-20",254.009995,256.839996,253.410004,255.770004,178000,252.11615
"2017-12-21",255.770004,255.910004,249.779999,249.919998,220000,246.349731
"2017-12-22",249.710007,252.630005,248.910004,249.440002,150400,245.876617
"2017-12-26",248.940002,250.669998,247.289993,247.889999,99600,244.348724
"2017-12-27",248.009995,250.910004,247.649994,249.649994,94700,246.083572
"2017-12-28",250.130005,251.589996,247.990005,251.509995,146000,247.917007
"2017-12-29",251.490005,253.279999,248.479996,248.820007,176600,245.265472
