"dates","GPN.Open","GPN.High","GPN.Low","GPN.Close","GPN.Volume","GPN.Adjusted"
"2017-11-15",101.010002,101.300003,99.029999,99.389999,1131300,98.693779
"2017-11-16",99.839996,101.120003,99.699997,100.220001,861800,99.517982
"2017-11-17",99.830002,100.169998,99.410004,100.029999,622800,99.329315
"2017-11-20",100.480003,101.559998,100.199997,101.080002,695900,100.371933
"2017-11-21",101.519997,103.209999,101.190002,103.209999,1017400,102.48703
"2017-11-22",103.169998,103.370003,102.089996,102.43,659500,101.712494
"2017-11-24",102.610001,103.510002,102.470001,103.470001,266000,102.745201
"2017-11-27",103.779999,104.190002,102.739998,103.889999,686300,103.162247
"2017-11-28",104.349998,104.900002,103.43,103.550003,838200,102.824654
"2017-11-29",103.669998,103.669998,98.889999,98.959999,1837200,98.266785
"2017-11-30",99.459999,100.75,98.730003,100.559998,1725700,99.855576
"2017-12-01",100.459999,101.010002,98.32,100.75,1093300,100.044258
"2017-12-04",101.25,101.489998,95.32,95.959999,2118900,95.287811
"2017-12-05",95.959999,97.669998,95.370003,96.629997,1328600,95.95311
"2017-12-06",96.650002,98.480003,96.339996,97.190002,1630700,96.509193
"2017-12-07",97.459999,99.57,97.459999,99.190002,709800,98.495171
"2017-12-08",99.389999,99.849998,99,99.370003,639000,98.673904
"2017-12-11",99.18,100.510002,98.82,100.220001,866200,99.517982
"2017-12-12",99.660004,100.730003,99.650002,100.139999,892700,99.43853
"2017-12-13",100.43,101.370003,99.07,99.360001,1049800,98.663979
"2017-12-14",99.5,100.169998,99.32,99.540001,1269900,98.852676
"2017-12-15",100.139999,101.449997,99.599998,100.830002,2747300,100.133774
"2017-12-18",101.550003,102.269997,100.639999,101.360001,1003700,100.660103
"2017-12-19",101.379997,102.889999,100.860001,102.720001,1218000,102.010719
"2017-12-20",102.82,103.389999,101.629997,101.720001,733900,101.017624
"2017-12-21",102.040001,102.230003,99.82,100.370003,1119000,99.676964
"2017-12-22",100.300003,100.639999,99.959999,100.360001,548300,99.667015
"2017-12-26",100.059998,101.010002,99.57,100.730003,440700,100.034462
"2017-12-27",101.019997,101.019997,99.75,100.330002,1077800,99.637222
"2017-12-28",100.349998,100.410004,99.610001,100.32,948100,99.627289
"2017-12-29",100.599998,100.75,99.980003,100.239998,844400,99.547844
