"dates","WAB.Open","WAB.High","WAB.Low","WAB.Close","WAB.Volume","WAB.Adjusted"
"2017-11-21",74.139999,74.260002,73.260002,73.330002,677800,71.837646
"2017-11-22",73.510002,73.860001,73.029999,73.080002,368800,71.592735
"2017-11-24",73.440002,73.940002,72.809998,73.150002,244700,71.661316
"2017-11-27",73.029999,73.559998,72.559998,72.709999,579600,71.230255
"2017-11-28",72.790001,74.910004,72.209999,74.860001,804800,73.336494
"2017-11-29",74.550003,77.32,74.400002,77,1084600,75.432945
"2017-11-30",77.019997,77.980003,76.550003,76.900002,926600,75.334999
"2017-12-01",76.870003,76.959999,74.93,76.300003,573300,74.747192
"2017-12-04",77.010002,77.739998,76.610001,77.599998,586900,76.020737
"2017-12-05",77.660004,77.879997,76.669998,76.93,667900,75.36438
"2017-12-06",76.68,77.080002,74.839996,74.860001,585900,73.336494
"2017-12-07",74.660004,76.290001,74.660004,75.470001,453000,73.93409
"2017-12-08",76.139999,76.980003,76,76.230003,461400,74.678627
"2017-12-11",76.510002,77.529999,76.330002,77.300003,928500,75.726837
"2017-12-12",77.269997,77.559998,76.540001,76.730003,554300,75.168449
"2017-12-13",77.559998,78.25,76.709999,78.050003,708600,76.461594
"2017-12-14",78.349998,78.709999,76.769997,76.870003,361900,75.305603
"2017-12-15",76.970001,78.209999,76.57,76.669998,1115700,75.109673
"2017-12-18",77.169998,79.199997,77.169998,78.050003,536900,76.461594
"2017-12-19",78.099998,79.230003,77.809998,78.910004,494600,77.304085
"2017-12-20",79.290001,81.120003,79,80.389999,874600,78.75396
"2017-12-21",80.309998,80.809998,79.669998,79.860001,384100,78.234741
"2017-12-22",79.550003,79.82,78.889999,79.629997,381200,78.009415
"2017-12-26",79.769997,81.019997,79.769997,80.790001,285800,79.145828
"2017-12-27",81.110001,81.989998,81.029999,81.370003,443100,79.714005
"2017-12-28",81.610001,81.699997,80.599998,81.510002,352600,79.851173
"2017-12-29",81.510002,82.120003,81.150002,81.43,459300,79.772797
