"dates","CHRW.Open","CHRW.High","CHRW.Low","CHRW.Close","CHRW.Volume","CHRW.Adjusted"
"2017-09-19",72.370003,72.870003,72.150002,72.599998,1041200,67.016907
"2017-09-20",72.949997,73.260002,72.349998,72.790001,1852800,67.192307
"2017-09-21",72.870003,73.400002,72.519997,73,1051300,67.386162
"2017-09-22",73.160004,73.800003,72.800003,73.129997,1098000,67.506157
"2017-09-25",73.290001,73.940002,72.919998,73.919998,1043700,68.235413
"2017-09-26",74,75.110001,73.489998,74.889999,1945300,69.130836
"2017-09-27",75.169998,75.730003,74.93,75.68,2092800,69.860069
"2017-09-28",75.690002,76.010002,75.25,75.480003,974100,69.675438
"2017-09-29",75.370003,76.160004,75.25,76.099998,1348600,70.247757
"2017-10-02",76.279999,77.379997,75.620003,77.300003,1999100,71.355484
"2017-10-03",76.970001,77.080002,76.050003,76.129997,2354800,70.275459
"2017-10-04",76.040001,76.150002,74.300003,75.019997,1979400,69.250809
"2017-10-05",74.790001,76.150002,74.610001,76.050003,1869100,70.201614
"2017-10-06",75.93,76.57,75.669998,76.519997,1283800,70.63546
"2017-10-09",76.550003,76.730003,75.389999,75.449997,819500,69.647743
"2017-10-10",77.739998,78.860001,76.860001,77.089996,2527000,71.161629
"2017-10-11",76.989998,77.43,76.43,76.699997,857900,70.80162
"2017-10-12",76.93,77.25,76.410004,77.18,1062300,71.244705
"2017-10-13",78.580002,78.940002,77.150002,77.260002,1655200,71.318565
"2017-10-16",78.129997,78.699997,76.470001,77.330002,1553200,71.383171
"2017-10-17",77.059998,77.300003,75.949997,76.019997,1586800,70.173904
"2017-10-18",75.949997,77.669998,75.93,77.339996,1601000,71.392403
"2017-10-19",77.260002,78.050003,76.75,77.980003,712600,71.983185
"2017-10-20",78.379997,78.699997,77.620003,78.300003,1471000,72.27858
"2017-10-23",78.68,78.720001,77.790001,78.43,1052500,72.398582
"2017-10-24",78.730003,79.650002,77.080002,78.830002,1218300,72.767822
"2017-10-25",78.43,78.910004,77.940002,78.599998,1220900,72.555496
"2017-10-26",79.629997,80.830002,79.160004,79.589996,2095400,73.469368
"2017-10-27",80.080002,80.080002,78.5,79.82,1649000,73.681679
"2017-10-30",79.669998,80.029999,78.019997,78.349998,1665800,72.324738
"2017-10-31",78.300003,79.330002,78.300003,78.529999,2280600,72.490875
"2017-11-01",80.900002,80.940002,77.830002,79.330002,3029700,73.22937
"2017-11-02",80.150002,81.349998,78.599998,79.550003,4220600,73.432457
"2017-11-03",79.5,80.139999,78.989998,79.440002,2348600,73.330917
"2017-11-06",79.449997,79.660004,78.32,79.080002,2183200,72.998596
"2017-11-07",79.489998,80.800003,79.099998,80.5,2410800,74.309402
"2017-11-08",80.260002,80.93,80,80.629997,1567400,74.429382
"2017-11-09",80.209999,81.089996,80.139999,80.68,2254700,74.47554
"2017-11-10",80.309998,80.480003,80.040001,80.330002,1115800,74.152466
"2017-11-13",80.339996,80.5,79.790001,80.360001,1185800,74.180161
"2017-11-14",80.099998,80.610001,80,80.370003,1016500,74.189392
"2017-11-15",80.099998,80.190002,79.519997,79.949997,1103400,73.801689
"2017-11-16",80.07,80.529999,79.949997,80.400002,924800,74.217094
"2017-11-17",78.75,79.309998,77.519997,78.440002,2570500,72.407799
"2017-11-20",78.610001,78.940002,78.230003,78.43,1345500,72.398582
"2017-11-21",78.580002,79,78.300003,78.790001,1314600,72.730888
"2017-11-22",78.709999,79.769997,78.699997,79.239998,896800,73.146294
"2017-11-24",79.449997,79.919998,77.900002,79.669998,325500,73.543205
"2017-11-27",79.5,80.040001,79.360001,79.540001,1068000,73.423225
"2017-11-28",80.199997,81.629997,79.720001,81.529999,1405500,75.260185
"2017-11-29",81.400002,84.559998,81.139999,84.489998,2180700,77.992561
"2017-11-30",84.349998,87.169998,84.349998,86.650002,3268500,79.98645
"2017-12-01",86.599998,87.029999,84.559998,86.540001,2029000,79.884911
"2017-12-04",87.550003,89.110001,86.580002,86.760002,2544300,80.087997
"2017-12-05",86.93,87.370003,85.709999,85.919998,1632300,79.312576
"2017-12-06",85.720001,87.330002,85.459999,87.150002,1479800,80.448006
"2017-12-07",86.849998,87.75,86.43,87.419998,1708900,80.697243
"2017-12-08",87.410004,88.410004,87.099998,88.379997,1251400,81.583405
"2017-12-11",88.279999,88.419998,87.610001,87.970001,963200,81.204933
"2017-12-12",88.190002,88.440002,87.419998,88,912900,81.232628
"2017-12-13",88.089996,88.540001,87.580002,87.769997,1523500,81.020325
"2017-12-14",88.050003,88.050003,85.620003,85.790001,2319500,79.192581
"2017-12-15",85.599998,86.75,85.190002,86.209999,3197500,80.009293
"2017-12-18",86.879997,87.790001,86.360001,87.160004,1819600,80.890968
"2017-12-19",86.779999,87.309998,86.419998,86.629997,1093900,80.399055
"2017-12-20",87.32,87.660004,86.720001,86.75,1250500,80.510452
"2017-12-21",86.980003,87.260002,86.360001,87.129997,946700,80.863106
"2017-12-22",87.220001,89.239998,86.889999,88.699997,1351600,82.320198
"2017-12-26",88.599998,89.720001,88.459999,88.790001,741000,82.403725
"2017-12-27",88.970001,89.800003,88.220001,89.5,674500,83.06266
"2017-12-28",89.510002,89.550003,88.370003,89.459999,756000,83.025528
"2017-12-29",89.699997,89.889999,89.050003,89.089996,637700,82.682129
