"dates","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
"2017-10-09",61.099998,61.27,59.93,60.220001,1392100,57.355099
"2017-10-10",60.32,60.98,60.150002,60.299999,1278200,57.43129
"2017-10-11",60.200001,60.740002,59.349998,59.43,2062400,56.602688
"2017-10-12",60.400002,60.400002,57.59,58.200001,3094400,55.431198
"2017-10-13",58.459999,59.360001,57.599998,58.82,2262800,56.021702
"2017-10-16",58.790001,59.009998,58.25,58.639999,1437900,55.850266
"2017-10-17",58.57,59.5,58.560001,59.099998,2118300,56.28838
"2017-10-18",59.099998,60.02,58.380001,58.68,1604100,55.888371
"2017-10-19",58.560001,58.880001,58.049999,58.43,1716800,55.650249
"2017-10-20",58.57,59.110001,58.32,58.889999,1934000,56.088367
"2017-10-23",58.740002,59.490002,58.369999,58.43,2070800,55.650249
"2017-10-24",58.380001,58.459999,57.25,58.299999,3014500,55.526447
"2017-10-25",58.470001,58.77,57.450001,57.919998,4453600,55.164524
"2017-10-26",54.900002,57.549999,54.759998,57.349998,7657300,54.621643
"2017-10-27",57.099998,58.490002,56.27,58.259998,3585300,55.488338
"2017-10-30",58.27,60.68,57.889999,60.490002,3429400,57.612259
"2017-10-31",60.73,61,59.259998,60.259998,2939500,57.393192
"2017-11-01",60.400002,60.610001,59.18,59.279999,1592800,56.459824
"2017-11-02",59.34,59.919998,58.5,59.66,1961600,56.821739
"2017-11-03",57.900002,60.200001,57.900002,58.970001,1873400,56.164574
"2017-11-06",59.110001,59.799999,59.009998,59.619999,1550700,56.783642
"2017-11-07",59.5,59.66,58.689999,59.139999,949100,56.326481
"2017-11-08",59.16,60.830002,59.060001,60.639999,1933600,57.755116
"2017-11-09",60.27,62.16,60.169998,61.880001,1589400,58.936127
"2017-11-10",61.66,63.360001,61.560001,62.669998,3016000,59.688545
"2017-11-13",62.450001,62.959999,61.290001,61.330002,1439800,58.412285
"2017-11-14",60.93,62.139999,60.77,61.650002,1381900,58.717068
"2017-11-15",61.700001,63.240002,61.110001,62.84,2062200,59.850456
"2017-11-16",63.139999,64.160004,62.799999,63.299999,2190700,60.288578
"2017-11-17",63.43,64.599998,63.130001,64.5,1958200,61.694633
"2017-11-20",64.800003,65.790001,64.639999,65.730003,2231100,62.871151
"2017-11-21",65.790001,65.800003,63.939999,64.870003,2113800,62.048546
"2017-11-22",64.910004,65.769997,64.389999,64.720001,1484300,61.905071
"2017-11-24",64.599998,64.720001,64.120003,64.290001,543500,61.493771
"2017-11-27",64.57,65.050003,64,64.720001,1583300,61.905071
"2017-11-28",64.730003,67.809998,64.449997,67.75,2199300,64.803299
"2017-11-29",67.720001,69.959999,67.5,69.360001,3240800,66.343254
"2017-11-30",69.580002,70.610001,68.220001,68.239998,2490100,65.271973
"2017-12-01",68.529999,69.18,67.230003,68.160004,2647300,65.195457
"2017-12-04",68.620003,69.419998,68.089996,68.269997,4821900,65.300674
"2017-12-05",68.769997,69.43,68.089996,68.75,3461000,65.759781
"2017-12-06",68.889999,69.260002,66.949997,67.010002,1513900,64.095467
"2017-12-07",66.970001,67.379997,66.169998,66.480003,1906900,63.588516
"2017-12-08",66.849998,67.830002,66.269997,67.660004,1899200,64.717209
"2017-12-11",68.300003,68.360001,66.629997,67.150002,1689300,64.229385
"2017-12-12",67,68,66.610001,67.839996,1160200,64.889359
"2017-12-13",67.779999,68.559998,67.529999,67.919998,1686900,64.965889
"2017-12-14",68.080002,68.410004,66.739998,66.779999,1464000,63.875462
"2017-12-15",67.290001,68.739998,66.889999,68.419998,6084600,65.444145
"2017-12-18",68.589996,69.5,68.449997,69.199997,1558500,66.190208
"2017-12-19",69.150002,70.599998,68.440002,70.5,2290400,67.433678
"2017-12-20",71.089996,73.230003,70.919998,72.970001,3023300,69.796242
"2017-12-21",72.989998,74.529999,72.650002,74.389999,2046000,71.15448
"2017-12-22",74.470001,74.620003,73.5,74.480003,1153500,71.24057
"2017-12-26",74.589996,75.639999,74.449997,75.300003,1107300,72.024902
"2017-12-27",75.489998,75.5,74.82,74.879997,864300,71.623169
"2017-12-28",75.120003,75.160004,74.519997,75.080002,611600,71.814476
"2017-12-29",75,75.220001,74.580002,74.75,731000,71.498825
