"dates","UHS.Open","UHS.High","UHS.Low","UHS.Close","UHS.Volume","UHS.Adjusted"
"2017-10-24",112.760002,113.169998,111.190002,111.5,1038400,110.214012
"2017-10-25",110.5,110.769997,106.559998,110.75,2069800,109.472672
"2017-10-26",109.389999,109.580002,103.029999,103.860001,2763000,102.662148
"2017-10-27",103.860001,105.07,102.519997,103.489998,1249700,102.29641
"2017-10-30",103.129997,103.919998,101.309998,102.279999,1116100,101.100357
"2017-10-31",102.160004,104.059998,101.82,102.699997,778000,101.515503
"2017-11-01",102.449997,103.110001,100.779999,102.120003,1338500,100.942215
"2017-11-02",101.660004,103.449997,101.660004,102.400002,941700,101.218971
"2017-11-03",102.82,102.82,101.419998,101.610001,656500,100.438087
"2017-11-06",101.919998,102.599998,101.25,101.75,591300,100.576492
"2017-11-07",101.989998,102.900002,100.650002,101.050003,576300,99.884537
"2017-11-08",100.550003,101.239998,99.559998,100.739998,715700,99.578125
"2017-11-09",100.589996,101.129997,99.089996,99.790001,1149800,98.639084
"2017-11-10",99.309998,99.650002,96.839996,97.709999,1507400,96.583061
"2017-11-13",97.370003,98.75,95.589996,97.760002,1763500,96.6325
"2017-11-14",97.379997,97.580002,96,97,1121000,95.881256
"2017-11-15",96.510002,96.699997,95.260002,95.769997,1029100,94.665451
"2017-11-16",96.5,98.660004,96.489998,98.379997,1043200,97.245346
"2017-11-17",98.239998,98.739998,97.169998,97.220001,688500,96.098724
"2017-11-20",97.230003,97.25,95.919998,96.879997,824600,95.762642
"2017-11-21",97.089996,98.949997,96.230003,98.769997,866800,97.630852
"2017-11-22",98.510002,101.599998,98.349998,100.580002,757600,99.419968
"2017-11-24",100.339996,100.589996,99.07,100.480003,384300,99.321121
"2017-11-27",100.370003,101.43,99.839996,100.739998,747100,99.578125
"2017-11-28",101.089996,102.510002,100.360001,102.330002,555800,101.149773
"2017-11-29",102.709999,108.370003,102.629997,107.470001,1747300,106.230507
"2017-11-30",107.739998,110.959999,106.959999,108.349998,1618200,107.200111
"2017-12-01",108.470001,108.989998,105.099998,108.059998,1055300,106.91317
"2017-12-04",108.300003,110.400002,106.199997,106.260002,876400,105.132278
"2017-12-05",106.099998,106.93,104.040001,105.949997,1014800,104.825569
"2017-12-06",105.949997,107.889999,105.269997,107.660004,1113000,106.517426
"2017-12-07",107.599998,111.529999,107,110.339996,1556200,109.168991
"2017-12-08",110.5,111.650002,109.809998,111.559998,1492700,110.37603
"2017-12-11",112.029999,112.589996,110.629997,110.980003,1015600,109.802208
"2017-12-12",112.970001,114.129997,111.870003,112.440002,1025200,111.246704
"2017-12-13",112.68,114.980003,111.730003,113.879997,1101600,112.67141
"2017-12-14",113.919998,114.889999,112.809998,112.93,1046500,111.731506
"2017-12-15",113.57,114.230003,112.68,113.440002,1335900,112.236084
"2017-12-18",113.870003,114.790001,112.559998,113.120003,875100,111.919487
"2017-12-19",113.18,113.959999,111.660004,113.040001,926100,111.840332
"2017-12-20",112.959999,113.040001,111.349998,112.779999,668800,111.583092
"2017-12-21",113.199997,115.57,112.800003,114.769997,1157400,113.551971
"2017-12-22",114.370003,115.279999,114.120003,115.059998,714300,113.83889
"2017-12-26",115.260002,116.209999,113.760002,114.379997,484200,113.1661
"2017-12-27",114.199997,114.720001,113.419998,114.160004,368800,112.948441
"2017-12-28",114.68,114.900002,113.839996,114.370003,299100,113.156212
"2017-12-29",114.589996,115.120003,113.32,113.349998,507300,112.147034
