"dates","PXD.Open","PXD.High","PXD.Low","PXD.Close","PXD.Volume","PXD.Adjusted"
"2016-02-23",123.510002,124.879997,119.5,119.57,2093600,114.88504
"2016-02-24",117.669998,120.57,116.540001,119.330002,2387000,114.654434
"2016-02-25",119.449997,121.940002,115.169998,120.489998,1965900,115.768974
"2016-02-26",123.540001,126.699997,122.089996,123.370003,2060700,118.536133
"2016-02-29",123.870003,124.010002,120.32,120.529999,1856100,115.807404
"2016-03-01",121.57,128.160004,120.080002,128.100006,3471400,123.080818
"2016-03-02",127.360001,131.339996,125.029999,131.25,3137000,126.107384
"2016-03-03",130.990005,133.229996,126.889999,128.270004,3731200,123.244148
"2016-03-04",130,133.300003,126.279999,128.800003,3940000,123.753395
"2016-03-07",128.160004,131.729996,122.080002,130.639999,5133600,125.521255
"2016-03-08",129.440002,130.940002,124.449997,125.650002,3044700,120.726807
"2016-03-09",127.760002,129.5,124.300003,128.679993,1981500,123.638092
"2016-03-10",127.269997,130.960007,125.5,129.490005,2506200,124.416359
"2016-03-11",131.5,137.979996,131.429993,137.039993,3479800,131.670517
"2016-03-14",135.509995,137.539993,134.029999,135.389999,2303100,130.085205
"2016-03-15",133.899994,135.899994,132.380005,135.589996,1989900,130.277344
"2016-03-16",136.710007,139.25,132.949997,137.479996,2624300,132.093277
"2016-03-17",139.309998,144.300003,137.820007,142.25,3774300,136.676376
"2016-03-18",143.509995,145.210007,139.720001,143.080002,3917000,137.473892
"2016-03-21",142.089996,145.869995,139.169998,142.080002,2345800,136.513062
"2016-03-22",141.339996,143.449997,140.080002,140.199997,1405000,134.706711
"2016-03-23",139.740005,139.899994,135.820007,136.770004,1872700,131.411118
"2016-03-24",133.5,139.5,131.360001,139.190002,1746800,133.736282
"2016-03-28",139.630005,140,134.139999,137.460007,1640300,132.074066
"2016-03-29",136.389999,140,134.949997,139.839996,1713000,134.399918
"2016-03-30",141.130005,142.610001,139.279999,140.410004,2059500,134.947754
"2016-03-31",139.520004,141.270004,138.110001,140.740005,2020500,135.264954
"2016-04-01",137.190002,140.740005,136.970001,139.759995,1456100,134.323044
"2016-04-04",140.830002,143.589996,137.919998,138.440002,1907900,133.054398
"2016-04-05",137.419998,142.050003,137.419998,141.039993,2036100,135.553223
"2016-04-06",142.460007,145.25,141.25,142.929993,2049800,137.36972
"2016-04-07",142.149994,143.410004,140,141.779999,1378800,136.264465
"2016-04-08",145.119995,147.820007,143.419998,144.770004,1661900,139.138138
"2016-04-11",145.720001,146.710007,142.419998,142.550003,1731300,137.004471
"2016-04-12",143.240005,150.330002,142.789993,147.410004,2897700,141.675446
"2016-04-13",147.360001,147.75,143.720001,146.649994,2370600,140.945007
"2016-04-14",147,149.809998,145,149.660004,2090200,143.837906
"2016-04-15",148.279999,149.289993,143.75,144.130005,2847000,138.523056
"2016-04-18",140.5,148.740005,139,147.330002,2256900,141.598557
"2016-04-19",148.850006,153.139999,147.550003,152.169998,2790100,146.250259
"2016-04-20",151.740005,156.25,149.710007,154.729996,2228800,148.710648
"2016-04-21",155.149994,155.979996,150.139999,150.630005,2349000,144.770157
"2016-04-22",151.740005,155.440002,151.289993,153.149994,2247800,147.192154
"2016-04-25",152.5,154.309998,151.559998,153.5,2101700,147.528519
"2016-04-26",159.289993,166.75,158.699997,165.360001,4868400,158.927139
"2016-04-27",168.589996,171.880005,163.550003,168.720001,3882400,162.156464
"2016-04-28",167.190002,171.080002,163.759995,164.990005,2431700,158.571548
"2016-04-29",165.320007,168.880005,162.050003,166.100006,2182000,159.638351
"2016-05-02",165.809998,166.770004,163.490005,165.610001,1680900,159.167419
"2016-05-03",163.550003,163.809998,157.759995,159.210007,2353800,153.016403
"2016-05-04",159.509995,160.979996,155.75,157.369995,1721100,151.247986
"2016-05-05",160.850006,163.720001,159.630005,161.820007,2479800,155.524841
"2016-05-06",159.770004,162.960007,159.070007,159.460007,1313400,153.256638
"2016-05-09",157.649994,160.610001,157.179993,159.929993,1610400,153.708359
"2016-05-10",159.919998,161.990005,159.490005,161.300003,1121800,155.025101
"2016-05-11",160.479996,164.300003,159.759995,164.139999,1490900,157.754593
"2016-05-12",166.119995,168.5,163.300003,167.029999,1962700,160.53215
"2016-05-13",166.169998,168.339996,163.399994,163.589996,1426400,157.225998
"2016-05-16",166.300003,168.5,165.610001,166.190002,1384300,159.724838
"2016-05-17",165.660004,167,164.759995,165.520004,1382700,159.080933
"2016-05-18",165.449997,166.179993,162.190002,163.350006,1260400,156.995331
"2016-05-19",162.070007,163.369995,157.639999,162.839996,2186500,156.505157
"2016-05-20",163.5,165.529999,161.720001,164.339996,1643900,157.946808
"2016-05-23",162.690002,163.479996,161.460007,162.619995,1367200,156.293747
"2016-05-24",164,166.149994,161.889999,162.970001,1500300,156.630112
"2016-05-25",164.059998,165.580002,161.779999,162.479996,1992100,156.15918
"2016-05-26",163.949997,166,161.729996,162.300003,2041200,155.98616
"2016-05-27",162.210007,162.779999,159,161.610001,1291200,155.323059
"2016-05-31",162.600006,163.580002,159.690002,160.320007,1539200,154.083221
"2016-06-01",160.320007,160.479996,157.889999,159.479996,1132300,153.275879
"2016-06-02",157.789993,159.970001,156.289993,159.399994,1374100,153.198975
"2016-06-03",159.630005,160.449997,158.100006,159.75,1285600,153.5354
"2016-06-06",161.559998,162.460007,159.910004,160.889999,1506800,154.631027
"2016-06-07",161.520004,165.610001,161,165.589996,1895400,159.148163
"2016-06-08",167.410004,169.460007,165.639999,167.100006,2105700,160.599472
"2016-06-09",164.559998,167.210007,164.070007,164.199997,1049000,157.812271
"2016-06-10",162.490005,163.889999,158.880005,159.550003,1515200,153.34317
"2016-06-13",158.830002,163.5,158.110001,160.679993,1561000,154.429214
"2016-06-14",159.679993,163.179993,159.679993,163.039993,1147000,156.697388
"2016-06-15",161.75,164.380005,160.479996,162.5,1159400,156.178391
"2016-06-16",156.490005,157.080002,151.910004,152.639999,8238500,146.70192
"2016-06-17",154.5,155.130005,153.070007,154.429993,3269700,148.422318
"2016-06-20",156.740005,156.970001,153.509995,153.949997,2714400,147.961014
"2016-06-21",153.949997,157.789993,152.729996,157.029999,3270600,150.921204
"2016-06-22",158.5,160.800003,156.570007,158.75,2733300,152.574295
"2016-06-23",160.610001,162.429993,159.660004,160.589996,1999600,154.342682
"2016-06-24",153.910004,155.759995,152.520004,152.919998,4591300,146.971115
"2016-06-27",151.580002,151.869995,146.080002,146.610001,2592300,140.90654
"2016-06-28",150.080002,151.479996,149.080002,149.710007,2857000,143.885941
"2016-06-29",151.880005,152.919998,151.380005,151.630005,4007500,145.731262
"2016-06-30",151.779999,152.009995,149.869995,151.210007,1841900,145.327621
"2016-07-01",151.669998,152.789993,149.639999,151.110001,2336700,145.231491
"2016-07-05",148.559998,151.460007,147.369995,151.460007,2548600,145.567886
"2016-07-06",151.009995,152,149.229996,151.550003,2316300,145.654373
"2016-07-07",153.190002,153.770004,148.860001,149.229996,2243700,143.424606
"2016-07-08",150.710007,153.940002,149.919998,153.720001,1911200,147.73999
"2016-07-11",154.5,155.490005,152.830002,153,1370800,147.047958
"2016-07-12",155.110001,158.5,154.820007,156.5,1808400,150.411835
"2016-07-13",156.5,157.039993,152.660004,154.160004,1628300,148.162842
"2016-07-14",155.919998,156.679993,154.440002,155.5,1476700,149.450699
"2016-07-15",156.660004,157.410004,155.550003,156.699997,1405700,150.604019
"2016-07-18",157.210007,158.990005,155.880005,156.850006,1109500,150.74823
"2016-07-19",156.009995,156.710007,153.419998,154.899994,1590400,148.874069
"2016-07-20",153.690002,155.899994,152.710007,153.880005,1801500,147.893738
"2016-07-21",153.800003,155.279999,151.830002,152.25,1854000,146.327148
"2016-07-22",152.690002,153.589996,151.449997,153.399994,1794200,147.432404
"2016-07-25",152,152.199997,148.160004,148.830002,2019800,143.040161
"2016-07-26",148.630005,149.899994,147.320007,149.100006,2824000,143.299683
"2016-07-27",150.410004,153.389999,147.210007,150.630005,3442100,144.770157
"2016-07-28",153.25,158.800003,152.889999,157.539993,4030100,151.411346
"2016-07-29",157.619995,163.130005,157.369995,162.570007,2684300,156.245712
"2016-08-01",161.039993,161.520004,156.520004,157.229996,2574900,151.113419
"2016-08-02",158.5,160.470001,155.630005,159.580002,1764200,153.371994
"2016-08-03",160,163.600006,158.610001,163.110001,2218800,156.764648
"2016-08-04",161.550003,165.460007,160.199997,162.899994,2179600,156.562851
"2016-08-05",163,168.850006,161.889999,168.089996,2687400,161.550949
"2016-08-08",169.75,172.5,169.350006,170.649994,2059800,164.011322
"2016-08-09",171.190002,172.160004,170.270004,171.300003,1761900,164.636063
"2016-08-10",171.550003,172.850006,170.740005,171.770004,2078300,165.087784
"2016-08-11",173.039993,175,171.679993,174.199997,1431600,167.423264
"2016-08-12",175.009995,176.649994,173.360001,176.520004,1110800,169.653015
"2016-08-15",177,180.259995,176.929993,179.149994,1977400,172.18071
"2016-08-16",178.169998,179.759995,175.110001,178.770004,1778000,171.81546
"2016-08-17",179.630005,180.449997,178.470001,180.300003,2228200,173.285934
"2016-08-18",181.899994,183.940002,181,183.910004,1647800,176.755508
"2016-08-19",183.449997,186.330002,183.309998,185.589996,2006300,178.370163
"2016-08-22",183.149994,183.149994,180.139999,181.369995,2167700,174.314301
"2016-08-23",180.619995,182.889999,180.229996,182.25,2346700,175.16008
"2016-08-24",181.860001,182.580002,180.210007,180.580002,2035100,173.555069
"2016-08-25",180.570007,181.039993,179.080002,180.410004,1697200,173.391663
"2016-08-26",181.300003,181.960007,178.580002,179.5,1294300,172.517059
"2016-08-29",179.309998,183.009995,178.389999,182.919998,1707400,175.803986
"2016-08-30",183.740005,185,181.100006,182.869995,1133400,175.755951
"2016-08-31",181.490005,182.860001,177.130005,179.050003,1701800,172.084549
"2016-09-01",178.029999,180.339996,176.839996,180.220001,1548800,173.209061
"2016-09-02",182,183.919998,181.779999,183.710007,1247700,176.563309
"2016-09-06",183.690002,184.899994,181.460007,183.5,1382300,176.361465
"2016-09-07",184.839996,188.600006,184.270004,188.309998,2035400,180.984329
"2016-09-08",189.679993,190.940002,186.429993,187.509995,2240900,180.215454
"2016-09-09",185.850006,187.660004,180.529999,180.600006,2669100,173.574265
"2016-09-12",179.470001,184.679993,177.220001,183.210007,2063100,176.082748
"2016-09-13",180.660004,181.149994,174.800003,176.869995,1773100,169.98938
"2016-09-14",175.770004,179.080002,174.509995,176.309998,1767700,169.451172
"2016-09-15",176.880005,181.059998,176.309998,178.479996,1579300,171.536728
"2016-09-16",175.800003,177.460007,174.089996,177.119995,2548500,170.229645
"2016-09-19",178.369995,179.729996,176.429993,176.5,1378100,169.633743
"2016-09-20",176.389999,177.929993,174.740005,175.75,1591700,168.912918
"2016-09-21",178.080002,182.75,177.110001,182.410004,1569300,175.313858
"2016-09-22",184.050003,185,179,179.050003,1148700,172.084549
"2016-09-23",178.380005,179.25,173.339996,175.529999,1366200,168.701508
"2016-09-26",176.059998,177.25,174.330002,174.570007,1113400,167.778885
"2016-09-27",171.990005,174.25,170.309998,172.809998,1215100,166.087311
"2016-09-28",174.539993,184.070007,172.699997,183.429993,2455400,176.334961
"2016-09-29",181.600006,187.740005,181.600006,185.360001,3189500,178.190338
"2016-09-30",186.199997,187.990005,184.789993,185.649994,1896200,178.469116
"2016-10-03",185,186.419998,182.919998,185.389999,1447000,178.219177
"2016-10-04",185.979996,186.240005,181.419998,182.5,1569200,175.440964
"2016-10-05",185.279999,186.649994,184.649994,185.330002,1825400,178.161484
"2016-10-06",185.889999,186.669998,183.520004,186.199997,1249100,178.997849
"2016-10-07",186.880005,188.309998,185.669998,186.389999,1261100,179.180496
"2016-10-10",188.020004,193.320007,187.800003,193.240005,2185100,185.765549
"2016-10-11",192.490005,193.389999,190.669998,192.460007,1481800,185.015701
"2016-10-12",191.199997,192.229996,190.070007,190.910004,1246900,183.52565
"2016-10-13",189.309998,190.050003,186.559998,188.160004,1091200,180.882019
"2016-10-14",189.630005,189.789993,185.850006,185.960007,1233900,178.767151
"2016-10-17",186.279999,187.070007,182.020004,184.279999,1173900,177.1521
"2016-10-18",186.660004,186.669998,182.869995,184.029999,1137300,176.911804
"2016-10-19",186.160004,191.279999,186,189.029999,1741800,181.718369
"2016-10-20",187.029999,190.270004,186.279999,189.380005,1106000,182.054855
"2016-10-21",187.559998,189.130005,185.929993,187,1084500,179.766907
"2016-10-24",186.979996,188,181.550003,185.330002,1320900,178.161484
"2016-10-25",185.25,186.649994,182.949997,183.029999,943900,175.95047
"2016-10-26",181,184.830002,179.589996,183.029999,1306600,175.95047
"2016-10-27",183.649994,184.100006,182.360001,182.669998,929700,175.604355
"2016-10-28",182.669998,186.570007,180.190002,181.630005,1331700,174.60463
"2016-10-31",180.839996,182.449997,178.429993,179.020004,1310700,172.095581
"2016-11-01",179.929993,182.059998,177.199997,180.970001,1845200,173.970169
"2016-11-02",173.220001,174.800003,168.320007,171.270004,4690100,164.64534
"2016-11-03",172.059998,173.830002,167.559998,173.169998,2450300,166.471848
"2016-11-04",173.169998,173.949997,169.149994,171.110001,1888600,164.491531
"2016-11-07",174.320007,174.720001,171.800003,173.440002,1772000,166.731415
"2016-11-08",172.339996,175.960007,170.759995,175.039993,1711000,168.269516
"2016-11-09",174.919998,179.550003,172.789993,177.710007,2034300,170.836243
"2016-11-10",175.979996,181.580002,174.800003,179.429993,1505200,172.4897
"2016-11-11",177.600006,177.649994,168.789993,172.089996,2307900,165.43364
"2016-11-14",170.839996,173.970001,168.679993,173.630005,1207900,166.914063
"2016-11-15",176.240005,180.100006,175.270004,178.729996,1947000,171.816788
"2016-11-16",178,181.949997,177.240005,178.529999,1144700,171.624527
"2016-11-17",180.429993,182.220001,175.240005,175.860001,1237500,169.057785
"2016-11-18",176.320007,180.059998,176.320007,178.190002,1013100,171.297668
"2016-11-21",184.130005,184.800003,181.210007,183.149994,1668200,176.065811
"2016-11-22",183.940002,183.940002,180.75,183.100006,1267100,176.017776
"2016-11-23",181.699997,185.669998,181.649994,185.509995,1326500,178.334518
"2016-11-25",184,185.419998,181.470001,181.869995,582700,174.835327
"2016-11-28",183.5,183.529999,172.410004,173.029999,2171100,166.33725
"2016-11-29",169.740005,175.940002,166.5,173.669998,2350400,166.952499
"2016-11-30",184.880005,193.169998,183.589996,191.039993,6490300,183.65065
"2016-12-01",193.970001,194.779999,188.610001,189.570007,2917000,182.237488
"2016-12-02",189.429993,190.419998,186.139999,187.550003,2278200,180.295639
"2016-12-05",190.610001,191.880005,188.039993,188.25,1764300,180.968582
"2016-12-06",186.330002,187.889999,184.410004,184.770004,1575700,177.623169
"2016-12-07",184.869995,187.360001,184,185.779999,1712200,178.594116
"2016-12-08",187.300003,190.699997,184.580002,187.009995,1420900,179.776505
"2016-12-09",188.639999,189.800003,185.199997,187.059998,1205300,179.82457
"2016-12-12",193.160004,195,187.619995,188.960007,2467600,181.651108
"2016-12-13",190.509995,192.720001,187.199997,191.25,1649400,183.852524
"2016-12-14",189.740005,193.789993,187.259995,187.589996,1900700,180.334076
"2016-12-15",186.020004,187.990005,183.979996,187.449997,1533900,180.199493
"2016-12-16",188.190002,188.360001,184.190002,184.990005,2382400,177.834656
"2016-12-19",185.309998,187.110001,184.100006,186.020004,1249200,178.824799
"2016-12-20",186.470001,187.949997,184.970001,185.679993,1223300,178.497955
"2016-12-21",186.600006,186.880005,184.259995,184.839996,1128100,177.690475
"2016-12-22",184.639999,187.850006,183.869995,186.940002,1074700,179.709244
"2016-12-23",186.110001,187.5,184.910004,185.009995,700600,177.853851
"2016-12-27",186.009995,186.830002,184.169998,185,688100,177.844238
"2016-12-28",184.669998,185.770004,181.039993,181.809998,1029100,174.777649
"2016-12-29",182.039993,182.880005,181.050003,181.649994,599900,174.623825
"2016-12-30",181.699997,182.279999,179.300003,180.070007,785600,173.104965
"2017-01-03",182.990005,187.770004,181.919998,186.600006,1744800,179.382385
"2017-01-04",186.520004,186.690002,183.940002,184.169998,1405600,177.046356
"2017-01-05",185.199997,186.949997,183.649994,185.699997,1236900,178.517197
"2017-01-06",186.429993,188.429993,184.580002,185.070007,1140500,177.91156
"2017-01-09",183.940002,184.809998,181.059998,182.600006,1219100,175.537094
"2017-01-10",183.289993,183.289993,180.240005,181.270004,1386900,174.25853
"2017-01-11",182.350006,184.330002,179.820007,182.889999,1493900,175.815872
"2017-01-12",184.25,184.630005,181.529999,182.559998,1060900,175.498642
"2017-01-13",181.460007,182.839996,180.550003,181.970001,900400,174.931458
"2017-01-17",182.600006,183.399994,180,181.020004,1202800,174.018219
"2017-01-18",179.820007,184.179993,179.589996,183.009995,1643900,175.931213
"2017-01-19",183,186.330002,183,183.949997,1298300,176.834885
"2017-01-20",186.240005,187.740005,184.440002,184.970001,1289400,177.815445
"2017-01-23",183.600006,185.139999,181.160004,182.899994,1345100,175.82547
"2017-01-24",183.009995,183.979996,180.350006,180.75,1830900,173.758667
"2017-01-25",180.350006,181.910004,179.850006,180.270004,1430900,173.297241
"2017-01-26",180.839996,183.729996,180.509995,182.229996,1217300,175.181412
"2017-01-27",181.169998,182.110001,180.449997,181.460007,1132500,174.441208
"2017-01-30",181.100006,181.110001,178,178.800003,1393900,171.884064
"2017-01-31",179.259995,180.300003,177.740005,180.229996,1158600,173.258759
"2017-02-01",181.460007,181.779999,177.970001,180.660004,1480500,173.672119
"2017-02-02",180.660004,183.490005,178.139999,183.460007,1570600,176.363831
"2017-02-03",182.820007,185.880005,182.429993,183.839996,1356600,176.729111
"2017-02-06",184.610001,185.720001,180,181.080002,2026200,174.075897
"2017-02-07",179.880005,181.070007,174.100006,174.949997,2141500,168.182999
"2017-02-08",175.179993,183.679993,168.130005,181.679993,4655500,174.652679
"2017-02-09",181.679993,193.360001,181.679993,191.589996,3825500,184.179367
"2017-02-10",193.619995,195,192.330002,194.460007,2982700,186.93837
"2017-02-13",193.830002,197.770004,193.050003,197.039993,2506900,189.418549
"2017-02-14",197.300003,199.830002,194.470001,198.899994,1922700,191.206589
"2017-02-15",198.410004,199.399994,196.309998,197.720001,2306400,190.07225
"2017-02-16",197.970001,198.649994,192.899994,193.210007,1946000,185.736694
"2017-02-17",191.300003,195.410004,191.300003,192,1569400,184.573502
"2017-02-21",194.389999,196.910004,193.5,193.660004,2031500,186.169296
"2017-02-22",192.289993,194.309998,187.710007,188.130005,2131900,180.85321
"2017-02-23",191,191.020004,184.300003,184.940002,2588700,177.786575
"2017-02-24",183.949997,186.759995,182.949997,185.360001,1932500,178.190338
"2017-02-27",187.130005,187.889999,185.449997,186.720001,1974500,179.497711
"2017-02-28",185.869995,186.410004,184.149994,185.970001,1528900,178.776749
"2017-03-01",188.5,194.080002,187.929993,193.520004,2216700,186.034714
"2017-03-02",191.559998,193.5,190.889999,191.169998,1433800,183.775635
"2017-03-03",190.779999,194.570007,190.630005,194.179993,1797200,186.669174
"2017-03-06",194.350006,194.740005,192.360001,194.009995,1311400,186.505753
"2017-03-07",194.309998,196,192.910004,193.940002,1515900,186.438477
"2017-03-08",192.990005,194.309998,183.699997,184.25,2726600,177.123276
"2017-03-09",182.570007,188.089996,181.669998,187.75,3143200,180.487885
"2017-03-10",188.630005,189.369995,183.679993,184.720001,2339600,177.575104
"2017-03-13",185,185.830002,183.619995,184.410004,1096700,177.277084
"2017-03-14",182.119995,182.210007,177,179.309998,3869200,172.374298
"2017-03-15",181.110001,185.110001,178.210007,184.139999,2353100,177.017517
"2017-03-16",184.300003,184.970001,181.720001,183.360001,1344800,176.2677
"2017-03-17",184.970001,186.229996,184.509995,184.789993,1858000,177.64241
"2017-03-20",183.149994,184.630005,181.610001,183.990005,1441800,176.873306
"2017-03-21",185.330002,186.389999,181.710007,182.300003,1716300,175.248688
"2017-03-22",181.820007,183.669998,180.339996,182.330002,1195000,175.277573
"2017-03-23",182.089996,184.089996,181.139999,181.550003,1016200,174.52771
"2017-03-24",182.149994,182.339996,180.339996,180.910004,1022900,173.912445
"2017-03-27",178.470001,181.059998,178.039993,180.399994,1296500,173.422165
"2017-03-28",180.5,185.919998,180.100006,185.369995,2078200,178.199951
"2017-03-29",185.5,189.229996,184.289993,188.320007,1118600,181.074936
"2017-03-30",189.5,189.910004,182.039993,182.479996,8114200,175.45961
"2017-03-31",183.190002,186.830002,183,186.229996,2605000,179.065323
"2017-04-03",186.149994,186.729996,183.089996,185.479996,1943300,178.344147
"2017-04-04",186.600006,187.880005,184.380005,187.809998,1104300,180.584549
"2017-04-05",189.429993,192.339996,187.520004,188.300003,3121000,181.05571
"2017-04-06",188.830002,190.960007,187.910004,190.440002,1330400,183.113358
"2017-04-07",190.520004,192.029999,189.320007,189.830002,1089800,182.526825
"2017-04-10",190.520004,192.929993,190,190.339996,1509300,183.017212
"2017-04-11",190.649994,190.869995,187.809998,189.949997,1075300,182.642212
"2017-04-12",189.979996,191.029999,186.179993,186.899994,1446600,179.709549
"2017-04-13",186.720001,187.520004,181.229996,182.059998,1374400,175.055756
"2017-04-17",182.509995,183.270004,181.009995,183.009995,1330100,175.969193
"2017-04-18",181.360001,183.630005,179.149994,180.630005,1406300,173.680756
"2017-04-19",180.720001,181.339996,173.809998,175.059998,1980500,168.325043
"2017-04-20",175.550003,176.570007,174.169998,174.440002,1664100,167.728897
"2017-04-21",173.970001,175.800003,172,174.630005,1750300,167.911606
"2017-04-24",176.630005,176.660004,173.710007,175.720001,1534200,168.959641
"2017-04-25",177.229996,179.100006,175.869995,178.350006,1734500,171.488495
"2017-04-26",176.690002,180,176.259995,176.910004,1133200,170.103882
"2017-04-27",175.210007,176.070007,170.589996,172.360001,2579300,165.728928
"2017-04-28",173.190002,174.539993,171.419998,172.990005,1874800,166.334702
"2017-05-01",173.339996,173.720001,171.160004,172.429993,1672800,165.796219
"2017-05-02",172.669998,173.479996,168.710007,170.440002,1599800,163.882797
"2017-05-03",170.050003,172.630005,169.490005,170.809998,2625800,164.238586
"2017-05-04",165.529999,168,162.330002,165.630005,3850400,159.257843
"2017-05-05",166.320007,170.350006,165.770004,169.610001,2424700,163.084747
"2017-05-08",169.619995,173.039993,169.179993,172.460007,2231600,165.825104
"2017-05-09",172.339996,172.869995,168.910004,169.479996,1135700,162.959732
"2017-05-10",170.5,173.029999,169.419998,171.270004,1538500,164.680878
"2017-05-11",172.690002,172.899994,170.509995,171.259995,1455500,164.671234
"2017-05-12",170.850006,172.720001,170.009995,171.639999,1305600,165.036636
"2017-05-15",175.110001,175.660004,173.300003,173.850006,1713800,167.161621
"2017-05-16",174.350006,175.529999,173.490005,174.789993,1869000,168.06543
"2017-05-17",174.789993,175.550003,172.550003,173.240005,1788400,166.575073
"2017-05-18",172.210007,173.960007,171.220001,172.75,1586900,166.103973
"2017-05-19",173.710007,177.860001,172.990005,176.619995,1960200,169.825043
"2017-05-22",177.669998,177.669998,173.050003,173.559998,1228200,166.882767
"2017-05-23",173,174.149994,171.520004,173.740005,1207500,167.055832
"2017-05-24",173.899994,174.690002,172.279999,173.660004,1200100,166.978897
"2017-05-25",172.550003,174.970001,167.110001,168.619995,1613000,162.132813
"2017-05-26",169.179993,170.580002,168.080002,170.240005,1109600,163.690506
"2017-05-30",168.809998,169.020004,165,165.080002,1627300,158.729019
"2017-05-31",163.600006,167.110001,162.539993,166.860001,2305700,160.440521
"2017-06-01",167.479996,168.630005,165.649994,166.970001,1303400,160.54628
"2017-06-02",165.660004,166.660004,163.520004,164.880005,1605000,158.536697
"2017-06-05",164.419998,166.100006,163.800003,165.509995,1148900,159.142471
"2017-06-06",164.809998,168.949997,164.279999,168.710007,1565200,162.21936
"2017-06-07",167.789993,168.919998,164,164.960007,2019300,158.613632
"2017-06-08",164.960007,166.429993,163.130005,163.429993,1636000,157.142471
"2017-06-09",164.059998,169.710007,163.929993,169.449997,1626000,162.930878
"2017-06-12",171.149994,172.399994,167.809998,167.809998,1998400,161.353958
"2017-06-13",167.850006,169.440002,166.520004,168.75,1552200,162.257813
"2017-06-14",167.490005,167.570007,161.630005,164.860001,2466700,158.517487
"2017-06-15",164.179993,164.419998,156.309998,158.020004,2998700,151.940659
"2017-06-16",158.639999,159.070007,155.830002,158.789993,2575900,152.681
"2017-06-19",158.899994,161.130005,158.199997,158.789993,1686900,152.681
"2017-06-20",155.710007,158.470001,153.419998,157.880005,1998600,151.806015
"2017-06-21",157.570007,160.029999,153.699997,155.029999,1868000,149.065659
"2017-06-22",155.279999,158.25,154.070007,154.75,1586300,148.796417
"2017-06-23",154.720001,156.630005,154.440002,155.929993,1836200,149.931015
"2017-06-26",156.850006,156.910004,154.100006,155.210007,1172500,149.238739
"2017-06-27",156.149994,156.899994,153.979996,154.270004,1699800,148.334915
"2017-06-28",154.490005,156.949997,153.5,155.660004,2257300,149.671432
"2017-06-29",156.25,159.509995,155.720001,158.470001,2183700,152.373322
"2017-06-30",159.440002,160.869995,157.949997,159.580002,1500900,153.440613
"2017-07-03",160.399994,163.460007,158.779999,162.770004,961500,156.507889
"2017-07-05",161.5,161.970001,158.039993,159.410004,1305300,153.277145
"2017-07-06",159.679993,160.800003,156.419998,156.990005,1371700,150.950272
"2017-07-07",155.979996,156.580002,153.100006,156.029999,1104100,150.027176
"2017-07-10",155.570007,158.869995,155.220001,158.470001,892800,152.373322
"2017-07-11",158.479996,160.839996,156.850006,160.380005,1447200,154.209824
"2017-07-12",162.190002,163.440002,159.380005,160.110001,1479300,153.950241
"2017-07-13",159.970001,161.960007,159.399994,160.649994,943800,154.469437
"2017-07-14",160.869995,162.449997,160.520004,160.940002,670500,154.748276
"2017-07-17",160.270004,162.960007,160.25,162.830002,1191900,156.565582
"2017-07-18",164,164,159.899994,161.5,966200,155.286743
"2017-07-19",160.990005,164.360001,160.990005,163.940002,1669100,157.632889
"2017-07-20",164.839996,166.289993,163.059998,163.279999,1522100,156.998276
"2017-07-21",163.070007,163.869995,159.979996,160.210007,1359400,154.046387
"2017-07-24",160.669998,162,159.869995,160.100006,1082900,153.940613
"2017-07-25",162.869995,165,162.179993,162.600006,1444900,156.344421
"2017-07-26",163.440002,165.470001,162.380005,162.600006,1083000,156.344421
"2017-07-27",162.380005,163.949997,161.5,163.899994,1224600,157.594406
"2017-07-28",163.899994,166.059998,161.229996,161.410004,1663100,155.200226
"2017-07-31",160.779999,164.509995,160.259995,163.100006,1450400,156.825165
"2017-08-01",163.289993,164.75,161.889999,163.270004,1429500,156.988647
"2017-08-02",163.270004,163.270004,137.300003,145.679993,12787200,140.075363
"2017-08-03",145.720001,146.110001,134.679993,135.119995,6881400,129.9216
"2017-08-04",135,135.520004,130.380005,135.339996,7267400,130.133163
"2017-08-07",134.399994,134.960007,128.5,129.639999,3842000,124.652466
"2017-08-08",130.380005,136.059998,129.25,135.380005,5585500,130.171646
"2017-08-09",135.699997,137.639999,134.850006,137.550003,3992800,132.258118
"2017-08-10",137.550003,138.190002,134.710007,135.259995,2191100,130.056244
"2017-08-11",134.600006,136.130005,133.509995,134.020004,1500100,128.863953
"2017-08-14",134.070007,134.5,132.589996,132.839996,1403600,127.72937
"2017-08-15",133.309998,134.229996,132,133.699997,1770900,128.55629
"2017-08-16",134.149994,134.929993,130.610001,131.630005,1488700,126.565887
"2017-08-17",131.220001,132.839996,131.139999,131.270004,1615400,126.219772
"2017-08-18",131.360001,133.199997,130.550003,131.949997,1271000,126.873573
"2017-08-21",131.5,132.139999,127.839996,127.940002,2213400,123.017868
"2017-08-22",128.110001,129.729996,127.440002,128.059998,1861000,123.133255
"2017-08-23",128.119995,130.860001,127.970001,129.710007,1284400,124.719772
"2017-08-24",129.320007,129.520004,127.68,128.410004,970400,123.469788
"2017-08-25",129,129.910004,127.559998,129.199997,1266800,124.229393
"2017-08-28",128.919998,129.130005,125.93,128.460007,1525700,123.51786
"2017-08-29",127.080002,128.160004,125.459999,127.959999,1677900,123.037102
