"dates","FTI.Open","FTI.High","FTI.Low","FTI.Close","FTI.Volume","FTI.Adjusted"
"2016-07-22",20.178572,20.290178,19.315475,19.375,7223328,18.112959
"2016-07-25",19.166668,19.211309,18.735119,18.779762,4071514,17.556494
"2016-07-26",18.742559,18.921131,18.586309,18.876488,3956602,17.646919
"2016-07-27",18.936012,19.122025,18.601191,18.779762,3630144,17.556494
"2016-07-28",19.010418,19.308037,18.787203,18.891369,5385677,17.66083
"2016-07-29",18.720238,18.936012,18.690475,18.883928,4982477,17.653872
"2016-08-01",18.75,18.772322,17.946428,18.005953,5218618,16.833088
"2016-08-02",18.102678,18.318453,17.857143,18.311012,4514093,17.118277
"2016-08-03",18.296131,18.578869,18.132441,18.578869,3227616,17.368685
"2016-08-04",18.519344,18.742559,18.325893,18.586309,3460934,17.375641
"2016-08-05",18.623512,19.211309,18.623512,19.159225,3479885,17.91124
"2016-08-08",19.367559,19.568453,19.308037,19.360119,4652794,18.099047
"2016-08-09",19.717262,19.806547,19.456844,19.553572,6922272,18.2799
"2016-08-10",19.642857,19.851191,19.322918,19.345238,5431373,18.085136
"2016-08-11",19.441963,19.851191,19.419643,19.754463,5568461,18.467705
"2016-08-12",20.171131,20.305059,19.813988,19.918156,5282189,18.620737
"2016-08-15",20.007441,20.267857,19.985119,20.141369,3895046,18.829407
"2016-08-16",20.319941,20.520832,20.163691,20.223213,4372301,18.905924
"2016-08-17",20.104168,20.520832,19.985119,20.498512,4630886,19.163286
"2016-08-18",20.654762,21.346725,20.654762,21.242559,5296973,19.858873
"2016-08-19",21.465775,21.614582,21.205357,21.450893,6840960,20.053631
"2016-08-22",21.264881,21.309525,20.952381,21.049107,3230304,19.67802
"2016-08-23",21.09375,21.398809,21.056547,21.183037,3257184,19.803228
"2016-08-24",21.041668,21.294643,20.930059,20.982143,3888058,19.615417
"2016-08-25",21.123512,21.25,20.989582,21.227678,3667507,19.844959
"2016-08-26",21.339287,21.510418,20.773809,20.877975,6027168,19.518036
"2016-08-29",20.833332,21.130953,20.803572,20.855656,4618925,19.497168
"2016-08-30",20.974703,21.183037,20.751488,21.019344,4711930,19.650194
"2016-08-31",20.863094,21.272322,20.863094,20.982143,6612614,19.615417
"2016-09-01",21.019344,21.086309,20.394344,20.617559,4637741,19.274578
"2016-09-02",20.922619,21.049107,20.662203,20.714287,2524838,19.365007
"2016-09-06",21.063988,21.346725,21.019344,21.160713,4883290,19.782352
"2016-09-07",21.168156,21.346725,20.959822,20.989582,5420890,19.62237
"2016-09-08",21.116072,21.517857,21.063988,21.473213,5220230,20.074497
"2016-09-09",21.369047,21.495537,20.691963,20.691963,5106797,19.344139
"2016-09-12",20.572918,21.205357,20.476191,21.063988,5212166,19.691931
"2016-09-13",20.892857,21.071428,20.483631,20.729168,4654810,19.378918
"2016-09-14",20.647322,20.907738,20.401787,20.543156,4782355,19.205021
"2016-09-15",20.610119,20.818453,20.386906,20.706844,4137638,19.358049
"2016-09-16",20.349703,20.535713,20.305059,20.46875,4535866,19.135464
"2016-09-19",20.669643,20.930059,20.453869,20.46875,3520339,19.135464
"2016-09-20",20.483631,20.662203,20.319941,20.498512,6975091,19.163286
"2016-09-21",20.691963,20.863094,20.424107,20.78125,4223923,19.42761
"2016-09-22",21.183037,21.302082,20.788691,20.825893,6043699,19.469345
"2016-09-23",20.736607,20.892857,20.334822,20.424107,6090336,19.093731
"2016-09-26",20.572918,20.877975,20.461309,20.483631,4166131,19.149374
"2016-09-27",20.193453,20.625,20.178572,20.409225,4409933,19.079817
"2016-09-28",20.625,21.242559,20.342262,21.227678,5611738,19.844959
"2016-09-29",21.517857,22.336309,21.510418,21.956844,7986854,20.526625
"2016-09-30",22.380953,22.462797,22.053572,22.075893,5169427,20.63792
"2016-10-03",22.098213,22.299107,21.934525,22.232143,5475725,20.783995
"2016-10-04",22.351191,22.544643,22.120537,22.284225,5124269,20.832684
"2016-10-05",22.700893,23.117559,22.626488,22.849703,6485606,21.361326
"2016-10-06",22.96875,23.258928,22.879463,23.028275,4241126,21.528267
"2016-10-07",23.452381,23.467262,23.162203,23.303572,4520275,21.785633
"2016-10-10",23.601191,23.973213,23.601191,23.921131,5173594,22.362965
"2016-10-11",23.697918,23.727678,23.072918,23.288691,4296230,21.771723
"2016-10-12",23.273809,23.4375,23.258928,23.385418,3530150,21.862148
"2016-10-13",23.266369,23.802082,23.244047,23.697918,5152090,22.154289
"2016-10-14",23.809525,23.846725,23.534225,23.608631,4045978,22.070822
"2016-10-17",23.608631,23.802082,23.311012,23.392857,3811853,21.869102
"2016-10-18",23.690475,23.772322,22.998512,23.177082,4411546,21.667383
"2016-10-19",23.311012,23.482143,23.169643,23.430059,5555155,21.903883
"2016-10-20",24.032738,24.836309,23.735119,24.449406,12509683,22.856833
"2016-10-21",24.523809,24.873512,24.471725,24.747025,6689088,23.135061
"2016-10-24",24.6875,24.702381,23.831844,24.114582,4924954,22.543816
"2016-10-25",24.092262,24.270832,23.988094,24.122025,3743981,22.550774
"2016-10-26",23.802082,23.988094,23.549107,23.90625,4275533,22.349054
"2016-10-27",24.456844,24.538691,24.099703,24.181547,7065811,22.606421
"2016-10-28",24.293156,24.627975,23.980656,24.174107,5950560,22.599463
"2016-10-31",24.203869,24.367559,23.943453,24.010418,5886048,22.446438
"2016-11-01",24.203869,24.367559,23.898809,24.181547,6343814,22.606421
"2016-11-02",23.869047,24.047619,23.459822,23.913691,5328019,22.356012
"2016-11-03",23.980656,24.330357,23.921131,24.285713,4929926,22.703802
"2016-11-04",24.136906,24.233631,23.802082,23.988094,4358592,22.425566
"2016-11-07",24.389881,24.523809,24.211309,24.523809,3115795,22.926388
"2016-11-08",24.345238,24.598213,24.330357,24.501488,2895110,22.905519
"2016-11-09",24.501488,25.186012,24.441963,24.940475,5462285,23.315914
"2016-11-10",25.297619,25.811012,25.178572,25.654762,6201350,23.983677
"2016-11-11",25.498512,25.647322,24.962797,25.119047,4263034,23.482855
"2016-11-14",25.007441,25.483631,25.007441,25.46875,2937984,23.809776
"2016-11-15",25.677082,26.592262,25.580357,26.339287,5008013,24.62361
"2016-11-16",26.078869,26.101191,25.669643,25.900297,6713818,24.213213
"2016-11-17",25.885418,26.049107,25.610119,25.982143,4435469,24.289726
"2016-11-18",25.602678,25.677082,25.364582,25.491072,4056192,23.830645
"2016-11-21",25.848213,26.153275,25.744047,26.138393,3358387,24.435802
"2016-11-22",25.997025,26.071428,25.550594,25.870537,4583578,24.185392
"2016-11-23",25.483631,25.922619,25.297619,25.825893,5067014,24.143658
"2016-11-25",25.513393,25.513393,25.029762,25.282738,2212493,23.635881
"2016-11-28",24.828869,25,24.598213,24.784225,6229978,23.169842
"2016-11-29",24.367559,24.761906,24.144344,24.553572,6892032,22.954212
"2016-11-30",25.290178,25.848213,25.141369,25.491072,9793325,23.830645
"2016-12-01",25.907738,26.168156,25.677082,25.818453,7549786,24.136698
"2016-12-02",25.915178,26.651787,25.900297,26.488094,4222310,24.762722
"2016-12-05",26.703869,27.165178,26.681547,27.016369,4726042,25.256588
"2016-12-06",26.785713,27.023809,26.674107,26.971725,4420416,25.214849
"2016-12-07",26.622025,26.800594,26.443453,26.711309,4109549,24.971395
"2016-12-08",26.383928,26.755953,26.168156,26.711309,7685395,24.971395
"2016-12-09",26.450893,26.599703,26.168156,26.309525,4027162,24.595785
"2016-12-12",27.068453,27.090775,26.659225,26.845238,5461478,25.096603
"2016-12-13",26.696428,26.711309,26.450893,26.569941,3978509,24.839237
"2016-12-14",26.346725,26.502975,25.997025,26.034225,2686253,24.338417
"2016-12-15",25.714287,26.272322,25.610119,26.153275,4267872,24.449715
"2016-12-16",26.004463,26.063988,25.796131,25.967262,5318477,24.275818
"2016-12-19",25.855656,25.915178,25.617559,25.766369,2551987,24.088009
"2016-12-20",25.944941,26.071428,25.773809,25.803572,2828314,24.122787
"2016-12-21",25.989582,26.063988,25.744047,26.011906,3018355,24.317556
"2016-12-22",26.041668,26.391369,25.922619,26.227678,2793101,24.51927
"2016-12-23",26.175594,26.264881,25.907738,26.056547,1954714,24.359289
"2016-12-27",26.227678,26.555059,26.227678,26.540178,1752173,24.811419
"2016-12-28",26.5625,26.688988,26.108631,26.183037,3454483,24.477535
"2016-12-29",26.242559,26.584822,26.242559,26.450893,3031930,24.727943
"2016-12-30",26.488094,26.71875,26.331844,26.436012,2740954,24.714035
"2017-01-03",26.845238,27.113094,26.681547,27.075893,6198797,25.312235
"2017-01-04",27.001488,27.373512,26.837797,27.328869,3555686,25.548733
"2017-01-05",27.194941,27.5,27.03125,27.239582,5441587,25.46526
"2017-01-06",26.904762,27.328869,26.711309,27.083332,4900224,25.319189
"2017-01-09",26.852678,27.113094,26.607143,26.703869,6236563,24.964445
"2017-01-10",27.038691,27.038691,26.569941,26.629463,3620333,24.894882
"2017-01-11",26.770832,27.388393,26.71875,27.284225,5273184,25.506996
"2017-01-12",27.552082,27.596725,26.741072,26.785713,9680563,25.040955
"2017-01-13",26.502975,26.748512,26.130953,26.674107,54506861,24.936621
"2017-01-17",26.703869,26.889881,25.982143,26.302082,71210496,24.588829
"2017-01-18",25.9375,26.205357,25.632441,25.982143,17002406,24.289726
"2017-01-19",25.833332,25.967262,25.424107,25.446428,8343552,23.78891
"2017-01-20",25.520832,25.639881,25.319941,25.401787,9115680,23.747175
"2017-01-23",25.178572,25.178572,24.680059,24.903275,9251424,23.281134
"2017-01-24",25.096725,25.78125,25.044643,25.453869,5621146,23.795864
"2017-01-25",25.677082,26.294643,25.662203,26.242559,8209824,24.533178
"2017-01-26",26.086309,26.369047,26.071428,26.227678,5761997,24.51927
"2017-01-27",26.5625,26.584822,26.153275,26.264881,3929184,24.554047
"2017-01-30",25.751488,25.818453,24.6875,24.776787,6151757,23.162888
"2017-01-31",24.873512,25.044643,24.434525,25.014881,7138790,23.385471
"2017-02-01",25.066963,25.230656,24.791668,25.081844,5782022,23.448074
"2017-02-02",24.888393,24.895832,24.337797,24.494047,4161965,22.898563
"2017-02-03",24.226191,24.858631,24.226191,24.858631,4689754,23.239401
"2017-02-06",24.375,24.427082,23.794643,23.831844,5147923,22.279491
"2017-02-07",23.422619,23.638393,23.154762,23.415178,7797216,21.889971
"2017-02-08",22.909225,23.430059,22.775297,23.229168,5269958,21.716074
"2017-02-09",23.184525,23.444941,23.058037,23.251488,6172051,21.73694
"2017-02-10",23.206844,23.645832,23.199406,23.630953,7101293,22.09169
"2017-02-13",23.757441,23.854168,23.526787,23.697918,3714950,22.154289
"2017-02-14",23.936012,24.0625,23.563988,24.055059,4778054,22.488173
"2017-02-15",23.988094,24.427082,23.973213,24.315475,7775443,22.731628
"2017-02-16",24.136906,24.389881,24.017857,24.166668,5570208,22.59251
"2017-02-17",23.943453,24.055059,23.831844,23.883928,3058810,22.328184
"2017-02-21",24.114582,24.367559,24.077381,24.337797,3815347,22.752491
"2017-02-22",24.21875,24.434525,24.017857,24.322918,5780544,22.738581
"2017-02-23",24.724703,24.813988,24.248512,24.464287,5889811,22.870741
"2017-02-24",23.720238,24.0625,23.720238,24.032738,5809843,22.467302
"2017-02-27",23.839287,24.858631,23.809525,24.575893,6913267,22.97508
"2017-02-28",24.226191,24.241072,23.950893,24.047619,7759584,22.481216
"2017-03-01",24.203869,24.813988,24.196428,24.694941,4115194,23.086372
"2017-03-02",24.680059,25.089287,24.627975,24.657738,3587270,23.051594
"2017-03-03",24.754463,24.813988,24.122025,24.196428,2478336,22.620331
"2017-03-06",23.958332,24.069941,23.831844,24.017857,3095635,22.453388
"2017-03-07",23.831844,23.883928,23.556547,23.735119,3515501,22.189074
"2017-03-08",23.519344,23.779762,23.422619,23.504463,6789082,21.973442
"2017-03-09",23.273809,23.504463,22.864582,23.4375,7948282,21.910837
"2017-03-10",23.467262,23.660713,23.385418,23.586309,4407245,22.049955
"2017-03-13",23.601191,23.839287,23.556547,23.653275,3381773,22.112555
"2017-03-14",23.28125,23.430059,23.035713,23.340775,4188307,21.82041
"2017-03-15",23.444941,23.898809,23.325893,23.839287,4610861,22.286455
"2017-03-16",23.891369,23.90625,23.459822,23.675594,4170298,22.133425
"2017-03-17",23.623512,23.757441,23.251488,23.578869,15702086,22.042999
"2017-03-20",23.311012,23.452381,23.199406,23.355656,6279302,21.834324
"2017-03-21",23.467262,23.831844,23.377975,23.705357,7489978,22.161249
"2017-03-22",23.519344,23.995537,23.519344,23.854168,6146650,22.300369
"2017-03-23",23.578869,23.608631,23.273809,23.370537,7286765,21.848236
"2017-03-24",23.400297,23.608631,23.229168,23.288691,4255104,21.771723
"2017-03-27",23.311012,23.482143,23.221725,23.370537,4581696,21.848236
"2017-03-28",23.452381,23.831844,23.415178,23.787203,5583514,22.237761
"2017-03-29",23.742559,24.575893,23.712797,24.538691,4321766,22.940298
"2017-03-30",24.694941,24.709822,23.90625,23.943453,18315494,22.383835
"2017-03-31",24.196428,24.471725,24.144344,24.181547,4269485,22.606421
"2017-04-03",24.427082,24.427082,23.936012,24.151787,4530221,22.578594
"2017-04-04",24.151787,24.434525,23.988094,24.278275,3389568,22.696844
"2017-04-05",24.903275,25.119047,24.516369,24.523809,5681894,22.926388
"2017-04-06",25.081844,25.349703,24.866072,25.022322,4641101,23.392426
"2017-04-07",25.282738,25.297619,24.866072,24.925594,2903712,23.302004
"2017-04-10",24.903275,25.148809,24.813988,25.029762,2198784,23.399384
"2017-04-11",25.126488,25.141369,24.702381,24.947918,2564486,23.32287
"2017-04-12",25.022322,25.186012,24.717262,24.799107,3734573,23.183752
"2017-04-13",24.635418,24.717262,24.181547,24.196428,2740013,22.620331
"2017-04-17",24.367559,24.434525,24.040178,24.233631,3292128,22.655109
"2017-04-18",24.144344,24.337797,24.047619,24.151787,2667974,22.578594
"2017-04-19",24.159225,24.211309,23.794643,23.839287,4319616,22.286455
"2017-04-20",24.077381,24.278275,23.869047,23.928572,4283194,22.369923
"2017-04-21",23.727678,23.831844,23.444941,23.59375,4775904,22.05691
"2017-04-24",24.404762,24.404762,23.697918,23.727678,6786259,22.182112
"2017-04-25",23.950893,23.995537,23.720238,23.898809,6323251,22.342098
"2017-04-26",23.712797,24.159225,23.712797,24.002975,4033075,22.439482
"2017-04-27",22.388393,22.708332,22.217262,22.470238,12932371,21.00658
"2017-04-28",22.470238,22.559525,22.254463,22.418156,3841421,20.95789
"2017-05-01",22.358631,22.537203,22.254463,22.366072,2886643,20.909199
"2017-05-02",22.886906,23.147322,22.760418,22.886906,6122054,21.396107
"2017-05-03",23.110119,23.266369,22.938988,23.191963,5057472,21.681295
"2017-05-04",23.221725,23.251488,22.916668,23.080357,5487955,21.576954
"2017-05-05",23.377975,23.779762,23.258928,23.757441,2981395,22.209936
"2017-05-08",23.467262,23.675594,23.400297,23.504463,3322906,21.973442
"2017-05-09",23.504463,23.601191,23.266369,23.526787,2865139,21.994308
"2017-05-10",23.772322,24.099703,23.735119,23.816963,4397030,22.265583
"2017-05-11",23.831844,23.831844,23.400297,23.459822,3166598,21.931705
"2017-05-12",23.467262,23.504463,22.901787,23.005953,2909491,21.507401
"2017-05-15",23.005953,23.727678,23.005953,23.400297,4023667,21.876059
"2017-05-16",23.742559,23.839287,23.28125,23.363094,4288838,21.841278
"2017-05-17",23.363094,23.407738,23.072918,23.273809,3966144,21.757811
"2017-05-18",22.924107,23.645832,22.901787,23.467262,3453811,21.938662
"2017-05-19",23.616072,24.002975,23.534225,23.869047,4022054,22.314278
"2017-05-22",24.084822,24.151787,23.772322,23.883928,3128698,22.328184
"2017-05-23",23.936012,23.965775,23.541668,23.653275,3830400,22.112555
"2017-05-24",23.623512,23.720238,22.998512,23.288691,5061504,21.771723
"2017-05-25",22.931547,22.998512,21.845238,21.860119,14072486,20.436205
"2017-05-26",21.391369,21.763393,21.391369,21.629463,7710662,20.220577
"2017-05-30",21.5625,21.592262,21.339287,21.339287,3861850,19.949297
"2017-05-31",21.361607,21.607143,21.145832,21.540178,8265869,20.137102
"2017-06-01",21.354168,21.912203,21.25,21.897322,6111571,20.470982
"2017-06-02",21.607143,21.793156,21.383928,21.577381,5597491,20.171883
"2017-06-05",21.517857,21.845238,21.480656,21.644344,2695392,20.234486
"2017-06-06",21.391369,21.703869,21.354168,21.599703,4565299,20.192749
"2017-06-07",21.316963,21.480656,20.892857,20.997025,6801715,19.62933
"2017-06-08",20.997025,21.034225,20.751488,20.892857,4281043,19.531946
"2017-06-09",20.825893,21.428572,20.773809,21.235119,5420486,19.851913
"2017-06-12",21.413691,21.510418,21.175594,21.354168,4676045,19.963207
"2017-06-13",21.272322,21.5625,21.257441,21.495537,3675034,20.095369
"2017-06-14",21.450893,21.465775,20.863094,21.116072,5052230,19.740622
"2017-06-15",20.334822,20.714287,20.334822,20.580357,8659930,19.239801
"2017-06-16",20.327381,20.543156,20.267857,20.528275,14845555,19.191113
"2017-06-19",20.424107,20.446428,20.215775,20.260418,5152762,18.940701
"2017-06-20",19.925594,19.933037,19.657738,19.806547,4854528,18.516394
"2017-06-21",19.858631,19.888393,19.53125,19.709822,6017760,18.425972
"2017-06-22",19.627975,20.148809,19.53125,19.888393,5108947,18.592913
"2017-06-23",19.933037,20.104168,19.813988,19.866072,3114182,18.572042
"2017-06-26",20.066963,20.15625,19.940475,20,2538547,18.697248
"2017-06-27",20.15625,20.386906,20.007441,20.029762,5006534,18.725075
"2017-06-28",20.200893,20.446428,20.193453,20.267857,3704870,18.947659
"2017-06-29",20.238094,20.334822,20.104168,20.252975,5800704,18.933746
"2017-06-30",20.275297,20.372025,20.141369,20.238094,4827379,18.919834
"2017-07-03",20.431547,21.056547,20.409225,20.982143,2726842,19.615417
"2017-07-05",20.572918,20.617559,20.163691,20.416668,5745466,19.086775
"2017-07-06",20.453869,20.491072,20.044643,20.059525,3861581,18.752895
"2017-07-07",19.754463,19.933037,19.590775,19.895832,3430426,18.599865
"2017-07-10",19.6875,20.438988,19.6875,20.215775,5269421,18.898966
"2017-07-11",20.3125,20.967262,20.186012,20.520832,6549446,19.184155
"2017-07-12",20.520832,20.952381,20.416668,20.543156,3494938,19.205021
"2017-07-13",20.104168,20.543156,19.925594,20.483631,5827046,19.149374
"2017-07-14",20.885418,21.101191,20.736607,20.892857,3886714,19.531946
"2017-07-17",20.744047,20.974703,20.684525,20.691963,2348909,19.344139
"2017-07-18",20.982143,20.982143,20.543156,20.691963,2225664,19.344139
"2017-07-19",20.535713,21.436012,20.528275,21.339287,4871731,19.949297
"2017-07-20",21.354168,21.40625,21.019344,21.145832,3553805,19.768442
"2017-07-21",21.041668,21.101191,20.699406,20.751488,3276269,19.399784
"2017-07-24",20.825893,20.922619,20.699406,20.863094,2869709,19.504122
"2017-07-25",19.650297,21.056547,19.650297,20.505953,13183968,19.170244
"2017-07-26",20.706844,21.011906,20.565475,20.639881,4975488,19.295448
"2017-07-27",21.205357,21.376488,20.587797,21.354168,5694797,19.963207
"2017-07-28",21.160713,21.711309,21.138393,21.495537,5550048,20.095369
"2017-07-31",21.458332,21.458332,21.063988,21.235119,3342528,19.851913
"2017-08-01",21.235119,21.242559,20.803572,21.019344,3378950,19.650194
"2017-08-02",20.840775,20.944941,20.610119,20.736607,4248787,19.385874
"2017-08-03",20.662203,20.684525,20.386906,20.483631,3854323,19.149374
"2017-08-04",20.647322,20.654762,20.342262,20.483631,2526989,19.149374
"2017-08-07",20.595238,20.595238,20.267857,20.3125,2809766,18.989391
"2017-08-08",20.111607,20.379463,20.052082,20.200893,3486874,18.885054
"2017-08-09",20.200893,20.334822,20.044643,20.208332,3707290,18.892015
"2017-08-10",20.186012,20.223213,19.769344,19.992559,4543930,18.690292
"2017-08-11",19.680059,19.933037,19.642857,19.657738,2861107,18.377281
"2017-08-14",19.694941,19.821428,19.523809,19.575893,2730470,18.300768
"2017-08-15",19.494047,19.561012,19.278275,19.427082,2564218,18.16165
"2017-08-16",19.642857,19.642857,19.159225,19.263393,2340307,18.008623
"2017-08-17",19.255953,19.434525,19.025297,19.025297,2985427,17.786036
"2017-08-18",18.980656,19.330357,18.936012,19.159225,3183130,17.91124
"2017-08-21",19.032738,19.077381,18.90625,18.921131,2867021,17.688652
"2017-08-22",19.047619,19.0625,18.824406,18.831844,2132928,17.605183
"2017-08-23",18.936012,19.188988,18.891369,19.055059,1901894,17.813858
"2017-08-24",19.010418,19.025297,18.727678,18.727678,2508845,17.507803
"2017-08-25",18.988094,19.226191,18.965775,19.166668,3242938,17.918198
"2017-08-28",19.211309,19.241072,18.883928,18.973213,3094829,17.737341
"2017-08-29",18.913691,19.099703,18.824406,19.055059,2581555,17.813858
"2017-08-30",18.921131,19.025297,18.816963,18.913691,3028570,17.681698
"2017-08-31",19.0625,19.308037,18.958332,19.21875,3456499,17.966888
"2017-09-01",19.375,19.613094,19.196428,19.583332,3432576,18.307722
"2017-09-05",19.702381,19.880953,19.583332,19.769344,4699162,18.481617
"2017-09-06",19.813988,19.970238,19.471725,19.523809,5438227,18.252075
"2017-09-07",19.806547,19.880953,19.523809,19.590775,4159680,18.314676
"2017-09-08",19.479168,19.516369,18.943453,18.973213,3828922,17.737341
"2017-09-11",19.151787,19.308037,19.025297,19.174107,3785645,17.925152
"2017-09-12",19.107143,19.427082,19.084822,19.308037,4788672,18.050358
"2017-09-13",19.308037,19.650297,19.270832,19.650297,6743117,18.370321
"2017-09-14",19.977678,20.081844,19.761906,19.866072,5308934,18.572042
"2017-09-15",20.029762,20.148809,19.791668,20.133928,10057286,18.822454
"2017-09-18",20.074406,20.372025,20.014881,20.275297,4224730,18.954611
"2017-09-19",20.357143,20.572918,20.275297,20.543156,4216666,19.205021
"2017-09-20",20.476191,20.736607,20.386906,20.535713,5917766,19.198065
"2017-09-21",20.394344,20.461309,20.186012,20.245537,3977434,18.926792
"2017-09-22",20.171131,20.193453,19.776787,19.962797,3503405,18.66247
"2017-09-25",19.791668,20.200893,19.769344,20.104168,4689216,18.794634
"2017-09-26",19.925594,20.074406,19.873512,19.933037,3387283,18.634645
"2017-09-27",20.037203,20.416668,19.925594,20.409225,5818310,19.079817
"2017-09-28",20.892857,21.205357,20.617559,20.714287,6360480,19.365007
"2017-09-29",20.602678,20.796131,20.394344,20.773809,5907552,19.420654
"2017-10-02",20.520832,20.610119,20.438988,20.580357,2899546,19.239801
"2017-10-03",20.796131,20.863094,20.677082,20.706844,3671405,19.358049
"2017-10-04",20.639881,20.870537,20.483631,20.498512,2833555,19.163286
"2017-10-05",20.625,20.625,20.438988,20.438988,3393197,19.107639
"2017-10-06",20.379463,20.453869,20.252975,20.401787,2709907,19.072863
"2017-10-09",20.550594,20.580357,20.431547,20.535713,2029978,19.198065
"2017-10-10",20.677082,20.758928,20.267857,20.290178,2436134,18.968529
"2017-10-11",20.297619,20.327381,19.962797,20.290178,4614893,18.968529
"2017-10-12",20.037203,20.044643,19.791668,19.806547,3991008,18.516394
"2017-10-13",19.940475,20.059525,19.821428,19.836309,2027962,18.544218
"2017-10-16",19.970238,20.052082,19.709822,19.754463,3660250,18.467705
"2017-10-17",19.501488,19.613094,19.345238,19.375,4358592,18.112959
"2017-10-18",19.300594,19.330357,18.846725,18.965775,4738272,17.730389
"2017-10-19",18.869047,19.010418,18.623512,18.675594,3482170,17.459114
"2017-10-20",18.623512,18.683037,18.251488,18.571428,8101363,17.361731
"2017-10-23",18.526787,18.705357,18.526787,18.59375,8667590,17.382601
"2017-10-24",18.802082,18.950893,18.675594,18.869047,5339981,17.639965
"2017-10-25",18.697918,18.816963,18.474703,18.720238,5557978,17.500847
"2017-10-26",18.973213,19.858631,18.720238,19.776787,11101978,18.488573
"2017-10-27",19.925594,20.15625,19.6875,19.769344,6903322,18.481617
"2017-10-30",19.806547,20.148809,19.769344,20.119047,5015002,18.80854
"2017-10-31",19.947918,20.416668,19.947918,20.379463,4883424,19.051992
"2017-11-01",20.691963,21.123512,20.550594,20.654762,9435686,19.309362
"2017-11-02",21.004463,21.25,20.840775,21.019344,7621958,19.650194
"2017-11-03",21.056547,21.428572,21.004463,21.264881,4158067,19.879736
"2017-11-06",21.361607,21.852678,21.331844,21.837797,4462080,20.415335
"2017-11-07",22.395832,22.440475,21.741072,21.793156,7260422,20.373602
"2017-11-08",21.837797,21.912203,21.607143,21.681547,4006867,20.269262
"2017-11-09",21.40625,21.934525,21.346725,21.845238,4506298,20.422291
"2017-11-10",21.927082,21.927082,21.376488,21.517857,3120499,20.116236
"2017-11-13",20.922619,21.227678,20.892857,21.130953,4108742,19.754534
"2017-11-14",20.870537,20.915178,20.163691,20.208332,4607098,18.892015
"2017-11-15",19.776787,19.858631,19.486607,19.717262,4560998,18.43293
"2017-11-16",19.635418,19.858631,19.568453,19.747025,3672480,18.460751
"2017-11-17",19.784225,19.955357,19.724703,19.806547,3150739,18.516394
"2017-11-20",19.918156,19.925594,19.627975,19.717262,2926291,18.523386
"2017-11-21",19.933037,20.260418,19.761906,19.791668,4672416,18.593287
"2017-11-22",20.163691,20.275297,20.066963,20.133928,3091603,18.914824
"2017-11-24",20.223213,20.230656,19.947918,20.029762,2381165,18.816963
"2017-11-27",19.873512,19.918156,19.6875,19.858631,5101555,18.656197
"2017-11-28",19.84375,20.483631,19.739582,20.461309,6205920,19.222383
"2017-11-29",20.438988,20.78125,20.379463,20.513393,5046989,19.271315
"2017-11-30",20.900297,21.346725,20.877975,21.309525,9786605,20.019236
"2017-12-01",21.517857,21.889881,21.376488,21.763393,6816902,20.445623
"2017-12-04",21.733631,22.038691,21.465775,21.510418,4192474,20.207968
"2017-12-05",21.569941,21.607143,20.982143,21.011906,4245024,19.739641
"2017-12-06",20.773809,20.811012,20.357143,20.505953,3796934,19.264322
"2017-12-07",20.111607,20.334822,20.052082,20.223213,4061837,18.998703
"2017-12-08",20.290178,20.461309,20.15625,20.349703,4002835,19.117533
"2017-12-11",20.520832,21.279762,20.491072,21.272322,5687270,19.984287
"2017-12-12",21.458332,21.532738,21.279762,21.40625,3845184,20.110107
"2017-12-13",21.272322,21.465775,21.138393,21.287203,3914803,19.998268
"2017-12-14",20.982143,21.272322,20.528275,20.543156,4639354,19.299273
"2017-12-15",20.617559,20.639881,20.394344,20.409225,7173600,19.17345
"2017-12-18",20.922619,21.331844,20.870537,21.242559,3994099,19.956329
"2017-12-19",21.316963,21.383928,21.108631,21.346725,3355834,20.054188
"2017-12-20",21.569941,22.276787,21.458332,22.217262,4469203,20.872013
"2017-12-21",22.693453,23.095238,22.395832,22.916668,4341926,21.529068
"2017-12-22",23.139881,23.244047,22.775297,23.177082,3237965,21.773716
"2017-12-26",23.303572,23.467262,23.125,23.348213,1854854,21.934484
"2017-12-27",23.363094,23.511906,23.311012,23.422619,3118752,22.004383
"2017-12-28",23.370537,23.459822,23.199406,23.363094,1898400,21.948465
"2017-12-29",23.333332,23.4375,22.96875,23.296131,2817830,21.885557
