"dates","PPG.Open","PPG.High","PPG.Low","PPG.Close","PPG.Volume","PPG.Adjusted"
"2016-03-07",101.839996,103.449997,101.639999,103.370003,1649000,95.042389
"2016-03-08",102.379997,102.650002,101.349998,101.510002,1280000,93.33223
"2016-03-09",102.199997,102.709999,101.379997,102.279999,1147500,94.040199
"2016-03-10",102.599998,104.220001,101.839996,102.910004,901500,94.619446
"2016-03-11",104.150002,105.230003,103.779999,105.010002,1479600,96.55027
"2016-03-14",104.339996,105.099998,104,104.739998,878700,96.302025
"2016-03-15",103.949997,104.949997,103.620003,104.760002,819300,96.320412
"2016-03-16",104.220001,106.669998,104.129997,106.610001,1122600,98.021385
"2016-03-17",106.900002,109.709999,106.900002,109.400002,1789700,100.586609
"2016-03-18",109.620003,110.580002,108.050003,108.900002,2628400,100.126892
"2016-03-21",109.620003,110.529999,108.279999,108.889999,2170300,100.117699
"2016-03-22",108.800003,110.199997,108.559998,109.839996,1663300,100.99115
"2016-03-23",108.910004,109.68,108.129997,109.139999,1222300,100.347557
"2016-03-24",108.199997,109.059998,107.379997,108.949997,1386000,100.172859
"2016-03-28",109.389999,109.610001,108.739998,109.400002,1043300,100.586609
"2016-03-29",108.800003,110.589996,108.610001,110.57,1026300,101.662346
"2016-03-30",111,112.099998,110.730003,111.900002,1636800,102.885201
"2016-03-31",111.900002,112.080002,111.129997,111.489998,1438900,102.508224
"2016-04-01",110.440002,113.290001,110.220001,113.110001,1453000,103.997711
"2016-04-04",113.150002,113.230003,111.629997,112.190002,1390500,103.151848
"2016-04-05",111.489998,112.040001,110.910004,111.43,1319200,102.453041
"2016-04-06",111.370003,112.199997,110.639999,112.080002,812100,103.050713
"2016-04-07",111.349998,111.830002,110.080002,110.610001,921200,101.699135
"2016-04-08",111.029999,112.139999,111.029999,111.830002,712000,102.820831
"2016-04-11",112.07,112.839996,111.589996,111.68,887100,102.682915
"2016-04-12",112.089996,113.169998,111.360001,112.940002,871300,103.841415
"2016-04-13",113.419998,114.290001,112.739998,114.230003,1062900,105.027504
"2016-04-14",113.739998,114.589996,113.739998,114.510002,1070100,105.28492
"2016-04-15",114.690002,115.400002,114.389999,115.349998,1284900,106.057266
"2016-04-18",115,115.93,114.639999,115.75,1543200,106.425041
"2016-04-19",116.239998,116.800003,115.769997,116.550003,1466600,107.160599
"2016-04-20",116.849998,117,115.550003,116.07,1593700,106.719269
"2016-04-21",111.699997,113,110.099998,110.260002,3641300,101.377327
"2016-04-22",111.349998,113.389999,110.779999,113.190002,2145500,104.071289
"2016-04-25",113,113.300003,111.970001,112.599998,951000,103.528809
"2016-04-26",113.370003,113.910004,113.010002,113.550003,1525900,104.402267
"2016-04-27",113.889999,114.650002,112.589996,112.989998,1246900,103.887383
"2016-04-28",111.889999,113.400002,111.529999,112.769997,1617400,103.685104
"2016-04-29",112.400002,112.730003,109.75,110.389999,2308500,101.496841
"2016-05-02",110.18,111.25,109.040001,111.239998,1390100,102.278366
"2016-05-03",110.089996,110.220001,109.019997,109.5,1303300,100.678558
"2016-05-04",108.510002,109.360001,108,108.589996,1062100,99.841866
"2016-05-05",109.040001,109.529999,108.230003,108.580002,810200,99.832657
"2016-05-06",107.699997,108.309998,107.18,108.309998,1172300,99.952637
"2016-05-09",108.139999,108.230003,107.290001,107.440002,1046600,99.149757
"2016-05-10",107.800003,108.830002,107.260002,108.730003,817500,100.340233
"2016-05-11",108.739998,109.199997,107.379997,107.419998,1623300,99.131294
"2016-05-12",108.230003,108.550003,106.360001,107.489998,1130300,99.195908
"2016-05-13",107.57,108.07,106.470001,106.699997,1547600,98.466873
"2016-05-16",107.190002,108.639999,107.089996,108.160004,1488600,99.814209
"2016-05-17",107.82,108.269997,106.690002,107.010002,1227000,98.752945
"2016-05-18",106.93,107.790001,106.07,106.389999,1755100,98.180786
"2016-05-19",106,106.650002,104.959999,105.639999,1153900,97.488655
"2016-05-20",106.379997,107.029999,105.93,106.209999,906300,98.014679
"2016-05-23",106.190002,106.830002,105.800003,106.43,1485400,98.21769
"2016-05-24",106.57,108.150002,106.459999,107.760002,1084700,99.445076
"2016-05-25",108.260002,108.730003,107.699997,108.32,800600,99.961861
"2016-05-26",108.349998,109,107.589996,107.699997,685700,99.389702
"2016-05-27",107.959999,108.709999,107.300003,108.599998,732400,100.220253
"2016-05-31",108.650002,108.870003,107.199997,107.68,1807500,99.371269
"2016-06-01",107.68,108.209999,106.489998,107.980003,998400,99.648102
"2016-06-02",107.360001,108.199997,106.889999,108.199997,759900,99.85112
"2016-06-03",108.07,108.169998,106.860001,107.669998,1338700,99.362007
"2016-06-06",108.099998,108.870003,107.68,108.120003,935900,99.777298
"2016-06-07",108.150002,108.360001,107.370003,107.769997,1238100,99.454285
"2016-06-08",108.059998,111.260002,107.510002,110.949997,1908000,102.388916
"2016-06-09",110.209999,110.489998,109.519997,110.43,2689500,101.90905
"2016-06-10",109.769997,109.860001,108.769997,109.239998,1255800,100.810867
"2016-06-13",108.940002,109.25,107.610001,107.690002,1285700,99.380478
"2016-06-14",107.309998,107.849998,106.43,107.080002,1221800,98.817543
"2016-06-15",107.300003,107.639999,106.5,106.620003,1056500,98.393036
"2016-06-16",105.620003,107.010002,105.059998,106.959999,843400,98.706787
"2016-06-17",107,108.260002,106.629997,108.18,1807100,99.832672
"2016-06-20",109.279999,109.730003,108.32,108.419998,1227900,100.054138
"2016-06-21",108.650002,108.650002,107.830002,108.059998,1346300,99.721916
"2016-06-22",108.400002,108.400002,107.660004,107.809998,1219400,99.491211
"2016-06-23",109.699997,111.260002,109.440002,111.220001,2078300,102.638092
"2016-06-24",108.089996,108.089996,102.209999,102.730003,3821500,94.803192
"2016-06-27",101.410004,101.470001,98.080002,98.690002,3445900,91.074928
"2016-06-28",99.949997,100.559998,98.419998,100.559998,1941300,92.800644
"2016-06-29",101.940002,102.720001,101.57,102.489998,1582800,94.581711
"2016-06-30",102.57,104.150002,101.989998,104.150002,2193000,96.113625
"2016-07-01",104.150002,105.489998,104.07,104.519997,1334300,96.455078
"2016-07-05",103.919998,103.93,101.800003,102.650002,1898800,94.729362
"2016-07-06",102.199997,103.019997,101.720001,102.970001,1451500,95.024666
"2016-07-07",103.279999,103.779999,102.529999,103.029999,1547900,95.080048
"2016-07-08",104.18,106.610001,103.980003,106.32,1649100,98.11618
"2016-07-11",106.629997,107.040001,106.419998,106.610001,892200,98.383812
"2016-07-12",107.550003,109.5,107.309998,108.699997,1404000,100.312538
"2016-07-13",109.099998,109.550003,107.959999,109.470001,1238500,101.023132
"2016-07-14",109.809998,109.989998,108.349998,108.629997,1359100,100.24794
"2016-07-15",109.019997,109.480003,108.139999,109.269997,1341000,100.838554
"2016-07-18",109,109.5,108.610001,109.300003,870100,100.866249
"2016-07-19",108.639999,108.980003,107.769997,108.379997,1424200,100.017235
"2016-07-20",108.790001,110.139999,108.480003,110.029999,2360900,101.539894
"2016-07-21",109,110.129997,107.559998,108.589996,2133100,100.211037
"2016-07-22",108.589996,108.589996,107.309998,107.650002,1708800,99.343559
"2016-07-25",107.230003,107.349998,106.400002,106.589996,1670800,98.365364
"2016-07-26",107.07,107.07,106.18,106.760002,2284800,98.52224
"2016-07-27",106.870003,106.870003,105.760002,106.089996,1627400,97.903931
"2016-07-28",105.720001,106.32,104.82,105.480003,2163000,97.341019
"2016-07-29",104.989998,105.230003,103.739998,104.709999,2107700,96.630402
"2016-08-01",104.099998,105.059998,103.739998,104.669998,1641900,96.593506
"2016-08-02",104.879997,104.879997,103.349998,103.690002,1473500,95.68914
"2016-08-03",104.129997,104.379997,102.870003,104.330002,2415800,96.279739
"2016-08-04",104.300003,104.82,103.849998,104.099998,1282200,96.067459
"2016-08-05",104.610001,104.989998,104.349998,104.43,1063100,96.372017
"2016-08-08",104.449997,104.699997,104.050003,104.480003,1210900,96.788902
"2016-08-09",104.349998,105.199997,104.190002,104.370003,1044600,96.686981
"2016-08-10",104.690002,105.07,104.089996,104.690002,1102400,96.983452
"2016-08-11",104.82,105.379997,104.43,104.739998,1096100,97.029762
"2016-08-12",104.610001,104.870003,103.709999,103.989998,977600,96.334984
"2016-08-15",104.129997,104.75,104.019997,104.459999,1037100,96.77037
"2016-08-16",104.510002,105.360001,103.650002,103.650002,1287100,96.019997
"2016-08-17",103.660004,104.029999,102.900002,103.589996,1242200,95.964401
"2016-08-18",103.589996,103.959999,103.360001,103.769997,1036900,96.131149
"2016-08-19",103.220001,104.860001,103.220001,104.730003,1089900,97.020493
"2016-08-22",104.43,105.279999,104,105.209999,1148500,97.465164
"2016-08-23",105.870003,106.769997,105.599998,106.440002,1341700,98.604607
"2016-08-24",106.279999,107.120003,106,106.389999,1808400,98.558289
"2016-08-25",106.099998,107.190002,106.050003,106.75,914100,98.891792
"2016-08-26",106.970001,107.650002,105.410004,105.75,929700,97.965393
"2016-08-29",105.910004,107.889999,105.910004,107.599998,1301700,99.679207
"2016-08-30",107.349998,107.699997,106.669998,107.279999,1036500,99.382767
"2016-08-31",107.080002,107.080002,105.43,105.879997,1392300,98.085831
"2016-09-01",106.019997,106.300003,105.089996,105.980003,929600,98.178482
"2016-09-02",106.739998,107.07,106.32,107.040001,662700,99.160439
"2016-09-06",107.370003,107.970001,107.010002,107.620003,1320400,99.697731
"2016-09-07",107.239998,107.790001,106.419998,106.730003,1337900,98.87326
"2016-09-08",106.540001,106.879997,105.279999,105.300003,1042400,97.548531
"2016-09-09",104.580002,104.580002,100.760002,100.860001,2339500,93.435364
"2016-09-12",100.480003,102.980003,100.419998,102.760002,1597200,95.195496
"2016-09-13",101.709999,101.949997,100.580002,101.160004,1425400,93.713287
"2016-09-14",101.07,101.379997,99.959999,100.68,1098700,93.268623
"2016-09-15",100.690002,101.599998,100.379997,101.239998,1193000,93.787399
"2016-09-16",100.629997,100.82,99.779999,100.209999,1986700,92.833229
"2016-09-19",100.93,101.550003,100.529999,101.080002,1265600,93.639183
"2016-09-20",100.410004,101.949997,100.410004,101.260002,1317400,93.805923
"2016-09-21",101.800003,102.540001,101.260002,102.459999,1144000,94.917587
"2016-09-22",103.510002,104.220001,102.919998,103.139999,1149800,95.547531
"2016-09-23",103.110001,103.760002,102.779999,103.269997,1649000,95.667961
"2016-09-26",103.07,103.290001,102.010002,102.139999,928400,94.621155
"2016-09-27",102,102.629997,101.550003,102.449997,1290400,94.908318
"2016-09-28",102.919998,103.949997,102.370003,103.57,1300300,95.945892
"2016-09-29",103.650002,103.959999,101.980003,102.059998,1162400,94.547043
"2016-09-30",102.650002,103.849998,102.650002,103.360001,1716500,95.75135
"2016-10-03",103.269997,104.040001,103.269997,103.440002,1348300,95.825455
"2016-10-04",103.800003,104.080002,101.800003,102.050003,1560000,94.537766
"2016-10-05",102.300003,102.730003,101.550003,101.580002,912400,94.102371
"2016-10-06",101.400002,102.360001,101.220001,102.190002,1078800,94.667465
"2016-10-07",97.190002,97.5,92.510002,93.730003,7136800,86.830238
"2016-10-10",94.309998,94.989998,93.220001,93.849998,3251600,86.941406
"2016-10-11",93.25,93.25,91.510002,92.300003,4157700,85.505508
"2016-10-12",92.389999,92.559998,91.43,91.940002,2171200,85.17202
"2016-10-13",91.010002,92.360001,90.309998,92.120003,2603400,85.338753
"2016-10-14",92.75,93.110001,92.550003,92.599998,2453200,85.783409
"2016-10-17",92.599998,92.879997,92.239998,92.660004,1918800,85.838997
"2016-10-18",93.75,93.830002,92.790001,92.809998,1317500,85.977951
"2016-10-19",92.82,93.18,92.160004,92.559998,2165900,85.746353
"2016-10-20",92.690002,94.470001,92.510002,92.660004,2411400,85.838997
"2016-10-21",91.419998,92.589996,90.480003,92.379997,2366900,85.579613
"2016-10-24",92.75,93.510002,92.699997,93.239998,2011100,86.376305
"2016-10-25",90.550003,92.059998,89.639999,91.220001,4338500,84.505005
"2016-10-26",91.010002,92.620003,91.010002,92.519997,2515800,85.709305
"2016-10-27",93.029999,93.629997,92.739998,93.349998,2290700,86.478218
"2016-10-28",93.440002,94.529999,92.269997,92.870003,2062000,86.033539
"2016-10-31",93.349998,93.440002,92.809998,93.129997,2173000,86.274422
"2016-11-01",93.25,93.589996,91.75,92.739998,2224200,85.913094
"2016-11-02",92.849998,93.989998,92.370003,92.379997,2226700,85.579613
"2016-11-03",92.760002,93.139999,91.660004,91.75,1646900,84.995979
"2016-11-04",92.019997,93.660004,91.540001,92.809998,1528600,85.977951
"2016-11-07",94.160004,94.419998,93.57,94.349998,2066800,87.40461
"2016-11-08",93.830002,95.190002,93.5,94.739998,1692100,88.139565
"2016-11-09",92.360001,95.970001,90.879997,95.290001,3225500,88.651237
"2016-11-10",95.910004,98.209999,95.779999,96.870003,2826800,90.12117
"2016-11-11",96.32,97.269997,95.489998,95.769997,2013800,89.097824
"2016-11-14",96.400002,96.849998,95.129997,96.050003,2002300,89.358292
"2016-11-15",96.099998,96.540001,95.510002,96.230003,1778800,89.525757
"2016-11-16",95.959999,96.57,95.860001,96.360001,1636400,89.646706
"2016-11-17",96.769997,96.830002,96.099998,96.610001,1118700,89.879265
"2016-11-18",96.230003,96.230003,95.120003,95.190002,1276900,88.55822
"2016-11-21",95.559998,96.330002,95.309998,96.190002,1807100,89.488548
"2016-11-22",96.449997,96.709999,96.029999,96.620003,1513600,89.888588
"2016-11-23",96.589996,97.690002,96.360001,97.589996,1089300,90.791008
"2016-11-25",97.629997,98.129997,97.349998,98.129997,482500,91.293381
"2016-11-28",97.919998,97.949997,96.769997,97.349998,1251200,90.567719
"2016-11-29",97.349998,98.449997,96.919998,98,1467900,91.172447
"2016-11-30",98.459999,98.690002,95.830002,95.93,2704300,89.246666
"2016-12-01",96.419998,96.800003,94.849998,95.239998,2444100,88.604721
"2016-12-02",95.290001,95.5,94.150002,94.580002,2084400,87.990707
"2016-12-05",95.360001,96.989998,95.230003,95.989998,1634600,89.302467
"2016-12-06",95.980003,96.360001,95.519997,96.220001,1358000,89.516434
"2016-12-07",96.309998,98.209999,96.209999,98.18,1581700,91.339905
"2016-12-08",98.18,99.669998,97.879997,99.410004,1494200,92.4842
"2016-12-09",99.480003,100.169998,98.919998,99.300003,1354900,92.381882
"2016-12-12",99.07,99.849998,97.760002,98.650002,1528900,91.777153
"2016-12-13",98.129997,98.389999,96.650002,97.050003,2145200,90.288612
"2016-12-14",97.07,97.879997,95.910004,96.169998,1576800,89.46994
"2016-12-15",96.199997,97.120003,95.629997,96.099998,1684600,89.4048
"2016-12-16",96.07,96.699997,95.779999,95.919998,2050100,89.23735
"2016-12-19",96.059998,96.870003,95.970001,96.220001,1473400,89.516434
"2016-12-20",96.260002,96.400002,95.559998,95.639999,1418600,88.976845
"2016-12-21",95.389999,96.199997,95.050003,95.870003,1189500,89.190834
"2016-12-22",95.940002,95.989998,94.93,95,1177500,88.381447
"2016-12-23",95.040001,95.040001,93.800003,94.690002,1816200,88.093033
"2016-12-27",95.050003,95.93,94.879997,95.849998,1200000,89.172226
"2016-12-28",96.339996,96.470001,94.589996,94.669998,1155100,88.074432
"2016-12-29",94.699997,95.32,94.669998,95.309998,1150100,88.669846
"2016-12-30",95.43,95.5,94.459999,94.760002,1248700,88.158165
"2017-01-03",95.43,95.970001,94.57,95.25,1358100,88.614029
"2017-01-04",95.709999,97.519997,95.629997,97.269997,1334500,90.493301
"2017-01-05",96.459999,96.620003,95.400002,95.620003,1661900,88.958237
"2017-01-06",95.769997,96.139999,95.290001,95.589996,1379800,88.930344
"2017-01-09",95.050003,96.459999,94.769997,96.349998,1454000,89.63739
"2017-01-10",96.07,96.650002,95.669998,96.389999,1418100,89.674599
"2017-01-11",96.25,96.669998,95.580002,96.629997,1169900,89.897888
"2017-01-12",96.449997,96.980003,95.800003,96.870003,1027100,90.12117
"2017-01-13",96.830002,97.099998,96.169998,96.32,1237900,89.609505
"2017-01-17",95.790001,96.080002,94.620003,95.970001,2251600,89.283859
"2017-01-18",95.970001,96.849998,95.660004,96.690002,2144200,89.953697
"2017-01-19",97.839996,98.980003,96,97.5,3378000,90.707268
"2017-01-20",98.029999,99.82,97.870003,99,2805500,92.102768
"2017-01-23",98.739998,100.309998,98.699997,100.239998,2340700,93.256371
"2017-01-24",100.739998,102.550003,100.440002,101.800003,2264400,94.707703
"2017-01-25",102.199997,102.279999,100.879997,101.080002,2107500,94.037849
"2017-01-26",101.639999,102,100.760002,101.849998,1591700,94.754211
"2017-01-27",101.690002,102.120003,101.220001,102.019997,1333600,94.912354
"2017-01-30",102.150002,102.150002,100.440002,102.029999,1996100,94.921677
"2017-01-31",101.720001,101.860001,99.290001,100.010002,2571500,93.042419
"2017-02-01",99.650002,100.760002,99,100.559998,1643600,93.554092
"2017-02-02",100.510002,101.080002,100.040001,100.580002,1971400,93.572685
"2017-02-03",101.110001,101.150002,100.419998,100.940002,921600,93.907616
"2017-02-06",100.32,100.989998,99.550003,99.919998,1606000,92.958664
"2017-02-07",100.040001,100.82,99.769997,100.010002,1084100,93.042419
"2017-02-08",100.080002,100.269997,99.57,100.099998,1029100,93.126137
"2017-02-09",100.190002,100.480003,99.790001,100.129997,726400,93.154037
"2017-02-10",100.199997,100.949997,100.019997,100.540001,1304200,93.535469
"2017-02-13",100.940002,101.25,100.639999,100.809998,980900,93.78669
"2017-02-14",100.910004,101.75,100.470001,101.57,1531000,94.493713
"2017-02-15",101,101.669998,100.910004,101.5,877500,94.801926
"2017-02-16",101.800003,101.989998,100.989998,101.769997,878500,95.054123
"2017-02-17",101.709999,102.370003,100.739998,102.370003,1306000,95.614532
"2017-02-21",102.5,103.129997,102.349998,103,2263300,96.202965
"2017-02-22",102.400002,103.339996,102.32,102.809998,1950600,96.025497
"2017-02-23",103.230003,103.230003,102.190002,102.599998,1521200,95.829346
"2017-02-24",102.129997,103.370003,101.93,103.309998,1348600,96.492493
"2017-02-27",103.080002,103.400002,102.260002,102.449997,1149000,95.689262
"2017-02-28",102.32,102.760002,101.959999,102.43,1277500,95.67057
"2017-03-01",103.449997,103.82,103.050003,103.290001,1680000,96.473831
"2017-03-02",103.300003,103.300003,102.300003,102.379997,1398800,95.623871
"2017-03-03",102.43,103.169998,101.68,102.059998,1077300,95.324997
"2017-03-06",101.949997,101.959999,100.959999,101.199997,928000,94.521721
"2017-03-07",101.139999,101.25,100.669998,100.779999,1211900,94.129448
"2017-03-08",100.639999,113.489998,100.339996,106.830002,12605300,99.780212
"2017-03-09",106,106,101.419998,102.93,5750000,96.137581
"2017-03-10",103.940002,104.519997,101.940002,102.089996,3039000,95.352997
"2017-03-13",102.260002,102.730003,101.589996,102.68,1442700,95.904091
"2017-03-14",102.470001,102.470001,101.449997,101.730003,1208600,95.016762
"2017-03-15",102.889999,104.410004,102.190002,104.040001,1789400,97.174332
"2017-03-16",104.650002,104.650002,103.019997,103.620003,1194400,96.782051
"2017-03-17",104.389999,105,103.379997,104.489998,2972900,97.594627
"2017-03-20",104.230003,105.720001,102.360001,105.57,2573600,98.603371
"2017-03-21",105.389999,106.239998,104.43,104.480003,2055700,97.585297
"2017-03-22",104.400002,104.400002,102.639999,104.25,2044200,97.370476
"2017-03-23",103.93,105.459999,103.5,104.620003,1838800,97.716049
"2017-03-24",104.5,104.870003,103.559998,103.790001,1284300,96.940834
"2017-03-27",102.760002,104.010002,102.199997,103.82,1588200,96.968849
"2017-03-28",103.849998,105.300003,103.57,104.970001,1084900,98.042969
"2017-03-29",104.889999,105.949997,104.550003,105.769997,1144100,98.790154
"2017-03-30",105.449997,105.959999,105.160004,105.230003,1413300,98.285805
"2017-03-31",104.940002,105.519997,103.940002,105.080002,1235900,98.145714
"2017-04-03",105.5,105.620003,104.18,105.080002,1317300,98.145714
"2017-04-04",105.080002,105.290001,104.529999,104.769997,1214200,97.856148
"2017-04-05",105,106.669998,104.550003,105,1664000,98.070984
"2017-04-06",105.18,105.860001,104.989998,105.269997,1247100,98.323166
"2017-04-07",105.150002,106.199997,105.150002,106.050003,1116700,99.051689
"2017-04-10",105.889999,106.410004,105.260002,105.790001,1029700,98.808838
"2017-04-11",105.489998,106.110001,104.870003,106.059998,1154400,99.061012
"2017-04-12",105.5,105.5,104.519997,105.059998,1174500,98.127029
"2017-04-13",105,105.309998,104.269997,104.419998,857500,97.529251
"2017-04-17",104.82,105.459999,104.32,105.389999,859800,98.435242
"2017-04-18",104.870003,105.379997,104.32,104.739998,1148600,97.82814
"2017-04-19",104.970001,105.800003,104.669998,105,1176000,98.070984
"2017-04-20",105.629997,106.610001,104.360001,106.370003,2230500,99.350578
"2017-04-21",106.660004,107.160004,105.940002,105.940002,2044900,98.948936
"2017-04-24",108.029999,108.220001,106.900002,108.010002,2096800,100.882362
"2017-04-25",108.18,111.059998,108.18,110.82,2342600,103.50692
"2017-04-26",110.889999,110.889999,109.610001,110.480003,1332600,103.189346
"2017-04-27",110.580002,111.989998,110.300003,111.290001,1715900,103.945885
"2017-04-28",111.050003,111.050003,109.809998,109.839996,1046800,102.591576
"2017-05-01",109.669998,109.949997,109.110001,109.459999,706500,102.236656
"2017-05-02",109.690002,113,109.089996,109.470001,1109200,102.246002
"2017-05-03",109.32,109.669998,109.040001,109.199997,927300,101.993805
"2017-05-04",109.330002,110.290001,109.220001,109.889999,1102100,102.638283
"2017-05-05",110,111.339996,109.830002,110.559998,1214000,103.264069
"2017-05-08",109.75,109.949997,108.160004,108.43,1310000,101.64238
"2017-05-09",108.470001,108.720001,107.529999,107.849998,1257900,101.098679
"2017-05-10",107.940002,108.540001,107.599998,107.849998,1044000,101.098679
"2017-05-11",107.309998,107.760002,106.269997,107.459999,1128600,100.733086
"2017-05-12",107.290001,107.470001,106.82,107.120003,500500,100.414375
"2017-05-15",107.160004,108.419998,107.160004,107.980003,730300,101.220543
"2017-05-16",107.919998,108.07,107.25,107.410004,599800,100.686218
"2017-05-17",107.410004,107.410004,105.400002,105.480003,1294000,98.877037
"2017-05-18",105.620003,106.110001,104.900002,105.389999,1326900,98.792664
"2017-05-19",105.110001,107.129997,105.110001,106.730003,1080600,100.04879
"2017-05-22",106.949997,107.18,106.150002,106.419998,959400,99.758179
"2017-05-23",106.480003,107.07,106.089996,106.699997,794300,100.020653
"2017-05-24",106.800003,107.440002,106.18,106.940002,510900,100.245644
"2017-05-25",107.169998,107.510002,106.57,106.910004,1340300,100.217514
"2017-05-26",106.720001,107.669998,106.480003,107.239998,664300,100.526848
"2017-05-30",107,107,105.879997,106.480003,975100,99.814438
"2017-05-31",106.669998,106.669998,105.690002,106.360001,1696100,99.701958
"2017-06-01",106.489998,110.470001,106.389999,109.160004,2198900,102.326675
"2017-06-02",109.139999,110.650002,108.690002,110.419998,1314500,103.507797
"2017-06-05",110,110.379997,108.309998,108.360001,1066200,101.576752
"2017-06-06",107.860001,108.559998,107.650002,108.379997,1258100,101.595512
"2017-06-07",108.57,108.75,107.529999,107.849998,1915100,101.098679
"2017-06-08",107.849998,108,106.639999,107.919998,1293600,101.164299
"2017-06-09",108.07,109.93,108.07,109.93,1617300,103.048477
"2017-06-12",110,110.839996,109.860001,110.139999,2196600,103.245331
"2017-06-13",110.059998,111.580002,109.849998,111.57,1357600,104.5858
"2017-06-14",111.68,111.709999,111.029999,111.5,892800,104.520187
"2017-06-15",110.470001,111.620003,110.470001,111.32,978300,104.351448
"2017-06-16",111.199997,111.739998,110.839996,111.160004,2188200,104.201469
"2017-06-19",111.510002,111.57,110.970001,111.110001,1242200,104.15461
"2017-06-20",110.879997,111.239998,110.610001,110.779999,884300,103.845268
"2017-06-21",111,111.089996,110.470001,110.68,1372500,103.751518
"2017-06-22",110.769997,110.93,110.400002,110.57,1184200,103.648422
"2017-06-23",110.5,111.029999,110.330002,110.68,1442700,103.751518
"2017-06-26",110.550003,111.059998,110.32,110.82,734600,103.882759
"2017-06-27",110.489998,111.220001,110.489998,110.489998,955900,103.573418
"2017-06-28",111,111.300003,110.889999,111.07,1967400,104.117096
"2017-06-29",111.059998,111.300003,109.269997,109.650002,835900,102.785995
"2017-06-30",110.18,110.529999,109.660004,109.959999,786700,103.076584
"2017-07-03",110.610001,111.099998,110.209999,110.610001,381500,103.685913
"2017-07-05",111.220001,111.599998,110.220001,110.68,630100,103.751518
"2017-07-06",110.440002,110.620003,109.82,110.050003,864900,103.160965
"2017-07-07",110.349998,111.129997,109.949997,111,721000,104.051491
"2017-07-10",110.730003,111.400002,110.730003,110.980003,1069900,104.032738
"2017-07-11",111.099998,111.279999,110.550003,110.970001,749900,104.023376
"2017-07-12",111.669998,112.18,111.260002,111.839996,1418900,104.83889
"2017-07-13",111.790001,112.629997,111.730003,112.400002,906100,105.363869
"2017-07-14",112.639999,113.139999,112.32,112.800003,658100,105.738792
"2017-07-17",112.800003,113.459999,112.519997,112.959999,466400,105.888779
"2017-07-18",112.839996,112.989998,112.120003,112.949997,826500,105.879417
"2017-07-19",113.129997,113.669998,112.690002,113.599998,1102200,106.488731
"2017-07-20",109.589996,109.589996,105.830002,106.720001,4708100,100.039413
"2017-07-21",106.25,107.400002,106.25,106.370003,2676700,99.711319
"2017-07-24",105.190002,105.839996,104.690002,105.389999,2567000,98.792664
"2017-07-25",106.199997,107.519997,105.870003,107.110001,1822800,100.404984
"2017-07-26",107.129997,107.220001,106.610001,106.75,1049800,100.067528
"2017-07-27",106.830002,107.190002,105.489998,106.150002,1896400,99.505104
"2017-07-28",106.150002,106.540001,105.449997,106.029999,1723900,99.392593
"2017-07-31",106.32,106.449997,104.989998,105.25,1566000,98.661438
"2017-08-01",105.279999,105.620003,104.629997,105.110001,2103500,98.530197
"2017-08-02",104.919998,106.849998,104.769997,106.209999,1974600,99.561348
"2017-08-03",106.459999,106.459999,103.860001,104.669998,2121600,98.117744
"2017-08-04",104.940002,105.290001,104.309998,105.010002,846600,98.436462
"2017-08-07",105.199997,105.910004,104.949997,105.139999,1143200,98.558319
"2017-08-08",104.260002,104.43,103.190002,103.400002,1398200,97.343887
"2017-08-09",103.040001,103.82,102.800003,103.370003,1910100,97.315643
"2017-08-10",102.800003,103.120003,101.220001,101.330002,2084300,95.395119
"2017-08-11",101.559998,101.559998,100.449997,100.730003,1536900,94.830261
"2017-08-14",101.709999,102.800003,101.199997,102.559998,1304000,96.55307
"2017-08-15",102.599998,103.209999,102.25,102.940002,1332600,96.910812
"2017-08-16",103.169998,103.879997,102.739998,103.739998,1319700,97.663971
"2017-08-17",103.559998,103.980003,102.68,102.68,1009600,96.666054
"2017-08-18",102.43,102.849998,101.949997,102.080002,1778800,96.101196
"2017-08-21",102.099998,102.529999,101.720001,102.389999,1351600,96.393028
"2017-08-22",102.660004,104.75,102.370003,104.540001,995800,98.417114
"2017-08-23",104.019997,104.419998,103.589996,103.629997,891500,97.560402
"2017-08-24",103.910004,104.57,103.599998,103.709999,685300,97.635712
"2017-08-25",103.980003,104.089996,103.230003,103.720001,863200,97.645134
"2017-08-28",103.879997,104.360001,103.57,104.150002,809400,98.04995
"2017-08-29",103.449997,104.040001,103.029999,103.860001,866900,97.776932
"2017-08-30",103.620003,104.300003,103.459999,103.809998,1301300,97.729851
"2017-08-31",104.220001,104.470001,103.82,104.32,1714400,98.209991
"2017-09-01",104.800003,104.919998,104.099998,104.589996,997600,98.464172
"2017-09-05",104.459999,104.699997,103.32,103.440002,1009300,97.381546
"2017-09-06",103.919998,104.639999,103.099998,104.199997,1589300,98.097008
"2017-09-07",104.370003,104.370003,103.099998,104.010002,938700,97.918152
"2017-09-08",103.629997,103.940002,101.610001,103.589996,1210300,97.522751
"2017-09-11",104.480003,106.110001,103.940002,105.900002,1038900,99.697449
"2017-09-12",106.080002,106.75,105.550003,106.690002,796900,100.441185
"2017-09-13",106.419998,106.540001,104.75,105.059998,1369800,98.906647
"2017-09-14",105.25,106.620003,104.599998,106.480003,1353300,100.243484
"2017-09-15",106.25,106.580002,105.959999,106.300003,1856400,100.074028
