"dates","UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted"
"2016-06-30",86.739998,87.389999,84.800003,87.25,5839500,78.702843
"2016-07-01",87.25,88.190002,87.120003,87.339996,3772700,78.784012
"2016-07-05",86.849998,87.489998,86.769997,87.160004,4305700,78.621689
"2016-07-06",86.589996,87.519997,86.010002,87.440002,3740500,78.874229
"2016-07-07",87.989998,88.470001,87.580002,88.029999,4798700,79.406418
"2016-07-08",88.940002,91.290001,88.470001,90.690002,6448500,81.80587
"2016-07-11",90.709999,91.629997,90.690002,91.389999,5423200,82.437279
"2016-07-12",91.779999,92.720001,91.43,92.059998,4120800,83.041641
"2016-07-13",92.550003,94.790001,92.040001,94.139999,5898900,84.917892
"2016-07-14",94.919998,96,94.43,94.699997,5331900,85.423042
"2016-07-15",94.970001,95.339996,93.709999,93.980003,4030900,84.77356
"2016-07-18",93.980003,94.360001,93.080002,94.120003,2721200,84.899857
"2016-07-19",93.459999,94.050003,92.879997,93.949997,3351300,84.746498
"2016-07-20",92.730003,94.32,92.489998,94.120003,4244500,84.899857
"2016-07-21",91,92.300003,90.720001,90.93,6622300,82.022346
"2016-07-22",90.870003,93.019997,90.290001,92.849998,4208500,83.754242
"2016-07-25",92.709999,92.760002,91.860001,92.279999,2744500,83.240105
"2016-07-26",92.379997,93.010002,91.830002,93.010002,2890100,83.898582
"2016-07-27",92.730003,92.949997,90.940002,91.629997,3523100,82.653778
"2016-07-28",91.440002,93.410004,91.07,93.080002,3104100,83.961739
"2016-07-29",92.550003,93.309998,92.260002,93.050003,2801100,83.934669
"2016-08-01",92.919998,93.650002,92.410004,93.059998,2797400,83.943695
"2016-08-02",92.389999,92.589996,90.68,91.300003,3787000,82.356094
"2016-08-03",91.540001,93.190002,91.400002,92.870003,3907400,83.772301
"2016-08-04",92.370003,93.089996,91.940002,92.669998,2245900,83.591919
"2016-08-05",93.169998,94.650002,92.620003,93.849998,3146700,84.656288
"2016-08-08",93.879997,94.949997,93.669998,93.860001,2491900,84.665329
"2016-08-09",93.75,94.18,93,93.07,2416200,83.952705
"2016-08-10",93.410004,93.449997,92.220001,92.440002,2568200,83.384422
"2016-08-11",92.720001,93.449997,92.610001,92.959999,2525100,83.853493
"2016-08-12",92.669998,92.669998,91.739998,91.900002,2898400,82.897324
"2016-08-15",92.459999,93.269997,92.279999,92.5,2733900,83.438545
"2016-08-16",92.209999,93,91.879997,92.889999,3787500,83.790352
"2016-08-17",92.769997,94.639999,92.650002,94.57,4718400,85.305756
"2016-08-18",94.169998,96.050003,93.629997,95.830002,5063400,86.442322
"2016-08-19",95.690002,95.849998,95.269997,95.68,3027100,86.30703
"2016-08-22",95.300003,95.800003,95.059998,95.330002,1947900,85.991325
"2016-08-23",95.910004,96.230003,95.580002,96.010002,2300600,86.604706
"2016-08-24",96.010002,96.059998,95.269997,95.480003,2504200,86.126617
"2016-08-25",95.32,95.82,94.959999,95.080002,1853000,85.765816
"2016-08-26",95.349998,95.980003,94.739998,95.120003,2531800,85.801895
"2016-08-29",94.860001,96.18,94.410004,96.059998,2746200,87.153748
"2016-08-30",96,96.279999,95.480003,95.849998,2426700,86.963211
"2016-08-31",95.330002,95.879997,94.650002,95.529999,2864100,86.672874
"2016-09-01",95.639999,95.980003,94.68,95.290001,2068100,86.455147
"2016-09-02",95.610001,95.949997,94.870003,95.279999,2095900,86.446068
"2016-09-06",95.629997,96.089996,95.239998,95.970001,2269100,87.07209
"2016-09-07",95.690002,97.050003,95.690002,96.279999,2437500,87.35334
"2016-09-08",96.300003,96.849998,95.75,96.629997,2096300,87.670891
"2016-09-09",95.440002,96.059998,92.720001,92.720001,4321100,84.123421
"2016-09-12",91.910004,94.699997,91.470001,93.809998,4670700,85.11235
"2016-09-13",93.050003,93.629997,91.980003,92.440002,3717200,83.86937
"2016-09-14",92.379997,93.330002,92.199997,92.720001,2883900,84.123421
"2016-09-15",92.279999,93.239998,91.32,92.940002,3383300,84.323021
"2016-09-16",92.5,93.139999,91.760002,92.379997,5185700,83.814934
"2016-09-19",92.970001,93.68,92.730003,93.089996,3195700,84.459099
"2016-09-20",93.529999,93.68,92.910004,93.139999,2477400,84.504463
"2016-09-21",93.610001,95.220001,93.610001,95.029999,2524000,86.219238
"2016-09-22",95.779999,96.169998,95.029999,95.080002,2960900,86.264618
"2016-09-23",94.779999,94.93,94.220001,94.330002,2912900,85.584152
"2016-09-26",94.110001,94.459999,93.529999,94.18,3625100,85.448059
"2016-09-27",94.129997,95.360001,93.790001,94.849998,3167400,86.055939
"2016-09-28",94.980003,96.230003,94.940002,96.160004,2533500,87.244476
"2016-09-29",96.239998,96.790001,95.5,95.959999,2671900,87.063026
"2016-09-30",96.779999,98,96.610001,97.529999,5190800,88.48745
"2016-10-03",97.18,97.889999,97.059998,97.349998,2378700,88.324142
"2016-10-04",97.57,98.160004,96.57,96.669998,2626300,87.707199
"2016-10-05",97.209999,98.839996,96.989998,98.540001,3225300,89.403816
"2016-10-06",98.360001,98.800003,97.949997,98.349998,3088700,89.231422
"2016-10-07",98.419998,98.639999,97.309998,98.07,3275100,88.977379
"2016-10-10",98.519997,98.720001,97.260002,97.349998,3041800,88.324142
"2016-10-11",97.32,97.480003,96.010002,96.540001,4202400,87.589249
"2016-10-12",96.739998,96.800003,95.57,95.910004,3419700,87.017662
"2016-10-13",95.389999,97.110001,94.300003,96.739998,4311600,87.770699
"2016-10-14",97.07,98.260002,96.830002,96.839996,4927400,87.86142
"2016-10-17",96.709999,97.120003,96.440002,96.769997,2363300,87.797897
"2016-10-18",97.599998,98.07,96.669998,96.720001,3565800,87.752556
"2016-10-19",96.650002,98.440002,96.260002,97.120003,3706800,88.115471
"2016-10-20",94.400002,95,89.809998,90.639999,16101900,82.236267
"2016-10-21",89.57,91.5,89.370003,90.370003,8288700,81.991287
"2016-10-24",90.779999,91.489998,89.769997,89.879997,7038000,81.54673
"2016-10-25",89.730003,90.419998,89.150002,89.989998,5599100,81.646538
"2016-10-26",90.019997,90.019997,88.629997,89.050003,4750200,80.793686
"2016-10-27",89.209999,89.389999,88.580002,88.82,4367100,80.585022
"2016-10-28",88.940002,89.32,87.790001,88.370003,3784400,80.176735
"2016-10-31",88.75,89.07,88.110001,88.18,3681200,80.004341
"2016-11-01",88.650002,88.889999,87.059998,87.889999,3980500,79.741219
"2016-11-02",88.080002,89.309998,87.739998,88.690002,4437400,80.467072
"2016-11-03",88.68,89.639999,88.25,88.769997,4468600,80.539635
"2016-11-04",88.699997,89.480003,88.379997,88.760002,3745700,80.530563
"2016-11-07",90,90.879997,89.849998,90.75,4556500,82.336067
"2016-11-08",90.790001,90.959999,89.720001,90.599998,4268500,82.199982
"2016-11-09",87.879997,94.959999,87.879997,93.949997,9655200,85.239365
"2016-11-10",95.129997,98.790001,95.029999,97.489998,8952900,88.451141
"2016-11-11",97.050003,97.699997,95.669998,96.879997,6664200,87.89772
"2016-11-14",97.519997,100.629997,97.510002,99.43,6617000,90.211304
"2016-11-15",99.18,99.540001,97.919998,99.110001,4263200,89.920959
"2016-11-16",98.379997,99.059998,97.720001,98.010002,2866100,88.922951
"2016-11-17",97.720001,98.940002,97.480003,98.809998,4379500,89.648781
"2016-11-18",98.93,100,98.599998,99.830002,3653400,90.574203
"2016-11-21",100.099998,101.629997,100,100.75,3385300,91.408905
"2016-11-22",101.099998,101.220001,100.389999,100.489998,3350900,91.173012
"2016-11-23",100.709999,101.699997,100.660004,101.389999,3154300,91.989555
"2016-11-25",101.449997,102.160004,101.129997,102.099998,1680900,92.633751
"2016-11-28",101.32,101.389999,100.43,100.690002,3533800,91.899025
"2016-11-29",100.529999,101.050003,100.099998,100.57,2945900,91.789497
"2016-11-30",101.360001,102.730003,101.260002,101.330002,6190700,92.483124
"2016-12-01",101.839996,103.959999,101.610001,103.389999,4748200,94.363289
"2016-12-02",103.379997,103.599998,102.019997,102.650002,3511000,93.687904
"2016-12-05",103.32,103.75,102.809998,102.839996,3459300,93.861313
"2016-12-06",103,103.309998,102.300003,103.150002,3228400,94.144249
"2016-12-07",103.489998,106.5,102.720001,106.330002,4936100,97.046623
"2016-12-08",106.32,106.620003,104.739998,105.370003,3862000,96.170441
"2016-12-09",104.889999,105.480003,104.029999,104.989998,4098800,95.823601
"2016-12-12",105.330002,105.330002,102.910004,104.32,4136500,95.212112
"2016-12-13",104.589996,104.739998,103.120003,104.040001,4144300,94.956528
"2016-12-14",104.25,104.830002,102.669998,102.82,3549600,93.843063
"2016-12-15",102.980003,104.940002,102.510002,104.68,4479800,95.540672
"2016-12-16",104.739998,104.970001,103.050003,103.309998,6610300,94.290268
"2016-12-19",103.080002,103.889999,102.629997,103.400002,2859400,94.372437
"2016-12-20",103.809998,104.769997,103.540001,104.650002,3026700,95.513283
"2016-12-21",104.699997,105.550003,104.050003,104.650002,2210900,95.513283
"2016-12-22",104.120003,105.279999,103.370003,105.190002,2994800,96.006134
"2016-12-23",105.230003,105.269997,104.32,105.18,2146200,95.997025
"2016-12-27",105.510002,105.93,105.209999,105.709999,1518200,96.480736
"2016-12-28",105.75,106.32,104.589996,104.760002,1799000,95.613678
"2016-12-29",104.879997,105.25,103.989998,104.419998,2122900,95.303368
"2016-12-30",104.18,104.839996,103.25,103.68,2914700,94.627975
"2017-01-03",104.480003,105.290001,102.07,102.519997,3824300,93.569237
"2017-01-04",102.889999,104.309998,102.510002,103.139999,3668300,94.135132
"2017-01-05",103.029999,103.360001,101.220001,102.129997,4180400,93.213303
"2017-01-06",102.029999,103.769997,101.199997,103.190002,3862400,94.180756
"2017-01-09",103.730003,103.739998,101.900002,102.419998,2968600,93.477974
"2017-01-10",102.559998,104.239998,101.910004,103.419998,3562700,94.390678
"2017-01-11",103.349998,104.830002,103.029999,104.269997,2864800,95.166481
"2017-01-12",104.269997,104.959999,103.349998,104.699997,2397000,95.558922
"2017-01-13",104.510002,105.449997,104.279999,105.25,2743400,96.060905
"2017-01-17",104.699997,104.82,102.849998,103.370003,3401800,94.345039
"2017-01-18",102.260002,104.370003,101.529999,103.769997,5363900,94.710129
"2017-01-19",108.209999,108.980003,105.440002,106.239998,10103900,96.96447
"2017-01-20",106.830002,108.639999,106.610001,108.599998,6440000,99.118416
"2017-01-23",108.639999,108.639999,106.93,107.989998,3932200,98.561676
"2017-01-24",108.150002,109.25,107.599998,108.720001,4564900,99.227959
"2017-01-25",109.290001,111,109.010002,110.419998,5137900,100.77951
"2017-01-26",110.25,111.379997,109.480003,110.150002,4607200,100.533089
"2017-01-27",110.349998,110.360001,108.139999,109.199997,3555400,99.666046
"2017-01-30",108.940002,108.959999,106.339996,108,5334200,98.570801
"2017-01-31",108.129997,108.580002,106.220001,106.580002,4534600,97.274788
"2017-02-01",107.040001,108.07,106.400002,107.699997,4374500,98.297005
"2017-02-02",107.199997,107.580002,105.900002,107.300003,4225900,97.931908
"2017-02-03",107.480003,108.839996,107.349998,108.510002,3249600,99.036293
"2017-02-06",108.360001,108.690002,107.580002,107.690002,2858100,98.28788
"2017-02-07",108.190002,108.760002,107.349998,107.650002,3493400,98.25135
"2017-02-08",107.519997,107.93,106.269997,107.339996,3901400,97.96843
"2017-02-09",107.339996,107.879997,107.120003,107.419998,3603900,98.041443
"2017-02-10",107.879997,108.489998,107.709999,107.870003,2778000,98.452156
"2017-02-13",108.089996,109.300003,107.889999,108.32,2640000,98.862877
"2017-02-14",108.07,109.160004,107.739998,109.160004,2890300,99.629539
"2017-02-15",108.529999,109.989998,108.169998,109.779999,3352900,100.195404
"2017-02-16",109.480003,110,108.5,109.389999,2811100,99.839432
"2017-02-17",109.43,109.82,107.959999,109.82,4246300,100.231911
"2017-02-21",110,110.82,109.349998,109.669998,4169800,100.095009
"2017-02-22",109.18,109.440002,107.949997,108.870003,4206100,99.364853
"2017-02-23",109.139999,109.5,106.260002,106.699997,4876600,97.384315
"2017-02-24",105.610001,107.760002,105.169998,107.739998,4632500,98.894234
"2017-02-27",107.82,108,106.480003,107.5,3288500,98.673958
"2017-02-28",107.529999,108.080002,107.089996,107.940002,3756600,99.077843
"2017-03-01",109.040001,110.650002,109.040001,110.110001,4064900,101.069672
"2017-03-02",110.050003,110.239998,108.910004,109.050003,2739700,100.09671
"2017-03-03",109.080002,109.279999,108.239998,109.019997,2304900,100.06916
"2017-03-06",108.760002,109.639999,108.5,109.43,2989100,100.445488
"2017-03-07",109.099998,109.519997,108.160004,108.360001,3331200,99.463341
"2017-03-08",108.360001,108.459999,106.410004,106.709999,3454900,97.948814
"2017-03-09",106.809998,107.139999,105.739998,106.18,4131200,97.462326
"2017-03-10",106.889999,106.989998,105.720001,106.279999,3316200,97.554115
"2017-03-13",106.360001,106.790001,105.949997,106.449997,3514800,97.710175
"2017-03-14",105.949997,106.279999,104.32,104.370003,4303800,95.800941
"2017-03-15",104.589996,106.139999,104.099998,105.580002,3496100,96.911583
"2017-03-16",105.5,106.32,105,105.449997,3645300,96.792267
"2017-03-17",105.43,106.050003,105.099998,105.989998,11395400,97.287941
"2017-03-20",105.75,105.980003,105,105.080002,3444900,96.452644
"2017-03-21",105.440002,105.610001,103.199997,103.650002,3846300,95.14006
"2017-03-22",103.550003,104.5,103.07,104.059998,4101200,95.516388
"2017-03-23",103.989998,105.139999,103.599998,103.870003,2587700,95.342003
"2017-03-24",103.989998,104.610001,103.440002,103.959999,2734700,95.424599
"2017-03-27",102.900002,104.519997,102.410004,104.019997,3812000,95.479668
"2017-03-28",104.050003,105.889999,103.830002,105.5,4237100,96.83815
"2017-03-29",104.809998,106.169998,104.410004,105.580002,2905000,96.911583
"2017-03-30",105.739998,107.459999,105.32,106.940002,2961000,98.15992
"2017-03-31",106.980003,107.089996,105.900002,105.919998,2888300,97.223679
"2017-04-03",106.160004,106.779999,105.080002,105.5,2889000,96.83815
"2017-04-04",105.709999,107.239998,105.129997,107.199997,3445400,98.39859
"2017-04-05",107.949997,109.540001,106.57,106.760002,2938100,97.994705
"2017-04-06",104.790001,107.389999,104.769997,107.07,4556100,98.279251
"2017-04-07",107.330002,107.779999,106.57,107.029999,2205000,98.242546
"2017-04-10",107.57,108.389999,107.449997,107.620003,2631700,98.784103
"2017-04-11",107.209999,107.769997,106.260002,107.610001,2298800,98.774918
"2017-04-12",108.080002,108.129997,105.480003,105.57,3046400,96.902405
"2017-04-13",105.5,106.07,104.779999,104.779999,2372700,96.177269
"2017-04-17",104.900002,106.010002,104.120003,105.980003,2773900,97.278755
"2017-04-18",105.480003,106.68,105.190002,106.239998,2767000,97.517403
"2017-04-19",106.790001,107.779999,106.269997,106.790001,3344300,98.02224
"2017-04-20",108.169998,109.349998,107.870003,107.900002,4201600,99.041107
"2017-04-21",108.199997,108.779999,107.629997,108.279999,3144000,99.389923
"2017-04-24",109.5,109.980003,109.160004,109.330002,3218000,100.353699
"2017-04-25",109.330002,110.760002,109.059998,110.480003,3990700,101.409286
"2017-04-26",110.550003,111.959999,109.830002,110.169998,6303700,101.124748
"2017-04-27",112.019997,115.150002,111.889999,113.529999,5156600,104.20887
"2017-04-28",113.529999,113.949997,111.309998,111.959999,3554700,102.767784
"2017-05-01",112.43,112.68,111.599998,111.599998,2888300,102.43734
"2017-05-02",111.75,112.279999,110.940002,111.089996,3820300,101.969193
"2017-05-03",110.660004,111.209999,110.339996,110.879997,2696500,101.776443
"2017-05-04",111.209999,111.599998,110.120003,110.330002,2627800,101.271599
"2017-05-05",110.589996,110.75,110.120003,110.720001,3078900,101.629585
"2017-05-08",110.389999,110.790001,109.75,110.019997,3426100,100.987045
"2017-05-09",109.860001,110.620003,109.519997,109.959999,2423600,100.931984
"2017-05-10",110.120003,110.120003,108.970001,109.32,3551200,100.344528
"2017-05-11",108.989998,110.620003,108.739998,110.099998,3837700,101.060486
"2017-05-12",109.650002,110.790001,109.650002,110.480003,3609900,101.409286
"2017-05-15",110.559998,111.529999,110.5,111.279999,2477500,102.1436
"2017-05-16",111.720001,111.830002,110.599998,111,2567900,101.886597
"2017-05-17",111,111,106.379997,106.559998,4445100,97.811119
"2017-05-18",106.129997,108.620003,105.5,107.139999,4642300,98.343498
"2017-05-19",107.400002,108.129997,106.839996,107.050003,3600700,98.26091
"2017-05-22",107.529999,108.099998,106.809998,107.830002,3023400,98.976845
"2017-05-23",107.959999,108.449997,107.290001,108,2732500,99.132896
"2017-05-24",107.900002,108.639999,107.440002,108.050003,2931700,99.17881
"2017-05-25",108.620003,109.959999,108.18,109.699997,3872700,100.693321
"2017-05-26",108.809998,110.75,108.540001,110.57,3901900,102.054733
"2017-05-30",110.07,111.040001,109.800003,110.809998,2958300,102.276237
"2017-05-31",110.980003,111,109.360001,110.300003,4994300,101.805527
"2017-06-01",110.580002,111.190002,110,110.589996,2783500,102.073196
"2017-06-02",110.889999,112.260002,110.25,111.199997,3435500,102.63623
"2017-06-05",111.400002,111.470001,110.029999,110.190002,2825000,101.704002
"2017-06-06",109.690002,110.120003,108.910004,108.959999,2922500,100.568733
"2017-06-07",109.199997,109.480003,108.480003,109.110001,2537200,100.707169
"2017-06-08",109.110001,110.019997,108.760002,109.839996,3169400,101.380936
"2017-06-09",110,110.290001,108.510002,109.75,2496500,101.297882
"2017-06-12",109.730003,110.239998,109.290001,110.129997,3543400,101.648621
"2017-06-13",110.190002,111.660004,110,111.540001,2384700,102.95002
"2017-06-14",111.699997,111.720001,109.349998,109.800003,3033400,101.344025
"2017-06-15",109.029999,110.809998,108.82,110.669998,2826800,102.147049
"2017-06-16",110.860001,111.379997,109.940002,111.379997,4136300,102.802361
"2017-06-19",111.699997,112.110001,110.760002,111.830002,3238200,103.217697
"2017-06-20",111.25,111.540001,108.269997,108.349998,4406900,100.005699
"2017-06-21",108.519997,108.540001,107.580002,107.620003,3723600,99.331924
"2017-06-22",107.900002,107.900002,106.589996,107.389999,3098700,99.119637
"2017-06-23",107.190002,109.040001,106.809998,108.099998,14115500,99.774963
"2017-06-26",108.43,109.139999,107.470001,108.029999,3001900,99.710342
"2017-06-27",108.139999,108.400002,107.330002,107.349998,3173100,99.082703
"2017-06-28",108.279999,108.959999,107.699997,108.769997,3568600,100.393356
"2017-06-29",109.160004,109.339996,107.809998,107.889999,2404900,99.581123
"2017-06-30",108.199997,109.550003,107.860001,108.910004,3479200,100.522575
"2017-07-03",109.019997,110.379997,109.019997,110.040001,1806600,101.565544
"2017-07-05",110.129997,110.139999,108.239998,108.25,2668100,99.913406
"2017-07-06",107.75,108.459999,107.32,107.760002,2984200,99.461151
"2017-07-07",107.889999,108.559998,106.839996,108.349998,2803200,100.005699
"2017-07-10",108,109.480003,107.849998,108.5,3467100,100.14415
"2017-07-11",108.709999,109.040001,107.699997,108.589996,2356900,100.227219
"2017-07-12",109.059998,110.220001,108.849998,109.209999,2490200,100.799477
"2017-07-13",109.239998,109.559998,108.389999,108.849998,2155100,100.467194
"2017-07-14",109.139999,109.720001,108.730003,109.529999,2106700,101.094826
"2017-07-17",109.389999,109.440002,108.660004,109.050003,2431400,100.65181
"2017-07-18",108.989998,109.57,108.519997,109.25,2349600,100.836388
"2017-07-19",108.209999,108.970001,106.870003,107.839996,4192400,99.534966
"2017-07-20",108.769997,109.050003,104.269997,106.139999,6779600,97.965919
"2017-07-21",105.089996,105.75,104.699997,104.849998,5562600,96.775253
"2017-07-24",104.760002,105.419998,103.650002,103.660004,5340800,95.676895
"2017-07-25",104.290001,105.339996,103.699997,104.959999,3923400,96.87677
"2017-07-26",105.089996,105.269997,103.870003,104.419998,3263600,96.378365
"2017-07-27",103.970001,103.989998,101.059998,101.400002,6443800,93.590942
"2017-07-28",101.410004,103.389999,101.410004,103.300003,4471000,95.34462
"2017-07-31",103.459999,103.970001,102.910004,102.959999,4266500,95.0308
"2017-08-01",102.959999,102.989998,101.730003,101.980003,4379700,94.126282
"2017-08-02",101.830002,102.75,101.720001,102.330002,4470800,94.449318
"2017-08-03",102.57,103.029999,102.269997,102.550003,4750200,94.652382
"2017-08-04",102.690002,103.419998,102,102.480003,4142600,94.587769
"2017-08-07",102.349998,102.739998,102,102.57,2543400,94.67083
"2017-08-08",102.199997,104.32,101.900002,103.059998,3282400,95.123108
"2017-08-09",102.629997,103.82,102.510002,103.769997,3063800,95.778427
"2017-08-10",103.400002,104.440002,102.639999,102.690002,3509100,94.781593
"2017-08-11",103.209999,104.589996,102.900002,103.57,3340900,95.593826
"2017-08-14",104.309998,105.169998,104.199997,104.730003,3189800,96.664505
"2017-08-15",104.949997,104.970001,104.309998,104.849998,2652300,96.775253
"2017-08-16",105.110001,106.129997,104.720001,105.849998,2915500,97.698242
"2017-08-17",105.370003,105.639999,103.160004,103.18,3266800,95.233856
"2017-08-18",103.360001,104.610001,102.870003,103.900002,3243600,95.898422
"2017-08-21",104.029999,104.449997,103.370003,104.309998,2274500,96.276833
"2017-08-22",104.760002,106.449997,104.760002,106.209999,2993600,98.030502
"2017-08-23",105.779999,106.379997,104.910004,105.040001,2844000,96.950615
"2017-08-24",105.389999,105.5,104.43,104.57,2768700,96.516815
"2017-08-25",105.300003,106.25,105.129997,105.25,2473300,97.14444
"2017-08-28",105.400002,105.650002,104.32,104.550003,2764600,96.498344
"2017-08-29",103.769997,105.209999,103.410004,104.970001,3191600,97.449936
"2017-08-30",105,105.580002,104.790001,104.940002,2592700,97.422066
"2017-08-31",105.309998,105.790001,104.839996,105.300003,2744400,97.756287
"2017-09-01",105.639999,106.269997,104.779999,105.470001,2347700,97.914116
"2017-09-05",105.089996,105.349998,103.849998,104.099998,2598700,96.64225
"2017-09-06",104.650002,106.269997,104.510002,105.010002,4378700,97.487053
"2017-09-07",105.209999,105.739998,104.800003,105.489998,3622900,97.932663
"2017-09-08",105.639999,107.290001,104.970001,107.209999,3228200,99.529449
"2017-09-11",107.300003,108.110001,107.199997,108.099998,3818100,100.35569
"2017-09-12",107.910004,108.940002,107.779999,108.480003,2321800,100.708466
"2017-09-13",108.220001,108.690002,107.889999,108.660004,2106100,100.875565
"2017-09-14",108.68,110.879997,108.309998,110.860001,4272300,102.917961
"2017-09-15",111.800003,113.400002,111.110001,113.400002,8269900,105.276009
"2017-09-18",113.199997,113.279999,111.93,112.029999,3669200,104.004143
"2017-09-19",112.389999,113.18,112.110001,113,4168900,104.90464
"2017-09-20",113,115.029999,112.809998,115,3958800,106.76136
"2017-09-21",114.989998,115.68,113.75,115.440002,3002200,107.169853
"2017-09-22",115.199997,115.580002,114.650002,115.339996,2297600,107.077011
"2017-09-25",115.449997,115.959999,114.730003,115.790001,2783000,107.494766
"2017-09-26",115.900002,115.900002,115.089996,115.43,2976900,107.160553
"2017-09-27",115.720001,116.739998,114.949997,116.639999,2619200,108.283867
"2017-09-28",116.290001,116.93,115.900002,115.970001,1982800,107.661873
"2017-09-29",115.919998,116.260002,115.629997,115.970001,2317200,107.661873
"2017-10-02",115.379997,115.550003,114.330002,115.260002,3222200,107.002747
"2017-10-03",115.019997,115.220001,114.370003,114.889999,2783900,106.659248
"2017-10-04",114.150002,114.459999,113.379997,113.769997,3229600,105.619484
"2017-10-05",113.57,114.07,112.879997,114.019997,2811500,105.85157
"2017-10-06",113.940002,114.720001,113.040001,113.949997,2200100,105.786613
"2017-10-09",113.790001,114.360001,113.370003,113.879997,1741900,105.721603
"2017-10-10",114,114.309998,112.489998,112.629997,2772200,104.561134
"2017-10-11",112.690002,113.220001,112.559998,113.050003,2867200,104.951065
"2017-10-12",113.160004,113.980003,112.949997,113.690002,2561700,105.545204
"2017-10-13",114.349998,114.739998,112.169998,112.279999,2079800,104.236214
"2017-10-16",112.519997,112.690002,111.760002,112.089996,2310600,104.059837
"2017-10-17",109.339996,111.629997,108.709999,110.57,3975300,102.648735
"2017-10-18",110.790001,111.379997,110.32,110.379997,4152000,102.472351
"2017-10-19",110.029999,112.110001,109.379997,112.010002,4080300,103.98558
"2017-10-20",112.949997,113.290001,112.279999,112.989998,4982700,104.89537
"2017-10-23",113,113.599998,112.239998,113.190002,3059000,105.081032
"2017-10-24",113.419998,114.260002,112.68,112.900002,4016200,104.811829
"2017-10-25",113.080002,113.489998,109.830002,110.269997,6487200,102.370224
"2017-10-26",111.720001,116.800003,110.82,116.470001,6288800,108.126053
"2017-10-27",116.5,119.709999,116.480003,117.080002,7139300,108.692352
"2017-10-30",116.959999,117.980003,116.300003,116.370003,3461300,108.033218
"2017-10-31",116.860001,116.879997,115.339996,115.790001,2981300,107.494766
"2017-11-01",116.589996,117.239998,116.089996,117,2787200,108.618095
"2017-11-02",116.470001,118.699997,116.349998,118.389999,2903900,109.908493
"2017-11-03",118.230003,118.300003,116.75,117.18,1936000,108.785194
"2017-11-06",117.339996,117.699997,116.489998,117.330002,1682900,108.924461
"2017-11-07",117.050003,117.610001,116.610001,117.040001,1732900,108.65522
"2017-11-08",116.620003,118.169998,116.050003,117.800003,3226100,109.360771
"2017-11-09",116.919998,117.790001,116.5,117.07,2335000,108.683067
"2017-11-10",116.75,117.300003,116.339996,116.699997,1840100,108.339577
"2017-11-13",115.629997,116.550003,115.190002,116.480003,2689000,108.135338
"2017-11-14",116.169998,116.889999,115.900002,116.230003,3073900,107.903259
"2017-11-15",115.900002,116.940002,115.480003,115.699997,3228300,107.411224
"2017-11-16",115.989998,117.129997,115.389999,116.57,2437200,108.218895
"2017-11-17",116.07,116.839996,115.5,115.629997,2129300,107.346222
"2017-11-20",115.940002,116.099998,115.160004,116.010002,2579500,107.699013
"2017-11-21",116.110001,117.199997,115.93,117.120003,3134300,108.729485
"2017-11-22",117.330002,118.059998,116.959999,117.860001,2466600,109.416496
"2017-11-24",118.029999,118.870003,117.790001,118.25,1302800,109.778534
"2017-11-27",118.089996,118.449997,115.690002,117.160004,3398900,108.76664
"2017-11-28",117.25,119.050003,116.510002,118.800003,4024800,110.289146
"2017-11-29",118.599998,123.190002,118.129997,122.940002,7206800,114.775024
"2017-11-30",122.949997,127.860001,122.949997,126.5,9350700,118.098587
"2017-12-01",126.389999,126.93,123.809998,124.620003,4793700,116.343437
"2017-12-04",126.080002,132,125.559998,130.080002,9092500,121.440819
"2017-12-05",129.490005,129.960007,127.199997,128.009995,4953200,119.508278
"2017-12-06",127.470001,128.199997,127.190002,127.949997,3817900,119.452278
"2017-12-07",128,128.889999,127.419998,128.460007,4695700,119.928421
"2017-12-08",128.800003,130.039993,128.539993,129.110001,3628500,120.535233
"2017-12-11",129.520004,129.550003,128.059998,129.050003,4923700,120.479225
"2017-12-12",129.350006,131.009995,128.610001,130.699997,5334100,122.019638
"2017-12-13",130.699997,132.389999,129.75,130.309998,5696100,121.65554
"2017-12-14",130.669998,131.339996,128.789993,129.169998,4570400,120.591248
"2017-12-15",129.850006,131.619995,129.339996,130.600006,8768100,121.926292
"2017-12-18",131.350006,133.25,131.100006,132.470001,5829000,123.672073
"2017-12-19",133.649994,133.669998,131.309998,133.240005,4538300,124.390945
"2017-12-20",134.339996,135.300003,133.089996,134.679993,6825400,125.73526
"2017-12-21",135,135,133.380005,133.729996,4143200,124.848404
"2017-12-22",133.800003,134.699997,132.779999,134.470001,2765000,125.539246
"2017-12-26",135,135.759995,134.330002,134.649994,2305900,125.707298
"2017-12-27",134.589996,136.320007,134.039993,136.320007,7473600,127.266403
"2017-12-28",136.039993,136.169998,134.610001,135.119995,2617700,126.14608
"2017-12-29",135.279999,135.639999,134.100006,134.100006,2334300,125.19384
