"dates","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
"2017-08-10",66.800003,66.989998,65.75,66.199997,3425100,56.360851
"2017-08-11",66.150002,66.400002,65.849998,66.150002,2330000,56.318287
"2017-08-14",66.470001,67.010002,66.389999,66.790001,3034300,56.863159
"2017-08-15",66.660004,67.32,66.610001,67.150002,4079300,57.169659
"2017-08-16",67.260002,67.5,65.860001,65.989998,2807500,56.182056
"2017-08-17",65.669998,65.709999,64.470001,64.550003,3358400,54.956093
"2017-08-18",64.449997,65.459999,64.220001,64.75,3082600,55.126362
"2017-08-21",64.660004,64.949997,64.449997,64.699997,2463900,55.083801
"2017-08-22",64.900002,65.720001,64.5,65.580002,2865800,55.832996
"2017-08-23",65.220001,66,65.099998,65.709999,2808700,55.943676
"2017-08-24",65.699997,68,65.699997,67.440002,5492000,57.416557
"2017-08-25",67.790001,68.809998,67.559998,67.669998,3915900,57.612373
"2017-08-28",68.900002,69.790001,68.239998,68.419998,6445800,58.2509
"2017-08-29",68.230003,68.949997,67.779999,67.919998,3557700,57.825211
"2017-08-30",68.519997,68.870003,68.080002,68.410004,3248100,58.242393
"2017-08-31",68.650002,68.720001,67.309998,68.099998,4434400,57.978458
"2017-09-01",68.110001,69.510002,67.82,69.199997,3954400,58.914963
"2017-09-05",68.589996,68.709999,67.239998,67.910004,4581400,57.816696
"2017-09-06",68.230003,68.769997,67.709999,68.110001,4428800,57.986965
"2017-09-07",68.330002,69.099998,68.110001,68.860001,3675900,58.625504
"2017-09-08",68.860001,70.279999,68.730003,69.540001,3771300,59.204433
"2017-09-11",69.769997,69.970001,68.800003,69.809998,3287700,59.434292
"2017-09-12",70,70.660004,69.82,70.209999,2629200,59.774853
"2017-09-13",70.550003,71.169998,70.25,71,4122500,60.447445
"2017-09-14",70.900002,71.059998,69.529999,69.940002,4494000,59.544991
"2017-09-15",69.980003,71.510002,69.980003,71.129997,6859900,60.558125
"2017-09-18",71.230003,72.440002,71.139999,72.199997,3823700,61.469082
"2017-09-19",72.199997,73.199997,71.559998,72.709999,3870200,61.903278
"2017-09-20",73.029999,73.379997,72.510002,73.18,3255600,62.303444
"2017-09-21",73.089996,73.870003,72.839996,73.360001,3106100,62.456684
"2017-09-22",73.25,74.360001,73.150002,74.290001,3263900,63.24847
"2017-09-25",74.629997,75.260002,74.349998,75.120003,3461000,63.955101
"2017-09-26",75.019997,75.75,74.809998,74.959999,3287900,63.818859
"2017-09-27",74.889999,75.879997,74.410004,75.470001,4516000,64.253067
"2017-09-28",75.809998,76.919998,75.550003,76.739998,6079400,65.334312
"2017-09-29",76.760002,77.769997,76.620003,76.93,4442200,65.496063
"2017-10-02",76.730003,77.400002,76.410004,77.050003,3141300,65.598251
"2017-10-03",76.879997,77.660004,76.760002,77.57,3194700,66.040947
"2017-10-04",77.389999,77.82,76.940002,77.690002,2669900,66.143112
"2017-10-05",77.900002,78.639999,76.489998,77.269997,4923400,65.785553
"2017-10-06",76.370003,77.230003,76.269997,77.230003,4672400,65.751503
"2017-10-09",77.269997,77.440002,76.769997,77.129997,2925600,65.666344
"2017-10-10",77.550003,77.610001,77,77.370003,2659600,65.870674
"2017-10-11",77.529999,77.919998,77.089996,77.919998,2277500,66.338928
"2017-10-12",77.400002,78.050003,77.099998,77.910004,2532500,66.330414
"2017-10-13",78.150002,78.309998,77.669998,78.080002,2161700,66.475159
"2017-10-16",77.650002,77.830002,77.230003,77.419998,2405400,65.913246
"2017-10-17",77.589996,77.860001,77.269997,77.620003,2358400,66.083519
"2017-10-18",77.599998,77.919998,76.980003,77.620003,2399600,66.083519
"2017-10-19",77.209999,77.889999,76.629997,77.629997,2329900,66.092041
"2017-10-20",78.440002,78.440002,77.389999,77.540001,4149900,66.015434
"2017-10-23",77.849998,77.900002,77.370003,77.400002,4820100,65.896217
"2017-10-24",77.400002,78.099998,77.150002,77.690002,3241700,66.143112
"2017-10-25",77.699997,77.870003,76.949997,77.68,4901200,66.134605
"2017-10-26",77.379997,77.660004,75.839996,76.290001,5371300,64.951195
"2017-10-27",76.129997,77.82,75.949997,77.75,6118600,66.194199
"2017-10-30",77.720001,78.580002,77.720001,78.400002,4427100,66.747597
"2017-10-31",78.300003,79.139999,77.779999,78.889999,3231000,67.164764
"2017-11-01",79.32,80.93,79.07,80.709999,4097800,68.714272
"2017-11-02",80.739998,82.190002,80.739998,81.589996,4972900,69.463486
"2017-11-03",81.199997,81.75,80.629997,80.879997,3390500,68.859009
"2017-11-06",80.900002,81.790001,80.269997,81.449997,3326200,69.344284
"2017-11-07",81.529999,81.879997,81.309998,81.830002,2603300,69.667801
"2017-11-08",81.610001,81.690002,80.629997,81.669998,2976100,69.53157
"2017-11-09",81,81.339996,80.029999,81.279999,3569700,69.199554
"2017-11-10",80.959999,81.449997,80.709999,81.370003,2473900,69.276169
"2017-11-13",81.239998,81.519997,80.610001,80.669998,2568500,68.680199
"2017-11-14",80.550003,81.589996,80.489998,81.370003,3108700,69.276169
"2017-11-15",80.889999,81.690002,80,81.480003,3122000,69.36982
"2017-11-16",81.309998,82.610001,81.209999,82.120003,4322600,69.914696
"2017-11-17",81.849998,82.919998,81.75,82.879997,2897400,70.561737
"2017-11-20",82.260002,82.260002,81.480003,82.089996,3163600,70.484444
"2017-11-21",82.239998,84,82.150002,83.800003,3528000,71.952705
"2017-11-22",83.910004,83.910004,82.309998,82.349998,3271500,70.707718
"2017-11-24",82.68,82.849998,82.059998,82.25,1623400,70.621849
"2017-11-27",82.220001,82.349998,81.589996,82.120003,3073500,70.510239
"2017-11-28",82.330002,83.470001,81.839996,83.239998,3015300,71.471886
"2017-11-29",83.190002,83.650002,82.5,83.339996,2752900,71.557739
"2017-11-30",83.830002,85.860001,83.360001,85.620003,5521800,73.515404
"2017-12-01",85.370003,85.779999,82.519997,84.169998,4123200,72.270401
"2017-12-04",84.559998,85.43,83.5,83.629997,4049400,71.806763
"2017-12-05",83.910004,86.419998,83.910004,85.779999,4197300,73.652794
"2017-12-06",85.480003,85.970001,84.57,84.970001,2975900,72.957306
"2017-12-07",84.790001,85.68,84.650002,85.589996,2128800,73.489647
"2017-12-08",86.269997,87.730003,85.959999,87.599998,3533300,75.215477
"2017-12-11",87.169998,88.120003,86.870003,87.199997,2853800,74.872032
"2017-12-12",87.400002,87.699997,86.800003,86.940002,2515000,74.648796
"2017-12-13",86.769997,88.099998,86.599998,87.449997,3112000,75.086693
"2017-12-14",87.550003,88.43,87.43,87.480003,3635800,75.11245
"2017-12-15",87.650002,88.400002,87.5,88.190002,6579300,75.722076
"2017-12-18",88.57,89.169998,88.209999,88.93,3433000,76.357452
"2017-12-19",88.940002,89.209999,88.010002,88.07,2953500,75.619034
"2017-12-20",88.690002,90.480003,88.279999,90.160004,3506600,77.413567
"2017-12-21",89.93,91.120003,89.839996,90.720001,3004200,77.894409
"2017-12-22",91.029999,91.5,90.800003,91.129997,1837200,78.246414
"2017-12-26",91.25,92.050003,91.239998,91.860001,1442900,78.873215
"2017-12-27",91.82,92.489998,91.57,92.139999,2388300,79.113647
"2017-12-28",92.389999,92.580002,91.75,92.300003,1835700,79.251022
"2017-12-29",92.690002,93.18,91.910004,91.910004,2343800,78.916161
