"dates","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"2017-08-30",135.309998,136.339996,134.520004,136.100006,1012100,127.759018
"2017-08-31",137.110001,139.940002,136.360001,138.990005,2629700,130.471909
"2017-09-01",141.399994,144.809998,140.850006,143.419998,3014100,134.630402
"2017-09-05",142.580002,143.919998,140.839996,142.5,1836000,133.766785
"2017-09-06",143.809998,143.910004,142.089996,143.380005,1817300,134.592865
"2017-09-07",144,147.5,143.820007,145.75,1860700,136.817596
"2017-09-08",145.529999,146.889999,144.160004,144.429993,1081100,135.578491
"2017-09-11",146.169998,146.210007,144.210007,145.899994,1516700,136.95842
"2017-09-12",145.5,146.259995,143.910004,145.919998,992300,136.977188
"2017-09-13",146.399994,146.490005,144.559998,145.470001,933400,136.554794
"2017-09-14",145,145.130005,143.949997,144.100006,1070400,135.268723
"2017-09-15",144.110001,145.149994,142.869995,143.220001,1534800,134.442673
"2017-09-18",143.770004,145.089996,143.419998,143.839996,900700,135.024658
"2017-09-19",144.179993,147.380005,144,147.009995,1968900,138.000397
"2017-09-20",147.350006,147.899994,144.089996,145.690002,1223400,136.761292
"2017-09-21",145.139999,145.800003,142.699997,145.399994,1361100,136.489029
"2017-09-22",144.910004,146.089996,144.600006,144.910004,1022800,136.029099
"2017-09-25",143.460007,143.960007,140.199997,141.130005,2193500,132.480759
"2017-09-26",142.380005,145,141.789993,144.619995,1085700,135.756851
"2017-09-27",145,147.020004,144.580002,145.279999,1348500,136.376404
"2017-09-28",145.399994,146.130005,144.169998,144.380005,1132800,135.53157
"2017-09-29",147.110001,150.149994,146.470001,148.919998,3215000,139.793335
"2017-10-02",147.110001,148.869995,145.399994,147.070007,3006000,138.056732
"2017-10-03",147.669998,148.229996,146.360001,147.089996,1709000,138.075455
"2017-10-04",146.639999,147.580002,145.949997,146.970001,1525000,137.962814
"2017-10-05",147.539993,150.399994,146.809998,146.960007,1718500,137.953445
"2017-10-06",144.679993,145.830002,142.320007,143.940002,3339400,135.11853
"2017-10-09",142.399994,144.210007,139.199997,143.369995,2587500,134.583481
"2017-10-10",144.279999,145.279999,141.949997,142.539993,1503900,133.804337
"2017-10-11",142.029999,144.190002,142.009995,143.270004,870200,134.489609
"2017-10-12",143.559998,145.899994,140.110001,140.759995,2441900,132.133423
"2017-10-13",141.289993,143.210007,140.229996,142.330002,1450300,133.607208
"2017-10-16",143.929993,148.139999,143.789993,146.809998,2831200,137.812637
"2017-10-17",146.559998,147.320007,145.800003,146.399994,1005900,137.42778
"2017-10-18",146.119995,146.830002,144.509995,145.330002,1173000,136.42334
"2017-10-19",144,145.630005,143.389999,145.529999,785200,136.611069
"2017-10-20",146.800003,146.820007,144.220001,144.440002,1063100,135.587875
"2017-10-23",144.399994,146.729996,144.399994,144.759995,1212700,135.88829
"2017-10-24",145.009995,145.649994,144.279999,144.910004,735400,136.029099
"2017-10-25",144.600006,146.550003,143,143.509995,1705400,134.714874
"2017-10-26",145.529999,146.100006,142.729996,145.339996,2748100,136.432724
"2017-10-27",142.660004,146,141.050003,143.149994,3037700,134.376923
"2017-10-30",142.550003,142.759995,140.380005,141.210007,1636000,132.555862
"2017-10-31",143.880005,149.649994,143.880005,147.490005,3938100,138.450974
"2017-11-01",152.380005,153.559998,149.869995,151.550003,3463900,142.262146
"2017-11-02",151.550003,152.130005,149.889999,150.050003,1357300,140.85408
"2017-11-03",149.5,151.020004,149.100006,150.089996,1213700,140.891647
"2017-11-06",150.050003,154.279999,149.550003,151.389999,1772800,142.111954
"2017-11-07",152.850006,153.419998,150.740005,152.190002,1285900,142.862961
"2017-11-08",152.25,153,151.089996,152.789993,2153400,143.426163
"2017-11-09",151.949997,154.089996,151.240005,153.589996,1455300,144.177109
"2017-11-10",153.190002,154.669998,153.009995,154.029999,903900,144.590149
"2017-11-13",153.75,156.399994,153.520004,155.240005,1282900,145.725998
"2017-11-14",154.539993,155.270004,152.279999,153.600006,1101200,144.186523
"2017-11-15",152.5,152.5,150.009995,151.619995,1191100,142.792664
"2017-11-16",152,154.300003,151.809998,153.199997,1269900,144.280685
"2017-11-17",152.899994,153.690002,151.979996,152.279999,849600,143.41423
"2017-11-20",153.75,157.809998,153.589996,156.960007,1771400,147.821823
"2017-11-21",156.960007,158.729996,156.690002,158.570007,916900,149.338043
"2017-11-22",158.529999,159.550003,157.720001,158.690002,962300,149.45105
"2017-11-24",158.580002,159.990005,158.399994,159.419998,436500,150.138565
"2017-11-27",158.630005,160,158.130005,158.490005,945000,149.262711
"2017-11-28",158.619995,159.699997,157.029999,157.5,1413400,148.330368
"2017-11-29",158.020004,158.25,153.669998,156.070007,1630000,146.983612
"2017-11-30",155.679993,158.820007,153.009995,158.080002,1474500,148.876587
"2017-12-01",159.350006,160.800003,154.740005,159.009995,1803100,149.752457
"2017-12-04",159.970001,160.350006,155.440002,158.070007,1427100,148.867172
"2017-12-05",158.830002,160.970001,157.770004,159.449997,1473900,150.166809
"2017-12-06",157.600006,160.190002,157,157.850006,1066500,148.659988
"2017-12-07",158.020004,159.259995,156.149994,158.919998,1155700,149.667633
"2017-12-08",160,160.429993,158.910004,159.539993,1066900,150.251556
"2017-12-11",163.289993,165.229996,162.75,164.259995,2596700,154.696793
"2017-12-12",162.440002,164.460007,162.190002,162.309998,1610900,152.860306
"2017-12-13",163.800003,166.699997,163.339996,164.850006,1355200,155.252441
"2017-12-14",165.75,166.789993,164.570007,165,1161200,155.393677
"2017-12-15",166.389999,166.389999,164.350006,166.029999,1496300,156.363724
"2017-12-18",166,166.830002,164.100006,165.130005,1450300,155.516129
"2017-12-19",165.949997,166.639999,165.289993,166.139999,1004900,156.467331
"2017-12-20",166,169.25,164.690002,168.949997,1480100,159.113708
"2017-12-21",169.800003,170,168.25,168.509995,1104300,158.699326
"2017-12-22",167.770004,168.710007,167.020004,167.75,748600,157.983582
"2017-12-26",167.990005,168.699997,166.740005,168.619995,661100,158.802917
"2017-12-27",167.779999,170.300003,166.259995,170.210007,951600,160.300369
"2017-12-28",170.559998,171.059998,168.300003,168.479996,1073000,158.671082
"2017-12-29",168.460007,168.869995,166.679993,168.589996,1336300,158.774673
