"dates","HES.Open","HES.High","HES.Low","HES.Close","HES.Volume","HES.Adjusted"
"2017-09-14",42.209999,42.810001,41.950001,42.25,5082700,39.286102
"2017-09-15",41.990002,42.23,41.560001,42.169998,4526100,39.445107
"2017-09-18",41.990002,42.669998,41.990002,42.48,4510700,39.735081
"2017-09-19",42.540001,42.799999,42.080002,42.73,3212200,39.968925
"2017-09-20",42.990002,43.57,42.91,43.459999,4050200,40.65176
"2017-09-21",43.43,43.82,43.009998,43.630001,3521200,40.810772
"2017-09-22",43.509998,44.540001,43.48,44.5,3428100,41.624557
"2017-09-25",44.869999,46.27,44.759998,46.099998,6359600,43.121166
"2017-09-26",45.849998,46.5,45.459999,46.32,3775800,43.326962
"2017-09-27",46.290001,47.060001,45.799999,46.939999,4838400,43.906891
"2017-09-28",47.139999,47.68,46.119999,46.540001,6830800,43.532738
"2017-09-29",46.360001,47.189999,46.080002,46.889999,3492000,43.860123
"2017-10-02",46.07,46.400002,45.57,46.290001,3888000,43.298901
"2017-10-03",46.240002,46.240002,45.310001,45.689999,3376400,42.737659
"2017-10-04",46,46.119999,45.099998,45.259998,2294900,42.335449
"2017-10-05",45.57,46.02,45.32,45.509998,3511300,42.569294
"2017-10-06",44.82,45.029999,44.200001,44.59,4689000,41.708748
"2017-10-09",44.650002,44.810001,44.099998,44.330002,2253100,41.465546
"2017-10-10",44.889999,45.23,44.189999,44.310001,3185700,41.446838
"2017-10-11",44.330002,44.59,43.849998,44.330002,3874600,41.465546
"2017-10-12",43.799999,44.310001,43.360001,44.200001,2760000,41.343945
"2017-10-13",44.740002,45.400002,44.630001,44.990002,2619700,42.082893
"2017-10-16",45.389999,46.439999,45.34,46.040001,4422400,43.065052
"2017-10-17",46.060001,46.189999,45.490002,45.959999,2882200,42.990219
"2017-10-18",46.029999,46.790001,45.799999,45.869999,2153700,42.906036
"2017-10-19",45.330002,45.889999,44.82,45.049999,2096000,42.139019
"2017-10-20",45.25,45.34,44.689999,45.029999,3025100,42.120316
"2017-10-23",45.290001,45.73,44.790001,45.209999,5246900,42.28867
"2017-10-24",45.990002,46.709999,43.73,44.060001,8314500,41.212997
"2017-10-25",43.07,43.34,41.029999,42.209999,12126400,39.482536
"2017-10-26",42.259998,42.380001,40.259998,41.279999,6729000,38.612617
"2017-10-27",40.790001,43.77,40.549999,43.540001,6493800,40.726589
"2017-10-30",43.720001,44.59,43.439999,43.66,5292000,40.83884
"2017-10-31",43.560001,44.439999,43.48,44.16,4067900,41.30653
"2017-11-01",44.700001,45.990002,43.75,44.299999,4653100,41.437481
"2017-11-02",44.130001,44.84,43.68,44.41,3495600,41.540375
"2017-11-03",44.279999,45.799999,44.18,45.459999,5035300,42.522522
"2017-11-06",45.689999,48.290001,45.540001,48.23,6785800,45.113544
"2017-11-07",48.299999,48.73,47.630001,47.950001,3557800,44.851627
"2017-11-08",47.860001,48,46.799999,47.080002,3698000,44.037853
"2017-11-09",46.830002,47.84,46.830002,47.529999,3649500,44.458767
"2017-11-10",47.470001,47.66,46.52,47.110001,2155700,44.06591
"2017-11-13",46.849998,46.900002,45.889999,46.59,3540600,43.579514
"2017-11-14",46.18,46.41,44.709999,44.91,5414000,42.008068
"2017-11-15",44.139999,44.27,43.32,43.669998,5157700,40.848186
"2017-11-16",43.990002,44.68,43.810001,44.09,4598600,41.241055
"2017-11-17",44.360001,44.91,44.209999,44.549999,3950100,41.671337
"2017-11-20",44.16,44.16,43.200001,43.560001,2784300,40.7453
"2017-11-21",43.75,44.080002,42.810001,43.07,3390500,40.286964
"2017-11-22",43.57,43.860001,43.18,43.450001,4051600,40.642406
"2017-11-24",43.830002,44.619999,43.790001,44.400002,1627400,41.531017
"2017-11-27",43.939999,44.110001,42.900002,43.099998,4746200,40.315022
"2017-11-28",43.07,43.560001,42.720001,43.380001,3068200,40.576935
"2017-11-29",43.330002,44.830002,43.299999,44.810001,3465600,41.914528
"2017-11-30",45.200001,46.400002,45.18,45.880001,4796300,42.915386
"2017-12-01",46.25,47.810001,46.049999,47.09,5436100,44.047195
"2017-12-04",47.049999,47.639999,46.389999,46.57,4712900,43.560802
"2017-12-05",46.59,47.080002,45.970001,46.290001,2276900,43.298901
"2017-12-06",45.880001,45.970001,44.599998,44.669998,3129400,41.783573
"2017-12-07",44.669998,45.119999,44.459999,44.599998,4136900,41.718094
"2017-12-08",45.060001,45.59,44.779999,45.490002,2285400,42.550587
"2017-12-11",45.439999,46.279999,45.439999,45.759998,2875400,42.803143
"2017-12-12",45.790001,45.939999,45.23,45.41,3034900,42.475761
"2017-12-13",45.41,45.48,44.009998,44.099998,4309100,41.250404
"2017-12-14",43.790001,43.849998,42.349998,42.669998,8025800,39.912804
"2017-12-15",44.009998,44.66,43.349998,43.400002,8302200,40.834885
"2017-12-18",43.52,44.310001,43.34,43.599998,3964100,41.023071
"2017-12-19",43.790001,43.98,43.029999,43.360001,5361900,40.797249
"2017-12-20",43.610001,44.040001,43.150002,43.990002,3358400,41.390015
"2017-12-21",44.169998,46.439999,44.009998,46.34,6464500,43.601109
"2017-12-22",46.509998,47.16,46.200001,47.009998,2717500,44.231518
"2017-12-26",47.25,48.57,47.080002,48.459999,3594500,45.595818
"2017-12-27",48.400002,48.560001,47.709999,48.139999,2483600,45.294727
"2017-12-28",48.290001,48.75,48.169998,48.360001,3229700,45.501724
"2017-12-29",48.540001,48.540001,47.07,47.470001,2769400,44.66433
