"dates","ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted"
"2016-12-08",121.669998,122.389999,121.269997,121.739998,1449300,113.541756
"2016-12-09",121.330002,123.459999,120.860001,123.309998,2227200,115.006035
"2016-12-12",122.860001,123.790001,122.599998,123.610001,1608700,115.285843
"2016-12-13",123.800003,125.720001,123.68,125.400002,2333200,116.955284
"2016-12-14",125.25,125.650002,123.43,123.650002,2041300,115.323128
"2016-12-15",123.449997,125.279999,123.260002,124.550003,1761400,116.162537
"2016-12-16",124.580002,125.160004,122.440002,123,4514000,114.716911
"2016-12-19",123.230003,124.440002,123.160004,123.650002,2750400,115.323128
"2016-12-20",124.040001,124.269997,123.010002,124.099998,3290800,115.742828
"2016-12-21",118.550003,119.980003,117.599998,117.900002,6032500,109.960365
"2016-12-22",118.059998,118.629997,117.010002,117.790001,2758400,109.857758
"2016-12-23",117.400002,118.209999,117.110001,117.480003,1697200,109.568642
"2016-12-27",117.360001,118.480003,117.209999,117.550003,1546300,109.633911
"2016-12-28",118,118,116.089996,116.610001,1797700,108.757233
"2016-12-29",116.980003,117.980003,116.510002,117.010002,1633900,109.130295
"2016-12-30",117.559998,117.949997,116.589996,117.129997,1739500,109.24221
"2017-01-03",117.379997,117.809998,115.82,116.459999,2351600,108.617332
"2017-01-04",116.910004,117.800003,116.43,116.739998,2639800,108.878471
"2017-01-05",116.980003,117.139999,114.949997,114.989998,3685400,107.246315
"2017-01-06",114.989998,116.739998,114.339996,116.300003,4125300,108.468102
"2017-01-09",116.139999,116.349998,114.919998,115,2550800,107.255646
"2017-01-10",114.940002,115.989998,114.639999,115.059998,2550100,107.3116
"2017-01-11",115.400002,116.260002,114.910004,116.120003,2845800,108.300232
"2017-01-12",115.620003,115.970001,114.839996,115.779999,2110800,107.983116
"2017-01-13",115.349998,117.440002,115.349998,116.949997,2665600,109.074318
"2017-01-17",115.919998,116.360001,115.470001,116.029999,2374300,108.216301
"2017-01-18",116.540001,116.949997,115.739998,115.949997,2262200,108.14167
"2017-01-19",115.599998,116,115.269997,115.5,1647100,107.72197
"2017-01-20",115.879997,116.25,114.809998,115.07,2781400,107.320938
"2017-01-23",114.779999,115.269997,114.610001,114.82,2320000,107.087776
"2017-01-24",115.199997,116.639999,114.839996,116.480003,2810100,108.635994
"2017-01-25",116.900002,118.360001,116.699997,117.57,2905900,109.65258
"2017-01-26",116.989998,117.440002,115.620003,115.93,2864600,108.123016
"2017-01-27",116.199997,116.440002,115.07,115.349998,2545100,107.582077
"2017-01-30",115.32,115.330002,113.410004,114.629997,2529700,106.910561
"2017-01-31",113.970001,114.019997,112.610001,113.870003,2339000,106.201759
"2017-02-01",113.800003,114.769997,112.309998,113.209999,2471600,105.586189
"2017-02-02",113.150002,113.769997,112.709999,113.639999,2450500,105.987228
"2017-02-03",114,114.830002,113.339996,114.489998,1663700,106.779976
"2017-02-06",114.07,115.220001,113.379997,114.18,2019400,106.490868
"2017-02-07",114.949997,116.169998,114.949997,115.919998,2538200,108.113686
"2017-02-08",116.150002,116.150002,114.919998,115.43,2373700,107.656693
"2017-02-09",115.43,117.459999,115.43,116.980003,2117100,109.10231
"2017-02-10",116.699997,118.839996,116.519997,117.599998,2183000,109.68055
"2017-02-13",117.900002,118.949997,117.730003,118.589996,1988400,110.603889
"2017-02-14",118.470001,120,118.410004,120,2559400,111.91893
"2017-02-15",119.610001,120.169998,119.300003,119.93,1951100,111.853661
"2017-02-16",119.93,120.989998,119.529999,120.720001,1966900,112.590454
"2017-02-17",120.510002,121.290001,120.099998,121.230003,1904900,113.066116
"2017-02-21",120.629997,122.220001,120.57,122.099998,2117100,113.877518
"2017-02-22",121.660004,122.879997,121.580002,122.209999,1557000,113.98011
"2017-02-23",122.589996,122.709999,121.730003,122.480003,1439600,114.231926
"2017-02-24",122,123.43,121.599998,123.43,1447700,115.117966
"2017-02-27",123.010002,123.43,122.480003,122.790001,1679800,114.521072
"2017-02-28",122.75,123.089996,121.93,122.5,1744900,114.25058
"2017-03-01",123.239998,124.290001,122.459999,124.07,1879700,115.714867
"2017-03-02",123.989998,124.43,123.559998,124.349998,1896600,115.975998
"2017-03-03",124.199997,124.25,122.989998,123.639999,2123000,115.31382
"2017-03-06",122.989998,123.43,122.529999,123.239998,1814100,114.94075
"2017-03-07",123.629997,124.379997,123.120003,124.139999,2705300,115.780136
"2017-03-08",124.110001,124.790001,123.779999,124.459999,2168600,116.07859
"2017-03-09",124.370003,124.370003,122.650002,123.18,2338100,114.884789
"2017-03-10",123.650002,124.330002,123.07,123.93,1931100,115.584282
"2017-03-13",124.230003,124.75,123.470001,124.040001,2233700,115.686874
"2017-03-14",124.169998,124.730003,123.629997,123.910004,1627800,115.565628
"2017-03-15",123.410004,124.989998,123.029999,124.800003,2087700,116.395699
"2017-03-16",124.889999,125.190002,123.610001,124.099998,2182000,115.742828
"2017-03-17",124.709999,125.449997,123.830002,125.220001,4603600,116.787415
"2017-03-20",125.220001,125.389999,124.169998,124.389999,2257400,116.013306
"2017-03-21",125.080002,125.410004,123.629997,124.639999,3219900,116.246475
"2017-03-22",125.029999,126.529999,124.470001,126.480003,4288600,117.962563
"2017-03-23",122.709999,123.010002,120.540001,120.760002,7116800,112.627762
"2017-03-24",120.779999,121.309998,118.760002,118.980003,3949800,110.967636
"2017-03-27",118.730003,119.800003,118.300003,119.389999,3122800,111.350014
"2017-03-28",119.82,122.339996,119.010002,121.349998,5516000,113.17804
"2017-03-29",121.660004,121.709999,120.150002,120.980003,2438900,112.832947
"2017-03-30",120.889999,121,120.050003,120.519997,2030200,112.403923
"2017-03-31",120.709999,121.209999,119.839996,119.879997,2102800,111.807022
"2017-04-03",118,118.169998,117,117.639999,3917500,109.717857
"2017-04-04",117.279999,118.07,117.279999,118.040001,1690600,110.090935
"2017-04-05",118.239998,119.089996,117.489998,117.639999,1902100,109.717857
"2017-04-06",117.68,117.93,116.760002,116.809998,2049600,108.943756
"2017-04-07",117,117.739998,116.5,117.440002,2408000,109.531342
"2017-04-10",117.5,118.559998,117.370003,117.839996,2308300,109.904396
"2017-04-11",116.18,116.800003,115.790001,116.080002,2295300,109.386116
"2017-04-12",116.050003,116.400002,115.470001,115.580002,2087800,108.914955
"2017-04-13",115.360001,115.889999,114.82,114.860001,1838900,108.236473
"2017-04-17",114.879997,115.730003,114.879997,115.720001,1168300,109.046867
"2017-04-18",115.5,116.360001,115.389999,116.239998,1978100,109.536888
"2017-04-19",116.370003,117.360001,116,116.949997,2185400,110.205933
"2017-04-20",117.650002,119.860001,117.379997,119.209999,3743500,112.335617
"2017-04-21",119.739998,119.980003,119.029999,119.230003,2639000,112.354469
"2017-04-24",119.940002,120.510002,119.110001,119.360001,2106800,112.476967
"2017-04-25",119.379997,119.940002,118.68,118.690002,1947200,111.845619
"2017-04-26",118.730003,119.459999,118.400002,118.980003,1581400,112.118889
"2017-04-27",119.120003,120.620003,119.120003,120.489998,2008200,113.541801
"2017-04-28",120.190002,121.349998,120.029999,121.300003,2476600,114.305099
"2017-05-01",121.370003,121.690002,121.099998,121.25,1931900,114.25798
"2017-05-02",121.290001,121.709999,120.209999,120.68,2697100,113.72084
"2017-05-03",120.43,120.870003,119.669998,120.300003,1762100,113.362762
"2017-05-04",120.75,120.989998,120.220001,120.82,1557500,113.852776
"2017-05-05",120.910004,121.519997,120.769997,121.519997,1716900,114.51239
"2017-05-08",121.099998,121.519997,120.760002,121.110001,1522100,114.126068
"2017-05-09",121.300003,121.629997,120.910004,121.07,1094400,114.088356
"2017-05-10",121.07,121.370003,120.559998,121.199997,1343600,114.210869
"2017-05-11",120.75,120.900002,119.669998,120.800003,1835200,113.833939
"2017-05-12",120.379997,121.5,120.379997,120.959999,2362300,113.984703
"2017-05-15",120.959999,122.540001,120.760002,122.25,1772200,115.200317
"2017-05-16",122.690002,123.309998,122.220001,123.139999,2180600,116.038994
"2017-05-17",123.139999,123.139999,120.339996,120.440002,2277900,113.494698
"2017-05-18",120.860001,121.029999,119.410004,120.400002,1968800,113.457008
"2017-05-19",121.010002,121.209999,120.190002,120.980003,2190100,114.003555
"2017-05-22",121.599998,122.839996,121.220001,122.709999,1912500,115.633789
"2017-05-23",122.860001,123.07,121.800003,122.150002,1472300,115.106094
"2017-05-24",120.43,122.150002,120.300003,121.949997,2026900,114.917603
"2017-05-25",122.75,123.559998,122.199997,123.099998,1425500,116.001289
"2017-05-26",122.940002,123.110001,122.519997,122.889999,1414500,115.803406
"2017-05-30",122.610001,123.970001,122.349998,123.769997,1373000,116.632652
"2017-05-31",124,124.599998,123.529999,124.470001,2655600,117.292297
"2017-06-01",124.93,125.290001,123.860001,125.290001,1902600,118.06501
"2017-06-02",125.370003,125.980003,124.889999,125.739998,1766000,118.489067
"2017-06-05",126,126.980003,125.440002,126.580002,1950000,119.280609
"2017-06-06",126.190002,127,126.010002,126.330002,1513600,119.045036
"2017-06-07",126.080002,126.769997,125.529999,126.550003,1640400,119.252342
"2017-06-08",126.550003,127,125.519997,126.169998,2128900,118.894264
"2017-06-09",126,126.739998,124.980003,125.82,1929200,118.564438
"2017-06-12",125.529999,126.300003,124.730003,126.300003,2355800,119.016769
"2017-06-13",126.440002,127.559998,126.080002,127.07,2434100,119.742355
"2017-06-14",127.800003,128,126.699997,127.25,1861200,119.91198
"2017-06-15",126.279999,127.360001,124.5,127.029999,2196300,119.704674
"2017-06-16",127.519997,128,126.529999,127.559998,2965400,120.204102
"2017-06-19",128.470001,128.470001,127.389999,127.769997,2123000,120.401993
"2017-06-20",127.330002,127.639999,126.379997,126.529999,2356400,119.233498
"2017-06-21",127.07,127.18,126.029999,127.110001,3257900,119.780045
"2017-06-22",122.970001,123.900002,119.099998,122.080002,8691100,115.040123
"2017-06-23",122.139999,123.620003,121.720001,122.739998,3817800,115.662041
"2017-06-26",123.150002,124.050003,122.279999,122.339996,2623000,115.28511
"2017-06-27",122.5,122.839996,122,122.190002,2214800,115.143768
"2017-06-28",122.779999,123.830002,122.190002,123.739998,1727500,116.604378
"2017-06-29",123.5,123.5,122.610001,122.989998,2687300,115.897629
"2017-06-30",123.300003,124.400002,123.150002,123.68,2290300,116.547836
"2017-07-03",123.82,124.879997,123.790001,123.93,1236200,116.783432
"2017-07-05",124,124.779999,123.989998,124.050003,1328600,116.896515
"2017-07-06",123.349998,123.629997,122.029999,122.940002,1938100,115.850533
"2017-07-07",123.550003,124.75,123.07,124.209999,1889400,117.047279
"2017-07-10",124.050003,124.370003,123.589996,124.059998,1301500,116.90593
"2017-07-11",124.059998,124.099998,123.199997,123.849998,1379800,116.708046
"2017-07-12",124.300003,125.480003,124.120003,125.470001,2017900,118.234634
"2017-07-13",125.699997,126.349998,125.440002,125.730003,1713700,118.479637
"2017-07-14",126.190002,126.959999,125.730003,126.699997,1752900,119.3937
"2017-07-17",126.769997,127.050003,126.150002,126.419998,2005600,119.129852
"2017-07-18",126.25,127.57,125.480003,127.370003,1641400,120.025063
"2017-07-19",127.5,128,126.720001,127.779999,2275300,120.411415
"2017-07-20",127.900002,128.759995,127.650002,128.539993,1655300,121.127579
"2017-07-21",128.539993,128.960007,128.009995,128.850006,1765400,121.419724
"2017-07-24",128.270004,128.5,127.589996,128.009995,1763200,120.628151
"2017-07-25",128.25,129.309998,127.68,128.949997,1600000,121.513947
"2017-07-26",129,129.610001,128.740005,129.509995,1615300,122.041656
"2017-07-27",129.699997,129.699997,127.419998,128.160004,2097000,120.769516
"2017-07-28",127.980003,128.529999,127.309998,128.399994,1133900,120.995667
"2017-07-31",128.5,129.160004,128.190002,128.820007,1584400,121.391449
"2017-08-01",129.100006,129.889999,128.949997,129.860001,3465700,122.371483
"2017-08-02",129.699997,129.839996,128.529999,128.619995,1318300,121.20298
"2017-08-03",129.220001,130.279999,127.989998,130.020004,3559700,122.522255
"2017-08-04",130.059998,130.669998,129.539993,130.199997,1283200,122.691864
"2017-08-07",129.830002,130.350006,129.380005,129.679993,952900,122.201843
"2017-08-08",129.320007,129.889999,128.940002,129.130005,1099500,121.683578
"2017-08-09",129.009995,129.779999,128.919998,129.619995,1216900,122.145309
"2017-08-10",129.220001,129.779999,128.190002,128.240005,1800900,120.844902
"2017-08-11",128.669998,128.710007,128.119995,128.199997,1105500,120.80719
"2017-08-14",128.880005,129.869995,128.630005,129.690002,1421600,122.211288
"2017-08-15",129.410004,129.800003,128.740005,129.380005,1152500,121.919151
"2017-08-16",129.660004,130.490005,129.399994,130.029999,1935500,122.531662
"2017-08-17",129.880005,130.029999,127.559998,127.589996,1567200,120.232361
"2017-08-18",127.730003,128.289993,127.269997,127.440002,1263500,120.091026
"2017-08-21",127.489998,128.309998,127.260002,128.169998,1284500,120.778931
"2017-08-22",128.559998,129.470001,127.989998,129.309998,959500,121.853188
"2017-08-23",128.679993,129.139999,128.279999,128.360001,1543300,120.95797
"2017-08-24",128.589996,129.080002,128.270004,128.669998,1099000,121.250092
"2017-08-25",129.320007,129.779999,129.179993,129.389999,1252400,121.928574
"2017-08-28",129.710007,129.899994,129.020004,129.240005,999900,121.787224
"2017-08-29",128.470001,129.990005,128.289993,129.660004,1170800,122.183014
"2017-08-30",129.649994,129.960007,129.089996,129.789993,1149100,122.305496
"2017-08-31",130,130.919998,129.830002,130.759995,2003500,123.219551
"2017-09-01",130.949997,130.949997,129.869995,130.100006,1528300,122.597633
"2017-09-05",130.100006,130.389999,129.100006,129.770004,2442400,122.286674
"2017-09-06",130.210007,131.380005,130.050003,131.119995,1549900,123.5588
"2017-09-07",131.5,134.830002,131.360001,134.240005,2094800,126.498909
"2017-09-08",134.410004,134.970001,133.649994,133.720001,2178800,126.008881
"2017-09-11",134.619995,136.259995,133.610001,136.229996,1667200,128.374146
"2017-09-12",136.559998,136.949997,136.009995,136.220001,1658800,128.364716
"2017-09-13",135.910004,136.169998,134.210007,134.779999,3078600,127.007729
"2017-09-14",134.5,135.240005,134,134.860001,3290500,127.083145
"2017-09-15",135,135.649994,134.039993,135.350006,3713500,127.544914
"2017-09-18",135.490005,137.350006,135.490005,136.940002,2496500,129.043182
"2017-09-19",137,137.789993,136.710007,136.710007,2379600,128.826462
"2017-09-20",136.009995,138.149994,136.009995,138.009995,1997700,130.051498
"2017-09-21",137.949997,138.119995,136.570007,136.660004,2007000,128.779327
"2017-09-22",136.679993,138,136.5,137.899994,1918500,129.947815
"2017-09-25",137.940002,138.270004,137.259995,138.160004,2463200,130.192841
"2017-09-26",138.5,138.699997,136.75,136.839996,2911500,128.948959
"2017-09-27",137.320007,137.539993,136.119995,136.639999,3885500,128.760513
"2017-09-28",132.789993,137.679993,132.270004,136.320007,4246400,128.458939
"2017-09-29",136.910004,137.570007,134.839996,135.070007,3312000,127.281036
"2017-10-02",135.229996,135.839996,134.619995,135.440002,2667500,127.629692
"2017-10-03",134.839996,135.970001,133.660004,134.25,2534900,126.508308
"2017-10-04",134.520004,135.679993,134.460007,135.160004,2193000,127.365845
"2017-10-05",135.5,136.369995,135.270004,136.220001,1666100,128.364716
"2017-10-06",136.160004,136.970001,135.720001,136.25,1275700,128.392975
"2017-10-09",136.25,137,136.029999,136.990005,1012100,129.090317
"2017-10-10",137,138,136.850006,137.520004,1804100,129.589767
"2017-10-11",137.190002,137.520004,136.410004,136.910004,2648200,129.014938
"2017-10-12",136.979996,139.649994,136.139999,139.199997,2872200,131.172897
"2017-10-13",139.580002,140,138.199997,139.199997,1687200,131.172897
"2017-10-16",139.429993,139.570007,138.119995,139.089996,1453100,131.069214
"2017-10-17",138.910004,139.279999,138.279999,138.649994,1446700,130.654587
"2017-10-18",138.229996,138.630005,137.360001,137.419998,1584800,130.74971
"2017-10-19",137.449997,138.669998,136.839996,138.619995,1351700,131.891495
"2017-10-20",139.169998,139.5,138.509995,139.490005,1368900,132.719254
"2017-10-23",139.75,140.169998,139.050003,139.330002,1518200,132.567032
"2017-10-24",139.339996,139.429993,138.050003,138.910004,1215000,132.167404
"2017-10-25",139,141.240005,138.660004,141.160004,2354700,134.308197
"2017-10-26",141.580002,142.910004,141.339996,141.970001,1965500,135.078888
"2017-10-27",142.639999,143.610001,141.990005,143.279999,2367600,136.325272
"2017-10-30",143.389999,143.779999,142.130005,143.289993,2145000,136.334793
"2017-10-31",143.179993,143.289993,142.160004,142.360001,2255300,135.449936
"2017-11-01",142.259995,143.190002,141.470001,142.960007,2060100,136.020828
"2017-11-02",142.5,143.779999,141.929993,143.429993,1585200,136.468002
"2017-11-03",143.429993,144.690002,143.100006,144.039993,1336000,137.048386
"2017-11-06",143.119995,144.210007,142.289993,143.929993,1488700,136.943741
"2017-11-07",144.479996,144.479996,142.940002,143.5,1284400,136.534607
"2017-11-08",143.759995,145,143,144.889999,1208300,137.857117
"2017-11-09",144.610001,144.729996,142.970001,143.830002,1288500,136.848602
"2017-11-10",143.520004,144.070007,142.699997,143.889999,922500,136.905701
"2017-11-13",143.610001,144.279999,143.160004,143.919998,1456200,136.934235
"2017-11-14",143.410004,145.5,142.770004,144.960007,1811900,137.923752
"2017-11-15",144.410004,145,143.679993,144.259995,1792800,137.257706
"2017-11-16",144.960007,147.279999,144.600006,147.039993,2040100,139.902786
"2017-11-17",146.389999,146.789993,144.75,145.449997,2557100,138.389984
"2017-11-20",145.369995,146.850006,144.880005,146.570007,1602600,139.455597
"2017-11-21",147,148.470001,146.410004,148.009995,1732000,140.825684
"2017-11-22",147.850006,148.320007,147.029999,147.110001,1263700,139.969406
"2017-11-24",148.169998,148.169998,146.800003,147.630005,601800,140.464142
"2017-11-27",148,148.100006,147.429993,147.5,1352100,140.340469
"2017-11-28",148.009995,148.490005,146.649994,148.039993,1925900,140.854248
"2017-11-29",148.559998,148.559998,145.229996,146.949997,1973000,139.817154
"2017-11-30",147,148.600006,146.800003,148.009995,2837100,140.825684
"2017-12-01",147.699997,148.360001,145.75,146.570007,1971600,139.455597
"2017-12-04",147.5,147.970001,146.080002,147.149994,2099800,140.007446
"2017-12-05",147.240005,148.479996,146.789993,147.669998,1398900,140.502197
"2017-12-06",147.979996,148.479996,147.270004,148.270004,1363400,141.07309
"2017-12-07",148,148.660004,147.240005,148.600006,1526400,141.387054
"2017-12-08",149.100006,150.589996,148.720001,150.529999,1736000,143.223389
"2017-12-11",150.550003,151.139999,150.130005,150.690002,1983300,143.375595
"2017-12-12",150.610001,152.800003,149.960007,152.100006,2317900,144.717194
"2017-12-13",151.809998,152.75,150.410004,151.419998,1596800,144.070175
"2017-12-14",151.839996,152.410004,151.149994,151.210007,1612500,143.870377
"2017-12-15",152.539993,152.899994,150.660004,152.660004,3498800,145.249985
"2017-12-18",153.050003,153.75,151.580002,151.720001,2277500,144.355621
"2017-12-19",151.960007,152.789993,150.990005,152.220001,2063900,144.83136
"2017-12-20",152.179993,152.869995,151.619995,151.75,3206200,144.384186
"2017-12-21",156.300003,158.440002,153.910004,154.199997,4563600,146.715225
"2017-12-22",155.779999,156,153.800003,153.889999,1818600,146.420273
"2017-12-26",153.139999,153.470001,152.460007,152.990005,1514400,145.563995
"2017-12-27",153.240005,153.759995,152.830002,153.320007,1690400,145.87796
"2017-12-28",153.460007,153.910004,152.990005,153.570007,1124300,146.115799
"2017-12-29",154.429993,154.580002,153.070007,153.089996,1452100,145.659134
