"dates","SRE.Open","SRE.High","SRE.Low","SRE.Close","SRE.Volume","SRE.Adjusted"
"2017-09-25",116.110001,117.010002,115.709999,116.879997,1098600,104.420692
"2017-09-26",116.860001,117.040001,116.18,116.260002,879900,103.866776
"2017-09-27",115.849998,115.959999,114.019997,114.5,923400,102.29438
"2017-09-28",114.050003,114.599998,113.550003,114.580002,970700,102.365868
"2017-09-29",114.440002,114.75,113.900002,114.129997,886700,101.963837
"2017-10-02",114.559998,115.18,113.919998,113.980003,870000,101.829819
"2017-10-03",114.019997,114.169998,113.550003,113.870003,1123900,101.731552
"2017-10-04",113.879997,114.620003,113.760002,114.559998,1166700,102.348
"2017-10-05",114,114,111.269997,112.019997,2225700,100.078766
"2017-10-06",111.610001,111.980003,110,111.949997,1373000,100.016228
"2017-10-09",112.199997,113.260002,112.199997,112.629997,1024600,100.623734
"2017-10-10",112.949997,114.510002,112.760002,113.809998,1710000,101.677925
"2017-10-11",114.57,115.510002,114.169998,114.940002,1432200,102.687492
"2017-10-12",114.93,116.169998,114.510002,115.959999,1161000,103.598763
"2017-10-13",116.260002,116.489998,114.110001,114.870003,1237800,102.624954
"2017-10-16",114.559998,114.889999,114.139999,114.459999,712800,102.258652
"2017-10-17",114.279999,114.589996,113.57,114.040001,1121500,101.88343
"2017-10-18",113.440002,114.059998,112.849998,113.050003,798300,100.998962
"2017-10-19",113.260002,114.349998,113.239998,114.089996,2185600,101.928085
"2017-10-20",113.970001,114.290001,113.599998,114.129997,1235500,101.963837
"2017-10-23",114.330002,114.68,114.050003,114.43,1520200,102.231865
"2017-10-24",114.25,115.029999,114.010002,114.959999,1125500,102.70536
"2017-10-25",114.629997,114.699997,113.269997,114.309998,1748400,102.124641
"2017-10-26",115.220001,115.760002,114.550003,115.110001,1197300,102.839363
"2017-10-27",114.82,116.190002,114.779999,115.639999,1167400,103.312866
"2017-10-30",115.440002,117.720001,114.099998,117.449997,2481100,104.929932
"2017-10-31",117.599998,117.970001,116.809998,117.5,1348800,104.974602
"2017-11-01",116.970001,117.269997,115.910004,116.629997,1447600,104.197334
"2017-11-02",116.760002,117.860001,116.459999,117.809998,1405700,105.251549
"2017-11-03",117.540001,119.339996,117.540001,118.980003,1271400,106.296829
"2017-11-06",119.32,119.440002,118.550003,118.870003,995100,106.198563
"2017-11-07",118.989998,120.860001,118.550003,120.519997,1108100,107.672653
"2017-11-08",120.25,121.379997,120.129997,121.029999,1632600,108.128304
"2017-11-09",120.589996,121.699997,120.580002,121.379997,824600,108.440987
"2017-11-10",120.629997,121.360001,120.349998,121.129997,1239000,108.217628
"2017-11-13",121.379997,122.309998,121.010002,121.959999,794300,108.95916
"2017-11-14",121.639999,122.620003,121.559998,122.230003,1513800,109.200386
"2017-11-15",122.68,122.980003,120.410004,120.410004,1900600,107.574394
"2017-11-16",120.360001,120.610001,119.559998,119.860001,1339300,107.083023
"2017-11-17",119.620003,120.18,119.160004,119.510002,1701700,106.770332
"2017-11-20",119.550003,119.889999,118.699997,118.800003,1321700,106.136009
"2017-11-21",119.019997,119.330002,118.449997,118.82,1360300,106.153885
"2017-11-22",118.949997,119.599998,118.220001,118.660004,974700,106.010948
"2017-11-24",118.959999,119.32,118.449997,118.699997,306600,106.046669
"2017-11-27",118.959999,119.650002,118.529999,119.43,886500,106.698853
"2017-11-28",119.599998,120.470001,119.459999,119.580002,1313400,106.83287
"2017-11-29",119.099998,120.400002,118.660004,120.260002,1053000,107.440384
"2017-11-30",120.25,121.559998,120.150002,120.989998,1738000,108.09256
"2017-12-01",121.339996,121.730003,119.720001,120.480003,1195300,107.636925
"2017-12-04",120.269997,121.589996,120.019997,120.489998,908800,107.645874
"2017-12-05",120.5,120.540001,115.660004,116.220001,3136500,103.831039
"2017-12-06",116.220001,116.650002,115.379997,116.309998,1703300,103.911453
"2017-12-07",116.040001,116.629997,115.309998,116.43,1933500,104.018669
"2017-12-08",116.129997,116.730003,114,116.690002,1921400,104.250931
"2017-12-11",116.529999,118.080002,116.129997,118.029999,1640800,105.44809
"2017-12-12",117.07,117.07,114.540001,114.690002,1608700,102.464149
"2017-12-13",115.309998,115.93,114.669998,115.239998,1867800,102.955513
"2017-12-14",114.589996,115.910004,114.050003,115.779999,1191700,103.437935
"2017-12-15",116.489998,117.550003,115.300003,116.529999,1944000,104.108002
"2017-12-18",116.480003,116.809998,114.459999,115.07,1170600,102.803635
"2017-12-19",115.110001,115.599998,112.169998,112.190002,1162000,100.230637
"2017-12-20",112.360001,112.650002,111.519997,111.93,1426200,99.998352
"2017-12-21",110.809998,111.25,106.699997,106.910004,4550300,95.513474
"2017-12-22",105.860001,108.769997,105.029999,108.309998,2239600,96.764229
"2017-12-26",108.209999,108.860001,107.669998,107.940002,961600,96.433678
"2017-12-27",108.32,108.919998,107.540001,107.830002,1071100,96.335419
"2017-12-28",107.360001,107.849998,106.720001,107.080002,1274000,96.401131
"2017-12-29",107.279999,107.580002,106.540001,106.919998,872700,96.25708
