"dates","NEE.Open","NEE.High","NEE.Low","NEE.Close","NEE.Volume","NEE.Adjusted"
"2017-10-02",36.842499,36.919998,36.587502,36.685001,4581200,33.776722
"2017-10-03",36.592499,36.7425,36.404999,36.7225,4008400,33.811245
"2017-10-04",36.75,37.1525,36.650002,37.142502,4390400,34.197952
"2017-10-05",37.134998,37.142502,36.764999,36.939999,6817600,34.011501
"2017-10-06",36.799999,36.9175,36.567501,36.8675,5110800,33.944748
"2017-10-09",36.990002,37.0975,36.922501,36.974998,4396400,34.043724
"2017-10-10",36.974998,37.285,36.860001,37.2575,3512000,34.303829
"2017-10-11",37.157501,37.6875,37.157501,37.467499,5319600,34.497189
"2017-10-12",37.5275,37.735001,37.349998,37.674999,5221600,34.688229
"2017-10-13",37.8475,38.067501,37.610001,37.637501,4461200,34.653706
"2017-10-16",37.810001,37.950001,37.474998,37.880001,5396400,34.87698
"2017-10-17",37.875,38.215,37.7575,38.1675,5164400,35.141689
"2017-10-18",38.057499,38.195,37.9175,38.134998,4298800,35.111767
"2017-10-19",38.1675,38.487499,38.049999,38.467499,5249600,35.417908
"2017-10-20",38.435001,38.560001,38.244999,38.540001,5750800,35.484665
"2017-10-23",38.494999,38.674999,38.3325,38.595001,4873200,35.535297
"2017-10-24",38.529999,38.599998,38.297501,38.555,5718400,35.49847
"2017-10-25",38.485001,38.547501,37.84,38.465,7509200,35.415604
"2017-10-26",38.700001,39,38.34,38.3475,5894000,35.307423
"2017-10-27",38.3475,39.200001,38.345001,38.959999,5807200,35.871361
"2017-10-30",38.827499,39.047501,38.7225,38.84,5413600,35.760872
"2017-10-31",38.772499,38.889999,38.577499,38.767502,5310800,35.694118
"2017-11-01",38.9175,38.93,38.272499,38.345001,5747600,35.305122
"2017-11-02",38.372501,38.6875,37.092499,37.465,15917200,34.494884
"2017-11-03",37.435001,38.287498,37.375,38.162498,12337600,35.137081
"2017-11-06",38.224998,38.282501,37.912498,37.965,5631600,34.955238
"2017-11-07",38.0825,38.955002,37.98,38.872501,7872000,35.790802
"2017-11-08",38.747501,38.935001,38.477501,38.73,7970800,35.659595
"2017-11-09",38.584999,38.9025,38.525002,38.8125,4779600,35.735554
"2017-11-10",38.645,38.855,38.462502,38.790001,5143200,35.714844
"2017-11-13",38.834999,39.25,38.709999,39.195,4e+06,36.087734
"2017-11-14",39.127499,39.637501,39.0625,39.599998,6055200,36.460629
"2017-11-15",39.712502,39.82,39.2575,39.34,5320000,36.221237
"2017-11-16",39.349998,39.427502,39.087502,39.322498,5458800,36.20512
"2017-11-17",39.25,39.322498,38.9725,39.009998,4312000,35.917389
"2017-11-20",39.052502,39.1675,38.827499,38.98,5787600,35.889778
"2017-11-21",39.122501,39.2225,38.939999,39.052502,5325200,35.956532
"2017-11-22",38.807499,38.987499,38.639999,38.794998,7773600,35.945644
"2017-11-24",38.900002,39.099998,38.869999,39.0075,2544400,36.142536
"2017-11-27",39.0625,39.389999,38.977501,39.25,6070800,36.367222
"2017-11-28",39.375,39.599998,39.267502,39.447498,4949200,36.550217
"2017-11-29",39.325001,39.572498,39.125,39.442501,8354400,36.545593
"2017-11-30",39.522499,39.720001,39.342499,39.509998,13614800,36.608128
"2017-12-01",39.5975,39.797501,39.107498,39.3675,5712400,36.476093
"2017-12-04",39.412498,39.490002,38.880001,38.9925,5603600,36.128632
"2017-12-05",39.107498,39.2075,38.612499,38.91,6810000,36.052197
"2017-12-06",39.130001,39.592499,38.947498,39.445,7935600,36.547897
"2017-12-07",39.432499,39.544998,39.252499,39.544998,5808400,36.640553
"2017-12-08",39.619999,39.7575,39.3475,39.7575,5248000,36.837448
"2017-12-11",39.747501,39.837502,39.360001,39.8125,6435600,36.888409
"2017-12-12",39.709999,39.849998,39.205002,39.267502,7953600,36.383446
"2017-12-13",39.407501,39.509998,38.950001,39.1175,14412000,36.244457
"2017-12-14",39.182499,39.810001,38.892502,39.494999,8908000,36.594223
"2017-12-15",39.669998,39.759998,39.307499,39.607498,13972000,36.698463
"2017-12-18",39.654999,39.7925,39.0275,39.087502,7763200,36.216656
"2017-12-19",39.125,39.247501,38.509998,38.525002,6260000,35.695469
"2017-12-20",38.525002,38.834999,38.372501,38.41,8838800,35.588917
"2017-12-21",38.4575,38.817501,38.169998,38.619999,7148800,35.783497
"2017-12-22",38.727501,38.842499,38.575001,38.634998,4315200,35.797401
"2017-12-26",38.674999,38.837502,38.497501,38.5,2894000,35.67231
"2017-12-27",38.657501,38.837502,38.529999,38.822498,4305200,35.971115
"2017-12-28",38.799999,39.105,38.787498,39.087502,3426800,36.216656
"2017-12-29",39.212502,39.32,39.002499,39.047501,4746400,36.179592
