"dates","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
"2017-09-21",141.690002,142.179993,141.190002,141.720001,2835300,139.031357
"2017-09-22",141.5,142.399994,141.5,141.889999,1860400,139.198135
"2017-09-25",142.070007,142.100006,138.440002,138.570007,5541200,135.941101
"2017-09-26",139.020004,139.380005,137.75,138.369995,3162600,135.744888
"2017-09-27",138.800003,140.179993,138.550003,139.669998,3716800,137.020248
"2017-09-28",139.440002,140.210007,138.839996,140.199997,2732000,137.540192
"2017-09-29",140.830002,141.740005,140.419998,141.199997,2603200,138.521194
"2017-10-02",141.899994,142.929993,141.470001,141.820007,2300700,139.129456
"2017-10-03",141.990005,143.179993,141.699997,143.020004,2514500,140.306686
"2017-10-04",142.729996,143,141.320007,142.089996,3245700,139.394348
"2017-10-05",142.559998,143.779999,142.429993,143.75,2723000,141.241516
"2017-10-06",143.5,143.779999,142.770004,143.520004,3067400,141.015533
"2017-10-09",143.479996,145.179993,142.899994,144.550003,2557700,142.027573
"2017-10-10",144.779999,146.369995,144.779999,145.649994,2593400,143.108337
"2017-10-11",145.600006,147.119995,145.600006,146.850006,3341900,144.287399
"2017-10-12",146.830002,148.160004,146.440002,146.740005,3226200,144.179367
"2017-10-13",147.509995,148.449997,147.289993,147.339996,2337300,144.76889
"2017-10-16",148.039993,148.039993,145.160004,146.220001,2590100,143.668427
"2017-10-17",146.330002,146.460007,145.529999,145.929993,3002400,143.383469
"2017-10-18",145.830002,146.770004,145.600006,146.190002,2525900,143.638947
"2017-10-19",145.389999,146.119995,144.660004,144.979996,4169900,142.450043
"2017-10-20",145.630005,145.729996,144.570007,145.380005,3547300,142.843079
"2017-10-23",146,146.5,145.300003,145.559998,2514500,143.019928
"2017-10-24",146.190002,146.490005,145.350006,145.800003,2918400,143.255753
"2017-10-25",146.5,146.979996,145.210007,146.240005,3439700,143.688049
"2017-10-26",147,147.369995,146.350006,146.589996,2574900,144.031952
"2017-10-27",146.830002,148.520004,146.059998,148.520004,3491900,145.928314
"2017-10-30",151.300003,151.479996,148.580002,148.949997,6555700,146.350784
"2017-10-31",150.630005,152,146.149994,148.770004,7613700,146.173904
"2017-11-01",149.949997,151.490005,148.779999,148.889999,4531700,146.29184
"2017-11-02",148.330002,149.210007,147.470001,148.25,3883600,145.662994
"2017-11-03",148.410004,149.360001,147.710007,149.289993,2338700,146.684845
"2017-11-06",149.210007,150.460007,148.960007,150.089996,3142900,147.470856
"2017-11-07",150.309998,150.479996,148.919998,149.970001,2683400,147.352966
"2017-11-08",149.470001,150.240005,148.199997,149.970001,3786800,147.352966
"2017-11-09",149.270004,149.869995,147.589996,149.289993,2716400,146.684845
"2017-11-10",149,149.759995,148.710007,149.539993,1795900,146.930466
"2017-11-13",148.759995,150.199997,148.740005,149.690002,1750500,147.077866
"2017-11-14",149.279999,150.490005,149.050003,149.949997,3062300,147.333313
"2017-11-15",149.369995,149.509995,148.100006,148.330002,3058100,145.741577
"2017-11-16",149,150.539993,148.600006,150.330002,2715400,147.706696
"2017-11-17",149.330002,149.520004,148.279999,149.020004,3186400,146.419525
"2017-11-20",149.360001,150.289993,149.229996,149.559998,2048700,146.950134
"2017-11-21",149.970001,152.630005,149.929993,152.509995,3999000,149.848663
"2017-11-22",152.410004,152.550003,150.949997,151.25,2658600,148.610641
"2017-11-24",151.399994,153,151.199997,152.740005,1577500,150.074631
"2017-11-27",153.070007,153.940002,152.720001,152.970001,3260200,150.300629
"2017-11-28",153.509995,154.649994,153.360001,154.190002,3874500,151.499329
"2017-11-29",154.350006,154.470001,145.279999,148.350006,7217000,145.761261
"2017-11-30",149.320007,151.169998,148.210007,150.470001,6943700,147.844254
"2017-12-01",150.399994,150.990005,147.350006,149.690002,3933000,147.077866
"2017-12-04",149.919998,150.589996,143.380005,143.429993,7490100,140.927094
"2017-12-05",143.699997,146.320007,140.610001,145.130005,6807100,142.597412
"2017-12-06",145.070007,148.070007,144.619995,147.419998,3752000,144.847488
"2017-12-07",147.509995,150.410004,147.509995,149.449997,3417900,146.842056
"2017-12-08",150.419998,150.440002,149.169998,149.889999,2521500,147.274368
"2017-12-11",150.220001,151.25,150.100006,150.880005,3394800,148.247116
"2017-12-12",150.830002,153.729996,150.610001,152.5,3360300,149.838852
"2017-12-13",152.5,153.440002,151.660004,151.690002,3618700,149.042984
"2017-12-14",151.919998,153.550003,151.779999,151.929993,3016700,149.278778
"2017-12-15",152.649994,153.619995,150.860001,153.399994,5067300,150.723114
"2017-12-18",154.139999,154.649994,153.059998,153.119995,3531500,150.447998
"2017-12-19",152.960007,153.160004,151.429993,151.679993,2712700,149.033112
"2017-12-20",152.509995,152.729996,151.039993,151.449997,1992500,148.80719
"2017-12-21",151.449997,152.229996,150.429993,150.529999,2789000,147.903183
"2017-12-22",150.940002,151.520004,150.309998,150.850006,1892300,148.217621
"2017-12-26",150.580002,151.339996,149.889999,151.279999,1200700,148.640121
"2017-12-27",151.559998,151.779999,151.100006,151.399994,1730200,148.757996
"2017-12-28",151.860001,152.619995,151.199997,151.770004,1570600,149.121582
"2017-12-29",152.210007,152.899994,151.360001,151.360001,2258800,148.718735
