"dates","EMN.Open","EMN.High","EMN.Low","EMN.Close","EMN.Volume","EMN.Adjusted"
"2017-09-12",85.870003,86.419998,85.760002,86.199997,1401400,76.748093
"2017-09-13",86.07,86.260002,85.129997,85.599998,885900,76.213898
"2017-09-14",85.099998,85.339996,84.879997,85.050003,1066700,76.17807
"2017-09-15",85,85.129997,84.419998,84.959999,2069500,76.09745
"2017-09-18",85.080002,85.699997,85,85.410004,798500,76.500504
"2017-09-19",85.510002,86.860001,85.099998,86.669998,1499600,77.629066
"2017-09-20",86.839996,87.260002,85.540001,86.050003,2109700,77.073769
"2017-09-21",85.870003,85.989998,85.540001,85.800003,671300,76.849838
"2017-09-22",85.800003,86.57,85.639999,86.480003,617700,77.4589
"2017-09-25",86.470001,87.870003,86.239998,87.660004,1292900,78.515808
"2017-09-26",87.779999,87.980003,86.760002,86.839996,1937500,77.781334
"2017-09-27",87.360001,87.889999,86.559998,87.349998,805500,78.238144
"2017-09-28",88.489998,89.959999,87.93,89.959999,1593100,80.575874
"2017-09-29",89.989998,90.970001,89.540001,90.489998,2036800,81.050598
"2017-10-02",90.379997,91.07,89.5,90.980003,1344700,81.489494
"2017-10-03",91.199997,91.389999,90.239998,91.269997,1036700,81.749229
"2017-10-04",91.260002,91.379997,88.769997,89.699997,2186900,80.34301
"2017-10-05",90.089996,91.349998,89.699997,90.830002,1361600,81.355125
"2017-10-06",90.169998,91.040001,90.019997,91,971700,81.507393
"2017-10-09",91.099998,91.379997,89.580002,89.650002,956200,80.298218
"2017-10-10",88.989998,89.300003,88.050003,88.779999,1359100,79.518959
"2017-10-11",88.57,88.610001,87.559998,88.150002,1090100,78.954689
"2017-10-12",87.769997,88.550003,87.739998,88.360001,829000,79.142776
"2017-10-13",88.900002,89.18,88.550003,88.650002,787600,79.402534
"2017-10-16",89,89.089996,87.449997,87.870003,1298000,78.703888
"2017-10-17",87.599998,87.970001,86.580002,87.300003,2031000,78.193359
"2017-10-18",87.349998,88.400002,87.040001,88.059998,1261400,78.874077
"2017-10-19",87.809998,89.199997,87.300003,88.790001,1555900,79.527939
"2017-10-20",89.669998,89.669998,88.790001,88.82,1194800,79.554802
"2017-10-23",88.910004,89.260002,88.43,88.669998,726500,79.420441
"2017-10-24",89.010002,91.019997,89.010002,90.470001,1127800,81.032677
"2017-10-25",90.190002,91.029999,89.699997,90.629997,1518500,81.175987
"2017-10-26",91.07,91.669998,90.779999,91.040001,1868200,81.543213
"2017-10-27",93.629997,94.959999,90.540001,93,2843000,83.298767
"2017-10-30",92.510002,93.349998,91.769997,91.82,1593900,82.241852
"2017-10-31",92.120003,92.120003,90.760002,90.809998,1298100,81.337219
"2017-11-01",91.459999,91.550003,90.290001,90.980003,957000,81.489494
"2017-11-02",91.089996,91.339996,89.75,91.129997,1119300,81.623833
"2017-11-03",91.339996,91.68,90.860001,91.32,556300,81.794014
"2017-11-06",91.139999,91.139999,90.139999,90.360001,883700,80.934158
"2017-11-07",90.419998,91.120003,90.160004,90.610001,722300,81.158073
"2017-11-08",90.360001,91.110001,89.900002,90.589996,859100,81.14016
"2017-11-09",89.82,90.290001,89.010002,89.980003,848300,80.593796
"2017-11-10",89.970001,90.779999,89.93,90.75,798200,81.283478
"2017-11-13",90.25,91.629997,90.25,91.43,870800,81.892555
"2017-11-14",90.699997,90.860001,89.589996,90.239998,1002500,80.826675
"2017-11-15",90.099998,90.099998,88.849998,89.550003,2355700,80.208641
"2017-11-16",89.879997,90.330002,89.610001,90.150002,814700,80.746063
"2017-11-17",89.699997,90.239998,89.300003,89.739998,1590900,80.378815
"2017-11-20",89.580002,90.190002,89.360001,90.050003,698300,80.656494
"2017-11-21",90.32,91.07,89.82,91.010002,857800,81.516357
"2017-11-22",91.290001,91.379997,90.900002,90.900002,704500,81.417831
"2017-11-24",91.239998,91.389999,90.709999,91.139999,242300,81.632797
"2017-11-27",91.139999,91.190002,90.709999,90.889999,621400,81.408867
"2017-11-28",91.029999,91.690002,90.730003,91.690002,847900,82.125412
"2017-11-29",91.699997,91.739998,90.540001,91.410004,840400,81.874619
"2017-11-30",91.739998,93,91.540001,92.370003,1304500,82.734474
"2017-12-01",92.639999,92.879997,90.919998,91.980003,1275300,82.385178
"2017-12-04",92.519997,92.690002,91.389999,91.400002,1172300,81.865662
"2017-12-05",91.209999,91.470001,89.639999,91.199997,1179400,81.686523
"2017-12-06",91.019997,91.620003,90.459999,90.610001,1421400,81.158073
"2017-12-07",90.75,91.599998,90.230003,91.5,968700,81.955246
"2017-12-08",92.099998,92.650002,91.620003,92.18,1016200,82.564293
"2017-12-11",92.339996,93.419998,92.230003,92.800003,905100,83.119614
"2017-12-12",93.019997,93.720001,92.809998,93.019997,869300,83.316696
"2017-12-13",93.010002,93.470001,92.800003,93.080002,942100,83.370422
"2017-12-14",93.019997,93.099998,90.910004,91.010002,1342700,81.516357
"2017-12-15",90.779999,91.010002,90.099998,90.230003,2292800,81.318085
"2017-12-18",91.120003,91.989998,90.730003,91.739998,2014600,82.67894
"2017-12-19",91.849998,92.860001,91.739998,92.330002,1175400,83.21067
"2017-12-20",93.099998,94.269997,92.879997,93.029999,1228700,83.841515
"2017-12-21",93.400002,93.43,92.309998,92.910004,585800,83.733391
"2017-12-22",93.080002,93.300003,92.580002,92.650002,496500,83.499046
"2017-12-26",92.730003,93.080002,92.599998,92.980003,725900,83.796455
"2017-12-27",92.849998,93.559998,92.459999,92.529999,628700,83.390907
"2017-12-28",92.730003,93.419998,92.470001,93.419998,564000,84.193001
"2017-12-29",93.709999,93.760002,92.550003,92.639999,632400,83.490044
