"dates","MET.Open","MET.High","MET.Low","MET.Close","MET.Volume","MET.Adjusted"
"2017-05-02",46.372547,46.488415,46.105167,46.363636,5104090,39.800205
"2017-05-03",46.114082,46.631016,46.087345,46.434937,6647065,39.861412
"2017-05-04",47.014259,47.807487,46.666668,46.925133,9701373,40.593872
"2017-05-05",47.121212,47.201427,46.5508,46.898396,5333764,40.570744
"2017-05-08",46.818184,47.35294,46.782532,47.290554,7768391,40.909985
"2017-05-09",47.361855,47.459892,46.5508,46.622105,5337691,40.33173
"2017-05-10",46.408199,46.666668,46.319073,46.532978,5794681,40.254623
"2017-05-11",46.319073,46.666668,45.94474,45.998219,5561193,39.792019
"2017-05-12",45.668449,45.87344,45.285206,45.383244,5194748,39.260017
"2017-05-15",45.499107,46.265598,45.427807,46.158646,5179376,39.930801
"2017-05-16",46.21212,46.408199,45.962566,46.21212,3790789,39.977058
"2017-05-17",46.21212,46.21212,44.224598,44.52763,8942901,38.519855
"2017-05-18",44.402851,44.786095,44.180035,44.39394,5994173,38.404194
"2017-05-19",44.52763,45.320854,44.483067,44.991089,7123915,38.920773
"2017-05-22",45.169338,45.320854,44.652405,44.696972,4667296,38.666348
"2017-05-23",44.696972,45.294117,44.572193,45.017826,6660416,38.943901
"2017-05-24",45.044563,45.231728,44.86631,45.026737,3823888,38.951611
"2017-05-25",45.481281,45.837791,45.276291,45.623886,4883842,39.468197
"2017-05-26",45.561497,45.713013,45.418896,45.499107,3678701,39.360252
"2017-05-30",45.258469,45.383244,44.973263,45.187164,4623538,39.090389
"2017-05-31",45.249554,45.285206,44.545456,45.089127,6349398,39.005581
"2017-06-01",45.320854,46.167557,44.928699,46.042782,5869743,39.83057
"2017-06-02",45.614971,46.105167,45.47237,45.846703,4157459,39.660942
"2017-06-05",45.855614,46.051693,45.490196,45.570412,4359194,39.421928
"2017-06-06",45.187164,45.303028,44.679146,44.973263,5286415,38.905357
"2017-06-07",45.124779,45.329769,44.79501,45.080215,5215168,38.997875
"2017-06-08",45.080215,46.34581,45.080215,45.980392,8599345,39.7766
"2017-06-09",46.203209,47.201427,46.069519,47.094475,7938935,40.74036
"2017-06-12",47.121212,47.78075,46.925133,47.450981,7242286,41.048775
"2017-06-13",47.664883,47.762924,47.388592,47.513371,6038941,41.102737
"2017-06-14",47.005348,47.629234,46.711231,47.513371,6019081,41.102737
"2017-06-15",47.183601,47.771835,47.156864,47.406418,5850893,41.010227
"2017-06-16",47.531193,47.709446,47.121212,47.700535,7117407,41.26466
"2017-06-19",47.923351,48.324421,47.816399,48.119431,5356540,41.627033
"2017-06-20",47.869877,48.128342,47.513371,47.557934,4893715,41.141293
"2017-06-21",47.807487,47.887699,46.604279,46.818184,6116022,40.501347
"2017-06-22",46.61319,46.862743,46.4795,46.532978,4935341,40.254623
"2017-06-23",46.782532,46.844921,46.399288,46.577541,5244565,40.293179
"2017-06-26",46.702316,47.210339,46.4795,46.880569,4178777,40.555321
"2017-06-27",46.978611,47.860962,46.978611,47.21925,6339188,40.848309
"2017-06-28",47.664883,48.689838,47.638145,48.609627,8178595,42.05109
"2017-06-29",49.135471,50.169338,48.778965,49.073086,10106639,42.452023
"2017-06-30",49.429588,49.59893,48.894833,48.966133,4944654,42.359497
"2017-07-03",49.340462,50.392159,49.313725,50.053474,4171596,43.300129
"2017-07-05",50.026737,50.356506,49.572193,49.812836,4672457,43.091965
"2017-07-06",49.901962,50.427807,49.643494,49.803921,5778524,43.084248
"2017-07-07",49.955437,50.311943,49.643494,50.062389,4413836,43.307838
"2017-07-10",49.910873,50.178253,49.705883,49.955437,4807209,43.215317
"2017-07-11",49.803921,49.910873,49.367203,49.491978,4864094,42.814388
"2017-07-12",49.438503,49.643494,49.090908,49.518719,4416865,42.837517
"2017-07-13",49.491978,49.830662,49.438503,49.652405,3834211,42.953171
"2017-07-14",49.153297,49.52763,48.752228,49.322639,7483628,42.6679
"2017-07-17",49.233513,49.438503,48.761143,49.331551,4266405,42.675613
"2017-07-18",48.957218,49.197861,48.618538,48.805702,4270781,42.220707
"2017-07-19",48.948307,49.153297,48.752228,48.975044,4462418,42.367195
"2017-07-20",49.046345,49.099823,48.627453,48.645275,6131954,42.081928
"2017-07-21",48.698753,48.868092,48.333332,48.707664,4022819,42.135899
"2017-07-24",48.725491,48.912655,48.58289,48.743317,3880325,42.16674
"2017-07-25",49.340462,49.759357,49.18895,49.643494,5951761,42.945465
"2017-07-26",49.652405,49.741531,48.609627,48.778965,4786676,42.197582
"2017-07-27",48.850266,49.295898,48.680927,49.05526,3746358,42.436604
"2017-07-28",49.046345,49.385029,48.609627,49.242424,2920454,42.598507
"2017-07-31",49.456329,49.536541,48.975044,49.019608,4427749,42.405746
"2017-08-01",49.46524,49.679146,48.903744,49.652405,4588868,42.953171
"2017-08-02",49.59893,49.705883,48.716579,49.447414,5123276,42.775841
"2017-08-03",47.762924,48.5205,47.504456,47.682709,9741541,41.548794
"2017-08-04",47.923351,48.342247,47.468807,48.057041,7182595,41.874973
"2017-08-07",48.169998,48.77,48.16,48.529999,9326100,42.287083
"2017-08-08",48.470001,49.16,48.41,48.77,7963500,42.496216
"2017-08-09",48.419998,48.630001,47.919998,48.310001,6215300,42.095387
"2017-08-10",47.77,47.959999,46.389999,46.740002,7666300,40.727352
"2017-08-11",46.709999,47.009998,46.580002,46.810001,6437800,40.788349
"2017-08-14",47.380001,47.740002,47.290001,47.580002,6711000,41.459293
"2017-08-15",47.990002,48.66,47.669998,47.779999,6335500,41.633568
"2017-08-16",47.900002,48.34,47.720001,47.950001,7287600,41.7817
"2017-08-17",47.68,47.950001,46.869999,46.950001,7748800,40.910343
"2017-08-18",46.700001,47.470001,46.57,47.02,7662100,40.971333
"2017-08-21",46.959999,46.990002,46.529999,46.68,4899600,40.675068
"2017-08-22",46.759998,47.200001,46.630001,47.169998,4128800,41.102036
"2017-08-23",46.759998,47.330002,46.689999,47.049999,4402400,40.997482
"2017-08-24",47.220001,47.619999,46.990002,47.599998,4927700,41.476723
"2017-08-25",47.73,48.18,47.66,47.990002,5658300,41.816555
"2017-08-28",47.880001,47.950001,47.389999,47.57,5223900,41.450581
"2017-08-29",47,47,46.470001,46.73,6216900,40.718636
"2017-08-30",46.84,47.209999,46.630001,47.060001,4954800,41.006191
"2017-08-31",47.23,47.380001,46.810001,46.830002,5991100,40.805775
"2017-09-01",47.049999,48.02,46.889999,47.799999,6888300,41.650993
"2017-09-05",47.459999,47.549999,46.990002,47.310001,8986400,41.22403
"2017-09-06",47.540001,48.23,47.450001,47.950001,8067400,41.7817
"2017-09-07",47.889999,48.02,46.669998,46.810001,5836600,40.788349
"2017-09-08",46.77,47.279999,46.57,47.139999,4894900,41.075901
"2017-09-11",47.77,47.939999,47.209999,47.59,6342000,41.46801
"2017-09-12",47.810001,48.560001,47.790001,48.5,5323000,42.260941
"2017-09-13",48.290001,48.650002,48.080002,48.650002,4833300,42.391651
"2017-09-14",48.639999,48.849998,48.290001,48.349998,3783600,42.130238
"2017-09-15",48.259998,48.57,48.110001,48.540001,7371500,42.295795
"2017-09-18",48.740002,49.080002,48.610001,48.900002,4100000,42.609497
"2017-09-19",48.959999,49.650002,48.869999,49.470001,5171600,43.106163
"2017-09-20",49.560001,50.299999,49.360001,50.130001,4684700,43.681267
"2017-09-21",50.110001,50.57,49.889999,50.450001,5309100,43.960091
"2017-09-22",50.119999,50.950001,50.080002,50.540001,5754300,44.038525
"2017-09-25",50.380001,51.009998,50.25,50.849998,5778900,44.308636
"2017-09-26",50.759998,51.540001,50.57,51.470001,5872500,44.848888
"2017-09-27",52.110001,52.240002,51.799999,51.860001,7506900,45.188717
"2017-09-28",51.959999,52.029999,51.040001,51.32,4526200,44.718182
"2017-09-29",51.25,51.970001,51.16,51.950001,4403200,45.267139
"2017-10-02",51.939999,52.299999,51.5,52.139999,4593900,45.43269
"2017-10-03",52.119999,52.419998,51.900002,52.400002,3337000,45.659252
"2017-10-04",52.419998,52.73,52.389999,52.52,2972000,45.763805
"2017-10-05",52.5,53.009998,52.32,52.580002,3601100,45.816101
"2017-10-06",52.830002,53.27,52.610001,53.02,5112100,46.19949
"2017-10-09",53,53.130001,52.799999,52.990002,2812400,46.173355
"2017-10-10",52.990002,53.299999,52.75,53.139999,4003600,46.304058
"2017-10-11",53.02,53.080002,52.560001,52.849998,3214000,46.051353
"2017-10-12",52.970001,52.970001,52.639999,52.73,3533300,45.946793
"2017-10-13",52.630001,53,52.549999,52.720001,3837300,45.938076
"2017-10-16",52.84,53.380001,52.75,52.869999,3240200,46.068787
"2017-10-17",53.23,53.23,52.200001,52.380001,4853700,45.641819
"2017-10-18",52.73,52.919998,52.43,52.799999,3368400,46.007793
"2017-10-19",52.389999,53.07,52.389999,52.990002,2504000,46.173355
"2017-10-20",53.560001,53.580002,53.080002,53.290001,4300300,46.434761
"2017-10-23",53.200001,53.650002,53.200001,53.439999,4035100,46.565453
"2017-10-24",53.849998,54.330002,53.84,54.139999,4186200,47.175415
"2017-10-25",54.200001,54.220001,53.720001,53.939999,3921300,47.001148
"2017-10-26",54.110001,54.389999,54.040001,54.209999,3374400,47.236412
"2017-10-27",54.049999,54.310001,53.759998,54.290001,2464200,47.306114
"2017-10-30",53.849998,54.080002,53.650002,53.970001,4043900,47.027283
"2017-10-31",53.970001,54.259998,53.560001,53.580002,3779600,46.68745
"2017-11-01",53.990002,54.150002,53.52,53.869999,4361100,46.940144
"2017-11-02",54.810001,55.91,54.189999,55.73,6915900,48.560871
"2017-11-03",55.18,55.380001,54.470001,54.630001,3555100,47.946522
"2017-11-06",54.380001,54.5,54.060001,54.330002,2790000,47.683216
"2017-11-07",54.43,54.619999,53.09,53.400002,5984800,46.866993
"2017-11-08",53.400002,53.400002,52.779999,53.02,4706500,46.533482
"2017-11-09",52.740002,53.09,52.360001,52.810001,4589100,46.349174
"2017-11-10",52.549999,52.709999,51.830002,52.200001,4853100,45.813808
"2017-11-13",51.75,52.490002,51.66,52.16,3263400,45.778694
"2017-11-14",52,52.189999,51.720001,52,2874300,45.638268
"2017-11-15",51.5,52.189999,51,51.84,3486200,45.497849
"2017-11-16",52.099998,52.200001,51.450001,51.540001,3524100,45.23455
"2017-11-17",51.299999,51.91,51.16,51.650002,2659700,45.331097
"2017-11-20",51.740002,51.990002,51.5,51.970001,3538700,45.611946
"2017-11-21",52.040001,52.040001,51.639999,51.709999,2696800,45.383743
"2017-11-22",51.709999,51.98,51.650002,51.709999,2550100,45.383743
"2017-11-24",51.93,51.990002,51.720001,51.830002,1303100,45.489071
"2017-11-27",51.830002,51.970001,51.130001,51.369999,3746200,45.085346
"2017-11-28",51.549999,52.82,51.5,52.650002,4918700,46.208759
"2017-11-29",53,54.200001,52.950001,53.549999,6341700,46.998642
"2017-11-30",54,54.299999,53.389999,53.68,5533100,47.112743
"2017-12-01",53.970001,53.98,51.959999,53.610001,4819000,47.051304
"2017-12-04",54.290001,54.450001,53.599998,53.619999,4118600,47.060078
"2017-12-05",53.790001,53.869999,52.880001,53.040001,4131300,46.551041
"2017-12-06",53.049999,53.299999,52.689999,53,3500400,46.515934
"2017-12-07",52.889999,53.880001,52.880001,53.619999,3808900,47.060078
"2017-12-08",53.939999,53.939999,53.419998,53.759998,3690500,47.182945
"2017-12-11",53.889999,54.189999,53.48,53.639999,3558100,47.077637
"2017-12-12",53.700001,54.060001,53.360001,53.669998,4704500,47.103958
"2017-12-13",53.5,53.610001,52.759998,52.84,4944400,46.375504
"2017-12-14",53,53.27,52.360001,52.490002,4281800,46.068329
"2017-12-15",51.509998,51.939999,50.889999,51.41,15455500,45.120461
"2017-12-18",51.73,51.810001,50.66,50.93,7867500,44.699181
"2017-12-19",51.259998,51.560001,50.77,50.790001,5710400,44.576305
"2017-12-20",51,51.27,50.790001,51.009998,4923200,44.76939
"2017-12-21",51.330002,51.580002,50.919998,51.029999,5034200,44.786942
"2017-12-22",51.27,51.27,50.509998,50.759998,4236800,44.549965
"2017-12-26",50.82,51.119999,50.610001,50.669998,3074900,44.470982
"2017-12-27",50.700001,50.900002,50.560001,50.75,2825400,44.541199
"2017-12-28",50.75,51.009998,50.689999,50.869999,2931400,44.646515
"2017-12-29",51.09,51.139999,50.549999,50.560001,3424400,44.374443
