"dates","MLM.Open","MLM.High","MLM.Low","MLM.Close","MLM.Volume","MLM.Adjusted"
"2017-10-24",214.059998,217.979996,213.029999,216.589996,527900,209.808212
"2017-10-25",214.919998,215.919998,210.059998,212.229996,677000,205.584763
"2017-10-26",212.949997,217.5,210.630005,216.919998,508200,210.127884
"2017-10-27",216.119995,217.300003,213,217.119995,367100,210.32164
"2017-10-30",216.910004,219.149994,216.240005,217.860001,465500,211.038452
"2017-10-31",217.979996,219.119995,216.009995,216.850006,412700,210.060089
"2017-11-01",216.899994,217.910004,213.149994,217.300003,734800,210.495972
"2017-11-02",211.449997,221.160004,206.220001,208.960007,1755800,202.417114
"2017-11-03",207.580002,213.279999,207.229996,211.809998,589400,205.177917
"2017-11-06",211.130005,216.300003,211.130005,212.570007,452000,205.914093
"2017-11-07",211.880005,213.419998,207.800003,210.039993,539300,203.463333
"2017-11-08",210.100006,213.529999,208.610001,213.199997,468600,206.524353
"2017-11-09",212.679993,214,209.580002,212.949997,474700,206.282196
"2017-11-10",212.460007,213.660004,211.070007,213.25,262800,206.572815
"2017-11-13",211.679993,213.089996,211.050003,212.470001,353300,205.81723
"2017-11-14",212.320007,213.089996,211.149994,212.160004,448400,205.516891
"2017-11-15",211.600006,211.600006,205.789993,206.179993,640900,199.724167
"2017-11-16",206.679993,210.929993,205.899994,209.380005,483700,202.823959
"2017-11-17",208.440002,210.389999,207.289993,207.720001,361400,201.215942
"2017-11-20",207.789993,211.679993,207.610001,208.740005,325500,202.20401
"2017-11-21",209.509995,209.669998,207.350006,207.440002,459000,200.944717
"2017-11-22",208.169998,208.490005,206.729996,207.130005,632600,200.64444
"2017-11-24",207.440002,208.050003,205.789993,205.899994,135000,199.452942
"2017-11-27",206,206.699997,200.270004,201.820007,621900,195.500687
"2017-11-28",201.759995,204.660004,201.029999,204.350006,422400,197.951492
"2017-11-29",204.520004,208.929993,202.75,208.509995,511600,201.981201
"2017-11-30",208.190002,209.020004,204.779999,208.389999,542600,202.291824
"2017-12-01",208.809998,208.809998,200.699997,202.649994,533200,196.719803
"2017-12-04",204.970001,211.320007,204.410004,208.440002,648700,202.340393
"2017-12-05",209.179993,209.979996,204.080002,205.899994,416900,199.87471
"2017-12-06",205.550003,206.149994,201.009995,201.509995,590900,195.613144
"2017-12-07",201.509995,211.699997,201.080002,208.550003,664500,202.447174
"2017-12-08",209.919998,215.470001,208.860001,214.100006,868000,207.834763
"2017-12-11",214.059998,215.089996,207.380005,208.679993,604900,202.573349
"2017-12-12",208.080002,210.240005,206.509995,207.25,708000,201.185196
"2017-12-13",207.270004,209.320007,206.139999,208.009995,453600,201.922974
"2017-12-14",208.5,209.210007,200.800003,202.199997,776400,196.282959
"2017-12-15",204.289993,205.940002,203.470001,204.440002,813300,198.457428
"2017-12-18",206.009995,209.080002,203.899994,207.630005,584400,201.554077
"2017-12-19",208.110001,208.740005,203.089996,203.669998,639500,197.709961
"2017-12-20",204.889999,205.539993,202.25,204.639999,510300,198.651581
"2017-12-21",206.259995,212.440002,205.179993,210.490005,731500,204.330399
"2017-12-22",210.360001,212.320007,208.449997,211.100006,297600,204.922531
"2017-12-26",211.080002,218.309998,210.860001,217.570007,626500,211.203232
"2017-12-27",218.220001,219.740005,215.880005,218.199997,643500,211.814758
"2017-12-28",218.580002,218.600006,215.5,217.460007,574000,211.096451
"2017-12-29",218,222.449997,216.050003,221.039993,713700,214.571655
