"dates","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"2017-08-15",229.570007,230.610001,227.5,227.589996,1867000,212.553207
"2017-08-16",228.259995,229.009995,225,225.610001,2393900,210.704025
"2017-08-17",224.380005,225.979996,221.110001,221.419998,3460300,206.790848
"2017-08-18",220.789993,224.089996,220.550003,222.149994,3149300,207.47261
"2017-08-21",222.399994,222.399994,219.210007,220.789993,2203300,206.202484
"2017-08-22",221.860001,223.779999,221.330002,223.580002,2021300,208.808136
"2017-08-23",221.899994,224.809998,221.330002,222.740005,2568000,208.023636
"2017-08-24",223.770004,224.570007,222.589996,222.990005,2263000,208.257156
"2017-08-25",223.639999,224.949997,222.130005,222.470001,2232500,207.7715
"2017-08-28",222.910004,223.089996,218.860001,220.350006,2641600,205.79158
"2017-08-29",217.270004,220.130005,215.75,219.960007,2369100,206.128922
"2017-08-30",220.25,224.220001,220.089996,222.419998,2411400,208.434219
"2017-08-31",223.25,224.490005,222.580002,223.740005,2240600,209.671265
"2017-09-01",224.550003,227.559998,223.529999,225.880005,2346900,211.676666
"2017-09-05",223.850006,224,217.300003,217.779999,5646200,204.085999
"2017-09-06",218.979996,221.020004,217.610001,218.830002,3613600,205.069977
"2017-09-07",218.729996,218.809998,214.639999,215.839996,3594600,202.267944
"2017-09-08",215.509995,219.279999,215.399994,217.210007,3120900,203.551834
"2017-09-11",220.070007,221.889999,218.990005,221.059998,2971500,207.159729
"2017-09-12",222.539993,227.690002,222.020004,225.949997,3745800,211.742264
"2017-09-13",225.25,227.139999,224.720001,226.559998,2383500,212.313904
"2017-09-14",226.100006,228.100006,226.050003,226.850006,1986600,212.585678
"2017-09-15",227.149994,227.210007,223.820007,225.220001,4365800,211.058167
"2017-09-18",226.300003,229,225.660004,227.529999,2466800,213.222931
"2017-09-19",228.009995,230.139999,227.330002,228.910004,1858000,214.516129
"2017-09-20",229.5,231.649994,228.5,229.789993,2682300,215.340805
"2017-09-21",229.889999,232.100006,229.399994,231.289993,1800800,216.74649
"2017-09-22",230.639999,231.490005,228.880005,231.029999,1861800,216.502823
"2017-09-25",230.770004,231.860001,228.360001,230.259995,2261800,215.78125
"2017-09-26",230.860001,231.440002,229.029999,229.940002,1770000,215.481369
"2017-09-27",234.070007,235.600006,232.910004,234.759995,3072100,219.998306
"2017-09-28",235,236.199997,233.5,235.470001,2121800,220.663651
"2017-09-29",235.009995,237.600006,234.570007,237.190002,1902300,222.275513
"2017-10-02",237.199997,241.100006,237.100006,240.649994,2501300,225.517929
"2017-10-03",241.070007,242.710007,239.690002,241.619995,2010800,226.42691
"2017-10-04",241.619995,242.880005,240.119995,240.309998,1840400,225.19931
"2017-10-05",241,246.320007,240.119995,246.059998,3521300,230.587753
"2017-10-06",246.300003,247.080002,244.610001,246.020004,2396100,230.550278
"2017-10-09",245.149994,246.350006,242.020004,242.800003,2165200,227.532745
"2017-10-10",242.800003,243.729996,241.699997,242.600006,2187100,227.345306
"2017-10-11",242,243.199997,241.350006,242.399994,2175700,227.157898
"2017-10-12",242.330002,243.419998,238.75,239.800003,2148200,224.72139
"2017-10-13",239,239.449997,236.839996,238.529999,2491000,223.531235
"2017-10-16",238.600006,242.759995,238.350006,242.410004,2969200,227.167267
"2017-10-17",244.440002,244.889999,235.190002,236.089996,7088400,221.244659
"2017-10-18",236.869995,242.649994,236.869995,242.029999,4235900,226.811172
"2017-10-19",240.350006,240.990005,238.100006,239.990005,2710900,224.89946
"2017-10-20",242.949997,245.25,240.669998,244.729996,3022800,229.341385
"2017-10-23",244.389999,245.330002,241.380005,242.130005,1963300,226.904861
"2017-10-24",243.600006,246.25,243,244.839996,2285300,229.444489
"2017-10-25",246.160004,246.5,240.800003,241.710007,2904300,226.511276
"2017-10-26",242.610001,244,241.529999,241.720001,1948800,226.52066
"2017-10-27",240.850006,242.440002,239.669998,241.710007,2111500,226.511276
"2017-10-30",240.100006,242.589996,239.529999,240.889999,1764400,225.742828
"2017-10-31",240.679993,244.179993,240.630005,242.479996,2658700,227.232864
"2017-11-01",243.889999,247.399994,242.910004,244.259995,2969600,228.900909
"2017-11-02",244.690002,247.740005,243.380005,246.880005,2509100,231.356201
"2017-11-03",245.369995,246.279999,243.190002,244.399994,1954600,229.03212
"2017-11-06",243.5,244.580002,241.669998,243.490005,1744800,228.179382
"2017-11-07",243.910004,244.979996,238.839996,239.809998,2483900,224.730743
"2017-11-08",239.199997,242.320007,237.550003,241.25,2349800,226.0802
"2017-11-09",239.509995,242.369995,237.839996,240.789993,2122400,225.649139
"2017-11-10",241.690002,243.320007,240,240.149994,1845600,225.049362
"2017-11-13",237.970001,240.899994,237.160004,240.270004,1953900,225.161819
"2017-11-14",239.649994,240.880005,235.630005,237.240005,3000200,222.322388
"2017-11-15",234.970001,238.149994,233.550003,237.610001,2564100,222.669098
"2017-11-16",238.380005,240.690002,238.199997,239.369995,2304300,224.318405
"2017-11-17",238.860001,239.080002,237.119995,238.020004,2826400,223.053299
"2017-11-20",238.779999,238.779999,237.110001,238.130005,2000700,223.156387
"2017-11-21",239.410004,239.589996,237.539993,238.020004,2223800,223.053299
"2017-11-22",237.940002,238.949997,236.360001,236.429993,2177200,221.563248
"2017-11-24",237.419998,238.559998,235.550003,235.949997,1268500,221.113464
"2017-11-27",235.75,236.880005,234.800003,235.110001,1999600,220.326294
"2017-11-28",236.089996,240,234.330002,239.410004,3212900,224.355881
"2017-11-29",241.25,244.470001,240.399994,241.360001,4500000,226.894073
"2017-11-30",244.070007,250.789993,244,247.639999,6364600,232.797684
"2017-12-01",249.779999,250.679993,244.009995,248.949997,4765400,234.02919
"2017-12-04",254.889999,254.899994,250.009995,250.649994,3326100,235.627274
"2017-12-05",250.800003,251.350006,247.410004,248.330002,2526800,233.44632
"2017-12-06",246.240005,248.080002,245.130005,245.949997,2331400,231.208969
"2017-12-07",244.619995,249.479996,244.399994,248.559998,2667000,233.662537
"2017-12-08",250.5,250.679993,247.199997,250.350006,1959100,235.345291
"2017-12-11",250,251.399994,248.759995,250.130005,1494200,235.138474
"2017-12-12",250.809998,258.200012,250.690002,257.679993,3464200,242.235947
"2017-12-13",257.809998,260.5,255.559998,255.559998,3482300,240.242996
"2017-12-14",257.130005,259.549988,255.479996,255.479996,3353200,240.167801
"2017-12-15",256.700012,258.970001,254.759995,257.170013,5283400,241.756531
"2017-12-18",260,262,259.160004,260.019989,2575600,244.435638
"2017-12-19",261.600006,261.799988,256.179993,256.480011,2195500,241.107864
"2017-12-20",258.869995,259.089996,254.550003,255.179993,2052400,239.885788
"2017-12-21",256.609985,262.089996,256.279999,261.01001,3337800,245.366394
"2017-12-22",261.660004,262.140015,257.720001,258.970001,2100600,243.448608
"2017-12-26",258.190002,259.200012,256,257.720001,1289300,242.273499
"2017-12-27",257.980011,257.980011,255.520004,255.949997,1567900,240.609604
"2017-12-28",256.980011,257,255.100006,256.5,1301000,241.126678
"2017-12-29",255.869995,256.649994,252.910004,254.759995,2519300,239.490952
